iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,1.2609467398753165,0.01745986764080273,2.0080771120265126,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,1.2609467398753165,0.017459900455255042,1.9117570330854505,16.50458759069448,1.0000000000000006e-06,1.8873455924691578,1.88734559246917,1.8873455924691511,1.8873455924691451,1.8873455924691456,1.8873455924691456,1.887345592469148,1.8873455924691487,1.8873455924691431,1.8873510876978696
2,1.2609483593793491,0.01745993876847433,1.693566159112379,11.45361525153215,1.1800000000000006e-06,1.8873423764048285,1.8873423483973326,1.8873423488340801,1.8873423542100214,1.8873423792785549,1.8873425417571374,1.887342378140167,1.8873423621252434,1.8873423470802562,1.8873543276798321
3,1.2609502522851261,0.01745998294411741,0.03198716486804187,11.453574005670346,1.3600000000000005e-06,1.8873386471012934,1.8873386086834436,1.8873386026986037,1.887338623117558,1.8873386813245594,1.8873390669021237,1.8873386500150007,1.887338641749206,1.8873386050417804,1.8873580612088237
4,1.2609524350437942,0.017460033015430806,0.06107769091613591,11.453542484649498,1.5400000000000005e-06,1.8873344083565562,1.887334373595003,1.887334355562761,1.8873343987064428,1.887334495103417,1.8873351385315114,1.8873344120441875,1.887334429927372,1.8873343668411524,1.8873622885635355
5,1.2609549090555043,0.0174600889894127,0.03223890112712979,11.453500098934777,1.7200000000000005e-06,1.8873296630746357,1.887329643260752,1.887329608472848,1.8873296807758353,1.8873298194113945,1.8873307454267465,1.887329667235466,1.88732972612929,1.8873296327269664,1.8873670098636994
6,1.2609576745851536,0.017460150867860458,0.032734245993196964,11.453440153020612,1.9000000000000004e-06,1.8873244131165823,1.8873244177599624,1.8873243621167308,1.8873244692087379,1.8873246536499808,1.887325882080511,1.8873244175124089,1.8873245300690302,1.8873244028511948,1.887372225180968
7,1.260960731685068,0.017460218651129688,0.03261351096443832,11.453391450321314,2.0800000000000004e-06,1.8873186597588627,1.8873186971549123,1.8873186169898393,1.8873187639282407,1.8873189974431293,1.8873205452731463,1.8873186641916657,1.887318841560264,1.8873186773268376,1.8873779345603583
8,1.2609640803527469,0.017460292339220588,0.032037475844845176,11.453325200164526,2.2600000000000004e-06,1.8873124039373461,1.8873124814941955,1.8873123734715465,1.8873125648723847,1.8873128505066459,1.8873147328447355,1.8873124082374533,1.8873126604577142,1.8873124562410968,1.8873841380381533
9,1.260967720575169,0.017460371932033508,0.03189158299937844,11.453265013282884,2.440000000000001e-06,1.8873056463849787,1.8873057708187804,1.8873056318725034,1.8873058719901776,1.8873062126048157,1.887308443191815,1.8873056504039094,1.8873059866401865,1.887305739668591,1.8873908356443254
10,1.2609716523380243,0.017460457429516556,0.03244748408906162,11.45319831592343,2.6200000000000003e-06,1.8872983876986351,1.8872985651671357,1.8872983924571145,1.8872986852317173,1.887299083524238,1.8873016750239857,1.887298391304348,1.887298819998384,1.8872985276715746,1.8873980274074473
11,1.2609758756311331,0.017460548831625598,0.03276068205013871,11.45312512117018,2.8000000000000003e-06,1.887290628390324,1.8872908645743849,1.887290655460799,1.887291004555465,1.8872914630734194,1.887294427245372,1.8872906314641136,1.8872911604351685,1.8872908203102232,1.8874057133495394
12,1.2609803904458137,0.017460646138377427,0.03274544607847929,11.45303832777062,2.9800000000000003e-06,1.8872823689050717,1.887282669077523,1.887282421096625,1.887282829918627,1.8872833510690759,1.8872866988902226,1.8872823713391838,1.8872830078588185,1.8872826176385211,1.887413893493577
13,1.2609851967771766,0.017460749349820608,0.03214354510419071,11.452956226605714,3.1600000000000002e-06,1.8872736096432892,1.8872739787098527,1.8872736895613464,1.8872741612840436,1.8872747473406393,1.8872784890798373,1.8872736113424198,1.887274362184132,1.8872739197085238,1.887422567855559
