iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10
10,0.031142004816268748,0.0021396505759254517,0.0037739999825134873,0.02344579491986078,0.00018081999999999983,1.2520320524799244,1.2520304737340318,1.2520300079460196,1.2520294407062382,1.2520285919820306,1.2520274742156747,1.2520261434262105,1.2520246845551373,1.2520231619518924,1.2520215171461395,1.252019257218272,0.000908206797395395,0.2826610726524292,0.4349499879491171,0.5319706029080081,0.5996848517000505,0.6498289065541863,0.6885506646213775,0.7194039013016413,0.7445944626036757,0.7655677093768184,0.7824092432280134
11,0.030092866371458023,0.0021363204426593993,0.0038750420208089054,0.02306058808487382,0.0002007999999999999,1.252481991853426,1.2524802230845882,1.2524800638513585,1.2524798510611983,1.2524793045306097,1.252478379214186,1.2524770848998639,1.252475494892428,1.2524736997213213,1.2524716715648505,1.252468889652146,0.0011092334388440109,0.2828620734283998,0.435151090725616,0.5321718240269816,0.5998861753515609,0.6500302990111956,0.6887520792525654,0.7196052895515481,0.7447957888096104,0.7657689565607956,0.7824092432280134
12,0.03034558905835913,0.0021326648849831573,0.004253874998539686,0.023249135145520673,0.00022077999999999996,1.2529771310154545,1.2529753873251472,1.2529756035363873,1.2529757314389254,1.2529753874759868,1.2529744678126595,1.252972965387956,1.2529710127969738,1.2529688116217095,1.2529664135029803,1.2529632343813983,0.0013304617057411997,0.28308337955824825,0.4353725375101011,0.5323934013126396,0.6001078394167506,0.6502519860971461,0.6889737151213062,0.7198268104221306,0.7450171655523061,0.7659902006291954,0.7824092432280134
13,0.029886588001201333,0.00212868607578772,0.003823124978225678,0.023318692180557404,0.0002407599999999999,1.2535174766264858,1.2535161180227785,1.2535168522048015,1.253517353137366,1.2535171655035522,1.2535160862373043,1.2535140131039206,1.2535110835795327,1.2535076340812696,1.2535038985198577,1.2534994521806109,0.001571879688695051,0.28332505287122833,0.4356144162880222,0.5326354466973239,0.6003499841075581,0.6504941335223572,0.6892157378435139,0.720068571851942,0.745258561320195,0.7662311925079365,0.7824092432280134
14,0.028707481016889858,0.0021244190712026542,0.004062541003804654,0.021927506797068282,0.00026074,1.254101944816045,1.2541001299838686,1.254100525096394,1.2541005559649008,1.2540997582970432,1.254098036272363,1.2540954327907516,1.2540921673768113,1.2540885297887605,1.254084609847858,1.2540797146298703,0.00183284899817887,0.28358590067863004,0.43587509070872926,0.5328959027082318,0.6006101530976801,0.6507539673627827,0.689475236199792,0.7203277949570163,0.7455176148713594,0.7664901860492968,0.7824092432280134
15,0.028766738002785865,0.0021198558132253724,0.004359374986961484,0.022282127564940822,0.00028071999999999993,1.254730780868495,1.2547281629797977,1.254727798188134,1.2547268554088695,1.2547249109478598,1.2547220795046152,1.2547186762114282,1.254715072085372,1.2547114614008892,1.2547076441167333,1.2547024311498336,0.002113578358436576,0.28386635002263855,0.43615518906776746,0.5331755686477584,0.6008892908898602,0.6510325269786161,0.6897532539534493,0.7206054078921087,0.745795026445315,0.7667675905009911,0.7824092432280134
16,0.027608232466770556,0.0021150436613586866,0.003806374967098236,0.0217659499067251,0.0003007,1.2554039778157988,1.2553992501026459,1.2553967666982222,1.2553931841642418,1.2553881139955998,1.2553821664753109,1.2553764635803126,1.2553720200794265,1.2553690097242423,1.255366539090011,1.255362063001499,0.002413955922668907,0.28416581287402776,0.4364536788585741,0.5334728627630497,0.6011851372096583,0.6513267762947691,0.6900459892281969,0.7208970190048023,0.746086138669128,0.7670588464130137,0.7824092432280134
17,0.030700219290121424,0.0021098889605274877,0.003745957976207137,0.023712917961394485,0.00032068000000000005,1.256123440179733,1.256117459712891,1.2561135079805559,1.2561079934486092,1.2561005204274749,1.256092016461904,1.256084193510717,1.2560785766414513,1.2560753617140112,1.2560731596281698,1.256068444542681,0.002735030950585221,0.28448640325173175,0.43677359856548936,0.5337919237345171,0.6015031092061948,0.6516434889934076,0.6903614392672549,0.7212114435610876,0.7463999761366523,0.7673725751303411,0.7824092432280134
18,0.02590393412873713,0.0021045125464068835,0.003912457963451743,0.02007299600008654,0.00034066,1.2568831704642902,1.256875178949931,1.256868354494315,1.256858961382602,1.2568470128823628,1.256834454004088,1.2568242744626505,1.2568187272502724,1.2568175736105012,1.256818110265368,1.2568147872543955,0.0030737739524272015,0.2848242763900992,0.4371100612446488,0.5341265902214062,0.6018356285480355,0.6519737407411348,0.6906897049332513,0.721538459552261,0.7467267473095592,0.7677000048760332,0.7824092432280134
19,0.031906452957261223,0.0020987707793753705,0.0044952090247534215,0.02413340566954246,0.00036063999999999996,1.257690282439221,1.2576818394355498,1.2576732691582913,1.2576612585365174,1.2576461691760485,1.2576306915865154,1.2576187791670246,1.2576132550577535,1.2576135735549931,1.2576160623008148,1.2576136345900577,0.0034337519639931775,0.2851841544627624,0.43746905067113717,0.534484378539541,0.6021919207051405,0.6523284061091504,0.6910429140632951,0.7218907370113541,0.7470788361333335,0.7680525790381055,0.7824092432280134
20,0.029478054765454682,0.002092750460007535,0.0037837090203538537,0.022741624220081844,0.0003806199999999999,1.2585435744499962,1.2585336730057632,1.25852232449858,1.2585065678986993,1.258487331563924,1.2584683460616142,1.258454763057558,1.2584499837102054,1.2584529043967592,1.2584585373157309,1.2584578545788154,0.0038141908084905253,0.28556405136989843,0.4378476148276588,0.5348612498231057,0.602566799770313,0.6527012338232097,0.6914140218467648,0.7222608791913616,0.7474489903159911,0.7684235812902922,0.7824092432280134
21,0.031791380983430775,0.0020863590245314445,0.0037815420073457062,0.023785946162656432,0.0004006,1.2594436187292715,1.2594328557953787,1.2594202349799495,1.259402880342153,1.2593819519760399,1.2593617849938241,1.2593482478662423,1.2593449824991478,1.259350331532698,1.259358333976572,1.2593586878619651,0.0042155393353804586,0.28596531643460216,0.43824827565520375,0.5352611793761847,0.6029658455113305,0.6530993729799198,0.6918114711878763,0.7226581148451646,0.7478466007944038,0.7688220095772705,0.7824092432280134
22,0.02889339119955118,0.002079724139157633,0.0037709999596700072,0.022197683548824593,0.00042057999999999993,1.2603880425286849,1.2603758737666875,1.2603609514079486,1.2603405916171222,1.2603163570516,1.2602934767195912,1.260278950586171,1.2602769958180082,1.260285417210052,1.2602969645735504,1.2602994054186158,0.004636466603182689,0.28638592031723803,0.43866776916938693,0.5356793009309526,0.6033823259479378,0.653514137894166,0.6922248084860047,0.7230707278526858,0.7482594226503148,0.7692358362233321,0.7824092432280134
23,0.028903745437277223,0.0020728239578412275,0.003825834020972252,0.0220309300671771,0.0004405599999999999,1.2613757344522634,1.2613620522518634,1.261345223255241,1.2613220641960143,1.2612943720097343,1.2612681855928043,1.2612517302457942,1.2612500854718105,1.2612608376765877,1.2612756007169175,1.2612800785446325,0.005076486698739496,0.28682567800271835,0.43910648147070636,0.5361166552756891,0.6038179436175267,0.6539478072504062,0.6926566911751644,0.7235014665115901,0.7486899954385369,0.7696671818541219,0.7824092432280134
24,0.030910675304257153,0.0020655781984258523,0.003705833980347961,0.02353447363800983,0.00046053999999999995,1.2624101996846935,1.2623959408662515,1.2623785515324106,1.2623544039574077,1.2623252856297364,1.2622976561617545,1.2622804594604426,1.2622792294948222,1.2622912824936663,1.2623074472437263,1.2623122077468516,0.005537297487597299,0.28728684331486204,0.43956719755560253,0.5365768053582322,0.604277273164232,0.6544061310118695,0.6931140483868853,0.7239582074616107,0.7491466889725662,0.7701243615157539,0.7824092432280134
25,0.02814467847218501,0.0020581182629283577,0.0036919169942848384,0.021718384680302766,0.0004805199999999999,1.2634888453473103,1.2634713516741507,1.263450769785405,1.2634233276099616,1.2633911774022872,1.26336168262303,1.2633447714197976,1.263346171316625,1.263362203730812,1.263382128355857,1.2633884416491008,0.00601738649956199,0.2877661577314763,0.44004495186611964,0.5370529662763205,0.6047517314533438,0.6548789800188966,0.6935857467812603,0.7244295899294436,0.7496187273000928,0.7705977764383057,0.7824092432280134
26,0.03129995328982955,0.0020503049831835166,0.0037236670032143593,0.023557809318085845,0.0005005,1.2646144588856219,1.264595018475099,1.2645729973935178,1.264544338612433,1.2645115203085595,1.2644826120487236,1.2644681096578791,1.2644734897867873,1.2644938961553438,1.2645171932725614,1.2645244140193235,0.006518334809361645,0.28826714840304346,0.4405451225318972,0.5375524471722355,0.6052505490081597,0.6553773136434843,0.6940840256581665,0.7249284540750444,0.7501188071472984,0.771099395620489,0.7824092432280134
27,0.027316003776787324,0.002042318192592348,0.0038700829609297216,0.021051208379586468,0.00052048,1.2657811247095287,1.2657582999400239,1.2657327750973144,1.2657004439161967,1.2656645423545307,1.2656344782968567,1.2656220008494818,1.2656326350129092,1.2656599721875421,1.2656896335733907,1.2656998550069372,0.007037107430414847,0.28878534639927866,0.441061466760959,0.538066921312072,0.6057630986996355,0.6558881976790909,0.6945939912052882,0.7254386938995102,0.7506305980805124,0.7716135792027566,0.7824092432280134
28,0.029179856659917104,0.002034085611217189,0.0038022499647922814,0.022539948175483396,0.00054046,1.2669931951554272,1.2669674271985234,1.2669379835492813,1.266901162817134,1.2668611246776424,1.2668288370212106,1.266817564415559,1.2668330791314981,1.2668674401611648,1.26690385437593,1.2669173670511997,0.007575935716668611,0.28932392880466656,0.4415979971568073,0.5386012723831475,0.6062951092671695,0.6564180625396516,0.6951224646162885,0.7259670647805827,0.7511603122646235,0.7721456660429059,0.7824092432280134
29,0.02901882473382801,0.0020256161753752686,0.0037822920130565763,0.022014591063021383,0.00056044,1.2682496284034852,1.268219735265986,1.2681854635342058,1.2681432064848055,1.2680985853390194,1.2680646488617546,1.2680563729961356,1.2680794451916984,1.2681236750475275,1.2681691456191875,1.2681870514029732,0.008134178608456836,0.28988148892818016,0.44215297540650844,0.5391535244960228,0.6068445681528185,0.656965173787207,0.6956683663531326,0.7265134675309852,0.7517089732316709,0.7726976972631162,0.7824092432280134
30,0.030418271314983442,0.0020168748192417436,0.003694541985169053,0.02344694130021444,0.0005804199999999999,1.2695552304573152,1.2695211814220586,1.2694822079254289,1.2694348327330505,1.2693856358570728,1.2693493268195912,1.2693424177849324,1.2693707261172813,1.2694223481192266,1.2694748132544278,1.2694958987990832,0.008714237114395076,0.29046112254534984,0.44273018746987025,0.5397282512405093,0.6074166641971377,0.6575348805113049,0.6962365250700264,0.7270814797595582,0.7522783912565202,0.7732696230037847,0.7824092432280134
31,0.030062697631480496,0.002007886606116556,0.0037425000336952507,0.02276275431473636,0.0006004,1.2709071088359627,1.2708693917889475,1.2708252389864592,1.270772103585612,1.2707177677431916,1.2706787658872747,1.2706732873543143,1.2707073391163837,1.2707672453826453,1.270827839886136,1.270853146162422,0.00931463648635383,0.29106152534429414,0.4433279651156313,0.5403233291895627,0.6080088944539374,0.658124534010862,0.6968245166814759,0.7276693288784928,0.7528677898597437,0.7738617939667859,0.7824092432280134
32,0.02974136300747119,0.0019986573476375342,0.0037574999732896686,0.022911591019030925,0.00062038,1.2723056933769084,1.2722647323736322,1.2722154630308125,1.272156477943456,1.272096701249514,1.272054292317329,1.2720489938986053,1.272087134807349,1.2721535998817672,1.2722208274446964,1.2722492317020928,0.009935649920617034,0.2916829875218056,0.4439468414348057,0.5409395364886384,0.6086222159995005,0.6587351099767861,0.6974330786666549,0.7282772160913802,0.753476594432687,0.774472768211883,0.7824092432280134
33,0.026968228813048035,0.0019893362013529594,0.0037082500057294965,0.020997120612120498,0.00064036,1.2737441180793678,1.2736988878982236,1.2736421066425416,1.2735735304936253,1.2735037329280323,1.2734534488035691,1.2734451844578463,1.2734864878605292,1.2735607610157211,1.2736370558047858,1.2736702143307141,0.010573828576958978,0.29232125599132497,0.44458128436260763,0.541569624704285,0.6092473262638909,0.6593551791168341,0.6980489926252449,0.7288909097590833,0.754090581537358,0.7750892395545047,0.7824092432280134
34,0.027534900659117074,0.001979903882284601,0.003696500032674521,0.021371151526794606,0.00066034,1.2752257362069515,1.275173164171929,1.2751057791500977,1.2750239633421652,1.2749403652940159,1.2748790939274235,1.2748662967842068,1.2749111798130583,1.2749953015993363,1.2750833726087116,1.2751231131667897,0.011230592074543976,0.29297689551725553,0.4452316312666778,0.5422139442108457,0.6098848201340282,0.6599857947942286,0.6986739248164311,0.7295127252353792,0.7547126071455854,0.7757143957806514,0.7824092432280134
35,0.026082055275411943,0.001970460526322317,0.0037147909752093256,0.020734037532387027,0.0006803200000000001,1.2767482692240835,1.276685849555202,1.2766030121263559,1.2765017250477793,1.2763971241157595,1.276317609671585,1.2762944383626376,1.276339776547012,1.276433582398198,1.276535256103146,1.276583159553654,0.011904781861944994,0.2936488765366876,0.4458960389355017,0.5428695291931315,0.6105302521707072,0.6606206684578501,0.6992995150395631,0.7301323043306367,0.755330762094598,0.7763354885195289,0.7824092432280134
36,0.029048735009316574,0.0019607794904736024,0.0037807499757036567,0.022402344375986722,0.0007003,1.278318102114543,1.2782445857480857,1.2781464461908756,1.278026287248993,1.2779013340944558,1.2778040987983457,1.2777708678997235,1.2778167221987193,1.277919965338193,1.2780346289426152,1.2780896699013617,0.012599711911555353,0.29434148326237647,0.44658115183684755,0.5435460758867572,0.6111969286652047,0.6612770357102129,0.6999467796049342,0.7307736500928296,0.7559706786900525,0.7769782416710658,0.7824092432280134
37,0.027745099106412104,0.0019509758757561232,0.004426917003002018,0.021682795323712718,0.00072028,1.2799328970838988,1.2798466013207304,1.2797303912853726,1.279588297390921,1.279439674606215,1.2793214415681844,1.279275569392858,1.2793207485766809,1.2794338420337203,1.2795630418330635,1.279626536048865,0.013314071904277431,0.29505300462350076,0.4472839227364188,0.5442389172824574,0.6118783485150864,0.661946448621702,0.7006054307833721,0.731425069961773,0.7566199972819002,0.7776304667719608,0.7824092432280134
38,0.028914436623871526,0.0019409976264999308,0.0038042080122977495,0.022065974710622435,0.00074026,1.281595277322457,1.2814934328257812,1.281356699180432,1.2811903466108003,1.2810163240233072,1.2808766201369752,1.2808194872027385,1.2808672375034564,1.2809945276590382,1.281142602303178,1.2812174727901402,0.014049038716727691,0.2957841970528194,0.4480052499543876,0.5449492357314967,0.6125762340320745,0.6626315502409987,0.701279465653552,0.7320922387075777,0.7572861035988653,0.7783009391043215,0.7824092432280134
39,0.028949878430972277,0.001930783173886902,0.0038042920059524477,0.021838031436490386,0.00076024,1.283303369303468,1.283182771307563,1.2830243968250568,1.28283432151642,1.2826372294473145,1.2824802258472277,1.2824174133003718,1.2824736346183196,1.2826200502412906,1.2827901818089562,1.2828776860400903,0.014803757712962216,0.29653420398783364,0.44874494591495423,0.5456780619927851,0.6132933324532571,0.6633371823956109,0.7019759322125643,0.7327841113994953,0.7579791551469095,0.7790001235547206,0.7824092432280134
40,0.027691077935147843,0.0019204834578609483,0.004336875048466027,0.02160202937041953,0.0007802200000000001,1.2850571524263599,1.2849152023829462,1.2847314665466008,1.2845133381749758,1.284288660175978,1.2841105389650045,1.2840400747612686,1.2841052211282307,1.2842731229919413,1.284468337824831,1.2845703548595926,0.015578138531657366,0.2973029494656893,0.4495016546068952,0.5464219167723854,0.6140232098000795,0.6640532804212672,0.7026808746176009,0.7334832355250441,0.7586792558366843,0.7797070800178493,0.7824092432280134
41,0.02967054537325771,0.0019099375459152197,0.003771624993532896,0.022448237170199527,0.0008002,1.2868588985507805,1.2866964542562924,1.286487149011702,1.286241562704939,1.2859909656675546,1.2857942771012756,1.2857190775763065,1.285795736996619,1.285986875956227,1.2862080310024393,1.2863247968485607,0.01637342528005223,0.29809352281357565,0.45028016350841016,0.5471878842714916,0.614775844016897,0.664793082974652,0.703410673381104,0.7342083926316941,0.7594063768375616,0.7804416964740761,0.7824092432280134
42,0.02868820265165345,0.0018992001354895312,0.003776583995204419,0.022012210060533968,0.00082018,1.2887048197967037,1.288524178181584,1.2882909243468494,1.2880185253498204,1.287741963636956,1.2875260666620567,1.287444895092519,1.2875313555206056,1.2877438244558623,1.2879891019715386,1.2881189823093169,0.017187942754625162,0.29890497093443197,0.45108010896215245,0.5479756686080781,0.6155504552439682,0.6655547849961998,0.7041620298917949,0.7349545224635773,0.7601537456157407,0.7811958551390231,0.7824092432280134
43,0.02748220553360374,0.0018883802013083127,0.0039630410028621554,0.02129110262290033,0.00084016,1.2905936593135394,1.290392877520532,1.290132884271857,1.2898304313908782,1.289524704284518,1.2892870697124517,1.2891986481998579,1.2892949643898777,1.2895295854780928,1.2897997413864895,1.289942452513775,0.01802088146864925,0.2997344410981429,0.45189685600261953,0.5487789118949333,0.6163390580576136,0.6663290183054997,0.7049246758160047,0.7357111342025566,0.760911322156113,0.7819603992014276,0.7824092432280134
44,0.027121000647412765,0.0018775094996178996,0.0038224579766392708,0.020861717882847398,0.00086014,1.2925221584490645,1.292300941662775,1.292013028669172,1.2916778351483928,1.2913391857756475,1.291075532680522,1.2909760082297075,1.2910798153550684,1.291336176976473,1.2916323107516876,1.2917888912791942,0.018870567207909916,0.30058098062706035,0.45272979237008587,0.5495970346969142,0.6171407497392839,0.6671141441021344,0.7056958737031716,0.7364742699795376,0.7616741819812253,0.7827300055299331,0.7824092432280134
45,0.028434190054714644,0.0018665355996714836,0.004429124994203448,0.021920834612145414,0.00088012,1.2945001084144854,1.2942544793124358,1.2939354891620942,1.2935645123617479,1.2931900289182436,1.29289800801579,1.2927863100815975,1.2928982500441208,1.2931783961254373,1.293503068996553,1.2936751353297,0.01974148339672582,0.3014476106714502,0.45358146209213357,0.5504325580608115,0.617958401307417,0.6679137559529794,0.7064802807567556,0.7372498409697965,0.762449409611955,0.7835125710410944,0.7824092432280134
46,0.03033200830880673,0.0018552392365951327,0.004915041965432465,0.022647540566145336,0.0009001,1.2965285126864015,1.296258116337574,1.295910634267876,1.2955088430397643,1.2951054517800333,1.2947933435006473,1.294677763010857,1.294804335544855,1.2951118090405573,1.2954657751418817,1.2956527010859855,0.020634297038833314,0.3023369661007226,0.4544570097433209,0.5512940477930858,0.6188048706981177,0.6687456792759046,0.7073008171082904,0.738065108710564,0.7632670035254941,0.7843388735322095,0.7824092432280134
47,0.029943810519110832,0.001843665858892342,0.00467766699148342,0.022534524658464648,0.0009200800000000001,1.298605308791216,1.2983118010581136,1.2979391898669046,1.2975106069844944,1.2970836373876362,1.2967576926355262,1.2966439559711067,1.2967886474752763,1.2971238139250805,1.2975046825519116,1.2977028427531552,0.02154823487486289,0.30324905166552574,0.4553565912966165,0.5521812926007645,0.6196793259675436,0.6696082827469259,0.7081548687654352,0.738916321552047,0.7641220263525706,0.7852028940617355,0.7824092432280134
48,0.026451979614876615,0.0018321195617836165,0.003974375023972243,0.020462285713962625,0.0009400599999999999,1.3007207600189066,1.3003994697419696,1.299996909888249,1.2995363220368668,1.2990809155260208,1.298737812829402,1.2986251974234633,1.298789978563916,1.2991564025101043,1.299567725220968,1.299778618079587,0.022478285376174998,0.30417570202903316,0.456268507576921,0.5530784789618193,0.620561194877777,0.6704759174995856,0.7090121426331976,0.7397699254681481,0.7649797211186457,0.7860707278963148,0.7824092432280134
49,0.02881484017618621,0.0018204049667072284,0.0037960420013405383,0.021646881322501775,0.00096004,1.302882487133871,1.3025311992286603,1.3020973510039517,1.3016050085060438,1.3011235555781762,1.3007682904536602,1.3006640938271137,1.3008571313714452,1.301261957650436,1.3017086115609258,1.3019342670274445,0.023427951705981442,0.30512175053839424,0.4571990938074758,0.5539941584741859,0.6214619783237157,0.6713636704552036,0.7098916231212621,0.7406485416648454,0.765865453151841,0.7869692060803382,0.7824092432280134
50,0.02761529431476605,0.001808684184393607,0.004367459041532129,0.02131848109207733,0.00098002,1.3050898034273195,1.304705227892503,1.3042366699044219,1.303708004225785,1.3031953445387157,1.3028233898989963,1.302725219256019,1.3029470957096294,1.3033933854039645,1.3038794501413242,1.3041225685778464,0.024396920045192807,0.306086278627873,0.45814640022396125,0.5549243665907627,0.6223746270549142,0.672260414582947,0.7107775178708551,0.7415319085534773,0.7667555906729654,0.7878730034579874,0.7824092432280134
51,0.025992173725846265,0.0017970645947839338,0.00396587501745671,0.020240831181122354,0.001,1.3073354520966083,1.3069127658430246,1.3064047918884996,1.305832944572484,1.3052809423149276,1.3048846198978246,1.304787462468833,1.3050372018157037,1.3055274907505232,1.3060569946240377,1.3063197611519868,0.02538178634292329,0.3070650898330461,0.459105544725057,0.5558631977379958,0.6232919090443619,0.67315738528026,0.7116595271682679,0.7424084638296637,0.7676378016747248,0.7887695518696479,0.7824092432280134
52,0.02746550186624191,0.001785657908636892,0.0037879589945077896,0.021337645711659272,0.0009999878275373446,1.3095825368250624,1.3091200163781866,1.3085711693046973,1.3079540163964327,1.307359297536107,1.3069337576272786,1.3068317946417445,1.307103885217597,1.3076342743755056,1.3082054292262943,1.308487394865517,0.026366803214200416,0.30804392759828897,0.4600640850745637,0.556800617713165,0.624206511349562,0.6740497975790963,0.7125345293280141,0.7432753286147947,0.7685079645935675,0.7896525328973847,0.7824092432280134
53,0.02835871431326763,0.00177443181567313,0.0037552500143647194,0.021859199767724227,0.0009999513107426476,1.3118351382741746,1.3113327670914052,1.3107416542285895,1.3100759848879604,1.30943421017582,1.308974778902656,1.3088640498081425,1.3091561466280517,1.3097260874988281,1.3103395678078578,1.3106413465701545,0.02735372987918564,0.30902518567269444,0.4610242397508552,0.5577383184453648,0.6251195320739859,0.6749383579203998,0.7134032889974106,0.7441338892410005,0.7693685203075492,0.7905255446028197,0.7824092432280134
54,0.02930366456005695,0.0017632775757411559,0.003884416015353054,0.022384040347609303,0.0009998904513956854,1.314095253413123,1.3135538129008595,1.3129219583371394,1.312209168984445,1.311521164577577,1.3110278803795645,1.3109074818458644,1.3112178598132127,1.3118252843096716,1.3124792681968633,1.3127996995600744,0.02834379051704482,0.31001085726258143,0.4619895779607515,0.5586820483585169,0.6260392822337464,0.6758340812309557,0.7142792596619999,0.7449992729275541,0.770235169522608,0.7914038021543411,0.7824092432280134
55,0.028540507383633847,0.0017522596688371095,0.004408416047226638,0.021943635635753408,0.000999805252462657,1.316360071933207,1.31577864095068,1.31510566696468,1.3143450426409944,1.3136099504314975,1.3130817423108718,1.3129502071628365,1.313277044758324,1.3139200838793281,1.3146130022239346,1.3149509594277757,0.029335455185232905,0.3109984974679109,0.4629566835428575,0.5596273056897462,0.6269602029534622,0.6767304511639536,0.7151551433524813,0.7458636706103178,0.7710999254029068,0.7922794569357319,0.7824092432280134
56,0.027973537632342838,0.0017414235679981504,0.005726707982830703,0.021577087331988928,0.0009996957180960385,1.318629251553601,1.318002983924775,1.3172840680090754,1.3164713237153978,1.315686285386503,1.3151227471895486,1.314982582306782,1.3153304900690361,1.316014052790362,1.3167494080387228,1.317105630262205,0.030328280826177965,0.3119857649517166,0.4639214238683694,0.5605683433672635,0.6278752787962708,0.6776198588696738,0.7160237659038967,0.7467214724939661,0.7719595119066939,0.7931516159953577,0.7824092432280134
