iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,beta0
0,0.18614756318901748,0.12667157680476443,0.0736160830128938,,,1.2500000000000002,0.0
1,0.1901376136991211,0.1266714138224577,0.06848170899320394,0.08653703336905841,9.999999999992654e-07,1.250002236606371,0.0
2,0.18769429239453067,0.12663866522255351,0.06315308401826769,0.08672577214987605,0.0002009799999999999,1.250451708317192,0.0
3,0.19058879355425795,0.12657331982440234,0.0010328339994885027,0.08749064913822036,0.0004009599999999988,1.2513489410656848,0.0
4,0.18960594190362934,0.1264755356879443,0.0007951660081744194,0.08449908171293874,0.0006009399999999995,1.252692506763931,0.0
5,0.19093464275406868,0.1263451430409687,0.0009217920014634728,0.08760788569053973,0.0008009199999999984,1.2544858536885315,0.0
6,0.1889333402461507,0.12618231267335955,0.0009526670328341424,0.08600810827097728,0.001000899999999999,1.2567281250321516,0.0
7,0.19301927608304817,0.12598679523827336,0.0009395839879289269,0.08882470174481599,0.0012008799999999997,1.259424631627365,0.0
8,0.18803761701522592,0.12575903450269238,0.0007901249919086695,0.08585098102074426,0.0014008600000000003,1.2625715121264967,0.0
9,0.18011383929764122,0.1254992859463125,0.0008382920059375465,0.08468456620746234,0.0016008399999999992,1.266167860934537,0.0
10,0.18598954497662168,0.12520728466824121,0.0008587500196881592,0.08653221444295967,0.0018008199999999981,1.2702203675882573,0.0
11,0.18609293487099446,0.12488352338752341,0.0007868329994380474,0.08460443424341905,0.0020007999999999988,1.2747256099661237,0.0
12,0.1912450922222435,0.1245272682412409,0.0008118749829009175,0.08819657952384827,0.0022007799999999994,1.2796976493974292,0.0
13,0.19090803614995297,0.12413902895163956,0.0008003339753486216,0.0866996641069677,0.002400759999999999,1.2851336696779008,0.0
14,0.19115483591588445,0.12371933299149396,0.0008327090181410313,0.08530090113506335,0.00260074,1.2910309590292,0.0
15,0.18276289051935474,0.12326930846255456,0.0007457080064341426,0.08216611915877077,0.0028007199999999996,1.297378662811919,0.0
16,0.18025355847248759,0.12278891235467762,0.0008822500240057707,0.08256535669615983,0.0030007000000000002,1.3041827458138875,0.0
17,0.19371762928638636,0.12227658292904263,0.0008985419990494847,0.08710397932027125,0.00320068,1.3114712997821252,0.0
18,0.18030178035327493,0.12173387975852863,0.0007327909697778523,0.08371056891546093,0.0034006600000000007,1.3192286120735544,0.0
19,0.19399664951912352,0.12115939319846673,0.0007765839691273868,0.0874332142081406,0.0036006399999999996,1.3274818254362841,0.0
20,0.19523209199721664,0.12055399335769945,0.0007156250067055225,0.08608873313270339,0.0038006199999999993,1.3362260510162773,0.0
21,0.18676775403243218,0.11991819316043059,0.0007872080313973129,0.0855435838840172,0.0040006,1.345461918699522,0.0
22,0.1905839779460235,0.11925247459110244,0.0007197079830802977,0.08509895248771089,0.004200579999999999,1.355190945149874,0.0
23,0.18595107166545372,0.11855814842394506,0.0008343750378116965,0.0831664064110739,0.0044005599999999995,1.3654028719511595,0.0
24,0.188053780319793,0.11783437122676635,0.0007494590245187283,0.08501944204372483,0.004600539999999999,1.376119577174944,0.0
25,0.18164151463337505,0.11708318236526415,0.0007602089899592102,0.08215903572313642,0.00480052,1.3873208211087937,0.0
26,0.18848698498180783,0.11630272419578197,0.0007121249800547957,0.08543966726256176,0.0050005,1.3990449364324835,0.0
27,0.18245810160458983,0.11549499676928995,0.0007624579593539238,0.08300435251855988,0.0052004799999999995,1.4112732253419635,0.0
28,0.1921736821418043,0.11465860960858898,0.0007459170301444829,0.08545601040953663,0.00540046,1.424038776232687,0.0
29,0.17992167866518174,0.11379721151789368,0.000737333029974252,0.08104361646069003,0.00560044,1.4372983296447244,0.0
30,0.18378485029739572,0.11291077787256314,0.0007263749721460044,0.08140094255760223,0.00580042,1.4510648176969427,0.0
31,0.1838764162374672,0.11199832489677726,0.0008529999759048223,0.0830337274899005,0.0060003999999999995,1.465367141430042,0.0
32,0.18340824932646094,0.11105980897235813,0.0007237080135382712,0.08362774002704727,0.00620038,1.4802207808377588,0.0
33,0.17461526241499398,0.11009832331160009,0.0007686250028200448,0.08057894726382844,0.00640036,1.4955918809712394,0.0
34,0.18254537749200872,0.10911357231754452,0.000780707981903106,0.08130007017293212,0.00660034,1.5115006243532378,0.0
35,0.1815439574991609,0.10810641427188714,0.0007875830051489174,0.08083404202521467,0.00680032,1.5279495230541265,0.0
36,0.17814036959990656,0.10707778639994846,0.0007694590021856129,0.08030720618592989,0.007000299999999999,1.5449402993826378,0.0
37,0.1731925052247287,0.10603076519623207,0.0007234169752337039,0.07760989841012637,0.00720028,1.5624391881218591,0.0
38,0.17615625234741894,0.1049659270625026,0.0008763750083744526,0.07730860545777038,0.0074002600000000005,1.5804536879322064,0.0
39,0.17573518116831324,0.10388440513091672,0.000961375015322119,0.0765120785562448,0.007600239999999999,1.5989824028347246,0.0
40,0.16726755043890998,0.10278787634917923,0.0007127500139176846,0.07522149049943289,0.00780022,1.6180146786761544,0.0
41,0.17649933232457993,0.10167366936756367,0.0007646250305697322,0.07786491372288107,0.0080002,1.6376166012118043,0.0
42,0.17043362013072025,0.10054744998269462,0.0007388750091195107,0.0733407773470414,0.00820018,1.6577085098263862,0.0
43,0.17164971383049546,0.09940624366824838,0.0009358749957755208,0.07603965107339809,0.00840016,1.6783639394584808,0.0
44,0.17325729523400193,0.0982524703568771,0.0006986670196056366,0.07443062476707688,0.00860014,1.6995612786028755,0.0
45,0.185852280893143,0.09708226615020299,0.0008877500076778233,0.07798408723974022,0.00880012,1.7213960474006316,0.0
46,0.17874269643579183,0.09589928421288879,0.0007072089938446879,0.07572360410102148,0.0090001,1.7438266192376837,0.0
47,0.1688773168118564,0.09470897112038054,0.0007690829806961119,0.07191301873552126,0.009200080000000001,1.766774079061721,0.0
48,0.17577342458151424,0.0935085360834015,0.001067749981302768,0.07429492552615571,0.00940006,1.7903172442507864,0.0
49,0.1762016184641591,0.09230130672603548,0.0008713750285096467,0.07223709576070102,0.00960004,1.814417577682451,0.0
50,0.17178241177868472,0.09108688347558322,0.0007360830204561353,0.07288103747972338,0.00980002,1.8391104071978308,0.0
51,0.17129910379376892,0.08986843095527197,0.0009814170189201832,0.07098840459313666,0.01,1.8643594155135108,0.0
52,0.167089174849024,0.0886734861658486,0.0007719999994151294,0.06853797985644712,0.009999878165711622,1.8896054933823792,0.0
53,0.16883410457072862,0.08750218962984051,0.0007459160406142473,0.06765942754032714,0.009999512668784518,1.9148407422251357,0.0
54,0.17095143611246963,0.08635281675949238,0.0007933339802548289,0.06815669002116816,0.00999890352703249,1.9400980470245632,0.0
55,0.1601004698590985,0.0852315167248304,0.000755041022785008,0.06289722782519135,0.009998050770144252,1.9652346938409746,0.0
56,0.1730133919722268,0.08412824748085822,0.0008017080253921449,0.06922915391574874,0.00999695443968197,1.9904704192904985,0.0
57,0.16126725023724003,0.08304944534980764,0.0008296659798361361,0.06405243652053036,0.009995614589079242,2.015654662003148,0.0
58,0.16600048362275582,0.08199485612972095,0.0007893749861977994,0.06330506697882597,0.0099940312836385,2.040785265358352,0.0
59,0.16226400349979211,0.08096678682025213,0.0008612080127932131,0.060585274870283194,0.009992204600527814,2.065797019034265,0.0
60,0.15929071650702809,0.07996292285077478,0.0008040409884415567,0.06116621587201512,0.009990134628777144,2.0907353068179306,0.0
61,0.16587012378104826,0.07898015563773303,0.0008215830312110484,0.06261475272265013,0.00998782146927399,2.115669962523096,0.0
62,0.16683597462369693,0.07801862396600863,0.0008919159881770611,0.061836302184348775,0.009985265234758489,2.140591924147459,0.0
63,0.16324321103724593,0.07708216523774365,0.0009234160534106195,0.05806496335244435,0.009982466049817897,2.165392345105433,0.0
64,0.1585689070964983,0.07616809181443496,0.0008677499718032777,0.05906219117130545,0.009979424050880543,2.1901313538367475,0.0
65,0.16626940155202716,0.07527677249648725,0.000868000031914562,0.05787042286776776,0.009976139386209164,2.2147891642203446,0.0
66,0.15823242301884316,0.07441189275588332,0.0007183339912444353,0.05388295460856195,0.009972612215893682,2.2392494819849524,0.0
67,0.15670120376486418,0.0735683410239165,0.0007768329815007746,0.05667365818012223,0.009968842711843402,2.263642923519766,0.0
68,0.17184470801792912,0.07274505065993714,0.0007342080352827907,0.05669889361503599,0.009964831057778631,2.2879914098926344,0.0
69,0.1484432635243918,0.07195005368509118,0.0007245420129038393,0.04913668214954312,0.009960577449221733,2.312040606277172,0.0
70,0.16726187231234005,0.07117503043130753,0.0008789169951342046,0.0544320311859893,0.009956082093487582,2.3360246173258887,0.0
71,0.1626277026480899,0.07042101087824787,0.0010735419928096235,0.05271502499842113,0.009951345209673482,2.3599004862963238,0.0
72,0.1648326940548665,0.06968843262066682,0.0007727090269327164,0.051341389570996494,0.009946367028648461,2.3836407674779454,0.0
73,0.15268961694515182,0.06898077124900481,0.0007783339824527502,0.047176124306156614,0.009941147793042041,2.407113669887077,0.0
74,0.16167742412604047,0.06829302610955594,0.0007902919896878302,0.05005638367087908,0.009935687757232404,2.4304663759052993,0.0
75,0.16328445456210647,0.06762675323777236,0.0007830410031601787,0.047648808138588204,0.00992998718733399,2.453630089533252,0.0
76,0.15602741993709868,0.06697796571461063,0.0007482499931938946,0.05007375747747501,0.009924046361184534,2.4767293379717508,0.0
77,0.16505991276445434,0.06634933714373456,0.0008241659961640835,0.046827106357842624,0.009917865568331524,2.499655350319565,0.0
78,0.16071732651882753,0.06574203890477295,0.0008214580011554062,0.04455373435819465,0.009911445110018081,2.522345580958443,0.0
79,0.16129488920161664,0.06515268048489717,0.0008984580053947866,0.04641743664882667,0.009904785299168283,2.544908476717475,0.0
80,0.15289346214732624,0.0645856573339459,0.0007442500209435821,0.04118330771761726,0.00989788646037192,2.567154564490411,0.0
81,0.15974404337998457,0.06403473094270108,0.0008525410084985197,0.045677577910132085,0.00989074892986866,2.5893086062045265,0.0
82,0.15966635060339227,0.0635016332059874,0.0007911659777164459,0.043146089230151514,0.009883373055531672,2.6112861196822768,0.0
83,0.1523532192745334,0.06299033008143484,0.0007387080113403499,0.03800551200454065,0.009875759196850664,2.632898547845813,0.0
84,0.1557068183718013,0.062498122493193524,0.0007370829698629677,0.03899169468031318,0.009867907724914365,2.6542310586931563,0.0
85,0.16421549296911314,0.06202166465314955,0.0008366249967366457,0.04105092224455984,0.009859819022392443,2.6754076142122365,0.0
86,0.14476865922524954,0.06156426863109528,0.0008301660418510437,0.03653834983815337,0.009851493483516844,2.69625822939389,0.0
87,0.1585070093363592,0.06112192117929331,0.0008818340138532221,0.039297789186140616,0.00984293151406259,2.716942613052065,0.0
88,0.15462077510825975,0.06069613949765785,0.0008084590081125498,0.03663532295973065,0.009834133531327996,2.7373691816175354,0.0
89,0.15477457167873734,0.06028504271795003,0.0007299589924514294,0.03743560646433819,0.009825099964114322,2.757606571881964,0.0
90,0.15130638194126714,0.05988993856559596,0.0007240409613586962,0.03489405989640355,0.009815831252704892,2.7775680875991644,0.0
91,0.15616873088670025,0.05951073996400237,0.0007352500106208026,0.03364487673327419,0.009806327848843626,2.7972315496025675,0.0
92,0.14980687387067368,0.05914356992494958,0.0009399999980814755,0.036824292156273926,0.009796590215713018,2.816777559332913,0.0
93,0.14903159177626166,0.05879012821027605,0.0008116670069284737,0.03402310274796112,0.00978661882791157,2.8360979959247126,0.0
94,0.14652818263567013,0.05845424853226885,0.0008559580310247838,0.028188919969113307,0.009776414171430657,2.85495181709014,0.0
95,0.15434030484707414,0.058130302912606034,0.0008033330086618662,0.03324832842929925,0.009765976743630838,2.87362525764232,0.0
96,0.15701040801998145,0.05781699782316257,0.0007441660272888839,0.03396672455380026,0.00975530705321762,2.8921769736335525,0.0
97,0.1564046069817332,0.057517259401397,0.0008020829991437495,0.02943450066602625,0.00974440562021666,2.910412249451195,0.0
98,0.154802660437522,0.05722862280284604,0.0008514579967595637,0.03130345598104089,0.009733272975948424,2.928456674846848,0.0
99,0.1580241433006059,0.0569505300981767,0.0007099999929778278,0.031114219868943336,0.009721909663002288,2.9463264985595936,0.0
100,0.15001950124791763,0.0566856104613493,0.0009073339751921594,0.02659413202646587,0.009710316235210091,2.963826739095123,0.0
101,0.15026494973077528,0.05643345981147874,0.00088095897808671,0.025606155900798427,0.009698493257619149,2.9809496961713653,0.0
102,0.15321176881465984,0.05619359735995116,0.0007712909718975425,0.024732950902921217,0.009686441306464712,2.9976934101550063,0.0
103,0.15511029009465754,0.05596008739611098,0.0008379589999094605,0.031923831823011686,0.009674160969141874,3.0144538996839336,0.0
104,0.15492744302013103,0.05573764101843694,0.0007679169648326933,0.024660582369275274,0.009661652844176954,3.0308763926560407,0.0
105,0.15682620400452707,0.05552454770510341,0.0007911659777164459,0.025890362840457433,0.009648917541198314,3.04705959222631,0.0
106,0.15996957185540028,0.05531898656833644,0.0007283340091817081,0.027712379852202037,0.009635955680906654,3.063123416608591,0.0
107,0.14903658107322426,0.05512235020848944,0.0008931659976951778,0.024846634756334095,0.009622767895044761,3.0789402446827685,0.0
108,0.15471140184480092,0.05493735762837044,0.000714917026925832,0.019314019511306214,0.009609354826366708,3.0942560966233317,0.0
109,0.1481422365554259,0.05475971354672578,0.0007388750091195107,0.0246168052825653,0.009595717128606544,3.109394333724263,0.0
110,0.14424573802076757,0.054588642747549515,0.0007417920278385282,0.02515982913173315,0.009581855466446418,3.1244049804802625,0.0
111,0.14742991007890976,0.05442542213846929,0.0008764580124989152,0.022282875867436238,0.009567770515484183,3.1391562554041803,0.0
112,0.15228948863834327,0.05426872873523035,0.0007055409951135516,0.02360740357210011,0.009553462962200483,3.1537463290144165,0.0
113,0.1508832346561072,0.0541218676592713,0.0007500840001739562,0.016754411516380505,0.009538933503925276,3.167835313680138,0.0
114,0.14818120392882914,0.05398141251315786,0.0008025409770198166,0.02137379756617233,0.009524182848803865,3.181717712356119,0.0
115,0.14788135883442868,0.0538474035571143,0.0007167909643612802,0.020433283397861962,0.009509211715762368,3.1953674524596005,0.0
116,0.15400085018619536,0.05371970628818399,0.0007480829954147339,0.019755252367981202,0.009494020834472686,3.2087744025237885,0.0
117,0.15147488674788806,0.05359857999720584,0.000712334003765136,0.01824801049934377,0.009478610945316945,3.221884536552162,0.0
118,0.14532856858131807,0.0534837295364766,0.0008826660341583192,0.017714638237981053,0.009462982799351401,3.234700636186781,0.0
119,0.14892548185048807,0.053374286269836056,0.0007542079547420144,0.018452602719880393,0.009447137158269843,3.2472938239310825,0.0
120,0.1480424200090591,0.05327192084006485,0.0007571249734610319,0.013870543332435568,0.009431074794366457,3.259439093004278,0.0
121,0.14974798280463228,0.05317415454231907,0.0007519169594161212,0.017858516366246746,0.009414796490498206,3.2713995117578016,0.0
122,0.15063828298686274,0.05308053333708146,0.0007935420144349337,0.01817966305796566,0.009398303040046649,3.2832134971556073,0.0
123,0.145817438277883,0.0529913054921645,0.0007636669906787574,0.016977492263589147,0.009381595246879296,3.2948319508918846,0.0
124,0.1533261122894439,0.05290756249708276,0.0008106249733828008,0.013516350712509556,0.009364673925310414,3.3060846132393844,0.0
125,0.1434839577390163,0.052829788728634836,0.0007782499887980521,0.010950778526505075,0.009347539900061343,3.3168655014286563,0.0
126,0.15178616411327361,0.05275764470633354,0.0007367919897660613,0.010154925687787662,0.009330194006220302,3.3271766114386887,0.0
127,0.15243512741785128,0.052688749773649575,0.0007603329722769558,0.014849593047251477,0.009312637089201685,3.3373279287998545,0.0
128,0.15315818475300924,0.0526228658031492,0.0008204589830711484,0.014891825727284494,0.009294870004704857,3.347339473560446,0.0
129,0.14308539896324837,0.05256157181780627,0.0008658749866299331,0.009906333391436728,0.009276893618672453,3.356944886130447,0.0
130,0.15139463216941626,0.0525035665841432,0.0009638339979574084,0.012247841919498875,0.009258708807248167,3.366317424641856,0.0
131,0.15046657537602753,0.05244843173752658,0.000747416983358562,0.012653725722722031,0.009240316456734052,3.3755043134697864,0.0
132,0.15434732746042273,0.05239563299785706,0.0007338330033235252,0.013607948034425561,0.009221717463547325,3.384579713840766,0.0
133,0.15172676446623204,0.05234614146849953,0.0007614170317538083,0.01012560853387921,0.009202912734176675,3.3933565388637947,0.0
134,0.14678706227037625,0.05230024290416899,0.0007798749720677733,0.00815787840650414,0.009183903185138079,3.401751455638834,0.0
135,0.15471599959165136,0.052257372762077765,0.0009548329981043935,0.008724377197358772,0.009164689742930143,3.409834901403452,0.0
136,0.1544844016717813,0.05221599387732308,0.0007641669944860041,0.012900588900941307,0.009145273343988932,3.4178797998174475,0.0
137,0.14544970431728574,0.052176409867890385,0.0007904579979367554,0.01166250720922489,0.009125654934642336,3.42581965518116,0.0
138,0.14617403834550782,0.052139906441127565,0.0008829170255921781,0.006631761020547993,0.009105835471063953,3.4333728867733044,0.0
139,0.14445807754635198,0.05210542214214716,0.0007337499991990626,0.009263704877553975,0.009085815919226475,3.44073134485149,0.0
140,0.14561800116897802,0.05207299897728839,0.000952292000874877,0.008430611385322598,0.009065597254854615,3.447866075999491,0.0
141,0.14813389163831106,0.05204314105047381,0.0007301670266315341,0.005693128295096499,0.00904518046337755,3.45463871707401,0.0
142,0.15479533777500817,0.05201502649519422,0.0007635420188307762,0.0078099172661151624,0.009024566539880893,3.4612095729449277,0.0
143,0.1542466400285608,0.05198842806641929,0.0007661249837838113,0.008076734014981707,0.009003756489058193,3.467614729234961,0.0
144,0.1542935123085235,0.051963566273454206,0.0008182910387404263,0.006582098351233459,0.00898275132516197,3.4737825692827426,0.0
145,0.1461611593263556,0.05194009788166035,0.0007917499751783907,0.007304685988030005,0.008961552071954277,3.4797795886131015,0.0
146,0.15708987534262547,0.051917005984266865,0.0008144999737851322,0.01131469487187194,0.008940159762656805,3.485861313446389,0.0
147,0.14570301364662136,0.05189566419944249,0.0008228339720517397,0.00520003548792792,0.008918575439900538,3.491656386000473,0.0
148,0.1535602569080021,0.05187568707565233,0.0007978749927133322,0.006097446428027455,0.008896800155674905,3.497246665540884,0.0
149,0.141860585854843,0.0518567287207665,0.0008102909778244793,0.007120205123446154,0.008874834971276547,3.502713736138806,0.0
150,0.16169757271626178,0.051837594354232845,0.0007841250044293702,0.012737091738610352,0.008852680957257558,3.50840647591375,0.0
151,0.15123937109452346,0.051818854727394593,0.0008285410003736615,0.010484999765662846,0.00883033919337333,3.5141688404890945,0.0
152,0.14428137294637383,0.05180107120467194,0.0007490839925594628,0.007675135746627183,0.008807810768529916,3.519825987632424,0.0
153,0.14493284493919717,0.05178480723486368,0.0007589160231873393,0.004167705283068983,0.008785096780730956,3.525177437565087,0.0
154,0.14495237507023678,0.05176989804686262,0.000851334014441818,0.004074039489438187,0.008762198337024175,3.5302476007845423,0.0
155,0.15626466636362538,0.05175539936927831,0.0008159159915521741,0.00871367708222032,0.00873911655344741,3.5353445356693953,0.0
156,0.152313463546184,0.05174196008547288,0.0008235420100390911,0.004820995789595754,0.008715852554974233,3.540230601523225,0.0
157,0.14428129882300625,0.05172957578841817,0.0010021660127677023,0.0041320652606387205,0.008692407475459107,3.544884905069887,0.0
158,0.1509995888440021,0.05171702116174777,0.0009549999958835542,0.011337202258813066,0.00866878245758213,3.5497674457327713,0.0
159,0.15314932188577804,0.051705601511248735,0.0007604590500704944,0.0032882124164177926,0.008644978652793346,3.554367479019893,0.0
