iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,beta0,beta1,beta2
0,10.40592470921716,0.0513697654051916,0.22620712500065565,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195
1,10.40592470921716,0.051369801565220724,0.3404816660331562,19.699226865138705,1.0000000000000006e-06,1.2500022360676826,1.2499977639343034,1.2499977639343023,9.999994199559521e-07,0.2817525251258956,0.43404278278030195
2,10.405924642624186,0.05136984432691383,0.2969175839680247,19.798867491956955,1.1800000000000006e-06,1.2500048742758358,1.2499951257349458,1.2499951257350939,2.1762349459769014e-06,0.2817513452856391,0.43404278278030195
3,10.405924580238763,0.05136989345847782,0.0027088329661637545,19.798771385991543,1.3600000000000005e-06,1.2500079148058694,1.2499920852245443,1.2499920852251947,3.5373093394455987e-06,0.28174998552470265,0.43404278278030195
4,10.405924483652603,0.05136994898581703,0.0024043330340646207,19.798664177607755,1.5400000000000005e-06,1.2500113577084313,1.249988642358195,1.2499886423599977,5.082316350039909e-06,0.28174844582242276,0.43404278278030195
5,10.405924357005311,0.05137001092841585,0.002183915989007801,19.79853866814004,1.7200000000000005e-06,1.2500152030092229,1.2499847971168139,1.2499847971208111,6.810554897054742e-06,0.28174672616962465,0.43404278278030195
6,10.40592420345498,0.05137007929883345,0.002294834004715085,19.798400195217262,1.9000000000000004e-06,1.250019450728867,1.2499805494878948,1.249980549495673,8.721566981259068e-06,0.2817448265600209,0.43404278278030195
7,10.405924025047183,0.05137015410556487,0.002320542000234127,19.798246535070877,2.0800000000000004e-06,1.250024100881775,1.2499758994667858,1.2499758994806098,1.0815032263301245e-05,0.28174274699078616,0.43404278278030195
8,10.405923823184033,0.051370235354798115,0.0021295410115271807,19.798078616552047,2.2600000000000004e-06,1.250029153484226,1.24997084704879,1.2499708470717545,1.3090712247655265e-05,0.2817404874590289,0.43404278278030195
9,10.405923598892347,0.051370323051259825,0.0020941250259056687,19.79789496508383,2.440000000000001e-06,1.250034608551577,1.2499653922313871,1.2499653922676128,1.5548417511105408e-05,0.2817380479627881,0.43404278278030195
10,10.405923352967822,0.051370417198731276,0.0022384580224752426,19.797698743611708,2.6200000000000003e-06,1.2500404661043805,1.2499595350098471,1.2499595350646322,1.818799256778516e-05,0.28173542849907507,0.43404278278030195
11,10.405923086045743,0.051370517800270396,0.002077166980598122,19.797486479057323,2.8000000000000003e-06,1.250046726160885,1.249953275383032,1.2499532754630798,2.1009302667770046e-05,0.28173262906647223,0.43404278278030195
12,10.40592279865625,0.05137062485844518,0.0022749589988961816,19.7972599468583,2.9800000000000003e-06,1.2500533887431693,1.2499466133482187,1.2499466134618655,2.4012230149444627e-05,0.2817296496628205,0.43404278278030195
13,10.405922491246518,0.05137073837535607,0.002148833009414375,19.797019891000577,3.1600000000000002e-06,1.2500604538740796,1.249939548905159,1.2499395490625271,2.719666891563079e-05,0.2817264902870386,0.43404278278030195
14,10.405922164193383,0.0513708583527944,0.002413832989986986,19.796764631329935,3.340000000000001e-06,1.2500679215769699,1.2499320820538302,1.2499320822671725,3.0562522266914594e-05,0.2817231509381191,0.43404278278030195
15,10.405921817829107,0.05137098479224963,0.0022228339803405106,19.79649461886809,3.520000000000001e-06,1.2500757918809497,1.249924212792565,1.2499242130764203,3.4109702828758186e-05,0.281719631614296,0.43404278278030195
16,10.405921452430004,0.05137111769495956,0.0022539999918080866,19.796210320923155,3.700000000000001e-06,1.2500840648167644,1.2499159411199252,1.2499159414914196,3.783812993898277e-05,0.28171593231388437,0.43404278278030195
17,10.405921068235996,0.05137125706189677,0.002204250020440668,19.7959107435743,3.880000000000001e-06,1.2500927404149496,1.2499072670367466,1.2499072675158576,4.1747727924434344e-05,0.28171205303619723,0.43404278278030195
18,10.405920665450509,0.051371402893820466,0.0021188330138102174,19.795598080746924,4.060000000000002e-06,1.2501018187113104,1.2498981905420878,1.2498981911519313,4.5838427623765164e-05,0.28170799377973615,0.43404278278030195
19,10.405920244238331,0.05137155519124289,0.002006458002142608,19.795270683015545,4.240000000000001e-06,1.2501112997420316,1.2498887116372623,1.2498887124043878,5.0110163897537265e-05,0.2817037545439965,0.43404278278030195
20,10.40591980473188,0.05137171395450794,0.001996791979763657,19.7949280071802,4.420000000000001e-06,1.25012118354585,1.2498788303227595,1.2498788312774427,5.456287644453755e-05,0.2816993353280919,0.43404278278030195
21,10.405919347035985,0.05137187918373444,0.002085499989334494,19.794570076224236,4.600000000000001e-06,1.250131470165131,1.2498685465993504,1.2498685477758227,5.9196509567611204e-05,0.2816947361312508,0.43404278278030195
22,10.405918871220305,0.051372050878840836,0.0022345000179484487,19.79419745914565,4.78e-06,1.2501421596434352,1.2498578604690083,1.2498578619057765,6.401101109703221e-05,0.2816899569532288,0.43404278278030195
23,10.4059183773263,0.05137222903959875,0.002150457992684096,19.793811235367734,4.96e-06,1.2501532520303178,1.249846771930837,1.2498467736710455,6.900633424091833e-05,0.28168499779248946,0.43404278278030195
24,10.405917865365065,0.05137241366552749,0.0022097500041127205,19.79341255936174,5.140000000000001e-06,1.2501647473775537,1.2498352809862237,1.2498352830779427,7.418243537244528e-05,0.2816798586485094,0.43404278278030195
25,10.405917335314532,0.0513726047560023,0.002086791966576129,19.792995810194817,5.320000000000001e-06,1.2501766457361736,1.249823387637698,1.2498233901342402,7.953927349098738e-05,0.2816745395212697,0.43404278278030195
