repeat,K,mean,worst,cvar_0.01,cvar_0.05,cvar_0.1
2,5,0.16984435769541037,0.23154315870574382,0.2212678333162676,0.20420485718248232,0.19789779874850189
2,6,0.1588362973010854,0.21905370748855174,0.20906202145048458,0.19236375752739776,0.1862765792287811
2,7,0.14990763927298933,0.20882889564929868,0.19906895754314288,0.1828621690210276,0.17683774825844248
2,8,0.1425095811820611,0.20027012253343912,0.1907046965882022,0.1749321343537686,0.16902839827684824
2,9,0.13626513050524472,0.19297096844121175,0.18357195468869042,0.16818853361753983,0.16243624764192113
2,10,0.13090876367141666,0.1866467218833603,0.17739223211806088,0.1623608001167918,0.1567515913278459
2,11,0.1262493141442568,0.18109283960341888,0.17196543626981745,0.1573006750085673,0.15179654208625876
2,12,0.12214634083049537,0.17615899512991706,0.16714454980340057,0.1528701055965597,0.147415196853048
2,13,0.11849474058807269,0.17173242647346992,0.16281934006699939,0.14889091794594497,0.14349469070703627
2,14,0.11521450770778527,0.16772696118034275,0.15890561102034031,0.14528516944149056,0.13995424485860108
2,15,0.11224378460304733,0.16407562678130982,0.15533796124933472,0.14199256758786669,0.13673141441873488
2,16,0.10953405645726026,0.16072556960406842,0.15206480291286864,0.13896576987243897,0.13377721562197828
2,17,0.10704676989813025,0.15763449341225083,0.1490448706369199,0.13616708557953475,0.1310527032346018
2,18,0.10475091459441503,0.15476811845062877,0.1462447313764572,0.13356612291153871,0.12852652658865454
2,19,0.10262126718654731,0.15209833851090176,0.14363697919701818,0.13113808460024648,0.12618269587754297
2,20,0.10063709811601866,0.1496018638109501,0.14119890676655167,0.12886251559175227,0.12399609204219217
2,21,0.09878120683314778,0.14725920748131355,0.13891151395117723,0.12672237064892905,0.12194286591760269
2,22,0.09703919322078144,0.14505391874218232,0.13675875834089843,0.12472257684303205,0.12000846615927582
2,23,0.09539890115984129,0.14297199567263547,0.13472698180784112,0.12284661629707452,0.1181805883326991
2,24,0.09384998907363439,0.1410014304299433,0.13280446680339675,0.12106717652867385,0.11646964164425991
3,1,0.30498452368771617,0.3545517994865066,0.353517503443692,0.3442912875850336,0.33855597988642394
3,2,0.22634976018099084,0.27465842600229184,0.27226933893214056,0.26198378346120466,0.257423024766516
3,3,0.20162003589718985,0.24841254898482504,0.24340392785268714,0.23461541414443793,0.2304513118231144
3,4,0.18344976826274784,0.22897951054225127,0.22257450580200094,0.21487331299807683,0.2109510404122051
3,5,0.16951618988702422,0.21401719877227862,0.2079859044816751,0.1998308733961674,0.19612959731358698
3,6,0.15849266968485132,0.20213476513402437,0.1963596889193011,0.18784909959772,0.18442847506846505
3,7,0.14955110342229327,0.19244335151335126,0.1868188511135383,0.1781643494809803,0.17493173927550065
3,8,0.14214174271725388,0.18435317844599228,0.17882692167386477,0.17012876057304901,0.16706327140484328
3,9,0.1358871721779927,0.17746258276665308,0.17201119112191168,0.16337327846769092,0.1604011733234633
3,10,0.1305216561839957,0.17149110656676117,0.16610703404826474,0.15763184460180663,0.15467738402966313
3,11,0.12585390889022516,0.16623840893451472,0.1609226838799148,0.1526450867121097,0.1496728696470226
3,12,0.12174341208464284,0.16155833344307205,0.15631647650645988,0.14830150879313594,0.1452495671650366
3,13,0.11808500571573483,0.15734218622742072,0.15218188250418077,0.14441507686768487,0.14132404765032358
3,14,0.11479863713598729,0.1535077057897534,0.14843746857072193,0.14090003765886022,0.13778230224474136
3,15,0.11182240713583794,0.14999163209070634,0.14502003804458138,0.13769585091199787,0.134561706028748
3,16,0.10910776244958718,0.14674460019790322,0.14187985933788214,0.13475494984106623,0.13161302589941637
3,17,0.10661611346422026,0.14372756634918502,0.13897999379647155,0.13203946698250002,0.12889703754056098
3,18,0.10431641539097938,0.14090926385510036,0.1363408848726629,0.12952602498907206,0.12638210455645416
3,19,0.10218341201545632,0.13826436364886538,0.1338707385391357,0.12721744060396806,0.12404241969194822
3,20,0.10019634245233117,0.13577212510315115,0.13154923371168337,0.12505748969083733,0.12185670894404718
3,21,0.0983379763197018,0.13341539328481009,0.1293595053847852,0.12302901935564473,0.11980726415132259
3,22,0.09659388514117001,0.1311798445559302,0.12728742965087964,0.12111765132747661,0.11787921193969005
3,23,0.09495188588895374,0.12905341258993933,0.12532107733177703,0.1193112314701619,0.11605995496067642
3,24,0.09340161150020275,0.127025847081405,0.12345029220190373,0.11759940469963939,0.11434303976182056
4,1,0.30091395106826035,0.3470044865919789,0.34277361832645376,0.3360863842266413,0.3323102296633345
4,2,0.22299722127995122,0.2678549665217497,0.2646129605540657,0.25658792826969956,0.25242139046698314
4,3,0.19890141282631915,0.23753127979253982,0.23651401621444024,0.23016006179085494,0.22645903872619763
4,4,0.1811126696252647,0.21946969454962487,0.21661023555964976,0.21091254383310232,0.20762729558856718
4,5,0.16743050339836135,0.20534949732558308,0.20170830284128016,0.19621400421392388,0.19323267815081727
4,6,0.15658618375827374,0.1940312493068753,0.19015027542544305,0.18459456861608578,0.1818827007795059
4,7,0.14777883190030117,0.1847588465760929,0.18086400706650435,0.17528051546087747,0.1726230389744238
4,8,0.14047377159633456,0.17701508558724485,0.17308110124546788,0.16750413364320027,0.16489653022536804
4,9,0.13430279236037532,0.1704384712521879,0.1664418357622528,0.16089141045981417,0.1583727795735287
4,10,0.12900606000805737,0.16477086422132323,0.16069107712149266,0.15527225272037262,0.15276110334648704
4,11,0.12439620501933506,0.15982415981511486,0.1556438530906495,0.15036206439671368,0.14784388488482275
4,12,0.12033538460638774,0.15545863000702317,0.15116335380480922,0.14603679967911778,0.14350110911436598
4,13,0.11672031406131066,0.1515686146136884,0.1471874759630749,0.14222031631631343,0.13962121972134145
4,14,0.11347228698094007,0.14807288790756443,0.14377691893127698,0.1387708460579864,0.1361156085117792
4,15,0.11053039194494138,0.14490805475732874,0.14073625074878743,0.1356288312759425,0.13295204498442476
4,16,0.10784681524777089,0.142023943347692,0.1379593901480029,0.1327473865552955,0.13005128177685749
4,17,0.10538353139038702,0.13938033685740273,0.13540807760037987,0.13008911957310457,0.12737571892684965
4,18,0.10310993332193188,0.13694461825828122,0.1330514213602223,0.12762384896228848,0.12490015280988835
4,19,0.10100110991094652,0.13469004791255443,0.13086420570436036,0.1253269416927932,0.12259483655829591
4,20,0.09903657628866089,0.13259448643424573,0.12882563906433564,0.12317808503889176,0.12043884836866439
4,21,0.09719932579911589,0.13063943539814873,0.12691841613474664,0.12116959417916076,0.11843207259377198
4,22,0.09547511351810786,0.1288093080386805,0.12512800700298465,0.11928125378343053,0.11655301974143872
4,23,0.09385190867657332,0.12709086850364873,0.12344211244394594,0.11749637158499023,0.11478147364934203
4,24,0.0923194717754777,0.12547279613093257,0.12185024224492867,0.11580486987618913,0.11310423716625022
5,1,0.3013078436853287,0.35279500681827025,0.352366858169073,0.3425454042740461,0.33750384971894565
5,2,0.22352796297376026,0.27369679110407374,0.2728708255895058,0.2615681493089669,0.25622338577556
5,3,0.19913169859639857,0.24991958318789018,0.2465927191871205,0.23399932202296836,0.2292553976706372
5,4,0.1812250819512359,0.23188751066845611,0.22728717429974143,0.21455147027281538,0.20981019278341484
5,5,0.16749482935687957,0.21775574801047007,0.21241824043813456,0.19979157404978448,0.1949986045516779
5,6,0.15663207039717558,0.20638121464117934,0.20054938496717772,0.1880638715083928,0.18336071962319206
5,7,0.1478213404972378,0.19700878528078722,0.19082324004238957,0.17861942681995585,0.1738755639004336
5,8,0.1405212491371748,0.1891248225700248,0.18268008336632147,0.17075719058577138,0.16597469493473724
5,9,0.13435992758672163,0.18237249222598292,0.17573629603196,0.16417065104181813,0.159306836410466
5,10,0.12907541284586124,0.17649859234410684,0.16972126919487582,0.15847659614386778,0.15357979194635413
5,11,0.12447905873753477,0.17131979695165586,0.16443950961273418,0.15348568130632254,0.14857605125248363
5,12,0.12043224355599222,0.1667007882642287,0.15974686366493118,0.149058615566603,0.14415141750497715
5,13,0.11683120377287516,0.16253986452558158,0.15553503965281226,0.14509100089024918,0.14021942401366727
5,14,0.11359693842830623,0.15875929116811047,0.1517212884372137,0.14150323476595744,0.13668739830701998
5,15,0.11066835669380247,0.15529871625569355,0.1482413849304728,0.1382488663171832,0.13347454226219824
5,16,0.10799753837501043,0.15211059871329782,0.145044762413345,0.13530862826781936,0.13053183722088538
5,17,0.10554639816048063,0.14915698158888394,0.14209108031973416,0.13259613876266735,0.12782026607217042
5,18,0.10328429929348318,0.14640717911543824,0.13934776333924623,0.13008036454322744,0.12530838510600373
5,19,0.1011863204394783,0.14383609451680437,0.13678821014524856,0.12773603775641773,0.12297056228591771
5,20,0.09923197916372707,0.14142297976879611,0.13439047114185704,0.12554236474111025,0.12078665487251268
5,21,0.09740427939105326,0.13915050945535754,0.132293433570437,0.12348206393742005,0.11875909904450162
5,22,0.09568899196256535,0.13700408085013036,0.1303776565435449,0.12154064019854063,0.11685159529170874
5,23,0.09407410509074805,0.134971278994674,0.12856515783620853,0.11970583114046725,0.11507009133040735
5,24,0.0925494001588543,0.1330414635460284,0.126845898848952,0.11796718022683958,0.11338349563429491
6,1,0.3059070472107848,0.3641088726489301,0.36106400055793425,0.34583581588136825,0.3389945381162318
6,2,0.2273636930164181,0.2833826515206944,0.2787910335702207,0.2649302279106692,0.2578046437989367
6,3,0.20246749406360373,0.24997185765726518,0.2489706209026768,0.23715589283167438,0.2308058968412785
6,4,0.18420377332849808,0.22884268026691335,0.22805291508160577,0.21696350111534995,0.21146720931304092
6,5,0.17020843516873974,0.21406664512278667,0.21303871793818147,0.2015903402656511,0.1967219945591216
6,6,0.15914009376902066,0.20221684219082992,0.20111720372585293,0.18961196046057904,0.1850319716617866
6,7,0.15016438399020346,0.19244756353562464,0.19140337125892457,0.17995334379246425,0.17554087171226396
6,8,0.14272823311113306,0.18420907360639727,0.18331108569341134,0.17194144007594941,0.16763620848405916
6,9,0.13645221466575885,0.17712861555700438,0.17643974996454867,0.16516967352018516,0.16092847872414037
6,10,0.1310692623557997,0.17094591207071924,0.17050851597637037,0.15941102544418947,0.15518073135551233
6,11,0.12638716486363893,0.1654746449090867,0.1653159741512312,0.15437860912762863,0.15017357299898854
6,12,0.12226473145088457,0.16085085982080494,0.16071459470669536,0.14995646745145666,0.14574656749646397
6,13,0.11859629688551665,0.15703352769830292,0.15659418964121188,0.14599665175042062,0.14180980084930703
6,14,0.1153014191785941,0.15361563669910083,0.15287097259035654,0.14241837500899987,0.1382636355639016
6,15,0.11231789333664817,0.15052815484864168,0.1494801757936292,0.13915917568508515,0.13503587931258934
6,16,0.10959692266443484,0.14771719329597205,0.14637097065393287,0.13617003997004823,0.1320776185907268
6,17,0.1070997219265271,0.1451401431355876,0.14350290982088654,0.13341198009545316,0.12934993896717573
6,18,0.10479508814369322,0.14276291545320363,0.14084339287893644,0.13085359330620347,0.1268214933687878
6,19,0.10265763668962904,0.14055793977422487,0.13836583276862652,0.12846929307727334,0.124466738642568
6,20,0.10066650224009553,0.138502692184031,0.13604830979697347,0.12623800878256758,0.12227206092678247
6,21,0.0988043694423823,0.1365785988938895,0.1338725701380753,0.12414221684964614,0.12021999412520959
6,22,0.09705674075861946,0.13477020964101388,0.13182327121253867,0.12216720985653107,0.11829010685538324
6,23,0.09541137715798356,0.13306456754030482,0.12995620633562346,0.12030053871484243,0.11647235466343875
6,24,0.09385786632449498,0.13145072369640837,0.12825483581391797,0.11853158233525714,0.11475078312531725
7,1,0.3021585450037251,0.35852812810071044,0.3548760288508393,0.34271257648512926,0.3366190114089107
7,2,0.22389154810534273,0.27589001896206433,0.2737240154367488,0.262088252468738,0.2562392402134868
7,3,0.1994329246712226,0.24732267873011596,0.24632349122095076,0.23541616173991847,0.22988538225556435
7,4,0.18143766844082243,0.2301299688747208,0.22823234860014296,0.21640345273448994,0.21052165734408815
7,5,0.16762941521896738,0.21819997752989972,0.21417644444484069,0.20172955265727932,0.195707179514917
7,6,0.15670474784039118,0.2084574204600625,0.20285827277716306,0.19005915040030488,0.1840817934483856
7,7,0.14784510842456272,0.20028575498460055,0.1935003234895482,0.18057260385188947,0.1745786785200515
7,8,0.14050579402812235,0.19328444313472903,0.18559293222172502,0.172640496211779,0.1666386288572786
7,9,0.1343125252640704,0.18717798630103633,0.17878732696507876,0.1658830257258985,0.1599036223163383
7,10,0.12900164071507414,0.1817716594177019,0.17283817618166425,0.1600333356027185,0.15409796317539176
7,11,0.12438327862307977,0.17692465119653727,0.1675687691053983,0.15489953248235078,0.14901169785354013
7,12,0.12031792543309663,0.17253309762244368,0.16284906947632283,0.15034066532126197,0.14450289741034636
7,13,0.11670114757031008,0.16851893280687819,0.15907344816837998,0.1462511706617485,0.14047683706616698
7,14,0.11345343068340549,0.1648224236903807,0.15566676252007025,0.14255056485260278,0.13684886611590485
7,15,0.11051328399223301,0.16139708329623986,0.15253361176201338,0.13917647363432567,0.133546823808161
7,16,0.10783247136819991,0.1582061475643931,0.1496332956826944,0.13607982600065052,0.1305354682905741
7,17,0.10537265497228011,0.15522009795607705,0.14693350702970706,0.13322148028580613,0.1277709113619546
7,18,0.10310299414449321,0.15241489394976532,0.14440825504321805,0.1305698156843364,0.12520933304910595
7,19,0.10099840144544206,0.14977069464352705,0.1420363666021423,0.1280989860508421,0.12282481314386011
7,20,0.09903825806288978,0.14727092196385905,0.1398003895938907,0.1257876354829903,0.1206003646384731
7,21,0.09720545516138568,0.14490156558420836,0.13768578034764736,0.12361794082651648,0.11852153854992557
7,22,0.09548566975187633,0.14265066096994927,0.13568029433541817,0.12157488893187662,0.11656503254821231
7,23,0.09386681150984261,0.1405078928716021,0.13377352412654434,0.11964572472325215,0.11471939204773644
7,24,0.09233859572408357,0.1384642907253371,0.1319565452553247,0.1178195251010917,0.11298661592846977
8,1,0.303953943755409,0.35074442953805,0.3502543573593079,0.3443654294941337,0.3384468358383166
8,2,0.22560984944677442,0.2720559036308384,0.2696043286856987,0.26375600772751406,0.25896677437989085
8,3,0.201053004548936,0.24436320801952305,0.24174230733104804,0.23645849784591189,0.23225654270518356
8,4,0.18299733881091712,0.22452108630971584,0.22272040791946351,0.21709972343025483,0.2130276065358693
8,5,0.16914671074571028,0.2094449853325016,0.20827092646922196,0.2023668667670731,0.19846756061376952
8,6,0.15818761622107513,0.19753888824794485,0.19679455615496355,0.19086028326835955,0.18687635721694823
8,7,0.14929868911835745,0.18787223110155843,0.18743508368339928,0.18155812439116167,0.17741981418080652
8,8,0.14193414926320347,0.17984445412578243,0.17963128166733988,0.17383484187177684,0.16955224557714454
8,9,0.13571906582271454,0.173047931632629,0.1729996966928809,0.16732254735002663,0.16287150717481177
8,10,0.13038928331268881,0.1673444800446117,0.1672709866891885,0.16170835839821557,0.15714299923285385
8,11,0.12575453058424357,0.1624143392140742,0.16225153500698863,0.15679960342613852,0.1521699634091201
8,12,0.12167494661926302,0.158026496688336,0.15779921031764904,0.15245484223029213,0.1477941229380842
8,13,0.11804580043351517,0.15408009440718737,0.1538076782525089,0.14856827067319694,0.143881406589637
8,14,0.11478732206368032,0.150498234773928,0.15019599639891618,0.1450593620154981,0.14035111147348994
8,15,0.11183780066472156,0.14722137409896693,0.1469015716055732,0.1418658497581825,0.1371406786412874
8,16,0.1091488105022341,0.14420274786101703,0.1438752977725865,0.1389388826850882,0.13420091507091256
8,17,0.1066818503395801,0.14140514661776496,0.14107813784072892,0.13623961996782014,0.13149262592165506
8,18,0.1044059387068375,0.13879860628701915,0.13847868033463262,0.1337367984487025,0.1289864951569683
8,19,0.1022958668321332,0.1363587282232048,0.13613336804394804,0.13140514516915566,0.1266658772740075
8,20,0.10033091136476927,0.13409907366909188,0.13408225689540385,0.12923111244867194,0.12449734694287895
8,21,0.09849387340607092,0.1324056984743465,0.13215388431137254,0.12718916129299,0.12246324892208296
8,22,0.09677035237502235,0.13081401942936963,0.13033433309346404,0.12527651200235151,0.12055599553397303
8,23,0.0951481910954114,0.12931246506779773,0.12861191416019122,0.12348962476032718,0.11876509908171547
8,24,0.09361704725062685,0.1278912990680036,0.126976731566463,0.12179639310795543,0.1170694702548823
9,1,0.30290199962237946,0.3587994804172513,0.3557957870388152,0.34571593426072533,0.3399574644006881
9,2,0.22489929417669494,0.2773344406022674,0.2747576594066442,0.26591354840901216,0.2599881183756966
9,3,0.2002807376212883,0.24943831723703422,0.24735585902461615,0.23875640664713615,0.23295115879847667
9,4,0.18221680513613847,0.22857982261081813,0.22792848707475483,0.21947819138221916,0.2134640704767828
9,5,0.16836977989673976,0.21346528174873264,0.21291235096953837,0.20462908259945495,0.19853230226927623
9,6,0.15741355664214438,0.20248369937544808,0.2009362317204509,0.19296307040179395,0.18672279933072267
9,7,0.14852418431036898,0.19350267078300315,0.1915674509605782,0.1834607032589018,0.1771621040693075
9,8,0.14115557499463258,0.1859781731426129,0.18405109793378094,0.17550537071833847,0.16922669013977804
9,9,0.13493313841532925,0.17954178210876726,0.1776399222451992,0.16872003696039511,0.1625122661185731
9,10,0.1295932318584624,0.17393764367789571,0.1720744698430961,0.16283928174441714,0.15674754649087613
9,11,0.12494611639335375,0.16898408992608854,0.1671702719086428,0.1576779324509405,0.15169624318529304
9,12,0.12085242579683385,0.16454939715859362,0.16279331763048066,0.15311449764639512,0.14723405141137397
9,13,0.11720786693437503,0.16053617838086381,0.1588443118049236,0.14901647294071432,0.143262762158006
9,14,0.11393304637521369,0.15687111199106235,0.15524832728168825,0.14530394963161625,0.13967855361859927
9,15,0.11096657110139496,0.1534980503741205,0.15194786423910456,0.1419149856855791,0.13641150610854855
9,16,0.10826027998359723,0.1503733089363441,0.1488981024508595,0.13880085098253808,0.13341334097323562
9,17,0.10577588958558458,0.14746238946321455,0.14606359478733605,0.1359226836183634,0.13065139269240555
9,18,0.10348259582717136,0.14473766408106997,0.14341592569970557,0.13324909967271395,0.12809260729473432
9,19,0.1013553328513691,0.14217671357107092,0.14093202731448878,0.1307544583398215,0.12570745982741838
9,20,0.09937349105438617,0.1397611185159242,0.1385929510519197,0.12841758477090198,0.1234751680750223
9,21,0.09751996075793694,0.13747556845899028,0.136382959608512,0.1262208173964419,0.12139522663003248
9,22,0.09578041007948684,0.13530719746251735,0.13428884744119457,0.12414928850823759,0.11944535425929767
9,23,0.09414273344432457,0.13324508289928472,0.1322994263752456,0.12219037472393665,0.11760745130550365
9,24,0.09259662595238714,0.131279863330739,0.13040513199561032,0.1203432221775046,0.11587337082666112
10,1,0.30190616458101455,0.3778540566996941,0.3608390599331147,0.34407685332138505,0.3368433002081456
10,2,0.2240840693386617,0.2950066732184836,0.2823554993871195,0.26369864959395956,0.2571204369372043
10,3,0.19945323906067247,0.2633046725685697,0.2529518642772526,0.23534388889286423,0.22945070130797288
10,4,0.1813834880943265,0.2404581514428414,0.23202306001905829,0.215462096699441,0.2098269297493281
10,5,0.16753977008666157,0.22299412554651335,0.21615227768571454,0.20026132979716907,0.19493542576866013
10,6,0.1565889183137533,0.20910262024207607,0.2035774014154011,0.1882440431086751,0.1831724773459743
10,7,0.14770571585997916,0.19773564560119591,0.19330701739698533,0.17853740779109403,0.17368978852974423
10,8,0.14034412696163914,0.18821899268371747,0.18471370387287356,0.17046109493904674,0.16583802373864948
10,9,0.13412966461048578,0.18009706053897537,0.17737695179582602,0.16360961698877402,0.15916925245758337
10,10,0.12879869192338517,0.1730520675590241,0.1710053734290681,0.157700245772161,0.15341198926328808
10,11,0.12416138320880485,0.16685668778746196,0.16539172630799348,0.15253085898345084,0.1483715867230051
10,12,0.1200782390261353,0.16134452133360547,0.16038518531985455,0.1479537063658268,0.14390543353741939
10,13,0.11644481667437798,0.1563912102721743,0.1558736788266964,0.14385858551138292,0.13991263305398857
10,14,0.11318157457015976,0.15190203754268025,0.15177232661690065,0.14016176987054446,0.13631836004167056
10,15,0.11022698227671408,0.1482278108750382,0.1480157082719131,0.13680299575135502,0.13306710520641593
10,16,0.10753275621813328,0.14506703377038407,0.14455258420280226,0.1337338946842151,0.13009385182738833
10,17,0.10506050681837831,0.14212496687801154,0.14134222286127873,0.1309349311762889,0.1273577495227212
10,18,0.10277933988973366,0.13937330554909624,0.1383518002578371,0.12835436819661888,0.12482480029545151
10,19,0.10066411439617524,0.13678906264284865,0.1355545287435646,0.12595370054238367,0.12246489608399139
10,20,0.09869415900392838,0.13435333725074386,0.1329282902594855,0.12371133642720045,0.12027309643642906
10,21,0.09685231415928293,0.13205040818271832,0.13045462411400413,0.12160929242680311,0.11821958135533576
10,22,0.0951242083933306,0.12986705800892342,0.1281179675933992,0.11963244931318255,0.11628601423715756
10,23,0.09349770537242026,0.127792062974755,0.1259050793536732,0.11776798511254574,0.11446025676162544
10,24,0.09196247694144961,0.1258158037453068,0.12380459663669702,0.11600493835984145,0.112731929523563
11,1,0.30267944496422206,0.3544362288261701,0.35222606752323066,0.34162300235210935,0.33604066847426484
11,2,0.2244608852828575,0.27040117006346337,0.27004724540475833,0.2617702289020615,0.25626550412144866
11,3,0.199948890703875,0.23991593363562264,0.23980110956476472,0.23421710923209668,0.22957620636244352
11,4,0.18193676788415844,0.21864400014737057,0.21817936809173707,0.21455944313211886,0.21030440754799415
11,5,0.16812102799994613,0.20250078970869495,0.2022640747256212,0.19965061917957957,0.19558794549535236
11,6,0.15719228886468553,0.1901820978435774,0.19012954669397786,0.18788700721353696,0.18388444296684175
11,7,0.1483306114872512,0.18089917339844847,0.18078644718801612,0.17826512487072205,0.17433898034904557
11,8,0.14099067535830934,0.17327773801357543,0.17296747083172725,0.17022503702588693,0.1664408968538162
11,9,0.13479772610182802,0.1667561064034792,0.1662704731131991,0.16338234590110684,0.15974443243297698
11,10,0.12948773639789038,0.1610888213511647,0.16052866138966623,0.15746606564780327,0.1539912227081935
11,11,0.12487057791998853,0.15609840609915132,0.1555110184425845,0.1522889931581247,0.14898743355003902
11,12,0.12080654777703982,0.15165376169206957,0.15105781254235875,0.14773155991167877,0.1445680017093241
11,13,0.11719108102065925,0.147656151143836,0.1470634170625999,0.14364814447240448,0.1406107002714843
11,14,0.11394457392196766,0.14402988221777574,0.14344756590373084,0.13995681783179076,0.13703962142372947
11,15,0.11100547646958685,0.1407159874189738,0.14014823979007907,0.13660068713950457,0.13379662746994198
11,16,0.1083255148072264,0.13766785077719362,0.13711678707239552,0.13354933472325464,0.13082392595560038
11,17,0.10586632866094799,0.134848126022451,0.13431451241429568,0.13073350547721518,0.1280826705377387
11,18,0.10359706578074913,0.13222652731015716,0.13171024904572035,0.12812159418909103,0.1255415618245453
11,19,0.10149263479649645,0.1297782201178549,0.12927860253437373,0.12568779318778495,0.12317508645007373
11,20,0.09953241833778961,0.12748263186768033,0.12699866103947327,0.12342100507320493,0.12096222259059812
11,21,0.09769931273688828,0.1253225606886038,0.12485303487574037,0.12133498783662962,0.11888547568072486
