iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.8052834165685577,0.0007747838573971273,0.7193605289794505,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.8052834165685577,0.0007747850147809566,1.116610033903271,7.492001197534718,1.0000000000000006e-06,1.242647178163656,1.2426471781636246,1.2426471781636061,1.242651637128439,1.242647178163883,1.2426471781635964,1.2426471781637878,1.2426516371284262,1.24264717816359,1.2426516371284515,1.2426516371284362,1.2426471781636017,1.2426516371284346,1.2426516371284386,1.2426516371284515,-9.999993772894218e-07,0.2817525251259343,0.43404178278091027,0.5310648054038936,0.5987795940553508,0.6489223261229795,0.6876448540111408,0.7184988534597246,0.7436900466059574,0.7646637176178862,0.7824082432285937,0.7976233809607244,0.8108209837994245,0.8223776390179722,0.8325843815233089
2,0.80528320238419,0.0007747863778056677,1.0466141938231885,7.490726873763977,1.1800000000000006e-06,1.2426445482770305,1.2426445473974053,1.2426445472957688,1.2426542680035177,1.2426445481657862,1.2426445473898207,1.2426445469754053,1.2426542682999457,1.2426445473722918,1.2426542678492238,1.2426542678489199,1.2426445474050063,1.242654267993744,1.242654267908952,1.242654267936662,-2.154818150285684e-06,0.2817513451261655,0.4340406027077523,0.5310659854238297,0.5987807742808146,0.648921146137802,0.6876436740122397,0.7184976735308963,0.7436888666092107,0.7646625376120911,0.7824070632349633,0.7976222009792543,0.8108221639153383,0.8223788190636558,0.8325843815233089
3,0.8052829451121992,0.0007747879476614765,0.06788506265729666,7.494605070201386,1.3600000000000005e-06,1.2426415192349598,1.2426415156766186,1.242641514875101,1.2426573002911225,1.2426415201040153,1.2426415153217587,1.2426415137058375,1.242657301776781,1.2426415151958667,1.2426572997357654,1.242657299828463,1.2426415151370325,1.2426573004158934,1.242657299888972,1.2426573001160433,-3.479887236350467e-06,0.28174998533387346,0.4340392424624143,0.5310673454763811,0.5987821351661732,0.6489197861860706,0.6876423140208316,0.7184963137914357,0.7436875065904919,0.7646611775525098,0.7824057032483788,0.7976208409669079,0.8108235240324474,0.8223801791733233,0.8325843815233089
4,0.8052826472077954,0.0007747897262407307,0.0662601706571877,7.489897917488818,1.5400000000000005e-06,1.2426380861451882,1.2426380823681635,1.2426380814319562,1.242660733673376,1.24263808788889,1.2426380819262082,1.2426380806363027,1.242660735351302,1.2426380818019322,1.242660733116147,1.2426607332668067,1.2426380816885478,1.2426607339481144,1.2426607333016946,1.2426607335254887,-4.9825611414555325e-06,0.2817484453880746,0.4340377024164253,0.5310688854606528,0.5987836752506994,0.6489182461910235,0.6876407740332067,0.7184947738484548,0.7436859665934369,0.764659637548845,0.78240416325837,0.7976193009616783,0.8108250641074513,0.8223817191959647,0.8325843815233089
5,0.8052823109906829,0.0007747917123505648,0.06605347990989685,7.493148267778311,1.7200000000000005e-06,1.242634253682118,1.2426342480109023,1.242634246500805,1.2426645685206414,1.2426342567634954,1.2426342472687741,1.2426342455535018,1.242664571062289,1.2426342470474188,1.2426645676405064,1.2426645679320598,1.2426342467323024,1.2426645689510787,1.242664567954971,1.2426645682974804,-6.660378386728329e-06,0.28174672558551217,0.43403598224826195,0.5310706054941662,0.5987853959635583,0.6489165262412039,0.6876390540662031,0.7184930540790794,0.7436842465849555,0.7646579174962879,0.7824024432574594,0.7976175809046866,0.8108267839917006,0.8223834392423908,0.8325843815233089
6,0.8052819351833832,0.0007747939058337243,0.06506207212805748,7.492404592797229,1.9000000000000004e-06,1.2426300231073948,1.2426300125623306,1.2426300100527798,1.2426688048262031,1.2426300278411777,1.2426300113384503,1.2426300075468415,1.2426688091665445,1.2426300109579207,1.2426688032897952,1.242668803840466,1.2426300104071564,1.2426688052078703,1.242668803774485,1.2426688044832377,-8.513037301937826e-06,0.2817448258954984,0.4340340819293629,0.531072505580315,0.5987872974833818,0.6489146263392774,0.687637154106698,0.7184911545189533,0.7436823465740657,0.7646560174116169,0.7824005432841791,0.797615680866893,0.8108286836842107,0.8223853393219447,0.8325843815233089
7,0.8052815195662124,0.0007747963086034766,0.06520575331524014,7.489868379891279,2.0800000000000004e-06,1.2426253874125817,1.2426253755408125,1.2426253726073415,1.2426734421759773,1.2426253933289444,1.2426253741043827,1.2426253704612948,1.2426734468398268,1.2426253736789932,1.242673440526658,1.2426734411409943,1.2426253729705499,1.2426734424916481,1.2426734410082152,1.2426734418519816,-1.0545173961460329e-05,0.28174274606888206,0.4340320018240185,0.53107458556876,0.5987893777853177,0.6489125463830901,0.6876350741576234,0.7184890746547,0.7436802665877131,0.7646539374051269,0.7823984632958376,0.797613600834316,0.8108307632960468,0.8223874192675661,0.8325843815233089
8,0.8052810663517279,0.0007747989203151498,0.06625947123393416,7.489905159059892,2.2600000000000004e-06,1.2426203482847868,1.2426203369722433,1.2426203340973596,1.2426784808143838,1.2426203543189593,1.2426203355804144,1.2426203331778405,1.242678484926892,1.2426203351924536,1.2426784792368237,1.2426784798263657,1.2426203343299482,1.2426784808738898,1.2426784796157582,1.2426784804493691,-1.2756028443633036e-05,0.28174048608617325,0.4340297418861464,0.5310768455444922,0.5987916373599447,0.6489102863965072,0.6876328142125023,0.7184868146326044,0.7436780066282697,0.7646516774646426,0.7823962033220077,0.7976113408103315,0.8108330228005083,0.8223896791314625,0.8325843815233089
9,0.8052805751968065,0.0007748017411926944,0.06499046087265015,7.490039863459366,2.440000000000001e-06,1.2426149050908375,1.2426148969122313,1.2426148945556597,1.2426839205823836,1.2426149110004359,1.2426148957479333,1.2426148955366967,1.242683923169012,1.2426148955005223,1.2426839194575579,1.2426839199766215,1.2426148943968718,1.2426839203943403,1.2426839195631911,1.2426839202728908,-1.5146139644732201e-05,0.2817380459957412,0.4340273021419142,0.5310792854530338,0.5987940759838551,0.6489078463579533,0.6876303742492669,0.7184843743784551,0.7436755666861473,0.7646492375805993,0.7823937633626293,0.7976089007728944,0.810835462181627,0.8223921188913734,0.8325843815233089
