iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,beta0,beta1,beta2
0,0.11442698035141746,0.0513697654051916,0.10615958401467651,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195
1,0.1235851399152505,0.05136960741752853,0.07126683299429715,0.08735276401719612,9.999999999999159e-07,1.250002236085661,1.2500022360853573,1.2500022360835732,1.0000073833642578e-06,0.2817545251322718,0.43404278278030195
2,0.11459474166578461,0.051366299369582466,0.07128095801454037,0.08191642740493436,2.097999999999987e-05,1.2500490415544232,1.250049066964905,1.2500490724480597,2.1931412913261557e-05,0.2817754683167631,0.43404278278030195
3,0.11842326724669641,0.051359833398271444,0.0015482919989153743,0.08588333631218883,4.095999999999993e-05,1.2501405437545103,1.250140610523022,1.2501406110971096,6.285123030510285e-05,0.2818164063218817,0.43404278278030195
4,0.1224460870603767,0.051350204676100054,0.001516584015917033,0.08640476581445439,6.0939999999999996e-05,1.2502767964400021,1.250276957871851,1.2502769749865437,0.00012378197954213932,0.28187737785521977,0.43404278278030195
5,0.11671600841143091,0.05133743592544781,0.0014354580198414624,0.0834135500183442,8.091999999999984e-05,1.2504575504416398,1.250457794637894,1.2504578043856807,0.00020460486361240223,0.28195823952142374,0.43404278278030195
6,0.11901728560384356,0.05132150573433625,0.0013981250231154263,0.08605564168345908,0.0001008999999999999,1.2506831329522665,1.250683466817679,1.2506834014679287,0.0003054675312034429,0.2820591422858914,0.43404278278030195
7,0.11869545134557219,0.05130242139890245,0.0014454579795710742,0.08550827211051582,0.00012087999999999997,1.2509534836081584,1.2509538894117198,1.2509537323947535,0.00042633400645431435,0.2821800437502648,0.43404278278030195
8,0.11708879836529239,0.05128021011464254,0.0014787079999223351,0.08411691745143854,0.00014085999999999992,1.2512684047066664,1.2512686330301739,1.2512683704610994,0.0005671030792943403,0.2823207471270914,0.43404278278030195
9,0.12126392068931563,0.051254834624000135,0.0014964999863877892,0.08600287991601534,0.00016083999999999998,1.2516282614331542,1.2516283785009046,1.2516280793087435,0.0007279393910160114,0.28248155085963955,0.43404278278030195
10,0.11850058340794399,0.05122631101660457,0.0014940829714760184,0.08619626490094569,0.00018081999999999983,1.252033213073914,1.2520328182793725,1.252032341384113,0.0009089006916063228,0.2826623116482218,0.43404278278030195
11,0.11690812415862722,0.05119466732583254,0.0014877499779686332,0.08400386606773928,0.0002007999999999999,1.2524825119603633,1.2524818437918908,1.2524811439618537,0.0011096522639949841,0.2828629742054764,0.43404278278030195
