K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.1,0.1,15.548926007457844,1.431229676,15.548926007457844
1.0,1.0,0.21544346900318834,0.1,16.70227676361086,0.515725911,16.70227676361086
1.0,2.0,0.46415888336127786,0.1,19.0806943843114,0.527905588,19.0806943843114
1.0,3.0,1.0,0.1,22.343965793474005,0.424226713,22.343965793474005
1.0,4.0,2.1544346900318834,0.1,25.68009753173724,0.36059983,25.68009753173724
1.0,5.0,4.6415888336127775,0.1,30.256404574640413,0.367332035,30.256404574640413
1.0,6.0,10.0,0.1,37.640139757521645,0.414182919,37.640139757521645
2.0,0.0,0.1,0.1,12.8845063672998,0.878754132,12.8845063672998
2.0,1.0,0.21544346900318834,0.1,13.635119567111172,0.747028086,13.635119567111172
2.0,2.0,0.46415888336127786,0.1,15.022985765032226,0.63977142,15.022985765032226
2.0,3.0,1.0,0.1,17.387748200289586,0.550849763,17.387748200289586
2.0,4.0,2.1544346900318834,0.1,19.877856472219595,0.861296263,19.877856472219595
2.0,5.0,4.6415888336127775,0.1,22.190493615868025,0.73041942,22.190493615868025
2.0,6.0,10.0,0.1,25.388945442453515,0.626248547,25.388945442453515
3.0,0.0,0.1,0.1,9.87953115864195,1.366168839,9.87953115864195
3.0,1.0,0.21544346900318834,0.1,10.473343858525212,1.195060017,10.473343858525212
3.0,2.0,0.46415888336127786,0.1,11.394877418739615,1.083054015,11.394877418739615
3.0,3.0,1.0,0.1,12.93844084052179,0.999762788,12.93844084052179
3.0,4.0,2.1544346900318834,0.1,14.749591547981472,1.003773141,14.749591547981472
3.0,5.0,4.6415888336127775,0.1,16.642150184889477,1.098252882,16.642150184889477
3.0,6.0,10.0,0.1,18.333672556275317,0.976855266,18.333672556275317
4.0,0.0,0.1,0.1,7.615957065907266,2.146857968,7.615957065907266
4.0,1.0,0.21544346900318834,0.1,7.961759425898455,1.7115802599999999,7.961759425898455
4.0,2.0,0.46415888336127786,0.1,8.448727988063473,1.430928063,8.448727988063473
4.0,3.0,1.0,0.1,9.032924659554878,1.607736524,9.032924659554878
4.0,4.0,2.1544346900318834,0.1,9.880952602095213,1.283195319,9.880952602095213
4.0,5.0,4.6415888336127775,0.1,11.049328171964284,3.123805009,11.049328171964284
4.0,6.0,10.0,0.1,12.230225431072475,2.239456584,12.230225431072475
5.0,0.0,0.1,0.1,6.16283681383625,4.139995127,6.16283681383625
5.0,1.0,0.21544346900318834,0.1,6.382260857754756,3.030594128,6.382260857754756
5.0,2.0,0.46415888336127786,0.1,6.6236271120948285,2.743531445,6.6236271120948285
5.0,3.0,1.0,0.1,6.9380774638351035,2.31593033,6.9380774638351035
5.0,4.0,2.1544346900318834,0.1,7.421034050994538,2.222931114,7.421034050994538
5.0,5.0,4.6415888336127775,0.1,8.05351579484022,3.899667267,8.05351579484022
5.0,6.0,10.0,0.1,8.763677729020218,2.769625216,8.763677729020218
6.0,0.0,0.1,0.1,4.923182978544683,4.856264035,4.923182978544683
6.0,1.0,0.21544346900318834,0.1,5.051937540907467,4.290305829,5.051937540907467
6.0,2.0,0.46415888336127786,0.1,5.176051088612932,4.235634392,5.176051088612932
6.0,3.0,1.0,0.1,5.335799629519943,5.353979175,5.335799629519943
6.0,4.0,2.1544346900318834,0.1,5.57718584279712,3.374830884,5.57718584279712
6.0,5.0,4.6415888336127775,0.1,5.945966179144636,3.484738996,5.945966179144636
6.0,6.0,10.0,0.1,6.3691897300942415,4.507208034,6.3691897300942415
7.0,0.0,0.1,0.1,3.8335853423379875,7.873742301,3.8335853423379875
7.0,1.0,0.21544346900318834,0.1,3.9338436511243353,6.071971086,3.9338436511243353
7.0,2.0,0.46415888336127786,0.1,4.004539841605286,5.916794203,4.004539841605286
7.0,3.0,1.0,0.1,4.085181770564092,4.756276182,4.085181770564092
7.0,4.0,2.1544346900318834,0.1,4.187161268565315,5.412432439,4.187161268565315
7.0,5.0,4.6415888336127775,0.1,4.3494077219358145,6.984323219,4.3494077219358145
7.0,6.0,10.0,0.1,4.58538733435126,8.790201658,4.58538733435126
8.0,0.0,0.1,0.1,2.8652246303325413,11.282197046,2.8652246303325413
8.0,1.0,0.21544346900318834,0.1,2.925539613101443,9.919701588,2.925539613101443
8.0,2.0,0.46415888336127786,0.1,2.966515864514054,9.198304196,2.966515864514054
8.0,3.0,1.0,0.1,3.0183814530621214,8.5138967,3.0183814530621214
8.0,4.0,2.1544346900318834,0.1,3.0915927559229934,8.910353095,3.0915927559229934
8.0,5.0,4.6415888336127775,0.1,3.18647136299592,9.000228455,3.18647136299592
8.0,6.0,10.0,0.1,3.3106772721513633,11.107690455,3.3106772721513633
9.0,0.0,0.1,0.1,2.0829937859684793,14.415317357,2.0829937859684793
9.0,1.0,0.21544346900318834,0.1,2.10645384599627,12.430541173,2.10645384599627
9.0,2.0,0.46415888336127786,0.1,2.129905372506364,11.586215162,2.129905372506364
9.0,3.0,1.0,0.1,2.1620501691293406,11.644273564,2.1620501691293406
9.0,4.0,2.1544346900318834,0.1,2.2076306743542067,12.568111724,2.2076306743542067
9.0,5.0,4.6415888336127775,0.1,2.2722863338061403,10.853253395,2.2722863338061403
9.0,6.0,10.0,0.1,2.357899228862647,11.087666227,2.357899228862647
10.0,0.0,0.1,0.1,1.4739199153792915,20.973567998,1.4739199153792915
10.0,1.0,0.21544346900318834,0.1,1.4941903042862483,17.079664687,1.4941903042862483
10.0,2.0,0.46415888336127786,0.1,1.5118555111748684,17.021211972,1.5118555111748684
10.0,3.0,1.0,0.1,1.5363664551192002,16.17063582,1.5363664551192002
10.0,4.0,2.1544346900318834,0.1,1.5696892348155185,16.145244453,1.5696892348155185
10.0,5.0,4.6415888336127775,0.1,1.605316393449003,16.060697572,1.605316393449003
10.0,6.0,10.0,0.1,1.6420108867642,14.377369999999999,1.6420108867642
