iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.02492912993820154,0.009292626164366569,7.082722085993737,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,0.026750661866462126,0.009292601039493831,18.069346564123407,0.019094947471731776,9.999999999999159e-07,1.8873510877184152,1.8873510877169175,1.8873510877156088,1.8873510877142874,1.887351087712884,1.8873510877113076,1.8873510877094994,1.8873510877073214,1.887351087705518,1.8873510877035033,1.8873510876992088,1.8873510877080564,1.8873510876995128,1.8873510877021722,1.887351087687154
2,0.028361025804447257,0.009292074005490107,19.244200272019953,0.019861282811876955,2.097999999999987e-05,1.8874087725778816,1.887408791812754,1.8874087948344287,1.8874087972381632,1.8874087989711983,1.8874088006801404,1.8874088015565516,1.8874088024105122,1.887408748640619,1.8874086099747571,1.887408709133121,1.8874084195537373,1.8874088103130613,1.8874086112789554,1.8874085756840118
3,0.026271270607021106,0.009291045763335226,14.633334354031831,0.01904447270674184,4.095999999999993e-05,1.8875212511423387,1.8875213109159692,1.887521328909053,1.8875213372352864,1.8875213386935001,1.8875213389226018,1.8875213367200414,1.88752133297395,1.8875210683828012,1.887520719694993,1.8875212722631864,1.887520866457406,1.8875217566802802,1.887520820879481,1.8875206899805475
4,0.023435066033958344,0.009289537890547902,12.778289589099586,0.0177008781393645,6.0939999999999996e-05,1.8876881201805455,1.887688101762295,1.8876880391159567,1.8876879693321957,1.8876878919100335,1.8876878200707679,1.8876877502630918,1.8876876909257598,1.8876869452681595,1.8876862354822903,1.887687135824781,1.8876788197261416,1.887681614502845,1.8876801444058755,1.8876865122995898
5,0.02766287144857315,0.009287527541264207,12.982814460992813,0.01946215343239187,8.091999999999984e-05,1.8879101361822512,1.8879100916058715,1.8879099816129084,1.8879098536208991,1.8879097115082542,1.8879095789691556,1.8879094497250808,1.8879093417438872,1.8879079824103058,1.887906568445551,1.8879079855209848,1.8878903925887929,1.8878959122668952,1.8878944948247196,1.8879075249489923
6,0.026524398863241514,0.009285038364641148,11.404048677999526,0.019129236307766924,0.0001008999999999999,1.8881872446352737,1.8881871706111804,1.8881870168054358,1.8881868275202074,1.888186607987336,1.8881864046237726,1.8881862012925845,1.8881860359952292,1.8881839016938804,1.888181766831558,1.8881832532368605,1.8881444570266133,1.8881557689055486,1.8881515390683772,1.8881783229402356
7,0.020988407027762352,0.009282087264353185,10.469935571076348,0.016397101356248035,0.00012087999999999997,1.888516923842157,1.8885165820846364,1.8885161178766283,1.8885156337281257,1.8885151255340151,1.8885146585432968,1.8885141999201593,1.8885138145072922,1.8885105474526493,1.8885076467355726,1.8885096233824519,1.8884433233717421,1.888461747001502,1.8884581599067451,1.8885010766016594
8,0.02349025046309854,0.009278642888018641,12.820354640018195,0.017415898319712988,0.00014085999999999992,1.8889003867691612,1.888899245861383,1.8888983638933043,1.888897509653649,1.8888966579792936,1.8888958700037617,1.8888951166559322,1.8888944646553303,1.8888898457505474,1.8888878210496731,1.8888912227133765,1.888801789023976,1.8888256674854687,1.8888201336605774,1.8888769189998962
9,0.02147204716204583,0.009274742318457489,12.841966370120645,0.01662444655819192,0.00016083999999999998,1.8893368164064417,1.8893343075776405,1.8893327645845865,1.8893313669398244,1.8893300162988513,1.8893287633618172,1.889327581591384,1.889326541599594,1.8893202626199541,1.8893188424192162,1.889323707032391,1.8892048321786181,1.8892352679732691,1.8892242846415928,1.8893027142543033
