i,K,obj_val,grad_sq_norm
66.0,2.0,21.801508432817712,91.31197871044506
67.0,2.0,21.38359847026335,89.8019439896752
68.0,2.0,19.929865946510017,91.99565756934442
69.0,2.0,18.79048545689208,82.29934877681109
70.0,2.0,20.619449352351516,95.07841390298088
71.0,2.0,19.873943847071242,82.8807227056005
72.0,2.0,20.542017768742305,84.26411270319326
73.0,2.0,19.06008178190131,79.33459555536757
74.0,2.0,21.29073213158936,92.05779019271243
75.0,2.0,21.05595319190912,84.7400915503245
76.0,2.0,20.659106728218987,88.11045767931132
77.0,2.0,20.453180050359343,86.01010185365556
78.0,2.0,20.56258313444923,89.56885745417709
79.0,2.0,20.180492519000563,96.69273402378433
80.0,2.0,18.030288909870713,81.19819476661348
81.0,2.0,22.11216541118931,84.08038228600394
82.0,2.0,18.922305076587687,74.80394739794731
83.0,2.0,19.583313166776872,83.65419353880492
84.0,2.0,19.938486535317146,88.1787920381327
85.0,2.0,19.132708823560332,90.90031250803031
86.0,2.0,23.04399839792759,96.61914259058395
87.0,2.0,20.541955474229855,92.24255294358979
88.0,2.0,18.86824519249061,89.61639973592125
89.0,2.0,21.14478509006633,99.66772922355392
90.0,2.0,22.634016933629628,90.46109578543239
91.0,2.0,20.482397089711654,84.19240879929967
92.0,2.0,19.902715404163438,82.04902769651892
93.0,2.0,21.522469497337138,90.84196326118155
94.0,2.0,19.28968396014672,85.9195781807813
95.0,2.0,21.66825868972058,93.637906218366
96.0,2.0,18.161210201644586,77.99580867822273
97.0,2.0,20.560727744053818,82.85076663046868
98.0,2.0,18.61986328484336,78.20668272475268
99.0,2.0,21.704786503665392,89.48420314960698
0.0,3.0,15.485024388912707,46.82730849797045
1.0,3.0,13.867834760239518,46.98645953489335
2.0,3.0,14.170116618366706,47.5751039153474
3.0,3.0,13.372651358925815,48.13290770108824
4.0,3.0,11.664552798230268,36.27482542102759
5.0,3.0,11.877771131338683,41.177919595144814
6.0,3.0,12.290081894836314,43.014677116356836
7.0,3.0,13.805530479426594,47.13390151062553
8.0,3.0,13.205813275109913,44.8183153800682
9.0,3.0,12.311973605178112,39.198691087864
10.0,3.0,13.08884739956954,44.82500211649733
11.0,3.0,13.156708230705133,42.53819738464435
12.0,3.0,12.251160504626753,41.424083565520185
13.0,3.0,14.526658679941594,51.19741480761937
14.0,3.0,13.683821241204937,47.58803128837377
15.0,3.0,11.99612318455011,40.645784208860704
16.0,3.0,13.309328151543243,46.24188227224487
17.0,3.0,12.42367359431603,39.8806085711488
18.0,3.0,12.979503003242504,46.24282570814279
19.0,3.0,12.434232209235054,42.87106419787594
20.0,3.0,12.80121718175969,43.40395135994567
21.0,3.0,13.957573216035271,47.500253297416094
22.0,3.0,12.622011250238602,45.45704888041622
23.0,3.0,12.953216967367077,41.93114844778945
24.0,3.0,12.247375251280287,42.16785563150668
25.0,3.0,14.714483073948585,49.20943087056292
26.0,3.0,12.308246262800228,36.134258263400824
27.0,3.0,13.435097824019778,40.26851037499176
28.0,3.0,11.592771518924733,35.62530639803835
29.0,3.0,13.813129511658731,44.155673304847305
30.0,3.0,12.393967776837075,42.51511162036838
31.0,3.0,11.527549406667491,37.97677841166998
32.0,3.0,11.945022258623064,40.9548901374656
33.0,3.0,13.364090256950615,44.87148162817599
34.0,3.0,12.580634717401251,42.80580352635429
35.0,3.0,13.901558241361268,43.79796377368508
36.0,3.0,11.611320265311303,41.096646248909536
37.0,3.0,13.46321093280651,40.47300080241809
38.0,3.0,13.788792296837391,46.80937088883974
39.0,3.0,12.061879165041256,38.783672319174045
40.0,3.0,13.0070227668622,46.87704651226462
41.0,3.0,12.590649498760776,42.68213933632209
42.0,3.0,14.298293644913157,43.65250832031368
43.0,3.0,12.170060689281694,43.874243896366714
44.0,3.0,11.653794018407039,39.42102876837318
45.0,3.0,11.687342802716442,39.49072858714984
46.0,3.0,14.095729079562183,45.957888851754184
47.0,3.0,13.595623808572382,42.582039396641534
48.0,3.0,12.329291478770436,43.96452202179013
49.0,3.0,12.338821004385563,39.88222327809291
50.0,3.0,12.010662581081322,39.26170417981019
51.0,3.0,13.094030802465337,44.522547751362424
52.0,3.0,12.849464294738667,39.134179945209745
53.0,3.0,12.805528652660401,40.172169519937405
54.0,3.0,11.932796171728492,38.14984263145853
55.0,3.0,13.84143906920857,51.400953772626906
56.0,3.0,12.921824387610974,44.113374261884665
57.0,3.0,12.711404462950599,42.694694572126586
58.0,3.0,12.120741721047002,38.0234524658096
59.0,3.0,12.616413396612796,39.72604463158789
60.0,3.0,14.237106966489797,47.96931776442928
61.0,3.0,12.743481397992024,45.76425024380949
62.0,3.0,13.45651710827089,40.33080492292096
63.0,3.0,12.278111423109715,42.609613559365826
64.0,3.0,12.88892720485066,44.84830125832478
65.0,3.0,12.514934120386885,42.29966972993807
66.0,3.0,13.69262743740151,47.485910947309456
67.0,3.0,12.72829577632437,47.10641508444587
68.0,3.0,13.87902322531587,45.951304890562454
69.0,3.0,13.116465917041111,40.71178868619325
70.0,3.0,14.33159820519062,46.130038563466286
71.0,3.0,12.532485296802067,44.165676963742676
72.0,3.0,13.840857130743181,43.7075173273279
73.0,3.0,12.548150452470038,42.77260814999066
74.0,3.0,13.021652901664355,47.83164694178331
75.0,3.0,13.619356260884796,42.22431674399463
76.0,3.0,13.185662162695648,44.386770336264064
77.0,3.0,13.843118726151596,44.9739219643413
78.0,3.0,12.421983591413378,38.778629290259545
79.0,3.0,12.781144582934614,43.86382106637598
80.0,3.0,15.079473621587365,50.53543214432323
81.0,3.0,12.02820885343333,43.66927529359195
82.0,3.0,12.295941435102675,40.314972872236105
83.0,3.0,12.375153710024087,43.71534596508699
84.0,3.0,12.214137176296997,41.77818163811079
85.0,3.0,14.810697729333897,48.10632587238674
86.0,3.0,12.928240255770907,44.62762726980954
87.0,3.0,14.08338336117693,47.49412572120814
88.0,3.0,13.241598747076868,42.76212211515778
89.0,3.0,13.117608283943419,45.71542381803525
90.0,3.0,12.380322200566287,41.2877775113632
91.0,3.0,12.881333453821496,42.19319252468631
92.0,3.0,12.937462717674066,45.14459973205739
93.0,3.0,13.310896405567624,41.85539226666458
94.0,3.0,13.516810464645593,44.336784540049585
95.0,3.0,11.845445711987006,40.48644288247431
96.0,3.0,12.025444298432108,40.4867959709213
97.0,3.0,12.236404763913011,40.54052930078642
98.0,3.0,11.920870439681721,37.90827875546674
99.0,3.0,14.324703699213757,46.58094460214095
0.0,4.0,9.689398827095168,26.111563801021628
1.0,4.0,9.268507501704082,25.38088077324556
2.0,4.0,9.892704617922211,26.10580634752043
3.0,4.0,9.610992156921654,27.209049755968135
4.0,4.0,9.072053591673292,25.961423226965827
5.0,4.0,9.660036678137319,26.360793380100333
6.0,4.0,8.48582298080287,23.370084454479702
7.0,4.0,8.115295899463671,23.291638708370467
8.0,4.0,9.807951162383523,27.49621282203823
9.0,4.0,8.634591788531987,23.971868055787354
10.0,4.0,9.655999420261368,25.508475257926875
11.0,4.0,8.681300695423896,25.55523116961808
12.0,4.0,8.859337933962687,26.89823844677589
13.0,4.0,8.88329886036567,23.419089026554417
14.0,4.0,10.077888677803594,26.640470327572437
15.0,4.0,8.67651640794834,25.278308917007248
16.0,4.0,8.023607445308683,21.151783078060035
17.0,4.0,10.192066630442207,26.77303536573302
18.0,4.0,8.903201060872558,22.77069389106044
19.0,4.0,8.515494868319744,21.630016341046186
20.0,4.0,9.299213456085154,23.723076637047882
21.0,4.0,8.859182910179884,26.535904211375993
22.0,4.0,9.507797632201457,25.95643926748234
23.0,4.0,9.055032354526706,26.335042302756776
24.0,4.0,9.563586739054339,26.808656740334733
25.0,4.0,9.274125182131762,26.76743355916342
26.0,4.0,8.75720607205158,22.79405232511193
27.0,4.0,8.333267369459861,21.644214817971896
28.0,4.0,8.83066556585121,20.111647228245634
29.0,4.0,10.784185308636369,26.997406048051744
30.0,4.0,9.576795246227997,25.452081951329422
31.0,4.0,9.201638602292997,23.454445937545582
32.0,4.0,9.360508502967296,25.6320084951429
33.0,4.0,8.76726959483787,26.09059425499087
34.0,4.0,9.184712216225142,24.301749849857732
35.0,4.0,8.477430996196242,23.983738048728032
36.0,4.0,9.102541571620439,25.675070258129907
37.0,4.0,9.325539405546717,24.221727298173256
38.0,4.0,9.055030709514394,22.619480694535397
39.0,4.0,8.611196463457624,23.762883004171716
40.0,4.0,10.235442164480823,28.203905801898134
41.0,4.0,9.908296958727863,26.694318735297937
42.0,4.0,9.093370827706138,23.671697403476017
43.0,4.0,10.263243182128795,26.78899713926335
44.0,4.0,8.691275228983953,26.096094757918998
45.0,4.0,9.175129644072491,26.35729377721098
46.0,4.0,8.941379512739289,24.901021660477593
47.0,4.0,7.781275135783866,22.41983200416973
48.0,4.0,9.039393830976563,24.274825400563405
49.0,4.0,9.914096876067205,29.314208225507294
50.0,4.0,8.693683015289105,23.603251012793585
51.0,4.0,9.77335369733968,24.838045135885046
52.0,4.0,9.043356546851642,24.287250739993066
53.0,4.0,7.897654127419975,22.677947726344275
54.0,4.0,9.997975215196385,29.288615676889393
55.0,4.0,9.696419824462746,26.875813122559457
56.0,4.0,8.089578022823817,19.931451719135772
57.0,4.0,9.065425561725862,24.869518390871157
58.0,4.0,8.287221257703287,22.584069217794227
59.0,4.0,9.774911160056083,24.661882071435475
60.0,4.0,8.677619457532167,23.813760518446397
61.0,4.0,7.97288176691416,24.07203187657322
62.0,4.0,9.25436456507589,25.2290688647977
63.0,4.0,8.766143898084472,23.00160355265755
64.0,4.0,9.378951192947936,25.012201592920142
65.0,4.0,9.439590533793886,25.320416309688287
66.0,4.0,8.211731607341145,22.179561401621964
67.0,4.0,9.943366427269073,26.26406328113769
68.0,4.0,9.333905733367175,26.008591278877503
69.0,4.0,9.518926575536375,26.396891864501647
70.0,4.0,8.767451040187359,26.3046017837419
71.0,4.0,9.922640782108852,28.067108884733102
72.0,4.0,8.384722619485878,21.82535254902552
73.0,4.0,8.565445744917701,22.562252729212172
74.0,4.0,9.545411540523581,27.45779652864142
75.0,4.0,8.385874967240497,24.52317222634283
76.0,4.0,9.078706717826032,25.02973682657355
77.0,4.0,9.168876882355764,28.261278249685322
78.0,4.0,9.798001185011866,26.767670326333793
79.0,4.0,9.327773463911482,26.04292950913532
80.0,4.0,9.272587188073002,26.572414360975944
81.0,4.0,8.995503967166243,24.418032777285017
82.0,4.0,9.068153096672374,22.79303919591408
83.0,4.0,10.315662088134893,28.65239433587532
84.0,4.0,10.056606569985606,26.46740855623412
85.0,4.0,8.959218136674824,28.252692668009473
86.0,4.0,8.494033030685339,23.827790919071592
87.0,4.0,8.634730763656242,23.057963975541494
88.0,4.0,9.052378885174932,24.931559384876508
89.0,4.0,9.06803329558533,25.737513603632735
90.0,4.0,9.201882493768787,26.380749484316176
91.0,4.0,9.38277076504951,26.34435273749992
92.0,4.0,8.16242758548142,24.013380654325147
93.0,4.0,8.610826035506616,25.260860842866478
94.0,4.0,9.560124863947888,24.24241536766108
95.0,4.0,9.62542891795493,24.748494332137422
96.0,4.0,8.83440562708562,24.947153358033734
97.0,4.0,8.941353230307314,26.003631875405105
98.0,4.0,9.43678999228056,26.380125161658654
99.0,4.0,9.563764559578601,26.11762035075709
0.0,5.0,7.2842693486026455,16.620281078823446
1.0,5.0,7.348062793986562,16.414033126085066
2.0,5.0,6.77970736399437,17.658665283231926
3.0,5.0,7.4651710294512315,18.121225168713348
4.0,5.0,6.244490613935672,16.258062550529054
5.0,5.0,6.659073753344704,16.32529436605145
6.0,5.0,7.643509565598861,18.672348995337117
7.0,5.0,7.493075598515492,17.142867861758088
8.0,5.0,6.642124581727563,16.580872643402802
9.0,5.0,7.448715333029606,17.481222600470662
10.0,5.0,7.260302301048093,16.820093707024068
11.0,5.0,7.019861039662144,16.2239102010784
12.0,5.0,7.379693201669626,17.71706872965681
13.0,5.0,6.851595867171858,15.72761390144372
14.0,5.0,6.931587784976076,15.453809115163496
15.0,5.0,6.835976505511372,16.829625761919928
16.0,5.0,6.35880979576041,15.290093868650704
17.0,5.0,7.162321609118688,15.606256528544886
18.0,5.0,7.249199143461441,13.92043109998749
19.0,5.0,6.948948397275361,15.870208173762732
20.0,5.0,6.895918014241325,15.147123143635167
21.0,5.0,7.7774953210178115,18.19019399492207
22.0,5.0,7.062250574255342,16.320165113953575
23.0,5.0,5.532236291052527,14.025828238782154
24.0,5.0,6.825637872003945,15.407899315962789
25.0,5.0,7.518814878087722,18.92321291946378
26.0,5.0,6.73874189962091,15.84827928055155
27.0,5.0,6.786979422447748,15.164844451407168
28.0,5.0,7.0991913756318255,17.498017113491258
29.0,5.0,6.327683996418207,14.688262763618374
30.0,5.0,7.250050494461317,16.469786844067
31.0,5.0,6.040411699634868,13.870362024064178
32.0,5.0,6.4677396829346945,14.353240297128268
33.0,5.0,7.33441595449539,15.843345570381024
34.0,5.0,6.2586783251497335,14.032921131023153
35.0,5.0,6.889958475839678,15.562872422315818
36.0,5.0,6.324695262456213,13.603136962504644
37.0,5.0,7.034736136606705,16.505820175609745
38.0,5.0,6.964575431202892,17.214076850492432
39.0,5.0,6.63953773585839,14.942194603046724
40.0,5.0,7.596931337815089,16.70327075986726
41.0,5.0,7.856957938803683,17.886145890135374
42.0,5.0,7.415637640298156,16.384442495828203
43.0,5.0,6.4674101728978615,13.946467138171515
44.0,5.0,7.818378777634644,16.92521139743792
45.0,5.0,7.663044430172662,17.770142612897498
46.0,5.0,6.571148680961687,13.79296087254439
47.0,5.0,6.357422354083404,14.948900024058826
48.0,5.0,6.625249799214348,16.46959897401904
49.0,5.0,6.797553779157784,15.357020821381061
50.0,5.0,7.481563772482262,14.629371995619092
51.0,5.0,6.511582619691156,15.004131598703315
52.0,5.0,7.086831446818049,15.30625839259309
53.0,5.0,7.646811035026625,18.89693638231796
54.0,5.0,5.821590775100302,15.562538980219884
55.0,5.0,7.463727840443378,17.56800799660779
56.0,5.0,6.592700622494842,15.146016618638793
57.0,5.0,7.0621998289635295,17.080227996242723
58.0,5.0,6.3011982405907085,13.67017528279155
59.0,5.0,6.9272899079357035,14.886035806733284
60.0,5.0,6.549944070603018,15.24343457498831
61.0,5.0,7.323171545067598,16.78456069123928
62.0,5.0,6.619581130489483,15.351495110297254
63.0,5.0,6.462100897026759,14.932192640027589
64.0,5.0,7.140060524310633,17.444181259228426
65.0,5.0,6.873439370258361,17.34960433955786
66.0,5.0,6.4637273468880165,14.75883335995599
67.0,5.0,6.7431872472497885,15.55254656280785
68.0,5.0,6.681304999822199,15.353361180041507
69.0,5.0,6.768213331918443,15.46034586256829
70.0,5.0,6.540513458093806,16.231812116503814
71.0,5.0,7.586300359267204,18.455735186276993
72.0,5.0,6.999074533595341,16.806242671007546
73.0,5.0,6.841679549992933,15.912601322805775
74.0,5.0,6.7043467059558095,15.818380095508699
75.0,5.0,6.376721925540157,15.056347652775216
76.0,5.0,6.23849488584673,15.207180905112365
77.0,5.0,6.9394862511443485,16.20394923829782
78.0,5.0,7.368266013647347,16.977409742334505
79.0,5.0,6.076174293939188,14.504844214090303
80.0,5.0,7.051786069666923,17.023742776807005
81.0,5.0,6.854060274989678,14.498561744686658
82.0,5.0,7.557865964588458,16.59362195260477
83.0,5.0,7.260129077998467,15.573694839531559
84.0,5.0,7.515997763009217,15.608155511297154
85.0,5.0,6.134332601826473,14.006652229436828
86.0,5.0,6.978284986353749,15.884846746852212
87.0,5.0,6.909496596015638,17.44227077765687
88.0,5.0,7.201523368785733,17.24469383738089
89.0,5.0,7.336909756773803,15.794354611383746
90.0,5.0,5.922870061435207,14.179071189305068
91.0,5.0,6.5427714706671445,16.73221959927859
92.0,5.0,6.8057277402686704,14.950065124817495
93.0,5.0,6.095126379040559,14.184650665373988
94.0,5.0,7.4612000957344815,16.21456649566014
95.0,5.0,6.824069483218377,16.06657107084944
96.0,5.0,6.789137648675759,14.9730599381075
97.0,5.0,6.580232378527699,16.126955836090225
98.0,5.0,6.8961131799330175,15.337940258734186
99.0,5.0,6.732353599216331,15.327401155897883
0.0,6.0,5.030133126422638,10.325972177394405
1.0,6.0,4.924719308243846,9.87892686714703
2.0,6.0,4.885598256917539,9.829104657786516
3.0,6.0,5.346110572784441,11.018942769214371
4.0,6.0,4.4155842971381345,9.064564167989172
5.0,6.0,5.626199339395413,10.928383843591519
6.0,6.0,5.364508278162039,11.237714887868052
7.0,6.0,5.604055875636528,10.98159357987604
8.0,6.0,5.449639112929836,10.949690313598362
9.0,6.0,5.60378109628811,10.112835777056677
10.0,6.0,6.367076910929544,12.094173467319148
11.0,6.0,5.270644176709649,10.600289499303607
12.0,6.0,5.004314486334572,10.142834366126262
13.0,6.0,5.135108219848328,10.840558273661342
14.0,6.0,5.404444399081689,10.276171422522781
15.0,6.0,5.527263721440729,10.468269147920033
16.0,6.0,5.97604928299208,10.921399466809708
17.0,6.0,4.847825131447668,9.322691139604624
18.0,6.0,5.839413984326298,10.643093636597813
19.0,6.0,5.806805195851636,11.685643726642436
20.0,6.0,5.370255389470393,11.876301996868618
21.0,6.0,5.871249954303995,11.108781349065497
22.0,6.0,6.097643392071313,13.114381715202152
23.0,6.0,5.952656298915146,11.502726868354006
24.0,6.0,4.907787018001494,11.395433574456826
25.0,6.0,5.729487038445137,11.188986878275358
26.0,6.0,6.139337866947759,11.804339647222942
27.0,6.0,5.749023108971909,11.394217837542385
28.0,6.0,5.561386729872659,10.644034239673402
29.0,6.0,5.355454047807081,9.914536353297565
30.0,6.0,5.56128032169468,10.642302230689237
31.0,6.0,5.260969139721694,11.004836035284347
32.0,6.0,5.078831910340741,10.28939459015102
33.0,6.0,5.245451010135758,11.25041144594166
34.0,6.0,5.093263847683862,9.52245461456907
35.0,6.0,5.551687985227635,10.88918607207216
36.0,6.0,5.2764224985930985,10.79577122790394
37.0,6.0,6.14251909777187,13.761068785843563
38.0,6.0,5.146096332846974,10.331530491821692
39.0,6.0,5.288560545912417,11.07047867013778
40.0,6.0,5.1822244449411174,10.26358957468362
41.0,6.0,4.85796062055121,8.967728030359426
42.0,6.0,5.690227204259929,10.443101657216618
43.0,6.0,5.408320087345478,11.009977668454775
44.0,6.0,5.161514266059648,10.729700160056916
45.0,6.0,6.025413549535306,12.99594015386404
46.0,6.0,5.756395780347184,10.947425156685684
47.0,6.0,4.55263365134215,9.621041584522468
48.0,6.0,5.342448217195913,10.173381391258099
49.0,6.0,5.234407151000572,9.585659080785133
50.0,6.0,5.2998111240839805,10.5817875907591
51.0,6.0,5.170967134168122,10.81925634698392
52.0,6.0,6.143302374880227,11.730041374148303
53.0,6.0,5.327945508561156,11.258744953081722
54.0,6.0,5.20606266040339,10.689883865421951
55.0,6.0,4.854056012738994,9.709683557407448
56.0,6.0,5.606034016009953,11.7725917231659
57.0,6.0,5.720906850072758,11.382461944794095
58.0,6.0,5.75217435473383,12.097424505894532
59.0,6.0,5.66581108084988,12.026537842869482
60.0,6.0,5.374563895994197,11.326490712216213
61.0,6.0,4.89408238447432,10.09139256421582
62.0,6.0,5.251891627031154,9.562388323212641
63.0,6.0,5.135646542675341,10.16698148738663
64.0,6.0,5.957272408482003,10.980337439886949
65.0,6.0,5.286990559465543,11.350108373578944
66.0,6.0,5.185219743495365,11.545389367276208
67.0,6.0,5.138410689425564,11.106463328814069
68.0,6.0,5.356996179233817,10.577438100644743
69.0,6.0,6.247514799942448,11.09783490624365
70.0,6.0,5.776269494706348,11.633689682239284
71.0,6.0,5.382269412472194,11.900997971767646
72.0,6.0,5.917117749271947,11.180726905718481
73.0,6.0,6.2151333364018955,10.825118772477547
74.0,6.0,5.431061731215823,9.80532435698516
75.0,6.0,5.452532074825513,11.495111262930191
76.0,6.0,4.788785835553583,9.376337923102263
77.0,6.0,5.182794713584286,10.00142364078682
78.0,6.0,4.602452686639709,9.817080677572694
79.0,6.0,5.382486737718018,12.213442186579746
