K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.1,0.1,70.40517779055041,0.509819671,70.40517779055041
1.0,1.0,0.21544346900318834,0.1,74.15198880409515,0.470015583,74.15198880409515
1.0,2.0,0.46415888336127786,0.1,81.85696980678364,0.566288861,81.85696980678364
1.0,3.0,1.0,0.1,89.10791794785922,0.345036637,89.10791794785922
1.0,4.0,2.1544346900318834,0.1,95.86573798210316,0.303988905,95.86573798210316
1.0,5.0,4.6415888336127775,0.1,100.0000000857716,0.317302021,100.0000000857716
1.0,6.0,10.0,0.1,100.00000005574812,0.310871868,100.00000005574812
2.0,0.0,0.1,0.1,56.41003196874057,0.719959952,56.41003196874057
2.0,1.0,0.21544346900318834,0.1,59.02475756145394,0.782687184,59.02475756145394
2.0,2.0,0.46415888336127786,0.1,64.61901900170938,0.85903958,64.61901900170938
2.0,3.0,1.0,0.1,75.15089341303637,0.712538307,75.15089341303637
2.0,4.0,2.1544346900318834,0.1,85.14242500803854,0.568290573,85.14242500803854
2.0,5.0,4.6415888336127775,0.1,93.34477274496597,0.569288647,93.34477274496597
2.0,6.0,10.0,0.1,100.0000000129483,0.536975385,100.0000000129483
3.0,0.0,0.1,0.1,48.53646296021473,1.297644328,48.53646296021473
3.0,1.0,0.21544346900318834,0.1,50.42309671933997,1.074372005,50.42309671933997
3.0,2.0,0.46415888336127786,0.1,54.43930309859452,1.064171141,54.43930309859452
3.0,3.0,1.0,0.1,63.06394142189218,1.179848912,63.06394142189218
3.0,4.0,2.1544346900318834,0.1,75.72895649043417,1.101002392,75.72895649043417
3.0,5.0,4.6415888336127775,0.1,85.4001134141224,0.971330707,85.4001134141224
3.0,6.0,10.0,0.1,95.20748165252203,0.754673373,95.20748165252203
4.0,0.0,0.1,0.1,43.78717321557928,1.916917938,43.78717321557928
4.0,1.0,0.21544346900318834,0.1,45.29765188570035,1.770405891,45.29765188570035
4.0,2.0,0.46415888336127786,0.1,48.349305668878294,2.006859829,48.349305668878294
4.0,3.0,1.0,0.1,54.83909479921764,1.6831708760000001,54.83909479921764
4.0,4.0,2.1544346900318834,0.1,66.73039982807755,1.42452827,66.73039982807755
4.0,5.0,4.6415888336127775,0.1,79.31611385119407,1.11832775,79.31611385119407
4.0,6.0,10.0,0.1,88.45682880804743,1.325528674,88.45682880804743
5.0,0.0,0.1,0.1,40.48427481391716,2.657663571,40.48427481391716
5.0,1.0,0.21544346900318834,0.1,41.63666189492506,2.400637566,41.63666189492506
5.0,2.0,0.46415888336127786,0.1,43.9772361913078,2.361233454,43.9772361913078
5.0,3.0,1.0,0.1,48.96152140981195,2.179893506,48.96152140981195
5.0,4.0,2.1544346900318834,0.1,59.358048790965256,1.861212323,59.358048790965256
5.0,5.0,4.6415888336127775,0.1,72.71341105710228,2.241309262,72.71341105710228
5.0,6.0,10.0,0.1,83.55217488418276,1.801309486,83.55217488418276
6.0,0.0,0.1,0.1,37.37102992880606,5.1290720929999996,37.37102992880606
6.0,1.0,0.21544346900318834,0.1,38.35815532437654,3.286908474,38.35815532437654
6.0,2.0,0.46415888336127786,0.1,40.24927383137498,2.959117952,40.24927383137498
6.0,3.0,1.0,0.1,44.23881271887329,3.275149268,44.23881271887329
6.0,4.0,2.1544346900318834,0.1,52.792590750651264,3.147209915,52.792590750651264
6.0,5.0,4.6415888336127775,0.1,65.87850189826649,2.599868368,65.87850189826649
6.0,6.0,10.0,0.1,78.76982373187862,2.181048292,78.76982373187862
7.0,0.0,0.1,0.1,35.04061707820396,4.811378753,35.04061707820396
7.0,1.0,0.21544346900318834,0.1,35.829198622312454,4.6934831070000005,35.829198622312454
7.0,2.0,0.46415888336127786,0.1,37.36219400359271,4.333659482,37.36219400359271
7.0,3.0,1.0,0.1,40.60201428151327,4.371026328,40.60201428151327
7.0,4.0,2.1544346900318834,0.1,47.553675792630955,4.263823838,47.553675792630955
7.0,5.0,4.6415888336127775,0.1,59.94759351544117,3.296762978,59.94759351544117
7.0,6.0,10.0,0.1,73.84581385454135,3.578227757,73.84581385454135
8.0,0.0,0.1,0.1,33.38001766831351,10.278874531,33.38001766831351
8.0,1.0,0.21544346900318834,0.1,34.062907392864076,10.147392719,34.062907392864076
8.0,2.0,0.46415888336127786,0.1,35.3537668514901,6.067594874,35.3537668514901
8.0,3.0,1.0,0.1,38.04215093904244,8.567907311999999,38.04215093904244
8.0,4.0,2.1544346900318834,0.1,43.78971991339402,5.736508997,43.78971991339402
8.0,5.0,4.6415888336127775,0.1,55.25596084968098,5.398626645,55.25596084968098
8.0,6.0,10.0,0.1,69.10599282409973,4.817106321,69.10599282409973
9.0,0.0,0.1,0.1,31.754179121188763,8.994922052,31.754179121188763
9.0,1.0,0.21544346900318834,0.1,32.490414862453434,8.046897089,32.490414862453434
9.0,2.0,0.46415888336127786,0.1,33.63138255307165,7.359354008,33.63138255307165
