iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,beta0,beta1,beta2
43,0.0950031402519581,0.028268756722715182,0.0016690829652361572,0.06700732226193541,0.00840016,1.674670383948907,1.654870273995585,1.6384066591128084,0.17692060078370572,0.4578898877746455,0.43404278278030195
44,0.09269154948198982,0.027430721022162874,0.0015237500192597508,0.06692312849996834,0.00860014,1.6954339731963772,1.673190760306243,1.6548275963050056,0.18500487661938553,0.465873290523326,0.43404278278030195
45,0.0963441794434532,0.026593112065868375,0.0018046250334009528,0.06744936581892966,0.00880012,1.716726801020612,1.691836428412901,1.6714346292678481,0.1932492409288855,0.4740176578370569,0.43404278278030195
46,0.09515498439880703,0.025756716506014216,0.001630291051696986,0.06766086312297577,0.0090001,1.7385766309256703,1.7107850820776276,1.688181338268541,0.20166154089351518,0.4823199421638154,0.43404278278030195
47,0.09218241654571055,0.024923343958567636,0.001564666978083551,0.06616741084208283,0.009200080000000001,1.7609611161209255,1.730012868675826,1.7050390625858591,0.2102292013298062,0.49076995163884796,0.43404278278030195
48,0.09111327090208599,0.024096535528878287,0.0015506669878959656,0.06234126303454262,0.00940006,1.7837866570786884,1.7494638501786222,1.7219710364977576,0.21891653823878343,0.49934456600371807,0.43404278278030195
49,0.08576807400026447,0.023280139443099996,0.001504375017248094,0.058826733214080704,0.00960004,1.8069811186738691,1.7690533544445384,1.738887191070702,0.2276895313188206,0.5080028636284993,0.43404278278030195
50,0.08787791592904186,0.022471112451192654,0.0015591660048812628,0.06174527853628067,0.00980002,1.8306578835681948,1.788843897642552,1.7558206045089904,0.23659350799946757,0.5167878595561121,0.43404278278030195
51,0.09100484211309426,0.02166926515082532,0.001710333046503365,0.06231022544856897,0.01,1.8548619259202153,1.8088417068552227,1.7727870757768711,0.24563977204815385,0.5257042323614775,0.43404278278030195
52,0.08122655343204471,0.020898069185729885,0.0017419590149074793,0.054458621631057136,0.009999878165711622,1.8788771148927668,1.8284674204781663,1.7892921392021102,0.2545610444318716,0.534490976905736,0.43404278278030195
53,0.0824818828511126,0.020157309287410524,0.0017673749825917184,0.05220629692656957,0.009999512668784518,1.9026581630581063,1.8477261795220017,1.805334080857774,0.2633442389932039,0.5431494006647213,0.43404278278030195
54,0.08630363693828545,0.019442682615165238,0.0016824170015752316,0.054117416291520025,0.00999890352703249,1.9263002521923813,1.866714608531295,1.8210275915121519,0.2720291190815302,0.5517293506104074,0.43404278278030195
55,0.07933954593020073,0.018759264437298834,0.0015012500225566328,0.04776102221258428,0.009998050770144252,1.949622609014813,1.8852605420316955,1.8362381673649484,0.2805513916832884,0.5601545403018152,0.43404278278030195
56,0.07989805315325328,0.018103386461085225,0.001588582992553711,0.049757950032554656,0.00999695443968197,1.97274506174638,1.9034199433959742,1.8509779944210616,0.2889541907288806,0.5684557738137205,0.43404278278030195
57,0.08261641553019033,0.017473291313762615,0.0016821250319480896,0.049283609053727986,0.009995614589079242,1.9956735208656762,1.9212376564225713,1.8652968119741409,0.2972488360941797,0.5766631784327529,0.43404278278030195
58,0.08197273839140685,0.01686889261892868,0.0018567089573480189,0.04806309373563258,0.0099940312836385,2.0184111748209896,1.9387109205714252,1.8792233778936172,0.30542519314388494,0.5847527449865673,0.43404278278030195
59,0.07948835487919126,0.016290540515096277,0.0017463749973103404,0.046432139349915635,0.009992204600527814,2.0409349375019303,1.9557837427849347,1.8927122817810997,0.31347962060980106,0.5927106692815362,0.43404278278030195
60,0.08726019857162004,0.015734360071974363,0.0020119589753448963,0.04828142182161426,0.009990134628777144,2.0633371178651636,1.9726099293020147,1.9059131253695856,0.3214466301185852,0.6005979723347751,0.43404278278030195
61,0.07642470113232337,0.015205486102234345,0.0016826250357553363,0.04150928673108037,0.00998782146927399,2.0853908719813714,1.9890021764208663,1.9186772485281687,0.32925317507786617,0.608336142519034,0.43404278278030195
62,0.07749669991308954,0.014703494730053656,0.0017205000040121377,0.03987341749603472,0.009985265234758489,2.107083724429754,2.004981629989203,1.9310241216832864,0.33688919509249876,0.6159137782286811,0.43404278278030195
63,0.07500933325694668,0.014227266942229904,0.001552750007249415,0.03941464647282642,0.009982466049817897,2.1284458847192687,2.020526545389412,1.9429394845395416,0.344370809766819,0.6233361774904603,0.43404278278030195
64,0.07495221304137949,0.013776765122235942,0.0015910000074654818,0.03717116504626196,0.009979424050880543,2.1494291331140776,2.035657907184558,1.9544184487890908,0.35168122213020886,0.6305976914586336,0.43404278278030195
65,0.07825296186922251,0.013350449528030032,0.001699750020634383,0.03658827766116686,0.009976139386209164,2.170053269893451,2.050433413734601,1.9655516533906296,0.35882807066846784,0.6377152312476051,0.43404278278030195
66,0.07711524802061646,0.012947378706405012,0.0016544170212000608,0.03614364865167428,0.009972612215893682,2.190341609961411,2.0647948827606397,1.9763320486187779,0.36583296915476915,0.6447002916870632,0.43404278278030195
67,0.08007830065788014,0.01256563986289034,0.0014643329777754843,0.03672663251869533,0.009968842711843402,2.210355884754069,2.0787790852814894,1.986828156613476,0.3727230682756096,0.6515828550329119,0.43404278278030195
68,0.07636942841467895,0.012207300085913324,0.0015819999971427023,0.0318134221059978,0.009964831057778631,2.2299272210846994,2.0924142594415516,1.9970023752087083,0.3794294619277191,0.6583143496265407,0.43404278278030195
69,0.07715642322561639,0.011871234018145294,0.001413875026628375,0.03131315690477852,0.009960577449221733,2.249090340871574,2.1057008957178773,2.006910469850025,0.38596332142746675,0.6648934626055002,0.43404278278030195
70,0.0736625201457803,0.011560100285553048,0.0015059169963933527,0.024622211284405324,0.009956082093487582,2.2675890165619794,2.11855646632076,2.0165127750717855,0.3922460832411968,0.6712668465251723,0.43404278278030195
71,0.07881789807717511,0.01126821884760458,0.0014896669890731573,0.030842630730037204,0.009951345209673482,2.2857764669061247,2.1310845176022237,2.0258765851180596,0.3983977272092572,0.6775185861085039,0.43404278278030195
72,0.07382773126014354,0.010997052421767944,0.001696209015790373,0.02604279925157301,0.009946367028648461,2.303467803854811,2.143300533483819,2.0349847045464653,0.40435532871523777,0.6836154128380598,0.43404278278030195
73,0.07661290663657913,0.010745529018221595,0.0017063330160453916,0.024386228159485816,0.009941147793042041,2.3206271980091864,2.155360002327176,2.0438930998157208,0.4100986359690827,0.6895702831160938,0.43404278278030195
74,0.07340361604895483,0.010514701220542898,0.00149500003317371,0.020829062801046825,0.009935687757232404,2.337155342527669,2.1669809895014724,2.052541225073698,0.41561895435467056,0.6953367769762389,0.43404278278030195
75,0.0735984587491405,0.010303323076360239,0.0014924579882062972,0.02000524975474146,0.00992998718733399,2.3530892656253264,2.178196136566923,2.060929598754957,0.42091913319902957,0.7009014291787771,0.43404278278030195
76,0.07521276554569889,0.010111055336222887,0.001460457977373153,0.015423473021776211,0.009924046361184534,2.3682222435208513,2.189123264046753,2.0691700341842845,0.4259432507642613,0.7062864000566855,0.43404278278030195
77,0.07140862052284198,0.009935276877533924,0.0017502499977126718,0.0187958762113102,0.009917865568331524,2.382844503952875,2.1996744445357987,2.0771452464238074,0.43077752298385996,0.7114860429419162,0.43404278278030195
78,0.07557439428540325,0.009776169341995839,0.0016969589632935822,0.013661351770371186,0.009911445110018081,2.3967231762853896,2.209880581009949,2.0850028734605672,0.4353582889063471,0.7164951478651679,0.43404278278030195
79,0.07391244942195545,0.009630797965570963,0.0014882910181768239,0.016594636060236312,0.009904785299168283,2.410081422710565,2.2198436672125847,2.092701552653855,0.43975543041210363,0.7213670398901383,0.43404278278030195
80,0.07880179721786529,0.009498099625372344,0.0015457089757546782,0.014900943631256635,0.00989788646037192,2.4228570109020446,2.2297081122394906,2.100343502925468,0.44394540459986737,0.7261186129386357,0.43404278278030195
81,0.07060091909008508,0.009377950921335518,0.0014465410495176911,0.01443656131179911,0.00989074892986866,2.4351462772258334,2.2392463182473175,2.10782833347509,0.4479511337164983,0.7306753991904505,0.43404278278030195
82,0.07080310938823149,0.009269513252488384,0.001790582959074527,0.012386104275569724,0.009883373055531672,2.4468659637298966,2.2485468017878345,2.115134993072797,0.45175333606474344,0.735062917217299,0.43404278278030195
83,0.07398001092473563,0.009172353847403517,0.001653833023738116,0.01025248313072967,0.009875759196850664,2.457966923194513,2.257451740082039,2.1223598492826583,0.4553532462993654,0.7392667284728147,0.43404278278030195
84,0.06851397343561769,0.009086948649946433,0.0017680419841781259,0.0046628562359869565,0.009867907724914365,2.468166372722986,2.2659877161471482,2.1294229638452244,0.45864802866718235,0.743210737126645,0.43404278278030195
85,0.06984234745148359,0.009010905027016687,0.0014072920312173665,0.007261511291248841,0.009859819022392443,2.477743742741371,2.27416877971212,2.1363350347386194,0.4617281790485679,0.7469434755894429,0.43404278278030195
86,0.07634814698384186,0.008942533172768089,0.0015332080074585974,0.0081708870068551,0.009851493483516844,2.4867912249701654,2.2820999181361312,2.1431712622496923,0.4646272288265031,0.7505165537978131,0.43404278278030195
87,0.07583284903150089,0.008880876280699017,0.0014827920240350068,0.009259673957401647,0.00984293151406259,2.495433460005399,2.289700609710627,2.149948409847448,0.4673974685229234,0.7539575275489051,0.43404278278030195
88,0.07201098713060604,0.008826007269910265,0.001400790992192924,0.004944108516628158,0.009834133531327996,2.503240777834671,2.29719770772765,2.1566841485470305,0.4698823600010002,0.7572023646485523,0.43404278278030195
89,0.07012794563991706,0.008777560229783455,0.0019659159588627517,0.002796223520632392,0.009825099964114322,2.5102989244742346,2.304316170020842,2.163377699457703,0.4721205498105662,0.7602136908758932,0.43404278278030195
90,0.0756796001422102,0.008733552850403148,0.0014979999978095293,0.004806946922817472,0.009815831252704892,2.516664452783325,2.311354984349165,2.1701582206025387,0.47412551543909365,0.7630698018972609,0.43404278278030195
91,0.06850474020003228,0.008693911562705468,0.0017487089498899877,0.003640396612196793,0.009806327848843626,2.5223707782566662,2.3181614463401736,2.1768297398693344,0.4759184466925509,0.7657580317426771,0.43404278278030195
92,0.07242984896658738,0.00865811386194145,0.0016455840086564422,0.002537992924860886,0.009796590215713018,2.5275900183391062,2.324599124192691,2.1834917099061255,0.47754943871879413,0.7682555949480699,0.43404278278030195
93,0.07450183209600174,0.008624851395196429,0.0015923749888315797,0.005938028457893475,0.00978661882791157,2.5325804489318373,2.330833464366935,2.1901556549623,0.4791077574924258,0.770670928086177,0.43404278278030195
94,0.07240083504004385,0.008594628958427173,0.001598374976310879,0.0021896598027768724,0.009776414171430657,2.5370756613771235,2.336719390073798,2.196802918866954,0.48050952410286657,0.7729171197733308,0.43404278278030195
95,0.07351547702137719,0.008566746235422336,0.0014412919990718365,0.005616979181507613,0.009765976743630838,2.540865415450646,2.342413609033501,2.203449236699448,0.48169466337334316,0.775016406645628,0.43404278278030195
96,0.07639244327036049,0.008540740407577537,0.0017198749701492488,0.0031549141077925388,0.00975530705321762,2.544381303947146,2.3478343026942996,2.2100502326931717,0.482808452633492,0.7770424250118132,0.43404278278030195
97,0.07307551389502707,0.00851604227258152,0.00152058299863711,0.003343933331088579,0.00974440562021666,2.5475793638964896,2.3531602627835655,2.216664335151688,0.48381309402981837,0.7789731171516503,0.43404278278030195
98,0.0730438427475055,0.008492623228183721,0.0016008750535547733,0.004405473988530814,0.009733272975948424,2.5502766197952167,2.3583281989094442,2.2233253035537532,0.4846575546833227,0.7807756744614228,0.43404278278030195
99,0.07287961647044162,0.008469639113838568,0.0014189999783411622,0.005167439583310927,0.009721909663002288,2.552617008546427,2.363634562272678,2.2299905533020805,0.4853582363858648,0.782479696152276,0.43404278278030195
100,0.06968983172330422,0.008447912513356092,0.0015394589863717556,0.004852527042398299,0.009710316235210091,2.554480867492481,2.3686463096706136,2.236687571160062,0.4859040060790814,0.7840133660604605,0.43404278278030195
101,0.07284817410171862,0.008426306538573888,0.0017072500195354223,0.009568578256810713,0.009698493257619149,2.5556673915635493,2.3737087224124878,2.2434996987530127,0.48622831933585353,0.7854282061085225,0.43404278278030195
102,0.08022713046870529,0.008404435561639466,0.0015167910023592412,0.00498601297733036,0.009686441306464712,2.5568169198429307,2.3789180977802107,2.250425862039152,0.4865378507313994,0.7868736357442118,0.43404278278030195
103,0.070698666440749,0.008383575387038046,0.001532082969788462,0.0019379407576802503,0.009674160969141874,2.557833548652658,2.383853220012844,2.2572778024257145,0.48680314297603,0.7882180662774152,0.43404278278030195
104,0.07222092082047676,0.008363294458578807,0.0016746249748393893,0.002708354041946543,0.009661652844176954,2.558778936598881,2.388668271450531,2.2641070593178636,0.48702795656359243,0.7894732791015682,0.43404278278030195
105,0.07174672569421611,0.008343461181633661,0.0017639580182731152,0.007990636397763285,0.009648917541198314,2.559198525260525,2.3933369036790832,2.2709510651184033,0.4870782909886534,0.7905773223222466,0.43404278278030195
106,0.07060699783609686,0.008323921868909796,0.0014440829982049763,0.0040915682653706415,0.009635955680906654,2.5594201218435946,2.3979405194406294,2.2777837944542645,0.48705625821429294,0.7916059762702823,0.43404278278030195
107,0.07617645737892718,0.008304453873377566,0.001607040991075337,0.0042955600156387615,0.009622767895044761,2.55942964817824,2.40246187385206,2.2847570736283256,0.4869729171516648,0.7925924339258574,0.43404278278030195
108,0.07433119290219606,0.008286167927431429,0.001402583031449467,0.0037194256402924533,0.009609354826366708,2.559204300743945,2.406510116883814,2.2916554417858976,0.4868463282300708,0.7934909722926031,0.43404278278030195
109,0.069655764975658,0.008268458181336763,0.0021504590404219925,0.007124741726062653,0.009595717128606544,2.558576033441317,2.4102971983305204,2.2985663985802836,0.48660379238391316,0.7942794377934501,0.43404278278030195
110,0.07267541649884686,0.00825117581716794,0.0014336660387925804,0.0022764690283855584,0.009581855466446418,2.557931325817744,2.413930633025191,2.3054981395167515,0.48635557611970726,0.7950237174566823,0.43404278278030195
111,0.07219320431324888,0.008233679184343328,0.0014847919810563326,0.006174587725335397,0.009567770515484183,2.5570412912442695,2.4176782598374533,2.3124399510828275,0.486026792625207,0.7957510654263378,0.43404278278030195
112,0.07379602328229105,0.008215922097124977,0.0014523339923471212,0.007186369045835982,0.009553462962200483,2.5559001664626813,2.4215605163256897,2.319485912449339,0.4855846343389867,0.796385470629142,0.43404278278030195
113,0.07274638846612198,0.008198309332870786,0.0018254590104334056,0.010890485501893456,0.009538933503925276,2.554251514315921,2.425421092235794,2.326572963925927,0.48496833371094583,0.7968923771217669,0.43404278278030195
114,0.07388194086662211,0.008181007985724124,0.0014520409749820828,0.004154401597992108,0.009524182848803865,2.5525809460853264,2.4292416962550454,2.333666694840549,0.484333774725154,0.7973571144448885,0.43404278278030195
115,0.07280866937671741,0.008164601172948233,0.0015483750030398369,0.0020281854895039145,0.009509211715762368,2.550969213421104,2.4327563605533786,2.3407301758599295,0.48372914310729764,0.79777903472149,0.43404278278030195
116,0.07232605157977044,0.008148997865390433,0.0017491670441813767,0.005403918187580741,0.009494020834472686,2.549178220275437,2.4359891368850493,2.3477694184148787,0.48309043066435026,0.7981530687610517,0.43404278278030195
117,0.0790805628679862,0.008133216878678467,0.0015609579859301448,0.003138942840964327,0.009478610945316945,2.547540492627981,2.4393225121443973,2.354869713972791,0.48250863488639745,0.7986046520660474,0.43404278278030195
118,0.07416149238174864,0.008117331454777969,0.0019351670052856207,0.004757385806288078,0.009462982799351401,2.5463039584518383,2.442727778492402,2.3620041424387073,0.4820454008982207,0.7991246481023212,0.43404278278030195
119,0.07057675574455465,0.008101649002862352,0.0014300839975476265,0.006296691416932007,0.009447137158269843,2.5448443839373183,2.446156787669616,2.3691077712350257,0.48150584585758005,0.7996002019332297,0.43404278278030195
120,0.07397207770410723,0.008086283514740692,0.0014262499753385782,0.002993035366973271,0.009431074794366457,2.543403288440189,2.449525920211907,2.3761950617735326,0.4809694401858023,0.8000571801005131,0.43404278278030195
121,0.0707011815494135,0.008071705716989066,0.0017652499955147505,0.003280705483185926,0.009414796490498206,2.541908562682448,2.452641067367238,2.3832209503288624,0.48042645668298767,0.8004635053174279,0.43404278278030195
122,0.07150219074576226,0.008057639461426435,0.0014380840002559125,0.0013685067507559698,0.009398303040046649,2.540546207189334,2.4555740070667857,2.3902501957849376,0.4799249667394539,0.8008427073180733,0.43404278278030195
123,0.07545370974901135,0.00804334091260828,0.0017395829781889915,0.0031190305798835315,0.009381595246879296,2.5392419147476035,2.4586033854151728,2.397402595945008,0.4794366868269915,0.8012465628912212,0.43404278278030195
124,0.07179993411776019,0.008029513293463308,0.0015568749513477087,0.0018241150732644,0.009364673925310414,2.537993432119349,2.4614906203290485,2.404498065946741,0.4789720948479466,0.8016374971956999,0.43404278278030195
125,0.07370655674232664,0.008016465655505768,0.001668166951276362,0.004397032485923843,0.009347539900061343,2.536585157474858,2.46408301061267,2.4116035799546216,0.4784803160626027,0.8019815859264838,0.43404278278030195
126,0.07233776757611869,0.008003296899008217,0.0017344580264762044,0.004418811802300245,0.009330194006220302,2.5355584954945902,2.4667096984941392,2.4186602116860536,0.47810748859965574,0.8023953323542723,0.43404278278030195
127,0.0714341964403405,0.007990321343298055,0.001545958046335727,0.0018081944405279459,0.009312637089201685,2.534620911390472,2.4693043925100007,2.4256892635488563,0.47775399544660563,0.802793995715883,0.43404278278030195
128,0.0760808534796321,0.00797810626315582,0.0014819580246694386,0.0022766477055625144,0.009294870004704857,2.5336299482644846,2.4715666498353985,2.4326889347560825,0.4774181745360369,0.8031810147831423,0.43404278278030195
129,0.07319478989636659,0.00796695125091103,0.001415583014022559,0.0022954231021095066,0.009276893618672453,2.532622855523046,2.4733675525396945,2.4396162903617284,0.4771140248504669,0.8035327087893509,0.43404278278030195
130,0.07178638809025394,0.007956579647605672,0.0015188329853117466,0.0014685206772584818,0.009258708807248167,2.53165019898625,2.474864913025961,2.4464584800815445,0.47683402828860266,0.8038414116217748,0.43404278278030195
131,0.07450377497632306,0.007946638758597144,0.0015974579728208482,0.005077113396176595,0.009240316456734052,2.5304499714595288,2.4762563956653714,2.4533370437732733,0.4764887376812253,0.8041017428419908,0.43404278278030195
132,0.07160484468866726,0.007936999026828769,0.0016798329888843,0.002957489532456674,0.009221717463547325,2.5292096304955387,2.4776081261822362,2.460220347187647,0.47611510520848477,0.8043064908320976,0.43404278278030195
133,0.07492945130296697,0.007928152877167794,0.001411625009495765,0.0020664697720434787,0.009202912734176675,2.5280549788833326,2.4785647616341944,2.4670507645028663,0.47580530416522826,0.8045100290231573,0.43404278278030195
134,0.07179279271988213,0.007919403968408067,0.0013987080310471356,0.005612134474798485,0.009183903185138079,2.526670965101296,2.4796135142275575,2.473907802174785,0.4754166075457785,0.8046865718404715,0.43404278278030195
135,0.06973575808994072,0.007910936363118444,0.0017902919789776206,0.0029382670889095447,0.009164689742930143,2.5252633368066544,2.480647167854475,2.4807485912018166,0.47500380554641874,0.8048145663735193,0.43404278278030195
136,0.07474705810741919,0.007901989491191988,0.001540541008580476,0.0022049666431501027,0.009145273343988932,2.52401150956438,2.481856234315347,2.487600229417827,0.4746436407867652,0.8050251370512418,0.43404278278030195
137,0.06978705420937086,0.007894803616842274,0.0015493750106543303,0.005021908066312679,0.009125654934642336,2.5226273877594227,2.4823666465263123,2.4942882902146106,0.47428685600260484,0.8051365733699145,0.43404278278030195
