iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0
0,0.18614756318901748,0.12667157680476443,0.06618525000521913,,,1.2500000000000002
1,0.1901376136991211,0.1266714138224577,0.04248737497255206,0.08653703336905838,9.999999999992654e-07,1.250002236606371
2,0.18769429239453067,0.12663866522255351,0.03575562499463558,0.08672577214987601,0.0002009799999999999,1.250451708317192
3,0.19058879355425795,0.12657331982440234,0.0009028750355355442,0.08749064913822052,0.0004009599999999988,1.2513489410656848
4,0.18960594190362934,0.1264755356879443,0.0008087499882094562,0.0844990817129387,0.0006009399999999995,1.252692506763931
5,0.19093464275406868,0.1263451430409687,0.000862916000187397,0.08760788569053968,0.0008009199999999984,1.2544858536885315
6,0.1889333402461507,0.12618231267335955,0.0007096249610185623,0.08600810827097735,0.001000899999999999,1.2567281250321516
7,0.19301927608304817,0.12598679523827336,0.0006955420249141753,0.08882470174481609,0.0012008799999999997,1.259424631627365
8,0.18803761701522592,0.12575903450269238,0.0007110830047167838,0.08585098102074423,0.0014008600000000003,1.2625715121264967
9,0.18011383929764122,0.1254992859463125,0.0006527919904328883,0.08468456620746234,0.0016008399999999992,1.266167860934537
10,0.18598954497662168,0.12520728466824121,0.000678666983731091,0.08653221444295954,0.0018008199999999981,1.2702203675882573
11,0.18609293487099446,0.12488352338752341,0.0008190830121748149,0.0846044342434191,0.0020007999999999988,1.2747256099661237
12,0.1912450922222435,0.1245272682412409,0.0007124589756131172,0.08819657952384828,0.0022007799999999994,1.2796976493974292
13,0.19090803614995297,0.12413902895163956,0.0006988749955780804,0.08669966410696762,0.002400759999999999,1.2851336696779008
14,0.19115483591588445,0.12371933299149396,0.000647542008664459,0.08530090113506338,0.00260074,1.2910309590292
15,0.18276289051935474,0.12326930846255456,0.0006594579899683595,0.08216611915877074,0.0028007199999999996,1.297378662811919
16,0.18025355847248759,0.12278891235467762,0.0006364160217344761,0.08256535669615986,0.0030007000000000002,1.3041827458138875
17,0.19371762928638636,0.12227658292904263,0.0006372909992933273,0.08710397932027118,0.00320068,1.3114712997821252
18,0.18030178035327493,0.12173387975852863,0.0006597499595955014,0.08371056891546097,0.0034006600000000007,1.3192286120735544
19,0.19399664951912352,0.12115939319846673,0.0007164589478634298,0.08743321420814058,0.0036006399999999996,1.3274818254362841
20,0.19523209199721664,0.12055399335769945,0.0007684999727644026,0.08608873313270331,0.0038006199999999993,1.3362260510162773
21,0.18676775403243218,0.11991819316043059,0.0007152920006774366,0.08554358388401723,0.0040006,1.345461918699522
22,0.1905839779460235,0.11925247459110244,0.0006769999745301902,0.08509895248771086,0.004200579999999999,1.355190945149874
23,0.18595107166545372,0.11855814842394506,0.0007541250088252127,0.08316640641107378,0.0044005599999999995,1.3654028719511595
24,0.188053780319793,0.11783437122676635,0.0007409170502796769,0.08501944204372487,0.004600539999999999,1.376119577174944
25,0.18164151463337505,0.11708318236526415,0.0006787920137867332,0.08215903572313635,0.00480052,1.3873208211087937
26,0.18848698498180783,0.11630272419578197,0.0009555419674143195,0.08543966726256186,0.0050005,1.3990449364324835
27,0.18245810160458983,0.11549499676928995,0.0006799579714424908,0.08300435251855996,0.0052004799999999995,1.4112732253419635
28,0.1921736821418043,0.11465860960858898,0.000673291040584445,0.0854560104095366,0.00540046,1.424038776232687
29,0.17992167866518174,0.11379721151789368,0.000671749992761761,0.08104361646069005,0.00560044,1.4372983296447244
30,0.18378485029739572,0.11291077787256314,0.0006664589745923877,0.08140094255760219,0.00580042,1.4510648176969427
31,0.1838764162374672,0.11199832489677726,0.0006951670511625707,0.08303372748990043,0.0060003999999999995,1.465367141430042
32,0.18340824932646094,0.11105980897235813,0.0008735419833101332,0.08362774002704734,0.00620038,1.4802207808377588
33,0.17461526241499398,0.11009832331160009,0.0008403750252909958,0.08057894726382846,0.00640036,1.4955918809712394
34,0.18254537749200872,0.10911357231754452,0.0006737500079907477,0.08130007017293209,0.00660034,1.5115006243532378
35,0.1815439574991609,0.10810641427188714,0.0006452089874073863,0.08083404202521471,0.00680032,1.5279495230541265
36,0.17814036959990656,0.10707778639994846,0.0007370410021394491,0.0803072061859298,0.007000299999999999,1.5449402993826378
37,0.1731925052247287,0.10603076519623207,0.0007974589825607836,0.07760989841012633,0.00720028,1.5624391881218591
38,0.17615625234741894,0.1049659270625026,0.0007612499757669866,0.0773086054577704,0.0074002600000000005,1.5804536879322064
39,0.17573518116831324,0.10388440513091672,0.0006586250383406878,0.07651207855624476,0.007600239999999999,1.5989824028347246
40,0.16726755043890998,0.10278787634917923,0.0007768750074319541,0.07522149049943286,0.00780022,1.6180146786761544
41,0.17649933232457993,0.10167366936756367,0.0006839580019004643,0.07786491372288111,0.0080002,1.6376166012118043
42,0.17043362013072025,0.10054744998269462,0.0007004169747233391,0.07334077734704138,0.00820018,1.6577085098263862
43,0.17164971383049546,0.09940624366824838,0.0006634159944951534,0.07603965107339802,0.00840016,1.6783639394584808
44,0.17325729523400193,0.0982524703568771,0.0006609999691136181,0.07443062476707696,0.00860014,1.6995612786028755
45,0.185852280893143,0.09708226615020299,0.000690957996994257,0.07798408723974029,0.00880012,1.7213960474006316
46,0.17874269643579183,0.09589928421288879,0.000771291961427778,0.07572360410102152,0.0090001,1.7438266192376837
47,0.1688773168118564,0.09470897112038054,0.0008047909941524267,0.07191301873552126,0.009200080000000001,1.766774079061721
48,0.17577342458151424,0.09350853608340151,0.0007331250235438347,0.07429492552615577,0.00940006,1.7903172442507858
49,0.17620161846415916,0.09230130672603552,0.0006985419895499945,0.07223709576070104,0.00960004,1.8144175776824503
50,0.17178241177868472,0.09108688347558325,0.0007605419959872961,0.07288103747972338,0.00980002,1.8391104071978301
51,0.1712991037937689,0.089868430955272,0.0007512920419685543,0.07098840459313673,0.01,1.8643594155135101
52,0.167089174849024,0.08867348616584861,0.0006865829927846789,0.06853797985644718,0.009999878165711622,1.8896054933823787
53,0.16883410457072864,0.08750218962984053,0.0007386670331470668,0.06765942754032715,0.009999512668784518,1.9148407422251352
54,0.17095143611246966,0.08635281675949244,0.0006781250122003257,0.06815669002116806,0.00999890352703249,1.9400980470245626
55,0.16010046985909854,0.08523151672483044,0.000682333018630743,0.06289722782519132,0.009998050770144252,1.965234693840974
56,0.17301339197222684,0.08412824748085823,0.000700417032931,0.06922915391574877,0.00999695443968197,1.990470419290498
57,0.1612672502372401,0.08304944534980768,0.0006863750168122351,0.06405243652053037,0.009995614589079242,2.015654662003147
58,0.16600048362275588,0.08199485612972096,0.0006539580062963068,0.06330506697882603,0.0099940312836385,2.0407852653583514
59,0.16226400349979211,0.08096678682025217,0.000819791981484741,0.06058527487028321,0.009992204600527814,2.0657970190342643
60,0.15929071650702809,0.07996292285077482,0.0006369170150719583,0.061166215872015095,0.009990134628777144,2.0907353068179297
61,0.1658701237810483,0.07898015563773308,0.0006860840367153287,0.06261475272265017,0.00998782146927399,2.115669962523095
62,0.16683597462369693,0.07801862396600867,0.0008075410150922835,0.06183630218434881,0.009985265234758489,2.1405919241474587
63,0.16324321103724593,0.07708216523774365,0.0007202500128187239,0.05806496335244438,0.009982466049817897,2.1653923451054324
64,0.1585689070964983,0.07616809181443497,0.0006657920312136412,0.059062191171305484,0.009979424050880543,2.190131353836747
65,0.16626940155202719,0.07527677249648727,0.0007337089627981186,0.05787042286776779,0.009976139386209164,2.2147891642203437
66,0.1582324230188432,0.07441189275588335,0.0006182079669088125,0.05388295460856194,0.009972612215893682,2.239249481984952
67,0.15670120376486418,0.0735683410239165,0.0007612910121679306,0.05667365818012224,0.009968842711843402,2.2636429235197655
68,0.17184470801792914,0.07274505065993717,0.0006714590126648545,0.05669889361503605,0.009964831057778631,2.2879914098926335
69,0.1484432635243918,0.07195005368509119,0.0006914170226082206,0.0491366821495432,0.009960577449221733,2.3120406062771717
70,0.16726187231234005,0.07117503043130756,0.0006272909813560545,0.05443203118598931,0.009956082093487582,2.336024617325888
71,0.16262770264808993,0.07042101087824788,0.0008022499969229102,0.052715024998421164,0.009951345209673482,2.3599004862963233
72,0.1648326940548665,0.06968843262066682,0.0006548750097863376,0.05134138957099653,0.009946367028648461,2.383640767477945
73,0.15268961694515185,0.06898077124900481,0.0006280829547904432,0.047176124306156614,0.009941147793042041,2.4071136698870768
74,0.16167742412604047,0.06829302610955595,0.0007128749857656658,0.05005638367087906,0.009935687757232404,2.430466375905299
75,0.1632844545621065,0.0676267532377724,0.0006447909981943667,0.04764880813858823,0.00992998718733399,2.453630089533251
76,0.15602741993709868,0.06697796571461068,0.0008147080079652369,0.05007375747747501,0.009924046361184534,2.47672933797175
77,0.16505991276445442,0.06634933714373457,0.0006594579899683595,0.04682710635784267,0.009917865568331524,2.4996553503195647
78,0.16071732651882753,0.06574203890477297,0.0006596660241484642,0.044553734358194624,0.009911445110018081,2.5223455809584427
79,0.16129488920161664,0.06515268048489717,0.0006697080098092556,0.04641743664882665,0.009904785299168283,2.5449084767174748
80,0.15289346214732624,0.06458565733394593,0.0006653339951299131,0.0411833077176173,0.00989788646037192,2.56715456449041
81,0.1597440433799846,0.0640347309427011,0.0007066670223139226,0.04567757791013211,0.00989074892986866,2.5893086062045256
82,0.1596663506033923,0.06350163320598741,0.0006862919544801116,0.0431460892301515,0.009883373055531672,2.611286119682276
83,0.15235321927453344,0.06299033008143484,0.000662375008687377,0.0380055120045407,0.009875759196850664,2.6328985478458127
84,0.15570681837180134,0.06249812249319354,0.000667791988234967,0.03899169468031324,0.009867907724914365,2.6542310586931555
85,0.16421549296911317,0.062021664653149566,0.0006627910188399255,0.041050922244559904,0.009859819022392443,2.6754076142122356
86,0.14476865922524954,0.06156426863109528,0.0008199589792639017,0.03653834983815343,0.009851493483516844,2.6962582293938895
87,0.1585070093363592,0.061121921179293326,0.0007203749846667051,0.039297789186140644,0.00984293151406259,2.7169426130520646
