iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6
0,5.8565233243543116,0.02185585931187787,0.2061925000161864,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,5.8565233243543116,0.0218558853494651,0.3735062499763444,24.309357426368152,1.0000000000000006e-06,1.2499977639343067,1.2499977639343034,1.2499977639343132,1.2500022360676528,1.2499977639343027,1.250002236067693,1.2499977639343083
2,5.856528374812644,0.021855916073768474,0.32493958302075043,24.309250662488648,1.1800000000000006e-06,1.2499951253788315,1.2499951253791084,1.249995125379684,1.2500048746334527,1.2499951253795614,1.2500048746300658,1.2499951253793393
3,5.856534334351909,0.02185595148475249,0.0051735000452026725,24.309144321154193,1.3600000000000005e-06,1.2499920843341399,1.2499920843356498,1.2499920843369994,1.2500079157046324,1.2499920843372019,1.2500079156879043,1.2499920843364125
4,5.856541202969735,0.021855991582358097,0.004795125045347959,24.30898907586142,1.5400000000000005e-06,1.2499886408005743,1.2499886408052279,1.249988640808179,1.2500113592938538,1.2499886408090688,1.250011359242271,1.249988640806849
5,5.856548980660143,0.02185603636653159,0.00474008300807327,24.308816723401442,1.7200000000000005e-06,1.249984794778114,1.2499847947890008,1.2499847947950224,1.2500152054129106,1.2499847947975204,1.250015205294058,1.249984794792324
6,5.856557667418829,0.02185608583722641,0.004595124977640808,24.308633570247363,1.9000000000000004e-06,1.249980546264521,1.2499805462868672,1.24998054629713,1.2500194540808809,1.24998054630266,1.2500194538458005,1.2499805462924658
7,5.8565672632435,0.021856139994338712,0.004548375029116869,24.308438951625305,2.0800000000000004e-06,1.2499758952610232,1.2499758953023734,1.2499758953184525,1.2500241053155516,1.249975895329551,1.2500241048962064,1.2499758953112037
8,5.856577768121855,0.021856198837710943,0.004794625041540712,24.308185057385916,2.2600000000000004e-06,1.2499708417675794,1.2499708418379705,1.249970841862014,1.2500291591540595,1.249970841880965,1.2500291584474477,1.2499708418506181
9,5.856589182033504,0.021856262367208723,0.004930582945235074,24.307946321878212,2.440000000000001e-06,1.2499653857841715,1.2499653858964852,1.2499653859314657,1.2500346156255964,1.2499653859615614,1.2500346144996266,1.2499653859141744
10,5.856601504962542,0.02185633058273694,0.004721500037703663,24.307694114001087,2.6200000000000003e-06,1.2499595273060835,1.2499595274776019,1.2499595275277546,1.250040474764616,1.2499595275734743,1.2500404730542742,1.2499595275022932
11,5.856614736901138,0.021856403484135943,0.0048187500215135515,24.307425366129703,2.8000000000000003e-06,1.249953266331353,1.2499532665841386,1.2499532666544204,1.2500467366102725,1.249953266722403,1.2500467341103938,1.2499532666188686
