iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13
29,0.017056819796360322,0.000685299350922521,0.004478875023778528,0.013348406365679853,0.00560044,1.436075131656365,1.4332288967321312,1.4302692716140208,1.4263536362160891,1.4217908831413362,1.4175716386683406,1.4154326312243217,1.4168659068187242,1.4215130352212688,1.4273202546067556,1.432415395906578,1.4360513385609002,1.4381983342058937,1.43850198339963,0.08055807413774321,0.36187860634700736,0.5126426063513317,0.6076493960008209,0.6724806510252992,0.7186090325521867,0.7522496908345078,0.7779325613534068,0.7998740057729815,0.8212440726315332,0.8427899719538803,0.8632123797547127,0.8811268776481356,0.8223766390185734
30,0.01633230594673384,0.0006742827207395628,0.005202582979109138,0.012680039199817082,0.00580042,1.4496829102828628,1.4463067019321567,1.442762134940988,1.4380877106670535,1.4326825302154866,1.4277693620258685,1.4254357464828924,1.427389382131212,1.433068871440111,1.4399628588683828,1.445896570069817,1.4500667989301836,1.452491072120763,1.4527939976786926,0.08625909565242837,0.3674941253180589,0.5179600113783762,0.6125624958536339,0.6768093931936706,0.7221233620073219,0.754759569682852,0.7794952804091603,0.8009477112042048,0.8225450124028053,0.8449330645750044,0.8664097953196448,0.8852183927966013,0.8223766390185734
31,0.017057512452964742,0.0006630071537642149,0.004573125042952597,0.013012929756698165,0.0060003999999999995,1.4638190425639863,1.45983298999565,1.4556263430103609,1.450109877897441,1.443787671343134,1.4381418315349288,1.4356372736010166,1.4381932940229396,1.4450022449406583,1.4530536757784156,1.4598621203557238,1.4645791593610888,1.4672802671585583,1.4675674806838468,0.09215720034612447,0.3732957596442992,0.5234289006011723,0.617584264810983,0.6811883314026735,0.7256093566087509,0.7571496180255531,0.7808620312882637,0.8017970249902228,0.8236512269097649,0.8469569466854546,0.8695762818360842,0.889349084484738,0.8223766390185734
32,0.015975589995595015,0.0006508733498006185,0.004552084021270275,0.01219679367705095,0.00620038,1.4784375274507504,1.4737493118471545,1.4687919750224685,1.4623316406452325,1.4549946284589796,1.44855200518923,1.4458778588683143,1.4491107156187264,1.457163949345036,1.4664826477456592,1.4742489953668008,1.4795694308733076,1.482582475660503,1.4828591458140237,0.09822756922469299,0.37925245300749416,0.529008350408471,0.6226574157055179,0.6855339516175579,0.7289441483286813,0.7592468829917203,0.7818114983598877,0.8021651394150278,0.824288690141972,0.8486015554229486,0.872500500045976,0.8933676247644541,0.8223766390185734
33,0.016450897410748275,0.0006375161790857933,0.004523292009253055,0.012619580539054029,0.00640036,1.4935853856689874,1.4881025146719553,1.482297718593684,1.4747783532910679,1.4663108143067078,1.4589886781270522,1.4561362199800003,1.4601259373112436,1.4695568152313958,1.480274679986462,1.4891011752873147,1.4950961909656317,1.4984668422605105,1.4987439187342284,0.1044895341862204,0.38538566116505796,0.5347156548968015,0.6277910018414578,0.689840009883231,0.7320965272372771,0.7609894361166862,0.782257633297036,0.8019539499149471,0.8243553539220886,0.849772991909328,0.87511346073874,0.897235238318959,0.8223766390185734
34,0.015946854848250237,0.0006233924209950834,0.004483625001739711,0.012036730789818676,0.00660034,1.5092264412381975,1.502850082232983,1.49608433663479,1.4873762116589022,1.4776749685678632,1.469455459389566,1.4665308730517979,1.4714727490463935,1.4824671786329275,1.494691953128018,1.5046115717672985,1.5112697086994604,1.5149652448206818,1.515197135730363,0.11092372212727336,0.3916745500466557,0.5405233795900217,0.6329511285199642,0.6940744517145082,0.7350603502606313,0.7624386780633051,0.7823674055157314,0.8014457440073212,0.8242316528988088,0.850897905323869,0.8778078073667444,0.901258898666611,0.8223766390185734
35,0.014862992270851517,0.0006077703229477915,0.004642666957806796,0.01170123585648095,0.00680032,1.5253660781138372,1.5179615151643258,1.5100718126456463,1.4999956973042865,1.4889110282337352,1.4797390048824337,1.4768282897961784,1.4829211707641665,1.495690668214063,1.5095656441098884,1.5206446229117563,1.5279790219138658,1.5319802886169156,1.532120722613669,0.1175235111581106,0.3980965926093213,0.5463830254114868,0.6380544763620374,0.6981071201525102,0.7376485192444575,0.7633541839645036,0.7818645152652148,0.8003391488390261,0.8235963700035659,0.8516593714538493,0.880307724235421,0.9052178966359578,0.8223766390185734
36,0.015392961699053673,0.0005911453430201759,0.0045247909729368985,0.011765538206249008,0.007000299999999999,1.542019020968491,1.5334389111631255,1.5242840778439815,1.5127010080587504,1.5001337488282958,1.4899891168930368,1.4871658719094136,1.4945438037132117,1.5092197842350814,1.5248359852702564,1.5371290073163364,1.5451737211512562,1.5495028512950721,1.5495492610923798,0.1242967684549837,0.4046618068565689,0.5523177555728287,0.643148186570659,0.7020214209387081,0.7399886796910486,0.7638993823926481,0.7809190689088142,0.7987786419334978,0.8225467098495239,0.8521004508552079,0.8826180394365727,0.9091056048671294,0.8223766390185734
37,0.016484754734010548,0.0005737521641406011,0.005048041988629848,0.012426295776280807,0.00720028,1.5592444335556843,1.5493829548519111,1.538837292229124,1.5256157745281593,1.5114679656003096,1.5003307009480809,1.4976763957831976,1.5064941788405704,1.5232337978200245,1.540699325956186,1.554261903383219,1.5630338806708066,1.5676801979058603,1.5675933384788137,0.1312696544918751,0.4114192471725752,0.5583872695344124,0.6483005238866972,0.7058908395406629,0.7421550443609235,0.7641472702187426,0.7796082341931753,0.7968578615270832,0.8212079562426845,0.8523835128913413,0.8849181076201332,0.9130882851944802,0.8223766390185734
38,0.014544209378878679,0.0005553518123850309,0.004594124970026314,0.01120087446319898,0.0074002600000000005,1.5769601826060022,1.565638949480405,1.5535259827317343,1.5384939357098195,1.522647596770494,1.5105061881301256,1.5081332773375253,1.5185803249949617,1.5375613249832343,1.556987337959377,1.5718676566719931,1.581373711425864,1.586317914597209,1.5860509726370025,0.13839576883842036,0.41828922124583673,0.5644821869717995,0.6533685570872277,0.7095384915316797,0.7439482257507237,0.763903157162819,0.777764740851394,0.794433334202915,0.8194419127298517,0.8523634848834656,0.8870593128302696,0.9170218811401168,0.8223766390185734
39,0.014487541526145314,0.0005363122192655359,0.005285083025228232,0.010876290826931315,0.007600239999999999,1.5951371502070386,1.582202126371937,1.5683518493326898,1.5513522072093502,1.533714323327008,1.5205862129116114,1.518627183469804,1.530891203575209,1.5522695066784087,1.5737420449057582,1.5899736726110978,1.600220183231088,1.6054551965132053,1.604979441065647,0.14565976247886653,0.4252674925374921,0.5706017630252962,0.6583575755944037,0.7129816652749498,0.745406174723225,0.7632317279807022,0.7754755100441575,0.7916037288973066,0.8173501899701503,0.8521357927795769,0.8891226373166952,0.9209725082542777,0.8223766390185734
40,0.014600120294534363,0.0005173682517874086,0.0045964999590069056,0.010775191055238595,0.00780022,1.6137858686400084,1.5990570240758952,1.5832963188404252,1.5642038919407675,1.5447465088402708,1.5307210176534447,1.5293446820123542,1.543584760505352,1.5674384638320686,1.5909611681763292,1.6085195998040338,1.6194850181413178,1.625000841558541,1.624297669113676,0.15306410162417855,0.4323524301441049,0.5767472881408391,0.6632875646922988,0.7162816228679033,0.7466544364749732,0.762328525513367,0.7729856723920525,0.7886358679621491,0.8151939756591775,0.8519200472085732,0.8912580895913906,0.925027218206494,0.8223766390185734
41,0.01446972317306641,0.0004985269107792525,0.004530082980636507,0.010835865831286557,0.0080002,1.632951608757765,1.616201444746706,1.5983205816008685,1.5769986343194102,1.5557012555153076,1.540882322125002,1.5402633624521689,1.556623606932062,1.5829971587284029,1.6085337424094701,1.6273589005527296,1.6389972641784671,1.644774714023569,1.6438294153416428,0.1606207780781673,0.43954054854695596,0.5828974232265147,0.6681232681187382,0.7193945771376391,0.7476482344732892,0.7611541310452997,0.7702591700440473,0.785485184438464,0.8129026611507326,0.8516064202258649,0.8933234997777363,0.9290331519608296,0.8223766390185734
42,0.014277052590314383,0.00047942091285223135,0.004591332981362939,0.01064142223294965,0.00820018,1.6526186398342517,1.633634998490962,1.6134354607473695,1.5897196774309186,1.5665021059339401,1.5509195983382595,1.5511814978648035,1.5698204480376157,1.598841130769822,1.6264609894172652,1.6465740524826473,1.6588727744580112,1.6648773040999967,1.663635741955292,0.168321592943803,0.44683285162252884,0.5890547783875913,0.6728506649433954,0.7222667544263612,0.7482721816766043,0.7595266560462112,0.7670657900801866,0.7819015531913253,0.8102417888633587,0.8510199350579396,0.895225546075142,0.9329565179701746,0.8223766390185734
43,0.013798242914785104,0.00045997867939855986,0.004528042045421898,0.01037377458133898,0.00840016,1.6727895336056315,1.651319101848325,1.628532729155355,1.6022022870229131,1.5769572039259134,1.5606531456242545,1.5619649735229975,1.583096821568767,1.6149301163717005,1.6447158825235135,1.666138563321234,1.6790879257177564,1.685299021468484,1.6837273399856816,0.17615939773081252,0.4542020152705629,0.5951549981585184,0.6773616562344699,0.7247479954901554,0.7483530042029096,0.7572826969481442,0.7632733775604807,0.7777834730170567,0.8071322866033925,0.850098814862217,0.8969186325421211,0.9367663889249552,0.8223766390185734
44,0.013563575999470332,0.00044098749537381797,0.004449250001925975,0.010041512139892439,0.00860014,1.6934444270159161,1.6692069284820232,1.6435842382388999,1.6144818482936572,1.5871947970110991,1.5702936062851283,1.5728492311106945,1.5966349566253137,1.6313490864163571,1.6632978334571555,1.6860050807519351,1.6995836207580393,1.7059859302677278,1.704047677342221,0.18412018648864642,0.461630004035104,0.60119227356792,0.6816850696463528,0.7269302378760405,0.7480669566621287,0.7546751499386627,0.7591786979621931,0.7734417007317299,0.8038741773343012,0.8491000068990776,0.8985910181635861,0.9405881314348996,0.8223766390185734
45,0.0139474961749998,0.0004232335078657528,0.004586959024891257,0.009959841771665895,0.00880012,1.7145658382155555,1.68731752842818,1.6586918468958674,1.6267656762146778,1.5975236627619822,1.5802181316211317,1.5842246376296896,1.6107768655957626,1.648348495690923,1.682351455725571,1.7062166329563724,1.7203158620583439,1.7268309895951335,1.7244629266868097,0.19220064055967787,0.46913998449358474,0.6072338763951228,0.6859542851527225,0.7290335782404223,0.74772844530003,0.7520966561038173,0.7552252104701958,0.7693494353116777,0.8009429540437606,0.8484444849526104,0.9005515139421921,0.9446161887236362,0.8223766390185734
