iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,beta0
0,0.18614756318901748,0.12667157680476443,0.07267845899332315,,,1.2500000000000002,0.0
1,0.1901376136991211,0.1266714138603958,0.0685974580119364,0.08653703336905841,9.999999999999159e-07,1.250002236085746,0.0
2,0.18769429241472307,0.12666799513643945,0.06314929202198982,0.0867257721589213,2.097999999999987e-05,1.2500491519497456,0.0
3,0.1906045434403078,0.1266613186041404,0.0010042079957202077,0.08749773004330094,4.095999999999993e-05,1.2501407793157566,0.0
4,0.18965158947274438,0.12665139851067825,0.0008187079802155495,0.08452044672593789,6.0939999999999996e-05,1.250276930221354,0.0
5,0.19102925589839237,0.12663821477403514,0.0009030000073835254,0.08766037101784359,8.091999999999984e-05,1.2504578915535964,0.0
6,0.18908818547084172,0.12662178096819343,0.0010561670060269535,0.08608201886675466,0.0001008999999999999,1.2506834919731566,0.0
7,0.19325920254729323,0.12660206704309207,0.0009352079941891134,0.08894795840283955,0.00012087999999999997,1.2509541627480658,0.0
8,0.18836247901925515,0.12657911165760224,0.0008177920244634151,0.08602057704452096,0.00014085999999999992,1.2512693955389314,0.0
9,0.18054121623006736,0.1265529335779138,0.0008024999988265336,0.08489030260594728,0.00016083999999999998,1.2516289585749285,0.0
10,0.18655113438080048,0.12652349744266422,0.0008882079855538905,0.08682284930292056,0.00018081999999999983,1.2520333672523793,0.0
11,0.1867794230157022,0.1264908433225946,0.0008712089620530605,0.08494715001991442,0.0002007999999999999,1.2524821044322176,0.0
12,0.19212004479152822,0.12645488557723564,0.000859999970998615,0.0886646603423443,0.00022077999999999996,1.2529763843695823,0.0
13,0.1919409602840625,0.12641566174244523,0.0008466249564662576,0.08729078400085948,0.0002407599999999999,1.2535157325480444,0.0
14,0.19235614682956864,0.12637321265345883,0.0008594579994678497,0.08591341744996392,0.00026074,1.2540996322060782,0.0
15,0.18411348710126377,0.12632763700854654,0.0008036660146899521,0.08283706485450365,0.00028071999999999993,1.2547267731552,0.0
