iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.03037902980090383,0.006988100766674482,0.08914179197745398,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.027462846023340017,0.006988078474142974,0.05012862500734627,0.018600832173969455,9.999999999999159e-07,1.2500022360843415,1.2500022360833225,1.250002236082281,1.2500022360811522,1.2500022360798912,1.2500022360784464,1.2500022360767482,1.2500022360746947,1.2500022360721263,1.25000223606878,1.2500022360641811,1.2500022360573835,1.2500022360461809,1.2500022360239536,1.2500022359576144
2,0.02773564898872706,0.006987610802877636,0.04889516701223329,0.018596868755236723,2.097999999999987e-05,1.2500491549350232,1.2500491436777246,1.2500491392159734,1.2500491388438004,1.2500491400577125,1.2500491418854909,1.2500491439568104,1.2500491461175678,1.2500491482926746,1.250049150437232,1.2500491525169528,1.25004915449561,1.2500491563147251,1.25004915782301,1.250049158293107
3,0.028507148297694376,0.006986697407948293,0.002952834009192884,0.018597761484778798,4.095999999999993e-05,1.2501407499498691,1.2501407187520466,1.2501407168193173,1.250140727268569,1.2501407411463838,1.2501407556426112,1.2501407699134464,1.2501407837218474,1.250140797008955,1.250140809760676,1.2501408219629646,1.2501408335751276,1.2501408444784483,1.2501408542800225,1.2501408609424673
4,0.02601953010496383,0.006985342902070748,0.002916749974247068,0.01810236388915146,6.0939999999999996e-05,1.2502769233384277,1.2502768356571277,1.2502767817413225,1.2502767518401643,1.2502767313541934,1.2502767148903156,1.2502767003192314,1.2502766866956556,1.250276673527904,1.250276660506603,1.2502766473902132,1.2502766339311502,1.250276619759953,1.2502766039873952,1.2502765824816853
5,0.02918473221817651,0.006983538518283111,0.0029578329995274544,0.019369631176484853,8.091999999999984e-05,1.2504581045016847,1.2504579641532263,1.2504578988065835,1.2504578699258602,1.2504578537797781,1.2504578416827703,1.250457830233431,1.2504578180458819,1.2504578045281218,1.2504577893971551,1.2504577724674046,1.250457753519525,1.2504577321077448,1.2504577069062144,1.250457671228147
6,0.028014515422369202,0.006981290692618556,0.0029878749628551304,0.01799075809879585,0.0001008999999999999,1.2506835395310476,1.2506833582391355,1.2506833295123247,1.2506833584255181,1.2506834073839441,1.2506834618696703,1.250683515775784,1.2506835664438483,1.2506836127063792,1.2506836540472779,1.2506836902059604,1.2506837209314436,1.2506837456653552,1.2506837625518998,1.2506837617624849
7,0.03028256790614033,0.006978590609220717,0.002915249962825328,0.019381563772954136,0.00012087999999999997,1.25095421896495,1.2509539546593098,1.2509540147442195,1.2509541728736902,1.2509543586861709,1.2509545470932033,1.2509547284907723,1.250954899316052,1.250955058479257,1.2509552058879878,1.2509553417821724,1.250955466352945,1.2509555792934874,1.2509556784279856,1.2509557504548912
8,0.029354245323478564,0.006975437762992147,0.0029125410364940763,0.019456333785743664,0.00014085999999999992,1.2512700765258133,1.2512699233569262,1.2512702118375585,1.2512705900403018,1.2512709785082177,1.2512713501739674,1.2512716962102974,1.2512720147505538,1.25127230655337,1.251272573239273,1.2512728165271103,1.2512730378090366,1.2512732376131739,1.2512734138319086,1.251273549506438
9,0.029956201891909662,0.006971837257175565,0.003100625006482005,0.018965547883096227,0.00016083999999999998,1.2516307658096535,1.2516307690923296,1.2516313078050374,1.2516319584316022,1.2516326171410632,1.251633246725808,1.2516338349656198,1.251634379575449,1.2516348820990162,1.2516353453421871,1.251635772247832,1.2516361652893135,1.2516365257622124,1.2516368515185894,1.2516371213709891
10,0.027332473904862965,0.00696780271285625,0.002937624987680465,0.018308490381092717,0.00018081999999999983,1.2520355336775215,1.252035880710727,1.2520366833031353,1.2520375669070094,1.2520384406518472,1.2520392681485197,1.2520400376076022,1.2520407478104285,1.2520414016846024,1.2520420034501687,1.2520425573345717,1.252043066865971,1.2520435340180516,1.2520439564087824,1.2520443079103045
11,0.025375203227779714,0.006963351127038369,0.002939208992756903,0.017834460289313774,0.0002007999999999999,1.252484142564645,1.2524845086166791,1.25248532539971,1.252486226701995,1.2524871142765517,1.2524879469453463,1.2524887115620496,1.252489407116039,1.2524900372394376,1.2524906069111834,1.2524911210037215,1.2524915834878885,1.252491996426928,1.2524923565814026,1.2524926317897458
