iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
0,0.03362762610175941,0.0029637345240131232,0.3542392428498715,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081
1,0.03450917773887759,0.0029637115673011405,0.1796095659956336,0.02646471359091084,9.999999999999972e-07,1.2426516371290837,1.242651637128457,1.2426516371273861,1.2426516371255683,1.242651637122458,1.2426516371170833,1.2426516371074314,1.2426516370881053,1.2426516370380591,1.2426516367557632,9.99999481936542e-07,0.2817545251241656,0.4340437827788536,0.5310648054025022,0.5987795940531662,0.6489243261179967,0.6876468540033465,0.7185008534458531,0.7436920465725845,0.7646647176173081
2,0.033831597214034975,0.002963643260735055,0.15418719802983105,0.026039722385474605,2.980000000000002e-06,1.242658279879237,1.2426582779283464,1.2426582747936643,1.2426582721140074,1.2426582704089193,1.2426582698027917,1.2426582701737856,1.2426582711591843,1.242658272171961,1.2426582717433803,3.9792782356244624e-06,0.2817575034147727,0.43404675979710405,0.5310677812565899,0.598782568976925,0.6489273004191373,0.687649828031169,0.7185038275309726,0.7436950209229063,0.7646647176173081
3,0.034684609299184314,0.0029635294654959607,0.0068011770490556955,0.02650819524192222,4.960000000000007e-06,1.2426693407089435,1.242669336959991,1.242669329826918,1.2426693247338287,1.2426693222049694,1.2426693217679607,1.2426693228418453,1.242669324925367,1.2426693274293565,1.2426693277767462,8.940185154197197e-06,0.28176246328401144,0.4340517180346425,0.5310727382648945,0.5987875251858821,0.6489322561812262,0.6876547836438689,0.7185087832743388,0.7436999770242403,0.7646647176173081
4,0.03513187940616486,0.0029633699060914497,0.006728156004101038,0.026583718214901582,6.939999999999998e-06,1.2426848103389851,1.242684820272126,1.2426848188821238,1.242684817569574,1.2426848191847044,1.2426848228946248,1.2426848272059994,1.2426848312414902,1.242684834587585,1.2426848339084098,1.5879751713583953e-05,0.28176940858902194,0.4340586654350361,0.5310796871782968,0.598794475606054,0.6489392080983072,0.6876617368755871,0.7185157375053999,0.7437069318448442,0.7646647176173081
5,0.03459834500802661,0.0029631648264148865,0.006729105953127146,0.026495298536703824,8.919999999999989e-06,1.2427047018992161,1.2427047133291653,1.2427047203463564,1.242704728658651,1.2427047403478473,1.2427047524513712,1.2427047611329118,1.2427047642884894,1.2427047617455742,1.242704750948798,2.4801858703622906e-05,0.2817783316717909,0.4340675916803768,0.5310886170202015,0.5988034093013163,0.6489481453902506,0.6876706768856163,0.7185246788872038,0.7437158730422146,0.7646647176173081
6,0.03383429337574705,0.002962914977759499,0.0071271678898483515,0.02631917802249543,1.0899999999999994e-05,1.2427290038753438,1.2427290221549037,1.24272903224624,1.2427290354376144,1.2427290330933558,1.242729020796878,1.2427289961013936,1.24272896225823,1.2427289253780383,1.2427288859435786,3.57033522240442e-05,0.28178923581308063,0.43407849709094337,0.5310995211791729,0.5988143095141419,0.6489590385520502,0.6876815600353366,0.7185355502318702,0.7437267326970356,0.7646647176173081
7,0.0346379266453442,0.002962619661811209,0.006254893960431218,0.02687811469204665,1.2879999999999999e-05,1.2427577487073622,1.2427577628532014,1.2427577749005474,1.2427577722838141,1.2427577520662398,1.2427577054195231,1.2427576295948521,1.242757533897912,1.2427574340547134,1.242757341013129,4.8598601825792216e-05,0.2818021294033862,0.4340913928259299,0.5311124166227031,0.5988272011919997,0.6489719217575699,0.6876944295967687,0.7185484020419182,0.743739565169898,0.7646647176173081
8,0.03394559250996904,0.0029622789222773786,0.007038036826997995,0.026284733368504867,1.4860000000000003e-05,1.242790891095412,1.2427909008320703,1.242790925462244,1.2427909270907418,1.2427908950121342,1.2427908143614301,1.2427906815892797,1.2427905121424117,1.2427903317417588,1.2427901642186434,6.346703887284631e-05,0.281816996638729,0.4341062665803789,0.5311272941765611,0.5988420780279711,0.64898679167964,0.6877092856949959,0.7185632383937911,0.7437543785070901,0.7646647176173081
9,0.031025571858244356,0.0029618985270007097,0.007283048005774617,0.0246437372790273,1.6840000000000008e-05,1.2428283724931342,1.2428283226029486,1.2428282610656478,1.2428281421827436,1.2428279608352788,1.2428277176688647,1.242827436156236,1.2428271577247234,1.24282691517594,1.2428267080544027,8.027244690669362e-05,0.2818337710277835,0.43412300285969524,0.5311439802637727,0.5988587030130442,0.6490033487106492,0.6877257760309896,0.7185796736423541,0.743770778302089,0.7646647176173081
10,0.032868989515697736,0.0029614744577614424,0.006511735031381249,0.025699186500502243,1.8819999999999986e-05,1.2428702582958329,1.2428701142955203,1.2428699312329876,1.2428696571050863,1.2428692922518079,1.2428688572740845,1.24286841031614,1.2428680225828668,1.2428677290518455,1.2428674900274932,9.904910384798978e-05,0.281852499828771,0.43414167784769014,0.5311625889916022,0.598877234240923,0.6490217965302243,0.6877441450371027,0.7185979810178343,0.743789049825216,0.7646647176173081
11,0.03365239703405665,0.0029610051535439346,0.006137763150036335,0.02591846587496878,2.079999999999999e-05,1.2429165323194507,1.2429163170509245,1.2429160198330156,1.2429155894313848,1.242915036048794,1.242914403713686,1.2429137899529175,1.2429133004973267,1.242912974080231,1.2429127258293278,0.00011979236603261032,0.2818732054586072,0.4341623309461962,0.5311831747634874,0.5988977399591519,0.6490422156600857,0.6877644828162587,0.7186182567544469,0.7438092923680694,0.7646647176173081
12,0.03445648473964376,0.002960490134598864,0.0064138141460716724,0.02655806631708082,2.2779999999999995e-05,1.2429672813658648,1.2429669743588088,1.2429665567706534,1.2429659674786702,1.2429652246678826,1.2429643930918386,1.242963605883418,1.2429630019214792,1.2429626274566,1.242962361372943,0.0001425455754117027,0.2818959120372524,0.4341849853609481,0.5312057631223026,0.5989202499183148,0.6490646402791421,0.6877868258255532,0.7186405351898296,0.7438315330805292,0.7646647176173081
13,0.03516432384853029,0.002959926904394051,0.006110342917963862,0.026719587818339857,2.476e-05,1.2430224852450278,1.2430220978532747,1.2430216172535,1.2430209387424926,1.2430200815970185,1.2430191246918494,1.2430182268277805,1.2430175511035422,1.2430171486947474,1.2430168690721943,0.0001672983785125954,0.2819206269387638,0.4342096717733927,0.5312304114456899,0.5989448503793513,0.6490891864769635,0.6878113189451238,0.7186649862316693,0.7438559602471455,0.7646647176173081
14,0.035859324660613916,0.002959313765124095,0.006532636005431414,0.027072573980533195,2.6740000000000005e-05,1.2430821335061912,1.2430817539205972,1.2430812961459263,1.2430806221231347,1.2430797552614756,1.243078777206928,1.2430778541566205,1.2430771598578387,1.2430767496064896,1.2430764583918055,0.00019405330948456153,0.28194738606922953,0.4342364394883503,0.5312571812018357,0.5989716159168791,0.6491159419521315,0.6878380608942141,0.7186917157228406,0.7438826823782148,0.7646647176173081
15,0.03274380386478927,0.0029586582425582203,0.006150484085083008,0.02570930975009462,2.8719999999999996e-05,1.2431460844167719,1.2431457827892431,1.2431453590520702,1.2431446476153774,1.2431436803536844,1.2431425492361377,1.2431414447926663,1.2431405778806377,1.243140034009283,1.2431396509477826,0.00022273966863477652,0.28197610576866877,0.4342651686980477,0.5312858973223745,0.5990002975797708,0.6491445699302938,0.687866622374856,0.7187202096027682,0.743911120760703,0.7646647176173081
16,0.03292717751154711,0.0029579599481706865,0.005988572956994176,0.02526181924809439,3.07e-05,1.2432143177665016,1.2432141022846614,1.243213652708556,1.243212852522986,1.2432117610481028,1.2432104904438346,1.243209257314256,1.2432082991521265,1.243207711743746,1.2432073050173802,0.0002533388980073529,0.28200673752525773,0.43429578209433956,0.5313164722721273,0.5990308198063413,0.6491750308198093,0.6878970220073284,0.7187505592450318,0.7439414408142356,0.7646647176173081
17,0.036121086585330364,0.0029572116969725846,0.006427085027098656,0.02744187553103886,3.2680000000000006e-05,1.2432871233015257,1.2432870590605138,1.2432866500223996,1.243285832099649,1.243284688928442,1.2432833431352985,1.2432820276911087,1.2432810042145224,1.2432803857427626,1.2432799701549788,0.00028599593113382287,0.282039459808791,0.43432851623107865,0.5313492001331697,0.5990635280099037,0.6492077087662042,0.6879296642457468,0.7187831688123463,0.7439740291349535,0.7646647176173081
18,0.0325816011372668,0.0029564214677634394,0.006613655015826225,0.025101950578991814,3.466000000000001e-05,1.2433642115245385,1.2433641634976484,1.2433637356941654,1.243362877357836,1.2433616917228127,1.2433603147252799,1.2433589912263605,1.2433579883312273,1.2433574098559295,1.2433570140030343,0.000320558923412828,0.28207402975647605,0.4343630719813117,0.5313837345354343,0.5990980375379952,0.6492421938127693,0.687964130528691,0.7188176275112459,0.744008493578598,0.7646647176173081
19,0.0363060109908529,0.002955581398878564,0.006577096180990338,0.027468224680099712,3.664e-05,1.2434459170796404,1.2434459359789007,1.243445557621175,1.243444723103467,1.243443551003343,1.2434421882738784,1.2434408903894127,1.2434399355288999,1.2434394314998767,1.2434391117086527,0.0003571997977576158,0.2821107031698652,0.43439976043090844,0.5314204297703701,0.5991347339048345,0.6492788884211135,0.6880008244458546,0.718854326888637,0.7440452079518769,0.7646647176173081
20,0.03642657748069971,0.002954691096722167,0.006345575209707022,0.02779272417705171,3.8620000000000006e-05,1.243532233941457,1.2435324691206686,1.2435322473159642,1.243531496926703,1.2435303632776114,1.2435290033486472,1.2435276814997913,1.24352669610951,1.2435261813354899,1.2435258826260824,0.00039592130599240153,0.28214952611070415,0.43443864249961406,0.5314593501522321,0.5991736766214377,0.649317839400769,0.6880397719881463,0.7188932647148935,0.7440841369617632,0.7646647176173081
21,0.034155292607725554,0.0029537578806031846,0.0067060659639537334,0.02630642577381693,4.0600000000000004e-05,1.243622978795978,1.2436233808840478,1.243623254296435,1.2436225311320903,1.2436213884693281,1.243619996151001,1.243618625978786,1.2436175921616488,1.2436170504261306,1.2436167542875023,0.0004366231808816996,0.28219030831220737,0.43447946148606026,0.5315001865263195,0.5992145165839953,0.6493586718911796,0.6880805886128568,0.7189340622678574,0.7441249188865101,0.7646647176173081
22,0.03521212282286068,0.0029527771741407406,0.006241184193640947,0.02715964256574961,4.2579999999999996e-05,1.243718236819162,1.2437188986129781,1.2437189373026676,1.2437182789829802,1.2437171283465176,1.24371566005715,1.2437141572750612,1.2437129690911677,1.2437122981868671,1.2437119360216848,0.0004793575894144693,0.2822331686908538,0.43452238971565427,0.5315431538134366,0.5992574980320508,0.6494016428819417,0.6881235267449107,0.7189769533256682,0.7441677613607809,0.7646647176173081
23,0.03482208510527825,0.002951749727758939,0.00639743497595191,0.02651085190926427,4.4559999999999993e-05,1.2438178601410408,1.2438188457274981,1.2438190998032366,1.2438185639410158,1.2438174642981137,1.2438159670162412,1.2438143575581588,1.2438130201977455,1.24381221361887,1.24381178240339,0.0005240506399986297,0.2822780186699619,0.43456732769695416,0.5315881542390578,0.5993025372631066,0.6494466940813481,0.6881685620997039,0.7190219514994631,0.7442127140371955,0.7646647176173081
24,0.03499536527596956,0.002950676851529115,0.005989863071590662,0.026594782189292926,4.654e-05,1.2439219604511886,1.2439231869261407,1.2439236474592164,1.243923239816201,1.2439222144787152,1.2439207383147761,1.2439191008471515,1.2439177120180547,1.2439168698083287,1.2439164463887338,0.000570744944668719,0.2823248372652697,0.43461423179748804,0.531635123610682,0.599349553684578,0.6494937378948752,0.6882156132122867,0.7190689942883164,0.7442597413687425,0.7646647176173081
