iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,beta0,beta1,beta2,beta3,beta4,beta5,beta6
46,4.197325936493428,0.00981470345369856,0.00490162504138425,80.5530489476429,0.0009001,1.2035503009553865,1.2037752512664004,1.2062240323230298,1.2029586395310752,1.2040366481964708,1.2943542239572365,1.198694038271703,-0.020898832424180645,0.2609624031578945,0.41381380194427597,0.510365596942928,0.5782617177294858,0.6298852612444938,0.6876458540105603
47,4.207012398231854,0.009863944918792132,0.004936708020977676,81.21467459268023,0.0009200800000000001,1.2015080759305274,1.2017244655908959,1.2043626330610497,1.2007603894093954,1.2020149181852886,1.2958289678952764,1.1962916723231798,-0.02183105117859109,0.26003241322426707,0.4129225269775801,0.5094344135686335,0.5773628227445773,0.6290450198843324,0.6876458540105603
48,4.217023145164219,0.009914064112758287,0.00497708295006305,80.37316980524818,0.0009400599999999999,1.19942894259663,1.1996146923736701,1.2024781133900868,1.198505666975508,1.1999600933418766,1.2974949425392028,1.1938377917845482,-0.022783124452159895,0.25907493621085975,0.412014637857976,0.5084810807280397,0.5764456648862891,0.6281916705010511,0.6876458540105603
49,4.2272253789881935,0.00996505294761397,0.004998332995455712,79.38745446354136,0.00096004,1.1973133073669746,1.1974466838334743,1.2005730854183052,1.1961938345142686,1.1978719697346674,1.299349622430848,1.1913304509894171,-0.023754917515822014,0.2580902095977983,0.41109078998354764,0.5075057825431254,0.5755102827015925,0.6273264933533304,0.6876458540105603
50,4.237620781999668,0.010016843917424486,0.004939707985613495,78.34106751352999,0.00098002,1.1951592579385177,1.19522151510883,1.1986539951548059,1.1938207789497255,1.1957511025827448,1.301415018118346,1.1887468415200815,-0.02474750540846087,0.2570784177030948,0.41015238759364536,0.5065085390901319,0.5745568797008521,0.6264568551881925,0.6876458540105603
51,4.248194706426707,0.010069641620948182,0.004903875000309199,75.59214952256572,0.001,1.1929626971266258,1.1929495126033496,1.1967278595469475,1.1913952888287092,1.193589937646528,1.3035867617775112,1.186079107740891,-0.025762390420314564,0.25604422376673935,0.4092000949048906,0.5054896053427125,0.5735844614245407,0.6255766428961136,0.6876458540105603
52,4.258969676431579,0.0101223047771777,0.00490179198095575,73.7154006592422,0.0009999878275373446,1.1907667338556844,1.1906765555487706,1.1948335854757346,1.1889699160316884,1.1914320886489596,1.3058444611625064,1.1833833249756391,-0.026779624338373012,0.2550084117674675,0.40825286160977076,0.5044700034857268,0.5726124338796406,0.6247069872887635,0.6876458540105603
53,4.26972180988999,0.010174663348994965,0.004982207959983498,70.69733224496503,0.0009999513107426476,1.1885690215619118,1.1884046762719427,1.1929716857239667,1.1865588759144385,1.1892775676832956,1.308222161158932,1.180663101539175,-0.027800133369481776,0.2539717349839024,0.4073104829954336,0.5034515772301984,0.5716405231939948,0.6238538222453246,0.6876458540105603
54,4.280417421325244,0.010225963312225526,0.0045331669971346855,69.78032321729144,0.0009998904513956854,1.186356177059413,1.1861342074758294,1.1911562714777466,1.1843004660282799,1.1871278414998832,1.3107789371413716,1.1778802096263745,-0.028830445578075382,0.25293525722171767,0.4063782848322989,0.502448323791958,0.5706682653434828,0.6230291853255917,0.6876458540105603
55,4.290937690926556,0.010276345876159157,0.004674917028751224,69.08275934891721,0.000999805252462657,1.1841305077203903,1.1838644821886681,1.1893835783603246,1.1821766611784077,1.184982926165102,1.313482149913254,1.175046640581308,-0.029869354978426268,0.25189863391582784,0.4054552049923674,0.5014583464977352,0.5696959157362381,0.6222297652411495,0.6876458540105603
56,4.3013089748857825,0.010325935460046811,0.004467040998861194,68.40801830572236,0.0009996957180960385,1.181894159446274,1.1815948611945815,1.1876503180907774,1.180170714947313,1.182842837954919,1.3163049976040988,1.1721722327470867,-0.0309157505717936,0.2508615265432847,0.40454031955037123,0.5004799509547466,0.568723728753755,0.621452722036156,0.6876458540105603
57,4.3115526017678505,0.010374846091334865,0.0045222920016385615,67.71804786991125,0.0009995618536343797,1.1796489312520395,1.1793247732697374,1.185953248300153,1.1782673737452645,1.1807076162336667,1.3192247363460323,1.1692655118218775,-0.031968688048679424,0.24982364035660654,0.40363271563835346,0.49951158637590953,0.5677519369441947,0.6206952218392917,0.6876458540105603
58,4.321687440145678,0.010423182709081966,0.004391999973449856,67.01731036586561,0.0009994036656020464,1.1773963448263443,1.177053709050665,1.1842892062195827,1.1764527435500678,1.1785773152705634,1.3222218577318336,1.1663338760402824,-0.033027357152492276,0.24878471840829752,0.4027315035566819,0.49855183824329,0.5667807537750307,0.6199544644026733,0.6876458540105603
59,4.331730853080757,0.01047104220281387,0.004514792002737522,66.30921778164095,0.0009992211617088995,1.1751376988847309,1.1747812160481217,1.1826551309837627,1.1747141739762947,1.1764519984420496,1.3252794598631645,1.1633837562714422,-0.03409105605372939,0.24774453686182715,0.40183582490279873,0.4975994206483888,0.5658103759671755,0.6192277029131081,0.6876458540105603
60,4.341697802849898,0.010518513455376952,0.0045972500229254365,65.60418267652354,0.0009990143508499217,1.1728741336238517,1.1725069096764784,1.1810481423345185,1.1730401094767517,1.174331724871268,1.3283828882111022,1.1604207698411102,-0.035159164112394455,0.2467029047257688,0.40094488336990314,0.49665317476024795,0.5648409828026443,0.6185123091610818,0.6876458540105603
61,4.351603937214654,0.010565819059575458,0.004519083013292402,63.72551415964162,0.0009987832431047822,1.1706084469380125,1.170230616774632,1.1794614922216577,1.1713952009563828,1.1722158357421764,1.331506618284153,1.1574484660278785,-0.03623013131510748,0.24565974081443007,0.4000570998265052,0.4957103776215028,0.5638730030283807,0.6178053812818395,0.6876458540105603
62,4.361486705168977,0.010613188184919324,0.004613417026121169,64.15180008030418,0.0009985278497373468,1.168342364406136,1.167950520339756,1.1778897119670346,1.1697487202865104,1.1701058333525005,1.3346333984271737,1.1544669416207263,-0.03730316637616637,0.24461385368954106,0.3991711181891946,0.49476751869112834,0.5629065792933469,0.6170980842823948,0.6876458540105603
63,4.371382234741322,0.01066084017094821,0.004642041982151568,63.400551374947604,0.0009982481831951274,1.1660767467657458,1.1656683428180803,1.1763282341348373,1.1680877918915598,1.1679996902207357,1.337717105095144,1.1514808366015992,-0.03837762754694639,0.24356611329141928,0.39828566276168864,0.4938230472586674,0.5619416380275426,0.616380949691171,0.6876458540105603
64,4.381321606626741,0.010708923277278919,0.004696250020060688,63.10802970707846,0.0009979442571086772,1.1638181290762382,1.163382968704523,1.1747663371383308,1.1663895928383905,1.1658972389985136,1.3407353464844889,1.1485501161900826,-0.03945027283816615,0.24251631945325058,0.3973983500168158,0.49287430866500104,0.5609781868874936,0.6156479526219157,0.6876458540105603
65,4.391331519544194,0.010757458166943876,0.004508792015258223,62.443701811452065,0.0009976160862909245,1.1615661925690508,1.1610944073266698,1.1732033400211257,1.1646537157526775,1.1637986962016023,1.3436850242718534,1.1456721578054825,-0.0405212205251667,0.2414644822228655,0.39650899103548826,0.49192136654201,0.5600163732617548,0.614898360011526,0.6876458540105603
66,4.401415776325007,0.010806457206216218,0.004590500029735267,61.7930052539459,0.0009972636867364526,1.1593209897541044,1.1588025601638605,1.1716388137969436,1.162880022842601,1.1617042630757706,1.3465641014034786,1.1428439922194868,-0.04159040522193667,0.2404105410120948,0.39561745658986075,0.4909643734997566,0.5590563741491082,0.6141321778216455,0.6876458540105603
67,4.411572079889813,0.010855933837754305,0.004686625034082681,61.14601942685008,0.000996887075620718,1.1570825512965368,1.1565073796144312,1.1700722806714268,1.1610684918350558,1.1596141226922587,1.3493701245435923,1.1400632019738812,-0.0426577720912949,0.23935446178256642,0.39472362101820646,0.49000347899775937,0.5580983506503598,0.6133492663259044,0.6876458540105603
68,4.421804910716476,0.010906335182825322,0.00472125003580004,59.68227242156792,0.0009964862712992153,1.154853015158739,1.1542125492822766,1.1684949574682328,1.15919242121653,1.1575250543102424,1.3520007510441614,1.1373111694356004,-0.04372192537223591,0.2382983644125668,0.39382614818595535,0.48903680410373557,0.5571429370492413,0.6125396095961023,0.6876458540105603
69,4.432178275387276,0.010957789446668444,0.004749500018078834,56.96326739900723,0.0009960612933065818,1.1526350694803642,1.1519322674330676,1.166894145690201,1.1572285135835432,1.1554314562099888,1.3544441875040434,1.1346530939175845,-0.04478071018362822,0.23724703414151896,0.39291967925434945,0.48806029991498046,0.5561878939683857,0.6117028481745662,0.6876458540105603
70,4.442709974309752,0.011010266444732223,0.004608500050380826,56.40587648100627,0.000995612162355645,1.1504282352541115,1.149664636735492,1.1652715652119192,1.1551839416938532,1.1533344812626576,1.3567044512668884,1.1320820034919021,-0.04583445626850074,0.23619976510992477,0.392004866397147,0.48707481428350574,0.5552335421383318,0.6108396932224305,0.6876458540105603
71,4.453394671635697,0.011063739041772633,0.004826041986234486,55.862632639760584,0.0009951389003364144,1.1482320625000584,1.1474080233290609,1.163628780578923,1.1530654585069446,1.1512351503550102,1.3587847990843214,1.1295917593731357,-0.046883465926578764,0.23515595568181133,0.3910823117417456,0.48608113889501925,0.5542801650207909,0.609950795400386,0.6876458540105603
72,4.464227753488034,0.011118183792445016,0.004712207999546081,55.33015002391899,0.0009946415303150127,1.1460460984364527,1.1451610324453243,1.1619671700362566,1.150879442052381,1.1491343717671332,1.360687633623695,1.1271770212036218,-0.04792802969252895,0.23411510212027442,0.3901525561568537,0.48508000731871087,0.5533280121457607,0.6090366979899905,0.6876458540105603
73,4.475205269833603,0.01117358023956968,0.004715167044196278,54.810136696615224,0.0009941200765325531,1.1438699021554606,1.1429224780559053,1.1602879805705202,1.148631886917546,1.1470329521888867,1.3624146819879424,1.124833136145391,-0.04896842208253154,0.23307678441713142,0.38921609499501586,0.4840721022156674,0.5523773036787356,0.6080978800510085,0.6876458540105603
74,4.48632836270881,0.01122990961433476,0.004696917021647096,54.308401731475,0.0009935745644039575,1.1417030513656345,1.1406913732634931,1.158592387369437,1.1463284512232033,1.1449315960478932,1.3639673110391544,1.1225560185229444,-0.05000490026346491,0.2320406624643751,0.38827339504899794,0.48305806052004246,0.5514282277029255,0.6071348131382038,0.6876458540105603
75,4.497590754461272,0.011287153821966925,0.004658124991692603,53.82055422491347,0.0009930050205167172,1.1395451545983408,1.1384669040220063,1.1568814927515556,1.1439744803502274,1.142830916280735,1.3653468009856304,1.1203420330666647,-0.05103769767947894,0.23100646275303402,0.3873248956334755,0.4820384840702457,0.5504809456648276,0.6061480289030872,0.6876458540105603
76,4.508987268903059,0.011345290915907422,0.004736875009257346,53.349629162020214,0.000992411472629598,1.137395958464827,1.1362483917373742,1.1551564083868269,1.1415750300322092,1.140731422062716,1.3665554810475453,1.1181876575628398,-0.05206696967627426,0.22997395354078157,0.38637103656436705,0.48101395814157605,0.5495355909816074,0.6051384016337307,0.6876458540105603
77,4.520512917300943,0.011404298073318142,0.004610083007719368,52.89445395334954,0.0009917939496712864,1.1352552518410484,1.1340352886934382,1.153418214973993,1.1391348448433865,1.1386335437843287,1.3675960593720937,1.1160896175340704,-0.05309284446809314,0.22894295049270166,0.38541224607126817,0.4799850402536954,0.5485922739710006,0.604106923059446,0.6876458540105603
78,4.532165463281223,0.011464150190855686,0.004651208990253508,52.45788831273666,0.00099115248173898,1.1331228909655064,1.1318271608943211,1.151667998534165,1.1366583744736387,1.1365376318075477,1.3684719983765639,1.1140447606964723,-0.05411541113754642,0.22791330852454836,0.3844489508200384,0.47895226209843555,0.5476510803298534,0.6030547678431308,0.6876458540105603
79,4.543938617721491,0.011524824119207428,0.004834958002902567,52.03188674408787,0.0009904871000969212,1.130998709990308,1.129623673582488,1.1499067658280837,1.1341497557123923,1.134443989898842,1.3691865148011482,1.11205027809675,-0.05513476589731254,0.2268849236193173,0.383481546797682,0.47791611648448146,0.5467120806839354,0.6019830233070133,0.6876458540105603
80,4.555827850491497,0.011586298244084345,0.004732083005364984,51.61602171385125,0.0009897978371748723,1.1288825261821822,1.1274245782679186,1.1481354504623422,1.1316128342794936,1.1323528789091477,1.369742689941744,1.1101036541373976,-0.05615100990824068,0.22585772691162379,0.38251040186108554,0.4768770607056667,0.5457753315546687,0.6008927116453807,0.6876458540105603
