iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12
0,0.02265666839018133,0.0012473129107252907,0.12207758403383195,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862
1,0.022263330515287828,0.001247303551969024,0.08097266702679917,0.017360546187688876,9.999999999992654e-07,1.2500022366044476,1.2500022366035306,1.2500022366019203,1.2500022365991539,1.2500022365943988,1.2500022365863346,1.250002236573117,1.2500022365526173,1.250002236522374,1.2500022364768715,1.2500022363968595,1.2500022362008036,1.2500022350751323,1.0002391340420235e-06,0.2817545253635129,0.4340437830180599,0.5310648056414341,0.59877959429162,0.6489243263556635,0.687646854239894,0.7185008536818177,0.7436920468169185,0.7646657178099542,0.7824102433845098,0.797625381011203,0.8108199838000862
2,0.022059983410710703,0.001245430964438294,0.08249095903011039,0.017368261780796857,0.0002009799999999999,1.2504518998419485,1.250451653739005,1.2504513650081657,1.250450996724939,1.2504505613166261,1.2504501721027819,1.2504500525770972,1.250450358762347,1.250450932134488,1.2504514353379814,1.250451710590168,1.2504517823870163,1.2504515583469882,0.00020206329106815799,0.281955459419513,0.4342445850198962,0.5312654301866732,0.5989799838443036,0.6491244286597635,0.687846664364815,0.7187004770657722,0.7438917222285046,0.7648656964098801,0.7826106001023061,0.7978260037628736,0.8108199838000862
3,0.02318709150780856,0.0012416994645693792,0.004348916991148144,0.017842731618862257,0.0004009599999999988,1.2513498541522166,1.2513491416316396,1.2513484864591173,1.2513478758821646,1.251347304510282,1.2513469615615915,1.2513471870004296,1.2513481349600695,1.2513494395749631,1.251350517755785,1.2513511121602825,1.2513512525287318,1.2513506070875637,0.0006034836471271177,0.2823566678056454,0.4346456523832588,0.5316663720696031,0.5993807998457297,0.6495251152342021,0.6882472269606162,0.719100945224037,0.7442921764216046,0.7652662860829865,0.7830114816850864,0.7982272135412094,0.8108199838000862
4,0.02283564188664889,0.0012361342997009824,0.004298333020415157,0.017362384311629234,0.0006009399999999995,1.2526947968380924,1.2526935730775999,1.2526932287831765,1.252693671602638,1.2526946752668229,1.2526961432239583,1.252697884217614,1.2526996182674504,1.2527012438999325,1.2527027565554105,1.2527039348251159,1.2527043981087542,1.2527031685105317,0.0012044276228540666,0.2829574798151455,0.435246627353288,0.5322677585407267,0.5999827805052056,0.6501277543104693,0.6888503085393881,0.7197038500970777,0.7448941898217771,0.7658673555662957,0.7836124173806495,0.7988288805479234,0.8108199838000862
5,0.02203305814168234,0.001228799465458047,0.004308959003537893,0.016951040134039176,0.0008009199999999984,1.2544867038036918,1.254483080366664,1.2544827090083315,1.2544845865384102,1.254487943418484,1.2544922901516715,1.2544967034205983,1.2545001293310079,1.2545024601953936,1.2545042422423787,1.2545054467003391,1.2545054618134044,1.254502728128776,0.0020044518951295907,0.2837566795189939,0.4360458736158735,0.5330675477061969,0.6007834565339812,0.6509295184941096,0.6896530422066093,0.7205069361252785,0.7456967879682083,0.7666692010480521,0.7844141064491119,0.7996311179910514,0.8108199838000862
6,0.022533854936978015,0.0012197225001975133,0.004359874990768731,0.017414609568462757,0.001000899999999999,1.2567263738947543,1.2567223308598487,1.256723824549974,1.2567291214913974,1.2567370120408354,1.2567463509450536,1.2567549037161216,1.25676032508848,1.2567622418273177,1.256761758258986,1.2567593772491588,1.2567548164419982,1.256746791570108,0.0030038423790627617,0.28475637084445093,0.4370464662443719,0.5340696668184624,0.6017875772607032,0.6519358912919577,0.6906614111043081,0.7215163623620046,0.7467060423319916,0.7676776026541656,0.7854217512693701,0.8006382173247721,0.8108199838000862
7,0.021922077506356122,0.0012090394783372833,0.004255416977684945,0.016740109310350783,0.0012008799999999997,1.2594141743950549,1.259407603537289,1.259407276917016,1.259412372712706,1.2594222568506097,1.2594365573906794,1.2594529354309574,1.2594673062088895,1.2594766323883249,1.2594801996919103,1.2594783034777537,1.2594714148993744,1.2594589733009378,0.004201795147459996,0.2859536503648254,0.4382429122915206,0.5352657826615678,0.6029838819111953,0.6531330567333203,0.6918602117144123,0.7227175180971488,0.7479100676547487,0.7688846904147432,0.7866315881685809,0.8018498776681307,0.8108199838000862
8,0.021996956907375204,0.0011968460902772617,0.004307875002268702,0.016938190050849317,0.0014008600000000003,1.2625513523274836,1.262542630922946,1.2625401540088879,1.262543851050658,1.2625541532938596,1.2625720424493332,1.2625956869407626,1.262619594018279,1.2626378247531338,1.26264719722262,1.262647183500327,1.2626386357139554,1.2626212753268404,0.005598376760938956,0.28734996534519297,0.43963796502237584,0.5366598125218811,0.6043771383799497,0.6545260124003548,0.6932535994420238,0.7241122975319919,0.749307333112977,0.7702853799805726,0.7880359394119072,0.803257110368946,0.8108199838000862
9,0.025764434375115743,0.0011830976513876777,0.004145041981246322,0.01886494098730813,0.0016008399999999992,1.2661486616825686,1.2661442221240256,1.266148900560217,1.266161458575469,1.2661818909035363,1.266209491825041,1.26624079787076,1.2662708847810622,1.2662955330823986,1.2663111550446486,1.2663148289759074,1.2663056782283726,1.2662831860520745,0.007198860696208807,0.28895395838631494,0.4412447223409548,0.5382699294561097,0.6059904768509444,0.6561412099718936,0.6948678055467815,0.725722416970134,0.7509128223419552,0.771889662470015,0.7896439624794326,0.8048716929575275,0.8108199838000862
