iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.017194432609000495,0.0007747838573971273,0.6380439298227429,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.01765470922912125,0.0007747782678902415,1.2152882367372513,0.013520176751527797,9.999999999992654e-07,1.242651637662993,1.2426516376617984,1.2426516376598054,1.2426516376565306,1.2426516376512202,1.2426516376429684,1.242651637631019,1.2426516376151602,1.2426516375955328,1.2426516375712735,1.2426516375383392,1.2426516374857708,1.2426516373831276,1.2426516371130516,1.2426516355208637,1.0002387426523898e-06,0.2817545253628408,0.4340437830173071,0.5310648056405539,0.5987795942905796,0.6489243263545008,0.6876468542388734,0.7185008536817948,0.7436920468200803,0.7646657178214118,0.7824102434180229,0.7976253811289398,0.8108209839273626,0.82237763901575,0.8325843815233089
2,0.01735918815466198,0.0007736588863682452,1.2626451719552279,0.01329056497332735,0.0002009799999999999,1.2430996795882934,1.2430995495788386,1.2430993474956893,1.2430991768689428,1.2430990617127107,1.2430990018871446,1.2430989904350758,1.2430990165659825,1.2430990651188172,1.2430991232740785,1.2430991862911065,1.2430992544825672,1.2430993252707205,1.2430993758495243,1.2430991566102758,0.00020193048448645243,0.2819553910430115,0.43424456777748216,0.5312655156511784,0.5989802383156628,0.6491249115161725,0.6878473862480866,0.7187013402342755,0.7438925026135077,0.7648661672091831,0.7826107153639368,0.7978258986663483,0.8110215565267728,0.8225782523654994,0.8325843815233089
3,0.017837412986488634,0.0007714336768287255,0.011819701176136732,0.013562724377940958,0.0004009599999999988,1.243994169827466,1.2439939248697762,1.2439934393327183,1.2439931080514808,1.2439929596897594,1.243992969215157,1.2439931327894347,1.2439934598245836,1.2439939138103842,1.2439943997496616,1.2439948293630159,1.243995170321888,1.2439954254494663,1.2439955565799121,1.2439948778770167,0.0006029799229334239,0.2823563698818635,0.4346454195335114,0.5316662612209055,0.5993808955956077,0.6495254926082512,0.6882479119213883,0.7191018654280851,0.7442931301240561,0.7652670106813707,0.7830118254910109,0.7982272421439138,0.8114230619511212,0.8229798328093313,0.8325843815233089
4,0.018082622640959833,0.000768122771108471,0.008932907599955797,0.013591368503641961,0.0006009399999999995,1.2453347041565004,1.245335617840991,1.2453356731997123,1.2453357632636726,1.245336116311578,1.24533666819269,1.2453373154049545,1.2453379918455851,1.245338599939141,1.2453389959351437,1.2453391099922684,1.2453390128162376,1.2453388372139902,1.2453386092022738,1.2453370718115855,0.0012038731279021614,0.28295778231533114,0.43524704693717625,0.5322680832806983,0.5999829369893499,0.6501277723909655,0.6888504255601239,0.7197045964566873,0.7448960765379192,0.7658701717923686,0.7836151281090808,0.798830524159857,0.8120261647793037,0.8235826522622659,0.8325843815233089
5,0.017652244344012868,0.0007637793343847419,0.00900424038991332,0.013477909079537272,0.0008009199999999984,1.2471230656510537,1.2471238833082023,1.24712451486457,1.2471252617009325,1.2471262596029993,1.247127193591304,1.2471276492081715,1.2471273860594871,1.2471264288371753,1.2471250372885896,1.2471235974339123,1.2471224532066387,1.2471217749210401,1.2471214193414826,1.2471189518538832,0.0020049110796692745,0.28375888279352846,0.4360483634387113,0.5330696680488728,0.6007848045129919,0.650929860563589,0.6896525530031197,0.720506452225449,0.7456972833311375,0.7666704324397854,0.7844143700233837,0.7996289242397306,0.812824041369401,0.8243802927640039,0.8325843815233089
6,0.017199840651249222,0.0007584991189491282,0.008895248174667358,0.013310428395664873,0.001000899999999999,1.2493590791640854,1.249359894290089,1.2493600220207521,1.249358978665991,1.2493564975531033,1.2493518088654667,1.2493448245485457,1.2493371615089637,1.2493314199248835,1.2493289909978293,1.249329305802751,1.2493310678543839,1.249333284294023,1.2493351710537606,1.2493324531810275,0.0030057792490746876,0.28475983555867945,0.4370490157053011,0.5340695459908638,0.601783151878467,0.6519254690539986,0.690643662289458,0.7214910569306301,0.7466742893873369,0.7676412163217078,0.7853827054469172,0.8005986735082142,0.8137972909457757,0.8253573789360668,0.8325843815233089
7,0.017547275788137202,0.0007523152113020428,0.010184423997998238,0.013570424829074558,0.0012008799999999997,1.2520467553340129,1.2520458868259876,1.2520446469669093,1.2520406486148488,1.2520327629809196,1.2520193209175063,1.252000397376726,1.2519801439191731,1.2519653662522916,1.2519600648232427,1.251962855219121,1.2519698467946472,1.251977770403823,1.251984381487319,1.2519824281766607,0.004207749502961904,0.28596133561335296,0.43824991757541165,0.535269263891769,0.6029806191663685,0.6531189088217397,0.6918303827790453,0.7226677639990763,0.7478387104015649,0.7687947677214143,0.7865310897735366,0.801748495115372,0.8149525675584073,0.8265191058729364,0.8325843815233089
8,0.017106025888190334,0.0007453100326959444,0.008507287129759789,0.013230751762126888,0.0014008600000000003,1.2551830356969662,1.2551794429362617,1.2551767480864466,1.255169171155297,1.2551542177381134,1.255128971130022,1.2550935845841904,1.2550552532773995,1.2550262257127542,1.2550144255120774,1.2550181395932791,1.25503048507406,1.2550451774068643,1.2550577726531953,1.2550566406206922,0.0056088324413057266,0.2873617876830893,0.4396496265499931,0.5366674542028884,0.6043757909306352,0.6545085861046837,0.6932107942492937,0.7240340989009794,0.7491871174068295,0.7701261829280461,0.7878528723546367,0.8030702713122971,0.816280934872154,0.8278563851598596,0.8325843815233089
9,0.015585125790839711,0.0007376861406003854,0.008588437922298908,0.012346890743437802,0.0016008399999999992,1.258764032554991,1.2587512044268108,1.2587358619034392,1.2587092393468056,1.2586677299959075,1.2586092216425573,1.2585397215935576,1.2584776129851059,1.2584441602850773,1.2584456002395874,1.2584706729478479,1.258503892452575,1.2585347176950141,1.2585571681232508,1.2585553789820523,0.007205654698798461,0.28895486659531533,0.4412364756143102,0.5382451734366048,0.6059397983860328,0.6560522224241354,0.6947255323785823,0.7255122477319906,0.750628672989519,0.7715455415922682,0.7892741562314554,0.8045124223130987,0.817749999856071,0.8293493818173651,0.8325843815233089
