iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2
0,0.11867659270105187,0.05723120857124755,0.4469140840228647,,,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.1280375342702286,0.057231091971351795,0.14307366695720702,0.07873021440880977,9.999999999999972e-07,1.2500022360694247,1.2500022360689789,1.2500022360677103
2,0.11881639195667644,0.05723074516741467,0.14978979103034362,0.07377478906344283,2.980000000000002e-06,1.2500088840837946,1.2500088880458842,1.2500088887049705
3,0.12283843295989359,0.05723016723788068,0.0012699579820036888,0.07738280511545448,4.960000000000007e-06,1.2500199640414713,1.2500199732369048,1.2500199737318343
4,0.12691901102038441,0.057229357827510596,0.0014269580133259296,0.07775918176031744,6.939999999999998e-06,1.2500354793385018,1.2500354992472278,1.2500355014867734
5,0.12101929039142197,0.05722831869927416,0.0011768749682232738,0.07517860600623953,8.919999999999989e-06,1.250055401521386,1.2500554316519026,1.2500554336616618
6,0.12347461711738035,0.05722704800925371,0.0011927500017918646,0.07756027317246147,1.0899999999999994e-05,1.2500797664107577,1.2500798072231716,1.2500798046708235
7,0.12313424128698609,0.0572255462433077,0.0013067920226603746,0.07705400813051914,1.2879999999999999e-05,1.2501085652230364,1.2501086152276322,1.2501086073177898
8,0.12142898892512746,0.05722381533218177,0.0012046659830957651,0.07590326214940432,1.4860000000000003e-05,1.2501417764286678,1.2501418114463094,1.2501417963358483
9,0.12577668552564747,0.057221852282080564,0.0012515420094132423,0.07746196779019372,1.6840000000000008e-05,1.2501794351772875,1.2501794624960634,1.2501794459542157
10,0.12297910679467089,0.05721965802729602,0.0012189580011181533,0.07785022880145971,1.8819999999999986e-05,1.2502215598020745,1.2502215403736494,1.2502215105182812
11,0.12138630940138931,0.05721723448421269,0.0010515839676372707,0.07570569814541442,2.079999999999999e-05,1.2502680677789109,1.2502680289969894,1.2502679846176823
12,0.1215697233434468,0.05721458046334026,0.0012713329633697867,0.07636257957074326,2.2779999999999995e-05,1.2503189856380441,1.2503189555654386,1.2503188847884894
13,0.12069640942858717,0.057211697476876745,0.0011562910513021052,0.0756335455678453,2.476e-05,1.2503742843709809,1.25037428770827,1.2503741880891877
14,0.12314565521262968,0.05720858417788148,0.0011274590506218374,0.07637957512213113,2.6740000000000005e-05,1.250434003449055,1.2504340454842093,1.250433914085291
15,0.11995874366786463,0.05720524508285633,0.0011274159769527614,0.07401703821079482,2.8719999999999996e-05,1.2504980147645228,1.2504981563134254,1.250498010410393
16,0.1211047275352256,0.057201679422499783,0.001106833980884403,0.07520232849623087,3.07e-05,1.2505664076491942,1.2505666050232498,1.250566443545376
17,0.13188213611927418,0.057197874221563014,0.0011423329706303775,0.07851771916043912,3.2680000000000006e-05,1.2506393615257514,1.2506396621272517,1.2506395206913066
18,0.11859780671026808,0.057193841613448405,0.001116667001042515,0.07578627202853105,3.466000000000001e-05,1.2507167137947706,1.2507170882593883,1.2507169417693957
19,0.12617737170588847,0.05718957363531479,0.001360249996650964,0.07788347571410442,3.664e-05,1.2507986061228824,1.2507990255920596,1.2507988869812756
20,0.1253127994519556,0.05718507146195049,0.001121042005252093,0.07785892883127367,3.8620000000000006e-05,1.250885034726758,1.250885452069872,1.2508853167580465
21,0.12472706050087629,0.05718033486377193,0.0010582079994492233,0.07715004935189532,4.0600000000000004e-05,1.250975920273486,1.250976413960348,1.2509762892775795
22,0.12458444233338506,0.05717536657336505,0.0016149170114658773,0.07732210169124275,4.2579999999999996e-05,1.2510712968681632,1.251071810862396,1.2510717106579141
23,0.12561960202651495,0.05717016634215435,0.001226042048074305,0.07706178480486255,4.4559999999999993e-05,1.2511711282095326,1.2511716807578275,1.2511716016116825
24,0.11582907030978729,0.05716475262231634,0.0011452080216258764,0.0734468310078109,4.654e-05,1.2512750882966548,1.2512756678725556,1.2512755828264894
25,0.12399304827905769,0.05715910665064366,0.0011443750117905438,0.07568369079563136,4.8519999999999996e-05,1.251383375935586,1.2513841780899784,1.2513841514306197
26,0.12323590952185048,0.05715322488005531,0.001053999993018806,0.07795935893921284,5.05e-05,1.2514962711468631,1.2514972223475247,1.2514972059837561
27,0.12226784762427095,0.057147112759329655,0.0011066659935750067,0.07770543028975861,5.2480000000000006e-05,1.2516137574573665,1.251614666223154,1.2516145808579102
28,0.12560266349674765,0.05714076423366315,0.0011018749792128801,0.07776631318448038,5.4460000000000004e-05,1.2517358011456292,1.2517366713862457,1.2517365175531858
29,0.1225966802629792,0.057134186013563994,0.0010260409908369184,0.07586178151759808,5.644000000000001e-05,1.2518621462415296,1.251863152671442,1.2518629886226882
30,0.1219565982768509,0.057127377945996566,0.0012956659775227308,0.07642889321428854,5.842e-05,1.2519928877254138,1.251994098938641,1.2519939161956308
31,0.12723822619972372,0.057120337970112636,0.0011379580246284604,0.07721596993106881,6.04e-05,1.2521281502568908,1.2521294887352155,1.2521293157600997
32,0.12278364808501473,0.057113072812628486,0.0011063329875469208,0.07591876343332407,6.238000000000001e-05,1.2522677437479939,1.2522692323358648,1.2522690910734946
33,0.13120717028770876,0.05710555721311617,0.001116375031415373,0.07937697101888952,6.436e-05,1.2524121414246547,1.2524138125520206,1.2524137521234169
34,0.1190300382092179,0.05709782570597842,0.0010797919821925461,0.07491903329609595,6.634e-05,1.2525606880575952,1.252562597986005,1.2525625983560564
35,0.11506178268730537,0.057089894915021956,0.001070957980118692,0.07251265499942854,6.832000000000001e-05,1.2527130380090192,1.2527152827552,1.2527153311093562
36,0.12121521451049318,0.05708174632081723,0.0010252079810015857,0.07515881986973308,7.03e-05,1.252869676223387,1.2528721479074796,1.2528722493589703
37,0.1191466782577812,0.05707337653058041,0.0013367499923333526,0.0749767295991953,7.228e-05,1.253030556691127,1.2530333307366166,1.2530334746259322
38,0.11667603844971358,0.05706479359897558,0.0011761250207200646,0.07464360863917546,7.426e-05,1.2531956681038883,1.253198652276786,1.2531987253955903
39,0.12012994322927545,0.05705599935137524,0.0010853339917957783,0.07378010129755415,7.624e-05,1.2533648551946655,1.2533680957864202,1.2533680882495832
40,0.12156933684888814,0.05704696618523843,0.0012666250113397837,0.07718876858324861,7.822e-05,1.2535387671873912,1.253542172024532,1.2535419942629658
41,0.1186522367599665,0.05703771135363516,0.0010589580051600933,0.07474172103173983,8.020000000000001e-05,1.2537169088394737,1.253720584937397,1.2537202629847677
42,0.12508468636501147,0.05702820399231159,0.0012968750088475645,0.07813711509548407,8.218e-05,1.253899939069116,1.2539039218851011,1.2539034345110902
43,0.12297543640760843,0.05701847743348125,0.0011168750352226198,0.07519713142151448,8.416000000000001e-05,1.2540872814480215,1.2540914958784581,1.2540908498515604
44,0.1219293817187288,0.05700852224867991,0.0011815840261988342,0.07568547283865126,8.614e-05,1.2542790178957413,1.2542835514718527,1.2542827454002932
45,0.12724707118021258,0.05699832147209888,0.0011579589918255806,0.07738484384030211,8.812e-05,1.2544755092029278,1.2544803605660266,1.254479478097334
46,0.127578607867392,0.05698786339989814,0.0011040839599445462,0.07913348900603578,9.010000000000001e-05,1.2546771222559177,1.254682127526069,1.2546811503180526
47,0.12520981696807693,0.05697716065365885,0.0014147080364637077,0.07731018150029786,9.208000000000001e-05,1.254883359456413,1.254888728932417,1.2548876870663421
48,0.12414748800556591,0.0569662364745505,0.0011270000250078738,0.0753420194184364,9.406e-05,1.2550937789808183,1.2550996938976053,1.2550986669986364
49,0.11856367135606063,0.056955119866941906,0.0013559170183725655,0.07338579904763848,9.604e-05,1.255307997093834,1.255314410566139,1.2553133996043015
50,0.12363869714309345,0.05694375723269609,0.0012073750258423388,0.07703312486037503,9.802e-05,1.2555268653543767,1.2555339926889995,1.2555330501447783
51,0.1284822449854821,0.05693213486810579,0.0012876249966211617,0.07873621142731108,0.0001,1.255750801600489,1.2557586520113,1.255757780555977
