iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12
10,1.7272627177576059,0.0012473519207814266,0.023824499978218228,21.26287223932539,2.6200000000000003e-06,1.24995952375742,1.2499595286108862,1.2499595198904792,1.250040477079925,1.2499595255398859,1.249959528160614,1.2499595275982118,1.2500404740831073,1.2500404661406264,1.2500404695798826,1.2500404678340848,1.250040468468154,1.2500404740940618,-1.8188121983366685e-05,0.2817354245090385,0.4340246788790531,0.5310816284465995,0.598760493227183,0.6489052261994449,0.6876277542424919,0.7184817545858033,0.7436729445453231,0.7646466153394272,0.7824273242909281,0.7976424542020469,0.8108199838000862
11,1.7272626087053606,0.001247357968196199,0.02428799995686859,21.246428463444644,2.8000000000000003e-06,1.2499532621112182,1.2499532680656744,1.2499532565783666,1.2500467393173835,1.2499532646041893,1.2499532673035676,1.2499532671166527,1.2500467353538032,1.250046725822825,1.2500467294764552,1.2500467276050478,1.2500467286263421,1.2500467359540004,-2.1011797735478928e-05,0.2817326243914838,0.4340218778200375,0.531084364141488,0.5987576931404275,0.6489024261997917,0.6876249542840865,0.7184789547588797,0.7436701440172188,0.7646438146056539,0.7824301196308615,0.7976452478951744,0.8108199838000862
12,1.7272624971025554,0.0012473644234532707,0.02365320798708126,21.23118639994407,2.9800000000000003e-06,1.2499465973443247,1.2499466061238893,1.2499465871159052,1.2500534059185515,1.2499465990027308,1.249946604093151,1.2499466034866482,1.2500533996731085,1.2500533857123355,1.2500533904116526,1.2500533884662348,1.2500533900695099,1.2500534005705022,-2.4018091088432894e-05,0.28172964440463016,0.4340188950336919,0.5310872451511677,0.5987547124035028,0.6488994461225596,0.6876219743272751,0.7184759753299865,0.7436671627171195,0.764640832847601,0.7824330901883537,0.7976482164920655,0.8108199838000862
13,1.7272623849708295,0.0012473712273961823,0.0240126249846071,21.292320875656728,3.1600000000000002e-06,1.2499395298927933,1.2499395394943753,1.2499395205800092,1.2500604744404955,1.2499395353187137,1.2499395382173017,1.249939537054612,1.250060465761309,1.2500604509833582,1.2500604557091426,1.2500604543834364,1.2500604560263073,1.2500604675311702,-2.7205539475775183e-05,0.28172648388588606,0.43401573471270793,0.5310903797916845,0.5987515530150108,0.6488962862220315,0.6876188143646489,0.7184728152825411,0.7436640020545248,0.7646376718441378,0.7824362470541116,0.7976513711258247,0.8108199838000862
14,1.7272622336923429,0.0012473784336831828,0.023927333008032292,21.271529699096465,3.340000000000001e-06,1.2499320595765113,1.2499320708488877,1.2499320518867203,1.2500679427963288,1.2499320686656614,1.2499320698992156,1.2499320696621747,1.2500679339725604,1.2500679198338156,1.2500679249987252,1.2500679234205696,1.250067924591221,1.2500679374071115,-3.0574702555065084e-05,0.2817231437079774,0.4340123949045607,0.5310936497981232,0.5987482134219048,0.6488929462847628,0.6876154743995866,0.7184694749675439,0.7436606616221323,0.7646343314250167,0.7824395861708198,0.7976547073343333,0.8108199838000862
15,1.7272620817674302,0.0012473860317971505,0.023922082968056202,21.25549433727232,3.520000000000001e-06,1.2499241863936186,1.2499241996870651,1.249924179445392,1.2500758147113755,1.249924197712659,1.2499241992162173,1.2499242004424547,1.2500758047808351,1.2500757904494995,1.250075796472498,1.2500757944088434,1.250075795308127,1.2500758100546034,-3.412577386137075e-05,0.28171962339032625,0.4340088745000692,0.5310970938901596,0.5987446933217194,0.6488894262822523,0.687611954438661,0.7184659547490609,0.7436571409246092,0.7646308107206395,0.7824431035523698,0.7976582225265442,0.8108199838000862
16,1.727261917276196,0.0012473940435074758,0.023985916981473565,21.25295988783495,3.700000000000001e-06,1.2499159108062574,1.2499159270317728,1.2499159018728305,1.2500840889590046,1.2499159218966513,1.249915926118326,1.2499159298709417,1.2500840781332354,1.2500840627113643,1.2500840704700298,1.2500840672542257,1.250084067608414,1.2500840864522365,-3.785843378934559e-05,0.28171592334745477,0.4340051730948671,0.5311006589737641,0.5987409924985271,0.6488857261693723,0.6876082544804283,0.7184622545933047,0.743653439840044,0.764627109783011,0.7824467994631383,0.7976619153533048,0.8108199838000862
17,1.727261755933024,0.0012474024124375055,0.024189750023651868,21.307270155355905,3.880000000000001e-06,1.249907233714651,1.2499072489645904,1.249907229344369,1.2500927601520124,1.2499072487135883,1.2499072501904227,1.249907257470328,1.2500927524545085,1.250092742294723,1.2500927511437463,1.2500927461303741,1.2500927456584716,1.2500927648879383,-4.177077310634015e-05,0.28171204278511736,0.43400129540765897,0.5311044442986413,0.5987371131603504,0.6488818462112752,0.6876043744926097,0.7184583732863197,0.7436495598234868,0.7646232305141248,0.7824506849093031,0.7976657993629499,0.8108199838000862
18,1.7272615615121425,0.0012474111732337426,0.023692500020843,21.237930734069455,4.060000000000002e-06,1.249898154583548,1.2498981682764896,1.2498981511032314,1.250101837402276,1.2498981713609216,1.24989817190083,1.2498981816872978,1.2501018298773237,1.2501018219919635,1.2501018323779283,1.2501018258533567,1.2501018250661533,1.2501018466289757,-4.5864441520844245e-05,0.28170798178568424,0.43399723595511047,0.5311084180686697,0.5987330533108027,0.6488777861902449,0.6876003145004076,0.7184543123548324,0.7436454989227705,0.7646191699343461,0.7824547445837571,0.7976698566816729,0.8108199838000862
19,1.727261347863286,0.0012474203457061462,0.023506959027145058,21.237069402387597,4.240000000000001e-06,1.2498886731899674,1.2498886867149386,1.2498886657317203,1.250111319042258,1.2498886887602987,1.2498886912774951,1.2498887024309902,1.2501113102926111,1.2501113018461882,1.2501113136645783,1.2501113065545209,1.2501113054707442,1.2501113320535917,-5.0139546166717574e-05,0.28170374120155317,0.43399299464603724,0.5311125325420499,0.5987288126215013,0.6488735460564135,0.6875960744750642,0.7184500717358304,0.7436412570842519,0.7646149278679873,0.7824589786364124,0.7976740869309342,0.8108199838000862
20,1.727261128996995,0.0012474299388658691,0.02423837495734915,21.242376766732104,4.420000000000001e-06,1.2498787885952074,1.2498788036693056,1.2498787738422283,1.2501212040656517,1.2498788004510026,1.2498788082900807,1.2498788217019443,1.2501211934301653,1.2501211823547576,1.2501211963524632,1.2501211885724888,1.2501211868143047,1.2501212217629887,-5.4596466032122246e-05,0.28169932074361304,0.4339885715993076,0.5311167593257126,0.5987243909294818,0.6488691257620183,0.6875916544397433,0.7184456513047732,0.7436368345154315,0.7646105050181966,0.7824633892110163,0.7976784918330999,0.8108199838000862
21,1.7272609138756287,0.0012474399290137638,0.023795042012352496,21.234885206524606,4.600000000000001e-06,1.2498685013595547,1.2498685184316405,1.249868475965399,1.2501314941511836,1.2498685076375942,1.2498685229405329,1.2498685382333177,1.2501314794124572,1.2501314635678096,1.25013147950163,1.250131472036107,1.2501314695887262,1.2501315151807795,-5.923468994209012e-05,0.28169472013078056,0.43398396693721836,0.5311211600174832,0.5987197886528972,0.6488645253908573,0.6875870543892367,0.7184410510691885,0.7436322311108569,0.764605900813952,0.7824679752444885,0.7976830707096558,0.8108199838000862
22,1.7272606819747556,0.0012474502982122181,0.023997459036763757,21.259520219078432,4.78e-06,1.249857812253206,1.2498578297716632,1.2498577768653834,1.2501421862415256,1.2498578121877983,1.249857835018125,1.2498578545277135,1.2501421673082915,1.2501421482711168,1.2501421659098626,1.2501421591576403,1.2501421555890437,1.2501422119228136,-6.405315263830966e-05,0.2816899393110703,0.43397918306646927,0.5311257543689982,0.5987150063614572,0.6488597449807011,0.6875822743356802,0.7184362704184342,0.7436274476306166,0.7646011166491637,0.7824727439385676,0.7976878317231607,0.8108199838000862
23,1.72726042439825,0.0012474610494192721,0.024033333000261337,21.254769144211796,4.96e-06,1.2498467222071692,1.2498467362275687,1.249846677123747,1.2501532802846245,1.2498467146071222,1.2498467446171793,1.2498467679381242,1.250153257343933,1.2501532356620582,1.2501532562611897,1.250153249873852,1.2501532447625714,1.250153312246155,-6.905120732452158e-05,0.28168497759841316,0.43397421975298067,0.5311305384477524,0.5987100441348632,0.648854784555047,0.6875773142536289,0.7184313094918992,0.7436224837615265,0.7645961522533289,0.7824776944808273,0.7976927741743238,0.8108199838000862
24,1.7272601414590523,0.001247472206163634,0.023611834039911628,21.241069107026433,5.140000000000001e-06,1.2498352292235848,1.2498352395869838,1.2498351735855404,1.2501647765815458,1.2498352134351074,1.2498352518418965,1.2498352790770524,1.2501647498430364,1.2501647249193781,1.2501647486562095,1.2501647427917988,1.250164735942138,1.2501648167975652,-7.423034090755114e-05,0.28167983557137166,0.43396907597813683,0.5311354673591849,0.5987049014622431,0.6488496440543251,0.6875721741356025,0.7184261684816972,0.7436173393744243,0.7645910070740319,0.7824828227001819,0.7976978928375461,0.8108199838000862
25,1.7272598484610915,0.0012474837665869415,0.02398316701874137,21.23390899820695,5.320000000000001e-06,1.249823333373916,1.2498233392490956,1.2498232646754939,1.250176677680664,1.249823307342786,1.2498233567110038,1.2498233877596916,1.2501766451382836,1.2501766144786832,1.2501766423970266,1.2501766372085177,1.250176628611055,1.2501767253568925,-7.959059683515552e-05,0.28167451268471355,0.4339637505595004,0.531140553573744,0.598699578007843,0.6488443234303035,0.6875668540155123,0.718420847732908,0.7436120140913244,0.7645856807247624,0.7824881266195567,0.7977031860909067,0.8108199838000862
26,1.7272595422517416,0.0012474957184744383,0.023440584016498178,21.255036807927826,5.500000000000001e-06,1.2498110347092772,1.249811035310925,1.2498109532020185,1.250188979536828,1.2498109990942505,1.249811059009228,1.2498110954789394,1.2501889421967067,1.2501889077000536,1.2501889399867412,1.2501889358683398,1.250188925022926,1.2501890371821025,-8.51311586736845e-05,0.2816690096767958,0.43395824562943547,0.5311458020620122,0.5986940746218665,0.6488388227826974,0.6875613538692548,0.7184153464741752,0.7436065087016338,0.7645801743743765,0.7824936138240401,0.7977086627941822,0.8108199838000862
27,1.727259218756519,0.0012475080022627844,0.023986959015019238,21.27761556649494,5.680000000000001e-06,1.2497983336888638,1.2497983237423802,1.2497982500843707,1.250201678603062,1.249798295630406,1.249798358506624,1.2497984003165212,1.2502016401102352,1.2502016090338492,1.2502016440702561,1.25020164182012,1.25020162823476,1.2502017518376483,-9.085070654759102e-05,0.2816633254561154,0.4339525657766251,0.5311513280803161,0.5986883932912603,0.6488331423821309,0.6875556736872634,0.7184096639541909,0.7436008245041572,0.7645744895002675,0.7824992929445145,0.7977143327533592,0.8108199838000862
28,1.7272588375128362,0.0012475207141405757,0.023874917009379715,21.226254553107687,5.860000000000001e-06,1.249785229718154,1.2497852099679048,1.2497851385878893,1.2502147832017227,1.2497851848944177,1.249785255716942,1.249785303840716,1.2502147410487843,1.2502147092346738,1.250214748301651,1.2502147480656918,1.2502147316035115,1.250214871585422,-9.675159404999585e-05,0.28165746082329735,0.4339467031970917,0.5311569629483427,0.5986825304557079,0.6488272817410968,0.6875498134840269,0.7184038018194125,0.7435949587605836,0.7645686227480224,0.7825051447987941,0.7977201733664154,0.8108199838000862
29,1.7272584580341488,0.0012475338492508778,0.023972833005245775,21.20239888780834,6.0400000000000015e-06,1.2497717206895091,1.2497716963132328,1.2497716128482705,1.2502282982603206,1.249771665410121,1.2497717508489081,1.2497718036326384,1.250228246009405,1.2502282051067555,1.2502282509029619,1.250228252829174,1.2502282333298667,1.2502283970783379,-0.00010283556144200733,0.2816514164270044,0.433940655540666,0.5311627433056395,0.598676485721029,0.6488212408318353,0.6875437732526704,0.7183977607166239,0.7435889104542696,0.7645625727166339,0.7825111625584185,0.7977261763309265,0.8108199838000862
30,1.7272580709758478,0.0012475473903800567,0.023654041986446828,21.22412864650821,6.22e-06,1.2497578084202499,1.2497577807211235,1.2497576807547517,1.2502422175297732,1.2497577404129143,1.2497578436429955,1.2497579006221302,1.2502421534990744,1.2502421017509027,1.2502421546398794,1.2502421592552293,1.2502421364976233,1.2502423278521086,-0.0001091005744723535,0.28164519205153626,0.43393442656349673,0.5311686781281154,0.5986702600866192,0.6488150197842957,0.6875375529570796,0.7183915395421364,0.7435826809703724,0.764556341142628,0.7825173559435725,0.7977323527376118,0.8108199838000862
31,1.7272576695720279,0.0012475613263723464,0.024035000009462237,21.21563190479132,6.4000000000000006e-06,1.2497434932638123,1.2497434615994827,1.2497433417720762,1.2502565434584196,1.2497434106122816,1.2497435341713699,1.2497435928243905,1.2502564638952338,1.2502563981882506,1.2502564569701624,1.2502564667772273,1.2502564410643284,1.2502566631555685,-0.00011554642364626016,0.28163878691465605,0.4339280156189859,0.5311748061981664,0.5986638537036276,0.6488086186324873,0.6875311525831227,0.7183851385537307,0.7435762700502386,0.7645499269824682,0.7825237217338421,0.7977386994167553,0.8108199838000862
32,1.727257242333052,0.0012475755873151131,0.023690458037890494,21.27423952433075,6.5800000000000005e-06,1.2497287744015615,1.2497287322230473,1.2497286146815179,1.2502712631133648,1.2497286884599554,1.2497288216020774,1.2497288823487815,1.250271173876956,1.2502711060624183,1.25027116834631,1.2502711831202213,1.2502711539782865,1.2502714013478433,-0.00012217100578550488,0.2816321996969889,0.43392143130978994,0.5311812135258613,0.5986572701609607,0.64880203778631,0.6875245721088733,0.7183785553298152,0.7435696809407791,0.7645433353863355,0.7825302848842637,0.7977452446530905,0.8108199838000862
33,1.7272567560499537,0.0012475902045076047,0.023349458002485335,21.228488119644688,6.760000000000001e-06,1.2497136520586918,1.2497135952179543,1.249713486093191,1.2502863884091024,1.2497135661808314,1.2497137065173172,1.2497137677295598,1.2502862861703916,1.250286215820551,1.2502862828399326,1.2502863027405082,1.2502862699476773,1.2502865441834297,-0.00012897601928694825,0.2816254300959127,0.43391466668939543,0.5311878869961776,0.5986505072054763,0.6487952769701354,0.687517811595697,0.7183717918885167,0.7435629109899189,0.7645365627235335,0.782537027061843,0.7977519674728804,0.8108199838000862
34,1.7272562210645865,0.001247605321422268,0.023865750001277775,21.187317304733615,6.940000000000001e-06,1.249698125620886,1.2496980586837543,1.2496979392116085,1.2503019218856681,1.2496980293815265,1.2496981897264088,1.2496982473109772,1.2503018033823206,1.250301717080484,1.2503017902865112,1.2503018184083372,1.2503017831605876,1.250302093399863,-0.00013596395062633892,0.2816184804417373,0.4339077148252298,0.5311945464339867,0.5986435606105694,0.6487883356981693,0.6875108710116501,0.7183648502574668,0.7435559573405353,0.7645296044827826,0.782543926993567,0.7977588473139384,0.8108199838000862
35,1.7272557313055605,0.0012476208045302138,0.02384120802162215,21.250515345242537,7.120000000000001e-06,1.2496821962365683,1.2496821120992385,1.249681998550726,1.2503178496176472,1.2496820974734877,1.2496822698050767,1.2496823273147366,1.2503177208625564,1.2503176258177155,1.2503177060102055,1.250317741753749,1.2503177029604429,1.2503180470380701,-0.00014313046591860222,0.2816113482740332,0.4339005868654912,0.5312014059005182,0.5986364360066125,0.6487812145427054,0.6875037503895315,0.7183577269851908,0.7435488239938619,0.7645224671840489,0.7825510187551183,0.79776591721749,0.8108199838000862
36,1.7272552112839172,0.0012476367220220427,0.02382087497971952,21.1820811021328,7.3e-06,1.249665862836622,1.2496657645676699,1.2496656411956337,1.2503341911324057,1.249665752773266,1.249665948141587,1.2496660014634402,1.2503340428384362,1.250333927457901,1.2503340177692241,1.2503340620023495,1.2503340199889021,1.2503344086670956,-0.00015047957168474175,0.2816040355871921,0.4338932724012142,0.5312084093943491,0.5986291283981731,0.6487739130119677,0.6874964496781433,0.7183504250189054,0.7435415068639322,0.7645151447118089,0.7825582697897939,0.7977731425202194,0.8108199838000862
37,1.7272546869360572,0.0012476529968289483,0.02366399997845292,21.222260055154045,7.48e-06,1.2496491275042891,1.2496490096960673,1.249648886293332,1.2503509350049467,1.2496490070378208,1.2496492241466184,1.2496492686713176,1.250350766411849,1.2503506328273466,1.2503507327012762,1.2503507870468518,1.2503507410566923,1.250351175710914,-0.00015800757587330506,0.28159654121686833,0.4338857800485315,0.5312156731406238,0.5986216412365394,0.6487664315593324,0.687488968791897,0.718342942073404,0.7435340087125074,0.7645076406019973,0.7825657023621448,0.7977805456775866,0.8108199838000862
38,1.7272541140571183,0.001247669731712032,0.023439250013325363,21.199403156139887,7.660000000000001e-06,1.2496319889744842,1.2496318496431158,1.249631722803501,1.2503680826408097,1.2496318513731208,1.2496320981639648,1.2496321338694494,1.2503678929957835,1.2503677364616117,1.2503678464588552,1.2503679122061673,1.2503678616711653,1.2503683502054481,-0.00016571651893186652,0.28158886492750085,0.43387810430385837,0.5312229826310014,0.5986139718031216,0.6487587698244832,0.6874813078451603,0.718335279488997,0.7435263285358176,0.7644999535528864,0.7825733050435028,0.797788113974154,0.8108199838000862
39,1.7272535678591021,0.0012476869166730279,0.023831791011616588,21.20072355099935,7.840000000000001e-06,1.2496144449268511,1.2496142883263162,1.249614146619698,1.2503856358703165,1.2496142849858323,1.249614570172055,1.2496145978538742,1.2503854221111483,1.2503852388013799,1.2503853623191687,1.2503854376954417,1.2503853815321035,1.2503859318227615,-0.0001736077743350288,0.28158100898126964,0.43387024505533983,0.5312303555090134,0.5986061198249703,0.6487509276950307,0.6874734667544052,0.7183274368842455,0.7435184662311727,0.7644920845977525,0.7825810804546103,0.7977958506923538,0.8108199838000862
40,1.727253043576551,0.0012477045032211595,0.023997249954845756,21.204059949396807,8.020000000000001e-06,1.2495964971838964,1.249596321668372,1.2495961639895168,1.2504035955824215,1.2495963113691166,1.2495966398110467,1.2495966597801926,1.2504033530504723,1.2504031417348396,1.2504032798573597,1.2504033651635977,1.2504033030788302,1.250403920539985,-0.0001816796543218233,0.281572971788494,0.43386220421651844,0.5312379009095387,0.5985980864256799,0.6487429052846281,0.687465445541565,0.7183194138123745,0.7435104221712946,0.7644840335222117,0.7825890311559979,0.7978037606215768,0.8108199838000862
41,1.7272525058571004,0.0012477224803153684,0.02409170800819993,21.184230599538907,8.200000000000001e-06,1.2495781425741468,1.2495779530548172,1.2495777701443285,1.2504219662985983,1.2495779311787056,1.2495783073030167,1.249578316940353,1.250421687094051,1.250421442959693,1.2504215943113826,1.2504216921448286,1.2504216245465911,1.250422315645649,-0.0001899344050559325,0.2815647544107655,0.43385398022648186,0.5312456748883205,0.5985898717397743,0.6487347026887622,0.6874572441689121,0.7183112108975173,0.7435021957238352,0.764475798512179,0.7825971486944834,0.7978118313804927,0.8108199838000862
42,1.7272519401714597,0.0012477408421315203,0.023825792013667524,21.19746924154804,8.380000000000001e-06,1.2495593826820088,1.2495591781022255,1.249558971495715,1.2504407439722518,1.2495591450906745,1.2495595728028812,1.2495595684320722,1.2504404236751288,1.2504401442582758,1.2504403089832927,1.250440421689905,1.2504403477510524,1.2504411178662231,-0.00019837040394726693,0.2815563554614799,0.4338455753001483,0.5312536648821636,0.5985814760331374,0.648726319976806,0.6874488626395852,0.7183028279679047,0.7434937876843523,0.7644673810051523,0.782605441959799,0.7978200740209543,0.8108199838000862
43,1.7272513502592945,0.0012477595144424786,0.02361695800209418,21.211101680660086,8.560000000000001e-06,1.2495402177684887,1.2495399957316766,1.2495397756821678,1.2504599264593146,1.2495399567457222,1.2495404360518478,1.2495404157082348,1.2504595616343044,1.2504592505163716,1.2504594255337371,1.2504595568983257,1.2504594753637726,1.2504603268885803,-0.00020698665703007264,0.2815477749979289,0.43383699375917206,0.5312620222151124,0.5985729006687199,0.6487177573338896,0.6874403009744956,0.7182942641536257,0.7434851994030962,0.7644587823607039,0.7826139208165517,0.7978284989355842,0.8108199838000862
44,1.7272506868752655,0.0012477784553795335,0.02367379196221009,21.23143538333113,8.740000000000001e-06,1.2495206485857082,1.2495203996170956,1.2495201953078274,1.2504795061514966,1.2495203777029686,1.2495208964231825,1.2495208566551579,1.2504790990683388,1.2504787675893014,1.2504789522583932,1.2504791033011664,1.2504790124449583,1.2504799400553512,-0.00021578071527094482,0.28153901158674455,0.4338282409924688,0.5312708024461181,0.5985641487533908,0.6487090150898798,0.687431559102248,0.7182855178914168,0.7434764317588214,0.7644500046678336,0.7826225986992464,0.7978371209291488,0.8108199838000862
45,1.7272499284223184,0.0012477978784271272,0.02380337502108887,21.170991928767425,8.920000000000001e-06,1.2495006734067324,1.2495003998452325,1.2495001989694396,1.250499494540611,1.2495003868568215,1.2495009549197031,1.2495008939999641,1.2504990404968277,1.250498677958063,1.2504988745774672,1.2504990480344624,1.25049894662108,1.2504999628133653,-0.00022475746026018773,0.28153006664887925,0.43381930193142854,0.5312796087396019,0.5985552137993382,0.648700092394159,0.6874226371290529,0.7182765927430174,0.7434674801939726,0.7644410413574589,0.7826314385850888,0.7978458970816118,0.8108199838000862
46,1.7272492151394927,0.0012478177386112345,0.024166916962713003,21.197275517945737,9.100000000000001e-06,1.249480295933914,1.2494799928575386,1.2494798002970164,1.2505198807333342,1.2494799893340545,1.2494806109964363,1.249480530820793,1.2505193829040078,1.2505189909280723,1.2505192010755937,1.250519396956404,1.2505192834143914,1.2505203948980288,-0.00023391309700845667,0.2815209401099677,0.4338101836373427,0.5312884870601671,0.5985460975355166,0.648690989414087,0.6874135349910024,0.7182674865200855,0.7434583469172117,0.7644318962388934,0.7826404589968735,0.7978548493958822,0.8108199838000862
47,1.727248527101566,0.0012478380367547612,0.023715041985269636,21.182557218704545,9.280000000000001e-06,1.2494595164575346,1.2494591760746758,1.2494589942434997,1.2505406710193347,1.2494591833978832,1.249459865320059,1.2494597664527802,1.250540127417057,1.2505397037561927,1.250539932017032,1.2505401488023722,1.2505400221841472,1.2505412367409359,-0.00024324759165127887,0.2815116303783159,0.4338008827278328,0.5312974503127617,0.5985367993045891,0.6486817062021305,0.6874042527289115,0.7182581998276969,0.7434490310396954,0.7644225686370356,0.7826496561376963,0.7978639745044361,0.8108199838000862
