iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,beta0,beta1,beta2,beta3,beta4,beta5,beta6
10,0.036061049662667016,0.008815427298953217,0.9353822343982756,0.048013356009882026,0.00018081999999999983,1.2446764062077247,1.2446750451990392,1.2446737617285581,1.2446722381709574,1.244670320398342,1.244668335064386,1.2446809106160903,0.000908776091573867,0.2826617067264647,0.43495047828875,0.5319709779894135,0.5996851773332178,0.649829369985413,0.6876458540105603
11,0.03736576074330457,0.008804098878956243,0.9020498818717897,0.04815025100395164,0.0002007999999999999,1.245123549499227,1.245121498704695,1.245119368522231,1.2451169000571995,1.245113895963381,1.2451108302118101,1.2451302710962504,0.0011090863268499753,0.28286172859830017,0.435150164779055,0.5321703307892331,0.5998841879801327,0.6500280765845821,0.6876458540105603
12,0.03787937567279011,0.008791643115513044,1.0589287648908794,0.04934702069373424,0.00022077999999999996,1.245615945845155,1.245612966504541,1.2456098767054442,1.245606372418347,1.2456022062527194,1.245597973711413,1.2456241970274529,0.0013296613877870369,0.2830819164602742,0.4353699884347157,0.5323897953684271,0.600103285402603,0.6502468396916655,0.6876458540105603
13,0.0390014631184788,0.008778049200628055,1.011005667038262,0.04913861195712182,0.0002407599999999999,1.2461533047490565,1.2461494317167128,1.246145789410569,1.2461416635108575,1.2461367719255487,1.2461317487705916,1.246157240914937,0.0015703504997353615,0.2833222647663418,0.43561011566910385,0.5326297050840838,0.6003429695212478,0.6504862982221329,0.6876458540105603
14,0.04021654427689847,0.008763298990166275,1.080586199183017,0.049529438543393124,0.00026074,1.2467355352825802,1.2467315258125682,1.2467279116687557,1.2467236878416543,1.2467186359035993,1.2467133843717595,1.2467311285964293,0.001831158250151153,0.283583079153134,0.43587092351102263,0.5328904842376249,0.6006037047003695,0.6507469659696514,0.6876458540105603
15,0.03652635079225924,0.008747445406037774,0.8757336176931858,0.04791069761438886,0.00028071999999999993,1.2473614692822008,1.2473580625966179,1.2473547325578995,1.2473503054934472,1.2473446471471155,1.2473384842767345,1.2473538824527965,0.0021115127994691583,0.283863784942229,0.4361517052880824,0.5331712269547224,0.6008843058203699,0.6510273517179134,0.6876458540105603
16,0.03642189671281407,0.008730538894919747,0.975795712787658,0.04697446063259504,0.0003007,1.248030858264464,1.2480279924208544,1.2480242916397766,1.2480191820328739,1.248012551120528,1.2480054505190923,1.248029249103524,0.002411194732397064,0.2841638008603016,0.4364515344347284,0.533470826712478,0.6011836186701207,0.6513264122930251,0.6876458540105603
17,0.04027007810322797,0.008712472753600943,1.0704235308803618,0.05038910856234161,0.00032068000000000005,1.2487464552677823,1.2487446754642857,1.2487410471197298,1.2487356019557878,1.2487283466706567,1.2487205719038552,1.248744123403981,0.0027315518056868797,0.284484774384247,0.43677249265850543,0.5337916947951149,0.6015043245031674,0.6516469454759707,0.6876458540105603
18,0.035452092366714746,0.008693403375564047,0.9527360890060663,0.046438699764706874,0.00034066,1.249505455544182,1.249503226789615,1.2494989867204418,1.2494928706122725,1.2494849287135443,1.2494767086979013,1.2495040247564226,0.003071121756963152,0.28482435683330093,0.43711178251628313,0.534130741420572,0.6018431497471562,0.6519856252878797,0.6876458540105603
19,0.04025418602599608,0.008673171625648471,0.9245392121374607,0.050588804697337064,0.00036063999999999996,1.2503112558464222,1.2503089199161763,1.2503045237428712,1.250298065245791,1.250289597085602,1.2502810541461122,1.2503122883703186,0.0034316086321197134,0.2851850679386294,0.43747237684522383,0.5344912274561635,0.6022034926602656,0.6523458817708697,0.6876458540105603
20,0.04066802727856416,0.008651752273008882,0.9982767920009792,0.05114237125299619,0.0003806199999999999,1.2511638231207407,1.2511627945654982,1.2511591444829255,1.2511527168339729,1.2511437693748464,1.2511347161833637,1.2511700575694567,0.0038130350345121355,0.285567395292321,0.4378549170579143,0.534873840058405,0.6025860341939916,0.6527283206252259,0.6876458540105603
21,0.0373975501480453,0.008629297170612265,1.061086508911103,0.048628374671144683,0.0004006,1.252061384615727,1.2520609922842378,1.2520573791314724,1.2520503516193355,1.2520404228286817,1.2520304727954443,1.2520746814215127,0.004214423831653851,0.28596946829987685,0.4382569418443941,0.5352757212023292,0.6029876690417628,0.6531297091407176,0.6876458540105603
22,0.03902604548849427,0.008605719317385898,1.0063529550097883,0.05000295344100974,0.00042057999999999993,1.2530048264111107,1.2530058760162128,1.2530028349254245,1.252995391627315,1.2529844302600248,1.2529732549727364,1.2530244598469122,0.0046362869164487995,0.2863924657980057,0.43868009823948045,0.5356988463973081,0.6034105803423809,0.6535523246187357,0.6876458540105603
23,0.038519048235440174,0.008581073122497115,1.0439243749715388,0.048715958954717815,0.0004405599999999999,1.2539926172758982,1.2539955039199304,1.253993265332326,1.253985664496207,1.2539739867701267,1.2539617927467084,1.2540255104564773,0.005077842320833883,0.28683542481826796,0.43912328052312644,0.5361420884811887,0.6038537084489033,0.653995234608956,0.6876458540105603
24,0.03814486593854421,0.008555412989032334,0.9201252227649093,0.04877756399858594,0.00046053999999999995,1.25502582297196,1.2550293955381955,1.2550275835867069,1.2550194726221142,1.2550068658720592,1.2549934939901606,1.255062949741402,0.0055394814313266365,0.2872980943848993,0.43958601302803285,0.5366047581932974,0.6043161838680821,0.6544574141258581,0.6876458540105603
25,0.03738385174182561,0.008528816994395172,1.1508528338745236,0.04720611423860496,0.0004805199999999999,1.2561020517737493,1.256105673006213,1.2561031731127763,1.2560934244827875,1.2560790523264953,1.2560640458339545,1.2561474039185132,0.006020068988278114,0.28777952261641154,0.44006703733491254,0.5370853070795417,0.6047962256027443,0.6549369522646608,0.6876458540105603
26,0.03794497405795873,0.00850115718424219,1.0309070781804621,0.049701557533557435,0.0005005,1.2572250601120356,1.2572281523886126,1.257224764522919,1.2572132222697003,1.25719663959448,1.2571794678304378,1.2572869186766584,0.006521368918321075,0.28828158104445945,0.4405686244388609,0.5375863863528482,0.6052967056947057,0.6554368404609642,0.6876458540105603
27,0.03671352098014369,0.00847252079020239,0.9694106802344322,0.04826101378002353,0.00052048,1.2583925092231458,1.258394861924406,1.2583895694469054,1.2583753839684473,1.2583559059531997,1.2583361185408268,1.2584794382043567,0.00704227555216132,0.28880328907213954,0.44108947774510804,0.5381064399688553,0.6058159292150355,0.6559553467956425,0.6876458540105603
28,0.04031762574419677,0.008442733840928526,1.0095752272754908,0.05086497751746329,0.00054046,1.259608059399599,1.2596104994423896,1.2596042798898746,1.2595883065005824,1.259566589855614,1.2595445886051015,1.2597213347424427,0.007584618957294615,0.28934698064537945,0.4416326950970001,0.5386492009191883,0.6063581275184747,0.6564970056003644,0.6876458540105603
29,0.03664687542756956,0.008412046566873771,0.9711515819653869,0.04731144873662906,0.00056044,1.2608664734847563,1.260867985234533,1.2608600757955126,1.2608417817721782,1.260817473974289,1.2607931602838789,1.261004596046302,0.00814576091222259,0.2899091997236854,0.4421940987651036,0.5392099336148035,0.6069181634548565,0.657056453488393,0.6876458540105603
30,0.038801628444885196,0.00838035194622727,1.0961127211339772,0.04854054351220604,0.0005804199999999999,1.2621693758769401,1.2621706421651047,1.2621611593414261,1.2621407371831772,1.2621144332886267,1.2620889427799697,1.2623322352187025,0.008726557002383574,0.2904915542169487,0.4427756438595128,0.5397908724271294,0.6074985655733898,0.6576365327717537,0.6876458540105603
31,0.036659027374973036,0.008347715031577366,0.9713739929720759,0.048729118276140744,0.0006004,1.2635183312247922,1.263517699602116,1.2635056830821993,1.2634823638395414,1.2634532325024586,1.2634257029630325,1.263711129744635,0.00932762172500833,0.29109368637121447,0.44337660422500186,0.5403909611768216,0.6080978648051419,0.6582352851656721,0.6876458540105603
32,0.03616254290734233,0.008314237080751413,0.9705490167252719,0.04827360184873034,0.00062038,1.264913571528355,1.2649077020722486,1.2648909511605073,1.2648628097463452,1.264829166337826,1.2647981063711033,1.2651274967507173,0.00994891560161209,0.2917148242467521,0.44399572396461334,0.541008514938709,0.6087140484462378,0.658850435479079,0.6876458540105603
33,0.03447749167564168,0.008280050799022649,1.0461931000463665,0.04624710386643487,0.00064036,1.266350673702846,1.2663374617324938,1.2663127952299653,1.266276869131996,1.266236348463937,1.2661997860362504,1.2665745676781477,0.010588343164983952,0.29235337201799577,0.44463100411878503,0.5416411632610572,0.6093444946753269,0.659479187345567,0.6876458540105603
34,0.0375131823420851,0.008244915797051758,1.0667534763924778,0.048397046570553055,0.00066034,1.267833611145557,1.2678118550348831,1.2677788042704903,1.2677349633597963,1.2676877195402714,1.26764623155851,1.2680834982931901,0.011247793673533135,0.29301176759078945,0.44528590941210644,0.5422933721931427,0.6099945217565955,0.6601276715476455,0.6876458540105603
35,0.037204506614319885,0.008208907391063608,1.2009433978237212,0.04785897502218923,0.0006803200000000001,1.2693615745473488,1.2693299841913388,1.2692877282175747,1.2692351829913175,1.2691810372004813,1.2691341088794614,1.2696224882343272,0.011926977052096896,0.29368963775890616,0.44595993279017243,0.5429644191287899,0.6106632865402629,0.6607946815960443,0.6876458540105603
36,0.035924084755606475,0.0081720749716667,1.1216970407404006,0.04747297748221306,0.0007003,1.2709339866877278,1.2708911581010347,1.2708379527818723,1.2707753473527004,1.270713295554457,1.2706599563051924,1.2712082858824552,0.012625430799601442,0.29438649256151295,0.44665221490290535,0.5436532174325991,0.6113494518425039,0.6614788107728219,0.6876458540105603
37,0.03425649624984271,0.008134518521843196,0.9170249220915139,0.04630828870967793,0.00072028,1.2725481674396166,1.2724930263141525,1.2724268591169914,1.27235186587959,1.27227955950043,1.2722177247643895,1.2728321118915042,0.01334190529858819,0.2951012726082462,0.44736158967698414,0.5443583140604056,0.6120511681206833,0.6621778715121485,0.6876458540105603
38,0.0349962874674504,0.008096176662777031,0.9203222682699561,0.046982738460868395,0.00074026,1.274206117480545,1.2741374481715433,1.2740571792061846,1.27396805356654,1.2738832926932497,1.2738105231321422,1.274498748048075,0.014077328244811706,0.29583490361562725,0.4480892976413278,0.5450811803364211,0.6127700239297812,0.6628934408965415,0.6876458540105603
39,0.03489713154185759,0.008057046893957484,1.2909220908768475,0.04681753984474742,0.00076024,1.2759078918792315,1.275823391566353,1.275728564902169,1.2756245969269735,1.2755265863964116,1.2754418695627818,1.2762028693225953,0.014831773647024949,0.29658704937422836,0.44883526738317325,0.5458220835215082,0.6135067064511934,0.6636265952655857,0.6876458540105603
40,0.031957771435958016,0.00801741590425171,0.9930290770716965,0.04479251422541645,0.0007802200000000001,1.2776493558519084,1.2775455695556728,1.2774317710625218,1.2773081441289773,1.2771920762933784,1.2770908633196487,1.2779501683046899,0.015603152682050698,0.2973550067143559,0.44959531926115054,0.546575402361438,0.6142542516282913,0.6643692474021143,0.6876458540105603
41,0.03592991610237513,0.00797696245500043,1.0366711020469666,0.0473409219233261,0.0008002,1.279437140986259,1.279312317174535,1.2791779381922335,1.279033508114154,1.2788988010260456,1.2787807381204557,1.2797466013233827,0.016394690350022483,0.29814285312944805,0.45037464238477914,0.5473475991624569,0.6150204562084773,0.6651304194786994,0.6876458540105603
42,0.03493288432467615,0.007935761317232606,0.9975677952170372,0.04579856152692406,0.00082018,1.2812660942678717,1.281119997021152,1.2809652380567929,1.280799785288907,1.2806463356712676,1.2805112386924835,1.281563056049554,0.017204071050296272,0.2989489676802775,0.4511721844653294,0.5481379584639887,0.6158048141532482,0.6659097088316586,0.6876458540105603
43,0.034948618002426775,0.007893873865760072,0.995737508405,0.04624420881095207,0.00084016,1.2831394365568636,1.2829693146821377,1.2827911948951611,1.282602570276049,1.2824290748042821,1.2822765819878685,1.2834283489313705,0.018032511936519703,0.2997734884908948,0.4519869693667867,0.5489447607565391,0.6166050968141424,0.6667047279994073,0.6876458540105603
44,0.034855121929920255,0.007851254975195916,0.9604016062803566,0.04660664199611917,0.00086014,1.2850585435172044,1.2848611268509027,1.2846582410455785,1.2844449873482442,1.284250027547221,1.2840789452943873,1.2853467226378517,0.018880608777704505,0.30061689457611285,0.45282000095607333,0.5497693091871126,0.6174226852372471,0.6675167251152213,0.6876458540105603
45,0.040366996400799784,0.007807394171964845,1.1328184669837356,0.05065911895222072,0.00088012,1.2870325601529273,1.2868122745589698,1.286587716158674,1.2863519748053223,1.2861370786554702,1.2859485709049887,1.2873119769487877,0.019753114721311266,0.3014873688409989,0.45368129229092574,0.5506230661570851,0.6182701668955145,0.6683590630727905,0.6876458540105603
46,0.03804355629543209,0.007762688462153554,1.0163057609461248,0.04803974760721013,0.0009001,1.2890558239395506,1.2888103470260208,1.2885640673330927,1.2883061530495137,1.2880722449226605,1.287867144095636,1.2893070420985775,0.020646754853221542,0.30237883292812595,0.4545634479626654,0.5514977797958966,0.6191388763555418,0.6692228571879458,0.6876458540105603
47,0.034295823563130406,0.007717435737648038,1.0026748459786177,0.045729096691769056,0.0009200800000000001,1.2911209228425948,1.290847965844379,1.2905769150675552,1.290293573945862,1.2900378322653807,1.2898138504858083,1.2913491156806733,0.021558010363677573,0.3032876016174977,0.4554616068024091,0.552387347736692,0.6200214917107376,0.6700998322156551,0.6876458540105603
48,0.03595334034825687,0.007671443562791578,1.008191887754947,0.04764101663954135,0.0009400599999999999,1.2932356565640644,1.2929304285463368,1.2926330134055817,1.2923235996155489,1.2920458129746952,1.291802816868336,1.293434984092514,0.02249053309963093,0.30421644200385656,0.45637917857588695,0.553296069909111,0.6209231777901898,0.6709958267075605,0.6876458540105603
49,0.037392046235191476,0.007624531131987864,1.0695809740573168,0.04822342146793142,0.00096004,1.2953988325313137,1.2950631264339838,1.2947407915780984,1.2944062372434098,1.294107193900583,1.2938455448643014,1.2955675548946253,0.023444194662640323,0.3051680455927181,0.45732000833541764,0.5542285006825797,0.6218489431323917,0.6719161178578654,0.6876458540105603
50,0.03470184718378391,0.007577129982967046,1.1064586220309138,0.046652956158198707,0.00098002,1.2976089718118338,1.2972374824533022,1.2968849343139928,1.2965205312364958,1.296196902568205,1.2959143662315662,1.2977291554433825,0.02441770713366063,0.3061379637767327,0.458277088467215,0.5551754983429104,0.6227880326524554,0.67284882682209,0.6876458540105603
51,0.034729976340956474,0.007529088428575348,0.9972899043932557,0.04712588559694242,0.001,1.2998665803461658,1.2994546876425095,1.2990695315743037,1.298673280145921,1.2983226448664784,1.2980172255328266,1.2999764711630677,0.025411619348891523,0.30712720118321535,0.4592525959075648,0.5561402840304404,0.6237442057421356,0.6737981310567672,0.6876458540105603
52,0.03419293903211799,0.007481512197899179,1.0125113162212074,0.04576962029985138,0.0009999878275373446,1.3021216041387322,1.3016668139300431,1.3012464954307363,1.3008157340311786,1.3004355533307166,1.3001055095986636,1.302245267219842,0.026403454312992083,0.30811395906729194,0.46022455973796417,0.5571005922724684,0.6246950697324417,0.6747415661299476,0.6876458540105603
53,0.03465952421227182,0.007434321127844952,1.0531386178918183,0.04613835994264888,0.0009999513107426476,1.304376456200007,1.303874357744508,1.303417394373568,1.302951565328342,1.3025420806963335,1.302188509595041,1.304521871993102,0.02739458874308201,0.3090987798199803,0.46119397038979354,0.5580581095084053,0.6256431503017493,0.6756824591802867,0.6876458540105603
54,0.036124152367998555,0.007387354050318505,1.1117254332639277,0.04707542720480353,0.0009998904513956854,1.3066332123933089,1.3060835393351324,1.3055897015749858,1.305088530475621,1.3046497747428178,1.3042729591523083,1.306819347709042,0.028386148170582555,0.3100845609684715,0.46216418481689797,0.5590163596439844,0.6265919882522866,0.6766241930873296,0.6876458540105603
55,0.03226330012403152,0.00734098755256145,0.9539172202348709,0.04397834619389609,0.000999805252462657,1.3088812630595974,1.3082824744115993,1.3077498279967597,1.3072103257043541,1.3067391658075305,1.3063360419965184,1.3090876823547155,0.02937290270716115,0.31106553260695075,0.46312868026357135,0.5599678782732588,0.62753311725987,0.6775573085406634,0.6876458540105603
56,0.035497387915996416,0.007294823991873266,1.1534018097445369,0.04789079460686763,0.0009996957180960385,1.3111373747923925,1.3104860051922285,1.3099123927553478,1.309333170552658,1.3088289027686815,1.3083991590360151,1.3113669426326444,0.030362655045476087,0.3120488932747832,0.4640948201398783,0.5609205975313927,0.6284751805830656,0.678491209897339,0.6876458540105603
57,0.03331205763322684,0.007249096813698144,1.0857083681039512,0.044955057181497705,0.0009995618536343797,1.3133876806033886,1.312684531866129,1.3120678541950734,1.3114462108842633,1.310906350134059,1.3104476566974546,1.3136771733316883,0.03134919114355708,0.31302993348892366,0.46505774806406497,0.5618691965603474,0.629412319057777,0.6794195118297116,0.6876458540105603
58,0.033972733415142814,0.007203767746353142,1.0071765137836337,0.045779278959009746,0.0009994036656020464,1.315638312274121,1.3148795741555401,1.3142181962846797,1.3135523386705665,1.3129750481646265,1.3124856518694916,1.3159716607631968,0.0323352353626067,0.314009567160744,0.4660185378044835,0.5628150260923978,0.6303461080265895,0.6803439337035148,0.6876458540105603
59,0.033514758206150075,0.007158844991633284,1.0395049629732966,0.04485096855377141,0.0009992211617088995,1.3178842946582585,1.317070191132142,1.3163632888949575,1.315651623419878,1.3150354392235823,1.314513920382377,1.3182461840304964,0.03331858088955973,0.3149872682786053,0.4669769534522712,0.5637579697025421,0.6312765642956815,0.6812645832555491,0.6876458540105603
60,0.030491359834034507,0.007114573957906392,0.8973126038908958,0.04430134840729353,0.0009990143508499217,1.3201276912861821,1.3192508774921152,1.3184925874279256,1.3177291994961742,1.3170679453845155,1.3165082881933603,1.320530081311425,0.034299742134780126,0.31596036633161234,0.4679285052510002,0.5646919745817301,0.6321960944468292,0.6821725692395523,0.6876458540105603
61,0.033356312270013254,0.007070608675749415,0.9937456613406539,0.04625716079494541,0.0009987832431047822,1.322375104382605,1.3214316689262107,1.3206197155857173,1.3198023709069608,1.3190935867898832,1.3184933011681224,1.3228306934701224,0.035281966528595554,0.3169337579740805,0.46887949507252485,0.5656247068797292,0.6331136298252531,0.6830778723798275,0.6876458540105603
62,0.03482233829643493,0.007026796799636421,1.1050875359214842,0.04675035385210923,0.0009985278497373468,1.3246258095316956,1.3236176605324395,1.322751998132071,1.321879964163918,1.3211229786569807,1.3204811106232177,1.3251215795301954,0.03626549762624301,0.3179099746581516,0.4698333115567338,0.5665601559043074,0.6340337605845638,0.6839855423458802,0.6876458540105603
63,0.03413162652985645,0.0069832275019807485,1.1208017491735518,0.04551560414666075,0.0009982481831951274,1.3268746423727702,1.325803483632168,1.3248847291892338,1.3239581881447782,1.3231537055457492,1.3224709249963273,1.3274020709979244,0.03724770802311259,0.3188863339504084,0.4707873968101169,0.5674959865278323,0.6349545145851959,0.6848940543536022,0.6876458540105603
64,0.03278828409383261,0.006940073111658298,1.0516561018303037,0.04457844541396137,0.0009979442571086772,1.3291197852387038,1.3279839233324366,1.32700991183637,1.326027188586688,1.3251740525414466,1.3244493954709902,1.3296863892421715,0.038227525384821597,0.3198602636027035,0.4717381485226713,0.5684278488889128,0.6358708730281505,0.6857979012517348,0.6876458540105603
65,0.0340583353708331,0.0068971697365286435,1.04089971864596,0.04632127826209707,0.0009976160862909245,1.3313693853122388,1.3301660042693235,1.3291352700532666,1.3280954013054118,1.3271934165705166,1.3264270125739275,1.3319408941131008,0.03920883591302507,0.32083534399929875,0.4726895257190687,0.5693600456107093,0.636787477833327,0.6867019925515674,0.6876458540105603
66,0.03122002644164797,0.006854824430280087,0.9284133980982006,0.04390039996862048,0.0009972636867364526,1.333615293634659,1.3323375061645297,1.331246418427134,1.3301464479807013,1.329193472970582,1.3283843324721814,1.3341884749498694,0.04018746464010641,0.32180556566284657,0.47363452574075293,0.5702847071127581,0.6376957094644421,0.6875972132855737,0.6876458540105603
67,0.031211306142204916,0.006812967109647367,0.9860515287145972,0.04422201711002832,0.000996887075620718,1.3358586678007522,1.3345018941793394,1.3333458723004197,1.332182268404811,1.331175748148816,1.330322448195291,1.3364625851582976,0.04116399034446821,0.32277244865622357,0.4745744241525631,0.5712029476170772,0.638596539654583,0.6884844551703455,0.6876458540105603
68,0.03756249164067813,0.0067709225825012005,1.1138611417263746,0.048286419723294026,0.0009964862712992153,1.3381116793235168,1.336679694531989,1.3354632154961017,1.3342400782747046,1.3331835999973276,1.3322888833632571,1.3387499184580147,0.04214490495348226,0.32374636765506815,0.4755231050500975,0.5721316070468344,0.6395091905421193,0.6893845449284384,0.6876458540105603
69,0.028442398963961932,0.0067297521142329645,0.8923407937400043,0.04127091988151581,0.0009960612933065818,1.340351550368671,1.3388355463351311,1.3375511034225664,1.3362624634157914,1.335151971198174,1.3342145575526418,1.341049648685276,0.043118511386081644,0.32470969188216803,0.4764581471472382,0.573044231656553,0.6404040861219846,0.6902660851490141,0.6876458540105603
70,0.03615672052540801,0.006688464964886843,0.913266038056463,0.04730901696771217,0.000995612162355645,1.3425981550557593,1.3410017441067543,1.339652924541849,1.338302863683494,1.3371425417984093,1.3361660482609912,1.34337376750457,0.04409498995273385,0.3256784033516943,0.4773999603466445,0.5739651613681831,0.6413087671202102,0.6911587366075824,0.6876458540105603
71,0.03242430102910168,0.0066474850408162,0.9969723126851022,0.04582007326849013,0.0009951389003364144,1.3448493430989874,1.3431667608277498,1.3417508923873795,1.340337443780715,1.3391252317538136,1.3381078703616887,1.3457182397152931,0.045072779062541375,0.32664690519521644,0.47834058222569503,0.5748842381154561,0.6422109667143918,0.6920484369091707,0.6876458540105603
72,0.03455973507887565,0.006606645816331318,1.0247945049777627,0.04630688698360016,0.0009946415303150127,1.3471042672358087,1.3453351096368387,1.3438520584572642,1.3423752842778978,1.3411118250097276,1.3400545415210254,1.3480831317972997,0.0460520183147777,0.32761751846211307,0.47928334173677845,0.575805582507784,0.6431156581556374,0.6929408938106283,0.6876458540105603
73,0.03095477027323102,0.006566394265863315,1.0976614961400628,0.04267158444963485,0.0009941200765325531,1.3493490058590505,1.3474921420658141,1.3459389349957203,1.3443942943016705,1.3430751768327054,1.3419741414940418,1.3504332849337277,0.04702583122330341,0.3285827502527341,0.4802194153818641,0.5767186628345885,0.644010612211905,0.6938223028841015,0.6876458540105603
74,0.032803855335539873,0.006526408814571621,0.9764727596193552,0.04554808132887567,0.0009935745644039575,1.3515967476773447,1.3496501606101157,1.348024602329724,1.34641012151143,1.3450338054957687,1.3438876682047454,1.3527763581140906,0.04800045774238377,0.3295487634356366,0.48115551493403425,0.5776311639435792,0.6449044985577557,0.6947022155732832,0.6876458540105603
75,0.034400973566485,0.006486519267956188,0.9859371087513864,0.04594969256939913,0.0009930050205167172,1.3538462867344523,1.351812633157309,1.3501163320155318,1.3484326401729076,1.3469994085758676,1.3458084306497158,1.3551261589411616,0.04897575654167847,0.33051745115582615,0.4820949792612371,0.5785474786376595,0.6458024753870704,0.6955863793793241,0.6876458540105603
76,0.03134146850669725,0.0064470377407908,0.9054771070368588,0.04452830398997204,0.000992411472629598,1.3560943792266047,1.3539715518201552,1.3522005969602429,1.3504437967651788,1.3489498044368817,1.3477106973995872,1.3574932435862148,0.04994960230301275,0.33148442615831786,0.48303124189749413,0.5794592365872347,0.6466946397093525,0.6964636955671405,0.6876458540105603
77,0.034822483245089755,0.006407525749973878,0.9823061740025878,0.046849905652403684,0.0009917939496712864,1.3583476212859193,1.3561383922489076,1.3542958913091852,1.3524688476512348,1.3509163271350568,1.3496307517261197,1.3598764963172985,0.05092571367164795,0.3324557518925442,0.4839730793039033,0.5803777465331683,0.6475945135607993,0.6973494785047748,0.6876458540105603
78,0.032757206380548236,0.006368290417416647,0.9234380982816219,0.045395031537210806,0.00099115248173898,1.3606022226253818,1.3583026595284602,1.3563874757415924,1.3544890176218545,1.3528763659572394,1.3515433161443617,1.362298061738423,0.05190201393665756,0.3334264761238221,0.48491394339591115,0.5812949776192202,0.6484926760109601,0.6982333347670634,0.6876458540105603
79,0.03447908000878461,0.006329204273416608,1.0733958701603115,0.0456656669035393,0.0009904871000969212,1.3628574842489165,1.3604693969522619,1.3584828767824562,1.3565141504748497,1.3548429613379522,1.3534636787234804,1.3646949352380748,0.05287831754989794,0.3343987661801496,0.48585688589195714,0.5822147826229909,0.6493939791484146,0.6991207110813015,0.6876458540105603
80,0.030181659376279493,0.006290751371240735,1.0096032740548253,0.04273678117727027,0.0009897978371748723,1.3651054198375392,1.3626218890729533,1.3605584948012883,1.3585152355130012,1.356782918545179,1.3553568114375116,1.3670904357663471,0.05385015875559908,0.33536415882725545,0.4867906666917311,0.5831236773316768,0.650283184956046,0.6999954063761085,0.6876458540105603
