k,l2o,ldro_pep,lpep
1,31.377935568843778,30.91226403048007,30.724875426230263
2,9.184252398028395,11.327673773010408,9.97631788490317
3,3.1744307619189795,7.339012390478378,4.299562606127654
4,0.5057734798136855,2.3064077367835565,2.1872565047385666
5,0.17320612708776545,0.8228328561932609,1.2244729159592247
