k,l2o,ldro_pep,lpep
1,33.22834620001951,33.40036864046353,33.59858183762699
2,15.530846246895871,21.768030980402013,10.516992947334384
3,2.8339848873672278,11.97614928478127,4.255490472543518
4,1.6423754892667397,2.114075177012172,2.0030097676441554
5,0.4143252706427772,1.0175717824224122,1.0549435336429
