iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
14,2.984072608271224,0.007831488660940036,0.02387824998004362,40.75469921581575,2.6740000000000005e-05,1.2504342225625504,1.2504358746986681,1.2495657680398007,1.249565796663595,1.2495658745636276,1.249565824394719,1.2495658355657535,1.2495658505932905,1.2495658522338327,1.2495656655866223,1.2495658641935297,1.2495657937768143,1.2495658605360314,1.2495658063131885
15,2.984149858339533,0.007831977331906893,0.02355429099407047,40.74824670825519,2.8719999999999996e-05,1.2504984485364365,1.250500766796565,1.249501531613793,1.2495015718593223,1.2495016814470201,1.2495016108635728,1.2495016266490169,1.249501648200203,1.2495016502801881,1.24950138690076,1.249501666970003,1.2495015680521775,1.2495016620522637,1.2495015853858018
16,2.984232799547711,0.007832499613336997,0.02395970799261704,40.741386387250266,3.07e-05,1.2505671029398833,1.2505702830322654,1.2494328618418253,1.2494329171645113,1.249433067884366,1.2494329708077585,1.2494329926226448,1.2494330228725146,1.24943302539867,1.2494326619505969,1.2494330481650304,1.2494329122871788,1.2494330417189707,1.2494329357002316
17,2.9843214240848255,0.007833055483213796,0.023297417035792023,40.73416505954126,3.2680000000000006e-05,1.2506401858328036,1.250644462216857,1.249359757353571,1.2493598319125114,1.2493600351115628,1.2493599042264631,1.2493599337905457,1.249359975455336,1.2493599784059033,1.2493594865974178,1.2493600088101704,1.2493598258292846,1.2493600005683805,1.2493598567943593
18,2.9844157231596493,0.007833644917710776,0.02390445797936991,40.72657891442648,3.466000000000001e-05,1.2507176972939071,1.2507233467229257,1.2492822165665556,1.2492823152926655,1.249282584446979,1.2492824110697367,1.2492824504517621,1.2492825068895366,1.2492825101414358,1.249281856111461,1.2492825500229159,1.249282307951223,1.2492825397352272,1.249282348096057
19,2.984515687270044,0.007834267890227621,0.023840541020035744,40.71864115132483,3.664e-05,1.2507996374126993,1.2508069833964797,1.249200237707853,1.2492003663916684,1.2492007173057544,1.2492004912538917,1.2492005429145798,1.249200618236095,1.249200621561221,1.2491997651980786,1.2492006730253205,1.249200357806635,1.2492006604854728,1.2492004089380915
20,2.9846213059448856,0.007834924372322482,0.024080250004772097,40.710376329230634,3.8620000000000006e-05,1.2508860062993743,1.2508954224596305,1.249113818787201,1.2491139841477346,1.2491144352451908,1.2491141446625853,1.2491142114966836,1.2491143106880822,1.2491143137159622,1.249113207910984,1.249114379152013,1.249113974519685,1.2491143642148579,1.249114038542629
21,2.9847325680169163,0.00783561433198749,0.023384333995636553,40.70183532927816,4.0600000000000004e-05,1.2509768040778804,1.2509887197325755,1.2490229576330514,1.2490231674061936,1.2490237399197026,1.2490233711221908,1.2490234565213887,1.249023585590302,1.2490235877341924,1.249022177509229,1.2490236698450583,1.2490231571160988,1.2490236524739682,1.249023236033338
22,2.984849461113805,0.0078363377349516,0.02386241697240621,40.69298010698782,4.2579999999999996e-05,1.2510720309066945,1.2510869348738005,1.2489276518331835,1.2489279148588845,1.2489286330912914,1.248928170416498,1.2489282783191804,1.248928444446756,1.2489284448614455,1.2489266666942442,1.2489285466337876,1.2489279045736514,1.2489285269587573,1.2489280004051366
23,2.9849719720587675,0.007837094545175444,0.02353025000775233,40.68387432807073,4.4559999999999993e-05,1.2511716869886955,1.2511901310763276,1.2488278987690815,1.2488282250249572,1.2488291165782617,1.2488285422695586,1.248828677215173,1.2488288889274881,1.2488288864608452,1.248826667376558,1.2488290111874434,1.248828215716484,1.248828989528533,1.2488283305178303
24,2.985100086990456,0.00783788472401344,0.023759374977089465,40.674515445078804,4.654e-05,1.2512757725699553,1.2512983758408833,1.2487236955801146,1.2487240963340795,1.2487251923002902,1.248724486347108,1.2487246535371643,1.2487249208969282,1.2487249139861705,1.2487221706965077,1.2487250652387174,1.2487240894018448,1.2487250422167928,1.2487242250972594
25,2.985233791149038,0.007838708231435216,0.023701458994764835,40.66495651171852,4.8519999999999996e-05,1.2513842879149644,1.2514117392218111,1.2486150392355928,1.248615527074724,1.2486168623038025,1.2486160022761807,1.2486162076453302,1.24861654245916,1.2486165290555502,1.2486131670301457,1.248616710714504,1.2486155244299986,1.248616687278783,1.2486156827521808
26,2.985373069257636,0.007839565024866603,0.023770750034600496,40.655193363515885,5.05e-05,1.251497233396472,1.2515302959288483,1.2485019264403443,1.248502515346682,1.2485041286416045,1.248503089582412,1.2485033398664966,1.2485037559123149,1.2485037333916476,1.2484996458860838,1.2485039495808403,1.2485025195543542,1.2485039271368341,1.248502701909113
27,2.9855179051363163,0.00784045506031174,0.02365874999668449,40.645260181203675,5.2480000000000006e-05,1.2516146094445266,1.251654123557502,1.2483843536742243,1.2483850591332217,1.2483869934684835,1.248385747715785,1.248386050530439,1.24838656382584,1.2483865288413933,1.248381595824548,1.2483867839342506,1.2483850735187554,1.24838676443752,1.2483852808374827
28,2.9856682820645584,0.007841378291258238,0.024104167008772492,40.63516296388102,5.4460000000000004e-05,1.2517364166075169,1.2517833040476072,1.2482623171825367,1.2482631561998803,1.2482654589524933,1.2482639760538508,1.248264339955252,1.2482649690159502,1.2482649173687408,1.2482590045973425,1.2482652159432863,1.2482631850355987,1.248265202037698,1.2482634176211052
29,2.985824182464672,0.007842334670751731,0.02374795899959281,40.62495738089412,5.644000000000001e-05,1.2518626555061536,1.2519179209821187,1.24813581300387,1.2481368042062477,1.2481395273168179,1.2481377738891593,1.2481382084667498,1.2481389746045077,1.2481389012004516,1.248131858853906,1.2481392479160232,1.248136852815817,1.2481392430528815,1.2481371101748973
30,2.9859855885197253,0.007843324149830515,0.023780624964274466,40.61462658076448,5.842e-05,1.2519933269000454,1.2520580617118329,1.2480048369261163,1.2480060005915885,1.248009200766497,1.24800714041577,1.2480076563729763,1.2480085840226842,1.2480084826027211,1.2480001443735398,1.2480088822238313,1.248006075605531,1.2480088908455436,1.2480063562162573
31,2.986152481720773,0.007844346678320131,0.023503332980908453,40.604228217673636,6.04e-05,1.252128431699775,1.2522038164109885,1.2478693845078697,1.2478707425820919,1.2478744815404252,1.2478720747145435,1.2478726839619947,1.2478738010312198,1.2478736639745114,1.247863845739115,1.247874121366715,1.2478708522407234,1.2478741490352874,1.2478711532474516
32,2.9863248430962637,0.00784540220479294,0.023209874983876944,40.593781572652844,6.238000000000001e-05,1.2522679709526603,1.2523552777712523,1.2477294511231514,1.247731027281147,1.2477353718620572,1.2477325757708229,1.2477332915224324,1.2477346297597376,1.2477344479740549,1.24772294650799,1.2477349679348229,1.2477311815453334,1.24773502155551,1.2477314985635832
33,2.9865026532283587,0.007846490676991802,0.023452459019608796,40.58331149915669,6.436e-05,1.2524119458802512,1.252512540694665,1.247585031911013,1.247586851594268,1.247591873896913,1.2475886424666718,1.2475894793354207,1.247591074738718,1.2475908373905915,1.2475774291078063,1.2475914245936628,1.247587062492405,1.247591512639309,1.247587389242418
34,2.9866858923790307,0.007847612042504018,0.02334845799487084,40.57282829542393,6.634e-05,1.2525603579553235,1.2526757020065942,1.2474361217633436,1.2474382121756562,1.2474439896986478,1.2474402735002033,1.247441247613659,1.2474431408509878,1.2474428351515536,1.2474272746937187,1.2474434940454324,1.2474384941227628,1.2474436268027758,1.2474388220710213
35,2.9868745406369857,0.007848766248563508,0.02381091599818319,40.56238690140381,6.832000000000001e-05,1.2527132088054664,1.2528448596489126,1.247282715377894,1.2472851055728256,1.2472917213009276,1.2472874674844165,1.2472885965946652,1.2472908334915318,1.2472904444009512,1.2472724631980356,1.247291179091045,1.2472854757319205,1.2472913689507479,1.2472857936405148
36,2.9870685779599597,0.007849953241861229,0.02358470903709531,40.55200318930022,7.03e-05,1.2528705003343785,1.2530201137014079,1.2471248072774934,1.2471275280662424,1.247135070580322,1.2471302228745478,1.247131526475355,1.2471341584978304,1.2471336684447805,1.2471129732957067,1.2471344825800073,1.2471280066382113,1.2471347443390564,1.2471283002448499
37,2.9872679840431555,0.007851172969511183,0.023355750017799437,40.54171242402183,7.228e-05,1.2530322347327545,1.2532015651812427,1.2469623917561266,1.2469654757027384,1.2469740391840969,1.246968537948568,1.2469700374075234,1.246973122203334,1.2469725107810359,1.2469487822516157,1.2469734073724192,1.2469660863904022,1.2469737585958929,1.2469663379045886
38,2.9874727386180497,0.007852425376779456,0.023452375025954098,40.531555312369875,7.426e-05,1.253198414426439,1.253389318033231,1.2467954629783096,1.2467989443773362,1.2468086286937794,1.2468024108765372,1.2468041295603758,1.2468077315206034,1.2468069751482052,1.246779865835624,1.2468079564702326,1.2467997148293672,1.2468084177990852,1.2467999024035592
39,2.987682820849215,0.00785371041082915,0.023622624983545393,40.52155377975333,7.624e-05,1.2533690422651058,1.2535834756649484,1.2466240148822507,1.2466279296809213,1.2466388404380153,1.246631839575359,1.2466338030038033,1.2466379938801377,1.2466370653630492,1.246606198405011,1.2466381327625504,1.2466288920764637,1.2466387284055898,1.2466289891500415
40,2.987898210318528,0.007855028018584028,0.023543709015939385,40.51176053126731,7.822e-05,1.253544121387591,1.253784142420931,1.2464480412432548,1.24645242704201,1.2464646753213002,1.246456821867778,1.2464590578351693,1.2464639173964507,1.2464627855603443,1.2464277528984544,1.246463939211164,1.2464536186532762,1.2464646973757336,1.2464535933429268
41,2.9881188865241652,0.007856378146729234,0.02376812504371628,40.502213838631384,8.020000000000001e-05,1.25372365541913,1.2539914246469872,1.2462675357146642,1.2462724315784879,1.2462861340726845,1.246277355278818,1.246279894046166,1.2462855107671578,1.2462841399836238,1.2462445004423301,1.246285378704821,1.246273895401017,1.2462863321006215,1.2462737097855245
42,2.9883448287323784,0.007857760744112024,0.02339812502032146,40.49299969481146,8.218e-05,1.2539076483483416,1.2542054265617097,1.2460824919014908,1.2460879383133832,1.2461032171064412,1.24609343717549,1.2460963116271138,1.246102783454803,1.246101133103131,1.2460564107393948,1.2461024540968555,1.2460897235439707,1.2461036405533648,1.2460893330273795
43,2.988576016774892,0.007859175761247977,0.02337474998785183,40.484107368371454,8.416000000000001e-05,1.2540961046792045,1.2544262517090996,1.2458929032117598,1.2458989419481927,1.245915924202982,1.2459050646751342,1.2459083105046127,1.2459157456630208,1.2459137695754532,1.2458634517728844,1.245915168157357,1.2459011049884128,1.2459166312223529,1.2459004573062915
44,2.9888124308556554,0.007860623149480163,0.02343991701491177,40.47565224317123,8.614e-05,1.2542890294549613,1.254654003473017,1.2456987630836043,1.2457054370053144,1.2457242546780372,1.2457122346413814,1.245715890549201,1.2457244084137715,1.2457220542385778,1.2456655898095161,1.2457235235445638,1.245708042148787,1.2457253131818793,1.2457070765403915
45,2.9890540512723223,0.007862102862197537,0.023827332945074886,40.46770020465652,8.812e-05,1.2544864282982304,1.2548887835610179,1.2455000649577286,1.2455074177876566,1.2455282073303293,1.2455149436603552,1.2455190515680528,1.2455287836108349,1.2455259921298176,1.2454627892573709,1.2455275228046643,1.245510538067171,1.2455296961368245,1.2455091843932067
46,2.9893008587553767,0.007863614855393244,0.023400000005494803,40.460307762377624,9.010000000000001e-05,1.2546883075105844,1.255130691279469,1.2452968022987185,1.2453048783527791,1.24532778015072,1.2453131880297723,1.2453177933076771,1.2453288841119503,1.2453255883435594,1.2452550129166648,1.2453271682410108,1.245308596649477,1.2453297904141574,1.2453067742523936
47,2.9895528346053712,0.007865159088487192,0.02365874999668449,40.45356948090067,9.208000000000001e-05,1.2548946741219844,1.2553798221091688,1.2450889686874034,1.2450978126987944,1.2451229703886548,1.2451069637009473,1.2451121154255427,1.245124723801904,1.2451208482482397,1.2450422218167825,1.2451224619389605,1.245102222630209,1.2451256070085177,1.245099839215285
48,2.989809960875159,0.00786673552472577,0.023760292038787156,40.4476268470354,9.406e-05,1.2551055359264818,1.2556362667508885,1.2448765579745427,1.2448862146572108,1.2449137744939722,1.2448962663032173,1.2449020175303367,1.2449163177397766,1.2449117773973482,1.2448243751914796,1.244913405729888,1.2448914217148335,1.2449171576769817,1.2448883722751534
49,2.9900722204743992,0.007868344133715937,0.023660916951484978,40.44256308797794,9.604e-05,1.2553209016607259,1.2559001081681755,1.2446595642958123,1.244670077990403,1.2447001880036934,1.244681091062631,1.244687499146997,1.2447036822382693,1.2446983812537076,1.244601430313225,1.2447000011693243,1.2446762008954444,1.2447044549384008,1.2446723662317396
50,2.990339597777786,0.007869984890311056,0.023799708986189216,40.43851075672351,9.802e-05,1.2555407811340717,1.2561714227392067,1.2444379821236378,1.2444493963387449,1.2444822050261506,1.2444614327636425,1.2444685596608955,1.2444868349586078,1.2444806654414244,1.2443733431694524,1.2444822492313659,1.244456568411551,1.2444875120258083,1.2444518137358134
51,2.990612078195425,0.007871657778741032,0.023515583015978336,40.4356603391648,0.0001,1.2557651852362963,1.2564502740298775,1.244211806658768,1.244224163563477,1.2442598186032807,1.2442372856788924,1.2442451983969318,1.2442657951833722,1.2442586356641019,1.2441400677574217,1.244260150528226,1.244232533916657,1.2442663431068268,1.2442267074546725
52,2.990889649216278,0.007873329667344884,0.023459333984646946,40.43422766973097,9.999879371991704e-05,1.2559896782940156,1.2567311465840685,1.2439855169190326,1.2439988377281586,1.2440374262098772,1.244013085268207,1.2440218395830487,1.2440449590252216,1.2440366946107901,1.2439061897675512,1.244038104142684,1.2440085464277726,1.2440453415296764,1.2440015016829618
53,2.99116680945886,0.007875000561831682,0.023602500034030527,40.43444347359781,9.999517493846056e-05,1.2562142638505291,1.2570139773233826,1.2437591197907187,1.2437734224972294,1.2438150236408272,1.243788832351441,1.2437984874146075,1.2438243452509903,1.2438148493274028,1.2436716920752071,1.2438161124469644,1.2437846220956077,1.243824520774371,1.243776198756253
54,2.9914435625158804,0.007876670478733196,0.02352658298332244,40.43660277205727,9.998914383200487e-05,1.256438946192619,1.257298685409917,1.2435326234550077,1.2435479223940533,1.2435926060846323,1.2435645275802463,1.2435751460393065,1.2436039733018378,1.2435931065991328,1.2434365591740753,1.2435941773273629,1.2435607782000109,1.2436038941829626,1.243550801509261
55,2.9917199367662413,0.00787833927180166,0.023499832954257727,40.439630599353755,9.998070069449754e-05,1.2566637271576035,1.2575854045388257,1.2433060306437995,1.2433223378311107,1.2433701704290683,1.243340173025158,1.2433518195525066,1.2433838608482564,1.2433714746861548,1.2432007670264373,1.2433723019867093,1.2433370286819614,1.2433834765042995,1.2433253096443158
56,2.991995421434301,0.007880006345656351,0.02348049997817725,40.4701175744364,9.996984593744525e-05,1.256888607096951,1.2578747990945014,1.2430793340115316,1.2430966603756197,1.2431477179262347,1.2431157752808895,1.2431285104863348,1.2431640317398864,1.2431499757272868,1.2429642868542607,1.243150496221212,1.2431133804965244,1.2431632913418853,1.2430997173714067
57,2.992270002826531,0.007881670943324816,0.02351695898687467,40.50614553548683,9.99565800898935e-05,1.2571135820868067,1.2581677467572416,1.242852518514052,1.2428708774986412,1.2429252556853394,1.2428913443398153,1.2429052213483824,1.2429445077674852,1.2429286377240205,1.2427270789873204,1.2429287732144176,1.242889833086631,1.2429433626376367,1.2428740137062781
58,2.9925434137614135,0.007883332590888059,0.02347587503027171,40.54368794034967,9.994090379840098e-05,1.2573386504857538,1.2584647594580618,1.2426255771110881,1.2426449847740793,1.2427027907842365,1.2426668894379722,1.242681955083261,1.2427253122975002,1.2427074875432236,1.2424891135777643,1.2427071443752515,1.2426663890848109,1.242723709739201,1.2426481912681102
59,2.9928153110400912,0.007884991058553299,0.023332374985329807,40.58346571169298,9.992281782700807e-05,1.257563813134385,1.2587660284647098,1.2423985104138502,1.242418985616849,1.2424803300358547,1.2424424190183032,1.2424587149358257,1.242506470391217,1.2424865508552434,1.2422503720932256,1.2424856192816478,1.2424430547066045,1.2425043479095033,1.2424222467692396
60,2.993085266167556,0.007886646337141808,0.02354741597082466,40.62610079161322,9.990232305719945e-05,1.2577890737168433,1.2590714475722997,1.2421713271488868,1.2421928915980192,1.2422578805428395,1.2422179407616183,1.242235504470026,1.242288009188751,1.242265852888145,1.2420108484332804,1.2422642062331477,1.2422198402981752,1.2422852884914777,1.2421961814474047
61,2.9933525350573427,0.00788829866103402,0.023503333039116114,40.67193404499751,9.98794204878613e-05,1.2580144396457404,1.2593805789374808,1.2419440454800528,1.2419667240756924,1.2420354505691047,1.2419934612027765,1.2420123275153674,1.242069958529686,1.2420454196065533,1.2417705493855002,1.2420429124018058,1.2419967618227354,1.2420665385907725,1.2419700009777503
62,2.9936157237094427,0.007889948606861067,0.02342987502925098,40.72051424614699,9.985411123523256e-05,1.2582399238529178,1.259692522832102,1.2417166960124744,1.2417405170124358,1.2418130516745982,1.2417689846853,1.2417891883073553,1.2418523524602425,1.241825281181171,1.2415294938491435,1.2418217443097073,1.2417738440796098,1.2418480995057692,1.2417437144041423
63,2.9938717029368886,0.007891597451656558,0.023599374981131405,40.767993868906224,9.982639653285048e-05,1.2584655491508507,1.2600054703785504,1.2414893295799865,1.2415143239904838,1.2415907036898035,1.2415445100638294,1.241566092049261,1.2416352326982445,1.2416054827843448,1.2412877005748104,1.2416007098177528,1.2415511285032632,1.2416299625182705,1.2415173282146792
64,2.994113098139288,0.007893248776641116,0.023419916979037225,40.79274187313479,9.979627773149053e-05,1.258691363435269,1.2603147579385678,1.241262041449286,1.2412882392362745,1.2413684547719164,1.2413200168007195,1.2413430473012552,1.241418658135784,1.2413861261371317,1.2410451248611098,1.2413798240669531,1.2413287000934883,1.2414120926084231,1.2412908144697063
65,2.994425916089372,0.007894917622791185,0.023738458985462785,40.57981750884699,9.976375629910064e-05,1.258917456108715,1.2606022058993949,1.2410350346189496,1.241062454220461,1.241146482429214,1.2410954055527144,1.241120084495838,1.2412025970582092,1.2411674511306001,1.240801410333955,1.2411591537931037,1.241106718390157,1.2411943737431703,1.2410639388573947
66,2.9946622540574324,0.007896586315511676,0.023397167038638145,40.71841540138366,9.972883382072952e-05,1.2591437586386687,1.2608898449526613,1.2408080134370276,1.2408366469195364,1.2409244542311824,1.2408707499359393,1.2408971809776683,1.2409870610060043,1.2409491281982956,1.240556590745468,1.2409385877467152,1.2408850475524618,1.2409770361858259,1.2408368964342091
67,2.994963545021993,0.007898251571823073,0.023604582995176315,40.65538126046352,9.969151199844953e-05,1.2593702529042352,1.2611823898686865,1.240580859433974,1.2406106747565215,1.240702250438668,1.2406460362556884,1.2406743404854872,1.2407720060986407,1.240731045961327,1.2403103937026143,1.2407180939829128,1.2406636425871718,1.2407601705371336,1.2406096372098607
68,2.99525183960709,0.007899912936813556,0.023144416976720095,40.5787419563051,9.965179265127358e-05,1.2595969347558962,1.2614808904605717,1.2403535193217576,1.2403844604111272,1.2404798089165907,1.240421241588752,1.2404515708146162,1.2405574045100742,1.2405131599699804,1.2400625903641629,1.2404976591196448,1.2404424963514693,1.2405438202431491,1.2403821001965847
69,2.9955329409991935,0.007901570851043,0.02358783403178677,40.50221590449446,9.960967771506666e-05,1.259823800416498,1.2617851241333777,1.2401259718243434,1.240157962685861,1.2402570990324697,1.2401963466915114,1.2402288810960458,1.2403432332078936,1.240295449963197,1.2398130302714738,1.2402772795578434,1.240221613091317,1.2403280040864844,1.240154239308685
70,2.9958098047192303,0.007903226052577489,0.022989500022958964,40.428590424016804,9.956516924245131e-05,1.2600508432200868,1.2620943678749756,1.239898213714099,1.239931163325696,1.2400341108436308,1.23997133843484,1.2400062808905483,1.240129470827849,1.240077907072022,1.2395616327566947,1.240056957572506,1.2400010002302528,1.240112725906332,1.2399260253844115
71,2.9960840005852876,0.007904879331183027,0.0234088750439696,40.35851624077262,9.951826940270775e-05,1.2602780530336752,1.262407733191873,1.2396702525031913,1.2397040590008812,1.239810848365406,1.2397462098115761,1.2397837797941247,1.2399160966672527,1.2398605287428857,1.2393083724412948,1.239836699220208,1.2397806649438803,1.2398979800671956,1.2396974440764252
72,2.9963564582540405,0.007906531431269534,0.02328370901523158,40.29215368553234,9.946898048166793e-05,1.2605054163350293,1.26272430982434,1.2394421020716462,1.2394766566890254,1.239587325349225,1.2395209592066694,1.2395613871913798,1.2397030903917918,1.2396433159732791,1.2390532668081633,1.239616513102188,1.2395606133666228,1.2396837551210667,1.2394684932593047
73,2.996627783635666,0.007908183001133207,0.023433584021404386,40.229481791144025,9.941730488160438e-05,1.2607329168644452,1.2630432473141855,1.2392137797603426,1.239248969877339,1.2393635625420973,1.2392955896157254,1.2393391121915387,1.2394904321250035,1.2394262713715387,1.238796366161856,1.239396409400681,1.2393408500920393,1.2394700361811897,1.239239180531469
74,2.9968983947671233,0.007909834578563977,0.023378917016088963,40.17045300372676,9.936324512111292e-05,1.2609605361005685,1.263363787918588,1.2389853048979877,1.239021016449519,1.239139585328178,1.2390701077284436,1.2391169635135062,1.2392781024813795,1.239209398293625,1.2385377454585247,1.2391763991746554,1.239121377505412,1.2392568065829714,1.2390095211365377
75,2.99716838807199,0.007911486591066708,0.023168666986748576,40.1149202002664,9.930680383499e-05,1.2611882537749688,1.2636852789095163,1.2387566974186515,1.2387928169711926,1.2389154221673135,1.2388445231966976,1.2388949494973203,1.239066082803661,1.2389927001948224,1.238277496569934,1.2389564941642381,1.238902195926941,1.2390440490923287,1.2387795360435754
76,2.997438246412641,0.007913139361961445,0.023511292005423456,40.06256597230116,9.92479837741043e-05,1.2614160485237935,1.2640071737535936,1.2385279773216704,1.2385643935001893,1.2386911031871268,1.238618847899396,1.2386730781157906,1.2388543553024602,1.2387761796372336,1.2380157236524594,1.2387367063280612,1.2386833041721648,1.238831746679746,1.2385492504279652
77,2.9977081645160046,0.007914793126008584,0.023354541044682264,40.013121648294,9.918678780526262e-05,1.2616438982372535,1.2643290211999556,1.2382991642751653,1.2383357690040238,1.238466659719571,1.238393095264123,1.238451356989084,1.238642903245758,1.238559838123545,1.2377525375453866,1.238517047982599,1.2384646990112793,1.238619883009214,1.2383186924825402
78,2.9979782356415487,0.00791644803695724,0.0235582499881275,39.96656442365441,9.91232189110701e-05,1.2618717806415585,1.264650461738207,1.238070276862568,1.2381069664264013,1.2382421231346739,1.2381672798227037,1.2382297933969437,1.2384317112183776,1.2383436766621998,1.2374880523669582,1.2382975314534084,1.2382463759250146,1.238408442770737,1.2380878919296803
79,2.9982485267468926,0.00791810416008367,0.023291666992008686,39.9234373310121,9.905728018978499e-05,1.2620996735169956,1.264971244129297,1.2378413319019013,1.2378780076785447,1.2380175240773892,1.237941416896471,1.2380083942466484,1.2382207657663526,1.2381276967504005,1.2372223796652404,1.2380781691483755,1.2380283281638182,1.2381974122663146,1.2378568785724782
80,2.998519075814615,0.007919761455173036,0.023535916989203542,39.88466712748065,9.898897485516753e-05,1.2623275550149902,1.26529125111313,1.2376123433636637,1.237648912234613,1.2377928910623528,1.2377155223864424,1.2377871660796151,1.2380100561655545,1.2379119021125689,1.2369556238591193,1.2378589736068897,1.237810547317929,1.2379867799670512,1.2376256807056483
