iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,beta0,beta1,beta2,beta3,beta4,beta5,beta6
10,0.05893813844825947,0.00872256413603016,0.0025567080010659993,0.04476216512824648,0.00018081999999999983,1.2520319893994296,1.252030308974622,1.252029045935636,1.2520283759902064,1.2520281924580463,1.2520284108601079,1.252028851960445,0.0009082535492690797,0.2826610248290042,0.4349497566992167,0.5319704506865232,0.5996850866695592,0.6498298193558238,0.6876458540105603
11,0.05445438543893355,0.008711295271828061,0.0027847919845953584,0.04156291873895987,0.0002007999999999999,1.2524815611637476,1.2524794454194705,1.252477837480311,1.252477010781341,1.2524768222964326,1.252477158119313,1.2524777835914893,0.001109117024014666,0.28286170215368184,0.4351502920661023,0.5321709062609798,0.5998855143340077,0.6500302621920762,0.6876458540105603
12,0.054956190287016815,0.00869891698368997,0.0027091249939985573,0.04203484422582818,0.00022077999999999996,1.2529754238609323,1.2529732419440671,1.25297143298443,1.2529705218150047,1.2529703922786652,1.2529708960360242,1.252971703500927,0.0013297436967855227,0.2830823083298616,0.43537079592443934,0.5323913540242468,0.6001059558381363,0.6502507390296967,0.6876458540105603
13,0.0530841613405835,0.008685500144302897,0.002790624974295497,0.0402641746571676,0.0002407599999999999,1.2535126959374885,1.2535103116882604,1.2535077423169934,1.2535061035173427,1.2535054536359884,1.2535057031824886,1.2535064785432113,0.001569669383353626,0.2833221480485087,0.4356103031983422,0.5326305727751144,0.6003449660461135,0.6504896351701905,0.6876458540105603
14,0.05603748423248816,0.008670973837296678,0.002678083023056388,0.042878451247844444,0.00026074,1.2540953558439125,1.254092921925872,1.2540893957491264,1.2540867874708892,1.254085426589953,1.2540853009890283,1.2540859738034547,0.0018298204010682476,0.2835822879913869,0.43587003541754904,0.5328899369953857,0.6006040566266914,0.6507485661901232,0.6876458540105603
15,0.04969894105582407,0.008655472406443711,0.0027847919845953584,0.03944289882346725,0.00028071999999999993,1.2547208670951946,1.2547177914467023,1.2547122058043298,1.2547073383914145,1.2547039161148736,1.2547020949391379,1.2547015461841062,0.0021089755368983347,0.2838611713215601,0.4361480860438331,0.5331671725697092,0.6008805810237392,0.6510245334029127,0.6876458540105603
16,0.05168770330672683,0.008638948389811248,0.0026458750362508,0.04000066287823401,0.0003007,1.2553898325606263,1.2553852153695138,1.255377377977,1.2553700416298268,1.2553641668950841,1.2553601026583479,1.255357754350031,0.0024073958111369767,0.284158987568049,0.43644498151448763,0.5334631755682578,0.6011757649400175,0.6513190266995932,0.6876458540105603
17,0.053693841202843755,0.008621335506945054,0.0026346250087954104,0.04153496309278813,0.00032068000000000005,1.2561033078388755,1.2560977500940878,1.2560878211392392,1.2560778682723315,1.2560692425933815,1.2560625738411906,1.2560580400553842,0.0027256093565701128,0.28447690698300837,0.43676202074300857,0.5337792922073326,0.6014909914537256,0.6516334742570018,0.6876458540105603
18,0.05427688594528405,0.008602613253366701,0.0027319169603288174,0.04174376656430315,0.00034066,1.256861271385188,1.256855815497312,1.2568442609325794,1.2568319669752426,1.2568207003977716,1.25681132316263,1.2568043034908658,0.003063655320862069,0.28481514505179595,0.43709953927051504,0.5341160004844413,0.6018268752559391,0.651968591160172,0.6876458540105603
19,0.05428379001964957,0.008582795305406744,0.0027410410111770034,0.04137321546755899,0.00036063999999999996,1.257663455397445,1.257658800494231,1.2576460789000226,1.2576319309667905,1.257618550850164,1.2576069603062274,1.2575977781370604,0.003421357581852287,0.28517340547480596,0.4374572357732894,0.5344730587467078,0.6021832855823795,0.6523243964583725,0.6876458540105603
20,0.05632616484521563,0.008561834421959695,0.0026541249826550484,0.042223634257124075,0.0003806199999999999,1.258510912996491,1.258507612586389,1.2584948161393523,1.2584800815657617,1.2584658660908168,1.258453203996268,1.258442633277401,0.0037991700152282017,0.28555212903554317,0.4378357788843351,0.5348513922974872,0.6025613915594018,0.6527022692727307,0.6876458540105603
21,0.051147323496708585,0.00853990839730826,0.003146750037558377,0.04045970959076852,0.0004006,1.2594022534572957,1.259399655668334,1.2593857811081446,1.2593692123097868,1.2593527544137864,1.25933747941343,1.259324007778301,0.004196382040273904,0.28595002162872885,0.4382331079563931,0.5352480990344294,0.6029574414520479,0.653097656834986,0.6876458540105603
22,0.06082207179502265,0.008516728036089754,0.0025331670185551047,0.046076675530697074,0.00042057999999999993,1.2603445353544058,1.260343101483296,1.2603289830667515,1.2603113679108027,1.2602932856203206,1.260275844900467,1.2602597989059712,0.004616431487631716,0.28637103194418173,0.43865393728966656,0.5356686366865389,0.6033775653609,0.6535172712273833,0.6876458540105603
23,0.05028485985515535,0.008492683313992527,0.0027930419892072678,0.03926516268789551,0.0004405599999999999,1.2613284875580728,1.2613271316522345,1.2613111343790984,1.2612908486896102,1.2612696606863791,1.2612488496674445,1.2612294093435035,0.005054762859746848,0.2868099080595757,0.4390919777928635,0.5361057909449283,0.6038137918731601,0.6539525889960973,0.6876458540105603
24,0.05353594069453012,0.008467660500920862,0.002716417016927153,0.04141749711011778,0.00046053999999999995,1.2623578700383429,1.2623553400808345,1.26233645004902,1.2623125457512232,1.262287477537051,1.2622627524421874,1.262239568300095,0.005513121966220904,0.2872683498507786,0.43954918513370766,0.5365617720529415,0.6042685721183215,0.6544062672230223,0.6876458540105603
25,0.053820625563584516,0.008441649759964982,0.002607083006296307,0.041416117039243285,0.0004805199999999999,1.2634327525113627,1.2634274677276103,1.2634050669978991,1.263377228558733,1.2633480389014249,1.2633191338748766,1.2632918685460548,0.005991546591481696,0.2877463119892076,0.44002568958388955,0.5370369337771379,0.6047424515115658,0.6548789728808199,0.6876458540105603
26,0.05413712953445165,0.008414635262546474,0.0026933749904856086,0.042247515970395194,0.0005005,1.2645547530024615,1.2645454468923063,1.2645182968673425,1.2644857299911847,1.2644518751801352,1.2644183093302566,1.264386480816942,0.0064907196129559445,0.28824460274562924,0.4405220782721254,0.5375316959601125,0.6052357368406925,0.6553709351049878,0.6876458540105603
27,0.054047671757914285,0.008386618660716697,0.002693457994610071,0.04121767185653344,0.00052048,1.2657211215120723,1.2657077969917028,1.2656757498121194,1.265638624377076,1.2656006577948122,1.265563279938496,1.2655277757953938,0.007009435739974671,0.2887625662577646,0.4410380446219366,0.5380460657746816,0.6057487681128177,0.6558828606505726,0.6876458540105603
28,0.05470666738092862,0.008357556969128987,0.002694208000320941,0.04240254767434492,0.00054046,1.2669340344131457,1.266917415173907,1.2668802064686093,1.2668381415858685,1.2667956480515756,1.266753976830057,1.266714214175303,0.007548745599815006,0.28930159788075704,0.4415749993553788,0.5385813369482394,0.6062825973746303,0.6564154620967878,0.6876458540105603
29,0.051445086027799895,0.008327643272453649,0.0025555419852025807,0.04022433397354175,0.00056044,1.268190468793689,1.2681681618157465,1.2681242837563624,1.268076343329722,1.2680286774935894,1.2679821587818105,1.2679375590563848,0.008107062217480478,0.2898587877284705,0.4421295327776144,0.539133819042181,0.6068333870393726,0.6569648462259163,0.6876458540105603
30,0.04957963367757573,0.008296996907143332,0.0028458329616114497,0.039164335870974384,0.0005804199999999999,1.2694886139027177,1.2694583662964687,1.2694051375897666,1.2693486680069495,1.269293332751305,1.2692397815509882,1.269188673925278,0.008683423055973806,0.29043321323165916,0.4427002298146322,0.5397015053992252,0.6073985379706964,0.6575279062824566,0.6876458540105603
31,0.05387934712051565,0.008265333946080686,0.002695582981687039,0.04117827759173628,0.0006004,1.270831628183067,1.270793476155993,1.2707319425598713,1.2706680074565813,1.2706057948438703,1.2705455959015286,1.2704879211482585,0.009279511180716246,0.291027706351029,0.443291361392335,0.5402900244198237,0.6079848414206594,0.6581123233320789,0.6876458540105603
32,0.053603957680639025,0.008232679760312658,0.0028115829918533564,0.040837900580992716,0.00062038,1.272218500799132,1.272173156379311,1.2721044509759698,1.2720338862204106,1.2719653536490176,1.2718988707430234,1.271834770159707,0.009894869105802688,0.29164208659398183,0.4439027369629795,0.5408990969548277,0.6085919284001792,0.6587176894057857,0.6876458540105603
33,0.05130185301976495,0.008199256754876814,0.0029900840017944574,0.039979863494216165,0.00064036,1.2736496805899369,1.2735939700339143,1.273515741431493,1.2734364510223692,1.2733597985062894,1.2732856575694456,1.2732142565163604,0.010529381170672463,0.2922745129413139,0.44453121534735246,0.5415245027980364,0.6092147190638223,0.6593382957711081,0.6876458540105603
34,0.05520650245849606,0.008164823136820574,0.0026298330049030483,0.04174536290858969,0.00066034,1.2751283256597772,1.275061521175228,1.2749740563893057,1.2748865891595005,1.274802655125599,1.2747220798826029,1.2746447340054181,0.011184717553884546,0.29292780671604396,0.4451806472804735,0.5421710568060681,0.6098589112412107,0.6599806197132128,0.6876458540105603
35,0.051481629595416016,0.00812961663989355,0.0026305000064894557,0.040113850058330416,0.0006803200000000001,1.276651305999637,1.2765707019360972,1.2764721711051055,1.276374632562982,1.2762813606479417,1.276192250270988,1.2761071238360409,0.011859323648886089,0.2935995323124684,0.4458478045841518,0.5428346919634389,0.610519544336977,0.6606387807376474,0.6876458540105603
36,0.054972541199482396,0.008093416662464228,0.0032384590012952685,0.04228440222370922,0.0007003,1.2782234114243798,1.2781291646314388,1.2780193438974212,1.2779107625225357,1.277806755122336,1.2777075938345739,1.2776133892165031,0.012555561640853845,0.29429329517875447,0.4465369052285277,0.5435200297859726,0.6112015218059494,0.6613178846035789,0.6876458540105603
37,0.0520979603831605,0.008056435382406888,0.002643957966938615,0.040276782983981727,0.00072028,1.2798397223475766,1.2797304512035088,1.2796075528554338,1.2794860839291604,1.2793697848086845,1.2792594651733158,1.279155465086404,0.013270946923213185,0.2950059251045796,0.44724412363296423,0.5442228299952604,0.6119004272900388,0.6620135410646565,0.6876458540105603
38,0.04967696948356281,0.008018827448652567,0.002667749999091029,0.0390411210343879,0.00074026,1.281497414271787,1.2813706364279298,1.2812318149963888,1.2810943462863484,1.2809628017097276,1.2808388158276989,1.2807230985954818,0.014004134617698356,0.2957355755294345,0.4479671877083455,0.5449403633488858,0.6126130740614456,0.6627221448945365,0.6876458540105603
39,0.05587543558797764,0.007980173817518693,0.0027198329917155206,0.042368806247321866,0.00076024,1.2832060354379011,1.2830602250865604,1.2829062908606066,1.2827542259355598,1.2826091974187348,1.2824734438007352,1.2823475032283609,0.014759602026307356,0.29648736488437893,0.4487126568955138,0.5456807872027045,0.6133491776247204,0.6634547797496649,0.6876458540105603
40,0.05427159787328709,0.007940544909156202,0.002947125001810491,0.0419039480937417,0.0007802200000000001,1.2849631177322007,1.2847987119100983,1.2846301019319577,1.284463643724847,1.284305114984584,1.2841572176751146,1.2840202363776458,0.01553634665616551,0.29726108371864285,0.4494801954755927,0.5464434159427952,0.6141075588025003,0.6642096755186973,0.6876458540105603
41,0.0547345360892966,0.007899967056401554,0.0027181669720448554,0.041663098407297545,0.0008002,1.2867681201557937,1.2865844730440035,1.2864019684040593,1.2862220517520224,1.2860509981591095,1.285891823630528,1.2857442616315717,0.01633402693348112,0.2980559833516648,0.4502691413636957,0.5472277895076917,0.6148880335862654,0.6649869787441078,0.6876458540105603
42,0.051936610318941125,0.007858716187250306,0.0027477910043671727,0.04014846458299009,0.00082018,1.288617058481872,1.2884127561155916,1.2882134140794377,1.2880170453216808,1.2878312359329014,1.287659589662502,1.2875009770364712,0.01715061520146412,0.29886961263835626,0.4510756565764578,0.5480286932099214,0.6156842329556591,0.6657795045481838,0.6876458540105603
43,0.05143916471136322,0.007816795113634407,0.0029020410147495568,0.03989553306514535,0.00084016,1.2905097701399721,1.2902817626584553,1.2900638260981843,1.2898495931990865,1.289647649360467,1.289462253394808,1.2892914671021876,0.017985910211792248,0.2997012500177841,0.4518994449782337,0.5488463557010096,0.6164967494161273,0.6665879836978452,0.6876458540105603
44,0.04995839818193839,0.007774290518685652,0.002731582964770496,0.03882570913688267,0.00086014,1.2924411089351038,1.2921905807362282,1.2919520704930383,1.2917168157298524,1.2914953359771664,1.2912930812662797,1.2911076854481327,0.01883768577106894,0.30055036762369786,0.4527398440853555,0.5496796014024252,0.617323807638854,0.6674100906241354,0.6876458540105603
45,0.05207765082619096,0.007731052472887751,0.0026413750019855797,0.04071161847305451,0.00088012,1.294419779481839,1.2941453043964712,1.2938842120741476,1.293625388175214,1.2933814726949682,1.293159182872581,1.2929560442620052,0.01970991456113246,0.3014199446863661,0.4535999250790577,0.5505317402135848,0.6181689237462079,0.668249408605745,0.6876458540105603
46,0.04872014276333595,0.007687394625385679,0.0027246249956078827,0.03890989038243517,0.0009001,1.296441747419339,1.296135961810898,1.29584804111822,1.295561412573349,1.2952903000742144,1.2950428551085886,1.2948171592584437,0.020600409194435745,0.30230536609579745,0.45447422368583174,0.5513966530725768,0.6190253553249255,0.6690986166409223,0.6876458540105603
47,0.04870753881636313,0.0076433020007794315,0.00271333398995921,0.037449906586987776,0.0009200800000000001,1.2984990089118131,1.2981603643435566,1.2978435269016066,1.2975266773831997,1.297226290691853,1.296952446454283,1.2967037060830846,0.021505651005933175,0.30320547359691186,0.4553622006054564,0.5522743340012695,0.6198938182183374,0.6699594038772742,0.6876458540105603
48,0.053002608590966095,0.007598410821137752,0.002643875021021813,0.04072066110709938,0.0009400599999999999,1.3006058500064124,1.3002324616057388,1.2998854961856827,1.2995374153349188,1.299207174572635,1.2989068776033061,1.2986352030637274,0.022432259457787783,0.3041269381814903,0.45627102395778607,0.55317254073698,0.6207826152271673,0.6708404737785362,0.6876458540105603
49,0.052744394016192034,0.007552652681714817,0.002735416986979544,0.04105986063988186,0.00096004,1.302762420546978,1.3023545824541727,1.301977606819487,1.3015981222249147,1.3012374990771491,1.3009095907691315,1.3006130079998912,0.0233804175854513,0.3050709531323458,0.45720241946946844,0.5540933832762363,0.6216940278137868,0.6717440003466395,0.6876458540105603
50,0.05398514105042926,0.0075060273282616975,0.002683792030438781,0.04091496374265433,0.00098002,1.3049676826535042,1.304525769630352,1.3041198041983646,1.3037096585138428,1.3033192611185265,1.3029643307143561,1.3026431397340485,0.024349684158729346,0.3060371247260356,0.458156273053169,0.5550370275009741,0.6226285386917232,0.672670882449943,0.6876458540105603
51,0.04975711777062125,0.007459029324577263,0.0027113750111311674,0.038608506430121176,0.001,1.3072147291076426,1.3067346106280653,1.3062948205963312,1.3058490429087668,1.3054245177427444,1.305039574579059,1.3046923176936602,0.025336248964321406,0.30701962532539423,0.45912447576590004,0.5559932523655573,0.6235741308960935,0.6736077799212219,0.6876458540105603
52,0.050383922180782886,0.007412399339706305,0.0030967919738031924,0.03850986894726456,0.0009999878275373446,1.3094559530768188,1.3089386091132158,1.3084655623665475,1.3079840170421966,1.307525107712147,1.30711008759068,1.3067367845390725,0.026319700718813937,0.3080000251908635,0.4600906382305657,0.5569474185190348,0.6245176269171988,0.6745425942405353,0.6876458540105603
53,0.05409032929715116,0.007365787127961618,0.003025541955139488,0.041873464340408235,0.0009999513107426476,1.3117071469226853,1.311153461853209,1.3106475174194883,1.3101300555319115,1.309636077214149,1.309189759787904,1.3087887951921584,0.027307314148749068,0.30898577248877623,0.4610623572129797,0.5579072790173347,0.625466783238962,0.6754828625718837,0.6876458540105603
54,0.05072691596946292,0.007319643195383142,0.002706750005017966,0.03999628352445609,0.0009998904513956854,1.3139622346870252,1.3133681606665062,1.312824211692997,1.3122649629385577,1.3117303538660527,1.3112480942980678,1.3108161729306673,0.028295947728856755,0.30997137442144496,0.4620320068125792,0.5588631204251983,0.626410109291603,0.6764157948050041,0.6876458540105603
55,0.05059747526038077,0.0072739122343528405,0.0026761669432744384,0.03907748167401331,0.000999805252462657,1.3162157668501693,1.3155791694329202,1.3149949759587543,1.314392123324834,1.3138155360793717,1.3132966201315739,1.3128334035111726,0.029283042996479425,0.3109552217932502,0.4629989620252695,0.5598155860258984,0.6273495656738399,0.6773445813188206,0.6876458540105603
56,0.05388363274182412,0.007228252482036191,0.0025941659696400166,0.04158583163758167,0.0009996957180960385,1.3184790761096723,1.3177970735382045,1.3171724856907387,1.316527015920319,1.3159098241863787,1.315355444777833,1.3148613092247956,0.03027413110527988,0.31194273212302304,0.463969615988936,0.5607721514170643,0.6282936069590722,0.6782783752909652,0.6876458540105603
57,0.050772273958019476,0.007182996936024272,0.0026448339922353625,0.039623572363489075,0.0009995618536343797,1.320743773238982,1.3200119579905845,1.319344334764213,1.3186538739717197,1.3179940673492696,1.31740275546178,1.3168766844593616,0.03126512498391128,0.31292902153299695,0.4649380277225659,0.5617256609561294,0.629233919065044,0.6792079432776554,0.6876458540105603
58,0.04961822144924071,0.007138274628554516,0.002674125018529594,0.03836202947466709,0.0009994036656020464,1.3230051272323364,1.3222173330670348,1.3215036182183784,1.32076629143682,1.3200630498893426,1.319434948929488,1.3188773704700703,0.032253686597315805,0.313910953750406,0.46590081204543377,0.5626727655550305,0.6301674115626822,0.6801306011036614,0.6876458540105603
59,0.050442547088740367,0.0070940300165548975,0.0026480830274522305,0.03817989839782108,0.0009992211617088995,1.3252621224070928,1.3244145608316842,1.3236522478381492,1.3228666896967636,1.322120315489954,1.321457397574764,1.3208709994738015,0.03323940216075299,0.31488907478318706,0.466858682381391,0.5636143289448362,0.631095221145288,0.6810479039915239,0.6876458540105603
60,0.05313192795168862,0.007049884903968028,0.002718542004004121,0.04084773773527779,0.0009990143508499217,1.3275255772173036,1.3266189422773658,1.3258079259976605,1.3249740303611481,1.3241845031325132,1.3234865281548012,1.322870490910657,0.03422753915724514,0.315870694403806,0.46781997762210487,0.5645593568846764,0.6320265712297671,0.6819687920797732,0.6876458540105603
61,0.05402189991265478,0.007005781491630669,0.002669790992513299,0.0410877418681871,0.0009987832431047822,1.3297956410738958,1.3288297707553787,1.3279716063147513,1.327091062582214,1.3262598785915898,1.3255278859648942,1.324882522567995,0.03521852638998125,0.31685595211818135,0.4687855448224178,0.5655093785501039,0.632963539686125,0.6828957463085691,0.6876458540105603
62,0.05024850046339226,0.006962025448092556,0.002917374949902296,0.039402671620598476,0.0009985278497373468,1.3320653375539935,1.3310390164213606,1.330131977210499,1.329203034202752,1.3283284819686703,1.3275606785187402,1.3268838712519744,0.0362086548921515,0.31784054701411907,0.4697497299002794,0.5664574392596973,0.6338980375995937,0.6838197726194759,0.6876458540105603
63,0.051618505152210864,0.00691857694641234,0.003241333004552871,0.039814168408798395,0.0009982481831951274,1.3343370471852212,1.3332483868114922,1.3322909526678277,1.3313114633517686,1.330391466612483,1.3295863719218728,1.3288772373633881,0.037199018096643714,0.31882538650067266,0.47071352585699316,0.5674044364571844,0.6348308267551853,0.684741597682114,0.6876458540105603
64,0.051579467908991476,0.006875392061280424,0.0027040830464102328,0.03996271881896888,0.0009979442571086772,1.3366107910137786,1.3354588397485248,1.3344502407902425,1.333418689918959,1.3324512167964988,1.331606592821335,1.3308630446442098,0.038189861800391224,0.31981108781013196,0.4716778897744223,0.5683516166036778,0.6357632871908504,0.6856625275670942,0.6876458540105603
65,0.04957180551916473,0.006832742853789862,0.0026788749964907765,0.03784604204021403,0.0009976160862909245,1.3388787703667788,1.3376586042017307,1.3365957073369932,1.3355102975966135,1.3344951183162563,1.333612348174538,1.3328364418116072,0.03917708924079633,0.3207917833276524,0.4726359232647465,0.569291669078242,0.6366883031923516,0.6865761662847245,0.6876458540105603
66,0.04962829191614809,0.006790571017642325,0.0028098750044591725,0.038334365983337976,0.0009972636867364526,1.3411448660729732,1.3398494606682176,1.3387294936073029,1.337588734713006,1.336525392620072,1.3356050380092335,1.3347975826766723,0.04016262898456356,0.3217686180377664,0.47358894949129116,0.5702260521413213,0.6376073243341409,0.6874838026994938,0.6876458540105603
67,0.049327806963649135,0.006748904990188418,0.0026149589684791863,0.038629330237906816,0.000996887075620718,1.343411162272888,1.3420350382818393,1.3408526770728495,1.3396518660751264,1.338536639920668,1.3375761485493962,1.3367356486652335,0.0411473438135734,0.3227429970736086,0.47453748464476764,0.5711542403894173,0.638518788717558,0.688382921575202,0.6876458540105603
68,0.053095432714775896,0.006707359331054495,0.0026562080020084977,0.03965171394958448,0.0009964862712992153,1.345679140495236,1.3442231430668685,1.3429790290547805,1.3417202226561238,1.3405566664323019,1.3395605569892435,1.3386909989521272,0.042132263910968235,0.32371874934546996,0.4754875684338495,0.5720846153712302,0.6394334500248845,0.6892864721806891,0.6876458540105603
69,0.05028872902961317,0.006666097155271632,0.0027813329943455756,0.03892166130917563,0.0009960612933065818,1.34794533030832,1.3464103777545624,1.3451042022331918,1.34378618210806,1.3425723443458897,1.3415382774781694,1.340637444716878,0.043115963845429955,0.32469444534808384,0.47643746240274887,0.5730144951560484,0.6403471314801,0.6901884698115826,0.6876458540105603
70,0.04899030857641741,0.006625323595285514,0.0027240830240771174,0.038183331077827974,0.000995612162355645,1.3502099532250589,1.3485896283384602,1.347217919780279,1.3458378457401678,1.3445714521287513,1.3434977852096046,1.3425643921059054,0.04409817427895117,0.32566661858890505,0.4773824189226211,0.5739383669964024,0.6412539708380386,0.6910830410362883,0.6876458540105603
71,0.04699272201857774,0.006585228935764251,0.002615374978631735,0.035992902559176275,0.0009951389003364144,1.3524622356083078,1.3507536437101915,1.349311324666204,1.3478651147861034,1.3465441405140552,1.345431197397982,1.3444670496322708,0.045073692487947355,0.32663134048779663,0.47831783068865563,0.5748510231335578,0.6421485502215803,0.6919650232174734,0.6876458540105603
72,0.05098583667171606,0.006545340085099228,0.0026752499979920685,0.038743390230302766,0.0009946415303150127,1.3547147560995354,1.3529182531214967,1.351404732603672,1.3498926690307371,1.3485183526179794,1.3473679454376728,1.346374418113468,0.04604866088537852,0.327596527351176,0.47925349978741505,0.575764043150264,0.6430438376829913,0.6928482062423484,0.6876458540105603
73,0.04940736563560541,0.006505747194541062,0.002564750029705465,0.03805976203607038,0.0009941200765325531,1.3569639570370944,1.355080422389136,1.35349580334551,1.3519167068982894,1.3504874434904826,1.3492980004907227,1.348273598766944,0.04702163677218546,0.3285608032758193,0.48018818945380576,0.5766757938374815,0.6439374583949423,0.6937293320046911,0.6876458540105603
74,0.04897027292644743,0.006466556030689981,0.0027659580227918923,0.03732259934152916,0.0009935745644039575,1.3592086528557827,1.3572343841850574,1.355576585666021,1.3539299969477756,1.3524469029779032,1.351220767682661,1.3501676188873353,0.04799196411990145,0.3295215530325118,0.4811185213442449,0.5775828891197984,0.6448265590305214,0.6946064199088531,0.6876458540105603
75,0.052098283737283826,0.006427423424706227,0.0026634169626049697,0.040143923293754845,0.0009930050205167172,1.3614620970739517,1.3593946447579766,1.3576646679593602,1.3559514686579714,1.354414373277119,1.3531499073716704,1.3520652424860602,0.04896593056065262,0.33048599028467984,0.48205298946460773,0.5784946175953096,0.6457205210687939,0.6954882199920257,0.6876458540105603
76,0.04733625766752969,0.006388822926499492,0.0026674169930629432,0.037393386965633386,0.000992411472629598,1.3637125717020475,1.361546664737514,1.3597397809200635,1.3579550511691585,1.3563592872308547,1.3550524435438636,1.3539329442838484,0.049937722050977955,0.3314467132182837,0.48298192184444516,0.5793990690955904,0.646605607405283,0.6963598142568013,0.6876458540105603
77,0.04785841401422349,0.00635065499562898,0.0026823339867405593,0.0370309346648826,0.0009917939496712864,1.3659572453599675,1.36369034209135,1.3618051055101295,1.3599467664904952,1.3582898526107905,1.3569380381461886,1.3557815221310512,0.05090623889293486,0.3324038691137174,0.48390670934018937,0.5802987390060531,0.6474852037615965,0.6972252136382457,0.6876458540105603
78,0.04921132459242056,0.006312783230596021,0.002633333031553775,0.037950688289198155,0.00099115248173898,1.3682013669241317,1.3658307864606896,1.3638664636004956,1.3619337383179646,1.360214836919629,1.3588173031867052,1.357622975340538,0.05187388143193189,0.3333598210158924,0.48482991939674075,0.5811965623780936,0.6483627087313069,0.6980883286127451,0.6876458540105603
79,0.04871166046528706,0.00627526237245815,0.0027385830180719495,0.037336292036934754,0.0009904871000969212,1.3704414932994957,1.367967157205567,1.3659211763351378,1.3639121639971454,1.3621308089057376,1.3606883931046174,1.3594573953308335,0.05283914189966823,0.3343138972808002,0.48575023717622995,0.5820907355167769,0.6492361986882264,0.6989474553440344,0.6876458540105603
