k,l2o,ldro_pep,lpep,l2o_alista
1,22.450133793163335,22.350953765933046,22.305620381253224,22.167240347664578
2,10.373391687372717,10.383394548267667,13.743857678215328,13.346296800809787
3,6.575511444362182,10.020096915202474,10.915153562452845,9.728007690016323
