k,l2o,ldro_pep,lpep,l2o_alista
1,49.699172391873354,49.49372286032746,50.93958241060455,50.46038768881352
2,27.179420663551483,26.916354987860952,29.982297691042092,29.838857694878715
3,22.66588397463858,25.474289062133344,24.050304473596903,22.03880432113447
