K,eps_idx,eps,alpha_idx,alpha,mro_sol,solvetime,dro_feas_sol
11.0,0.0,9.999999999999999e-06,0.0,0.01,0.1853450730492266,0.98722079,0.1853450730492266
11.0,0.0,9.999999999999999e-06,1.0,0.05,0.18445476855997103,0.280499699,0.18445476855997103
11.0,1.0,2.818382931264455e-05,0.0,0.01,0.18712184233567725,0.292750278,0.18712184233567725
11.0,1.0,2.818382931264455e-05,1.0,0.05,0.18485859557066275,0.283371484,0.18485859557066275
11.0,2.0,7.943282347242822e-05,0.0,0.01,0.19130746392390757,0.287904731,0.19130746392390757
11.0,2.0,7.943282347242822e-05,1.0,0.05,0.1859770322393913,0.253684468,0.1859770322393913
11.0,3.0,0.00022387211385683378,0.0,0.01,0.20177072531931628,0.308039151,0.20177072531931628
11.0,3.0,0.00022387211385683378,1.0,0.05,0.18855355854715186,0.26830427,0.18855355854715186
11.0,4.0,0.000630957344480193,0.0,0.01,0.22881410748452835,0.28738939,0.22881410748452835
11.0,4.0,0.000630957344480193,1.0,0.05,0.1948032142162628,0.273954469,0.1948032142162628
12.0,0.0,9.999999999999999e-06,0.0,0.01,0.1576096472700634,0.337959687,0.1576096472700634
12.0,0.0,9.999999999999999e-06,1.0,0.05,0.15672094341899323,0.330276095,0.15672094341899323
12.0,1.0,2.818382931264455e-05,0.0,0.01,0.15931500675462393,0.34675505,0.15931500675462393
12.0,1.0,2.818382931264455e-05,1.0,0.05,0.15712542536210963,0.353785921,0.15712542536210963
12.0,2.0,7.943282347242822e-05,0.0,0.01,0.16333569992828442,0.343410675,0.16333569992828442
12.0,2.0,7.943282347242822e-05,1.0,0.05,0.15820768055933726,0.331919868,0.15820768055933726
12.0,3.0,0.00022387211385683378,0.0,0.01,0.17341182390426174,0.370913577,0.17341182390426174
12.0,3.0,0.00022387211385683378,1.0,0.05,0.1606819982027531,0.33992679,0.1606819982027531
12.0,4.0,0.000630957344480193,0.0,0.01,0.19946789683199448,0.389566576,0.19946789683199448
12.0,4.0,0.000630957344480193,1.0,0.05,0.1667034679335899,0.331392177,0.1667034679335899
13.0,0.0,9.999999999999999e-06,0.0,0.01,0.1341300979406083,0.486639295,0.1341300979406083
13.0,0.0,9.999999999999999e-06,1.0,0.05,0.13324761166792626,0.479448213,0.13324761166792626
13.0,1.0,2.818382931264455e-05,0.0,0.01,0.13576053729182114,0.479487733,0.13576053729182114
13.0,1.0,2.818382931264455e-05,1.0,0.05,0.13364959907084215,0.478573742,0.13364959907084215
13.0,2.0,7.943282347242822e-05,0.0,0.01,0.13962214776905918,0.51025569,0.13962214776905918
13.0,2.0,7.943282347242822e-05,1.0,0.05,0.13469240648130779,0.471503861,0.13469240648130779
13.0,3.0,0.00022387211385683378,0.0,0.01,0.14934101090573643,0.516000379,0.14934101090573643
13.0,3.0,0.00022387211385683378,1.0,0.05,0.13707326093587713,0.477633311,0.13707326093587713
13.0,4.0,0.000630957344480193,0.0,0.01,0.1744641817571087,0.539926206,0.1744641817571087
13.0,4.0,0.000630957344480193,1.0,0.05,0.14286922108927844,0.488916228,0.14286922108927844
14.0,0.0,9.999999999999999e-06,0.0,0.01,0.1142465581118885,2.31442487,0.1142465581118885
14.0,0.0,9.999999999999999e-06,1.0,0.05,0.11337941421860748,2.2457632849999998,0.11337941421860748
14.0,1.0,2.818382931264455e-05,0.0,0.01,0.11580990595438446,2.3809463920000002,0.11580990595438446
14.0,1.0,2.818382931264455e-05,1.0,0.05,0.11378122472378946,2.231343103,0.11378122472378946
14.0,2.0,7.943282347242822e-05,0.0,0.01,0.11952926201237357,2.606821256,0.11952926201237357
14.0,2.0,7.943282347242822e-05,1.0,0.05,0.1147811052363433,2.214703787,0.1147811052363433
14.0,3.0,0.00022387211385683378,0.0,0.01,0.12890253202393204,2.679137438,0.12890253202393204
14.0,3.0,0.00022387211385683378,1.0,0.05,0.1170749524999497,2.322835903,0.1170749524999497
14.0,4.0,0.000630957344480193,0.0,0.01,0.15314212010164394,2.815882657,0.15314212010164394
14.0,4.0,0.000630957344480193,1.0,0.05,0.12265713413890414,2.408960875,0.12265713413890414
15.0,0.0,9.999999999999999e-06,0.0,0.01,0.09741243754439292,1.337525255,0.09741243754439292
15.0,0.0,9.999999999999999e-06,1.0,0.05,0.09656607855074917,2.415440705,0.09656607855074917
15.0,1.0,2.818382931264455e-05,0.0,0.01,0.09891711511495102,2.304028354,0.09891711511495102
15.0,1.0,2.818382931264455e-05,1.0,0.05,0.09696685367874566,2.394517552,0.09696685367874566
15.0,2.0,7.943282347242822e-05,0.0,0.01,0.1024987783178864,2.631599155,0.1024987783178864
