iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11
10,0.027432991267277676,0.0016223483931720073,0.0038837079773657024,0.020748998798760868,1.8819999999999986e-05,1.250221760882246,1.250221769598615,1.2502218393975344,1.2502218818882114,1.2502218562549374,1.2502217743948139,1.2502217261043718,1.2502218152895717,1.2502220329762554,1.2502222599474595,1.250222391192853,1.2502223625592657,9.918773284249023e-05,0.28185271651379284,0.43414200070557024,0.5311630290964393,0.5988777825289252,0.6490224260400853,0.6877448279601931,0.7185987211925982,0.743789896443182,0.7647636566510219,0.7825083288643012,0.7976243809601434
11,0.026470729044167668,0.0016220895179541745,0.0040144589729607105,0.02021814036111831,2.079999999999999e-05,1.2502683483492585,1.2502684198020988,1.2502685276985745,1.2502685837131502,1.2502685414135841,1.2502684167131033,1.2502683243924166,1.250268402689675,1.2502686551108455,1.2502689452725089,1.2502691441867484,1.2502691623946636,0.00012003091820588204,0.28187358727062256,0.4341628878195659,0.5311839223519366,0.5988986682411737,0.649043288072747,0.6877656541425907,0.7186195132912365,0.7438106740397123,0.7647844470609712,0.7825291510767897,0.7976243809601434
12,0.026270545642880935,0.00162180506491985,0.004013249999843538,0.019638846310028598,2.2779999999999995e-05,1.250319287979482,1.2503194436933545,1.2503196260082976,1.2503197422539007,1.2503197425096428,1.2503196467989601,1.2503195881858404,1.2503197272185507,1.2503200697235803,1.2503204597528914,1.2503207486658858,1.2503208286837522,0.0001428178275640747,0.28189641329709103,0.43418574276521427,0.5312067999799996,0.5989215598206661,0.6490661832963315,0.6877885460321602,0.7186424057142398,0.7438335836563141,0.7648073936718249,0.7825521441845249,0.7976243809601434
13,0.025059452779800803,0.001621497653942293,0.003929958038497716,0.019476339096277093,2.476e-05,1.2503746170447385,1.2503748103021186,1.2503750381215437,1.2503751831208856,1.250375186952612,1.2503750741997746,1.2503749988374924,1.2503751467693338,1.250375528825671,1.2503759713072302,1.2503763063225353,1.2503764064373486,0.00016756477946190017,0.2819211788026399,0.43421052573297914,0.5312315925754965,0.59894634999659,0.6490909568765264,0.6878132924462232,0.7186671265850088,0.7438582959539052,0.7648321205510473,0.7825769008329266,0.7976243809601434
14,0.026578842925730952,0.0016211636095565156,0.003930666018277407,0.020054903189014865,2.6740000000000005e-05,1.250434353590796,1.250434615886908,1.2504349520285498,1.2504352115366593,1.250435322054103,1.2504352993471364,1.250435297036044,1.2504355056051155,1.2504359321483511,1.250436391900525,1.2504367139723243,1.2504367795785596,0.0001942843572861193,0.2819479356867678,0.4342373282286203,0.5312584422985697,0.598973243340998,0.6491178851806129,0.6878402447120933,0.7186940956462691,0.7438852822613231,0.7648591274440814,0.7826039260601547,0.7976243809601434
15,0.024645834955717552,0.0016208090718955598,0.003876500006299466,0.019244262327008353,2.8719999999999996e-05,1.2504984943237245,1.2504987163698882,1.2504990544781782,1.2504993029216103,1.250499373578876,1.2504992899335805,1.2504992379266802,1.2504994464626873,1.250499930674505,1.2505004765878602,1.2505008761678809,1.2505009696965275,0.00022296450018885906,0.28197659914309486,0.43426598950746215,0.5312870928739039,0.5990018673878152,0.6491464639849176,0.6878687656055952,0.7187225646766645,0.7439137290791986,0.7648875919732773,0.7826324366271555,0.7976243809601434
16,0.028062914942698386,0.001620425809047603,0.004672834009397775,0.02081267496006521,3.07e-05,1.250567194494444,1.2505674088986625,1.2505678447455084,1.2505682101906503,1.2505683984922442,1.2505684249720694,1.2505684799491565,1.2505688024862176,1.2505694032339638,1.250570047061725,1.250570508923567,1.2505706184869498,0.00025368649428100456,0.2820073246009792,0.4342967537680942,0.5313179004544486,0.5990327158064087,0.6491773448836093,0.687899669179849,0.7187534884854762,0.7439446831349669,0.764918591029978,0.7826634857781255,0.7976243809601434
17,0.026800912563284804,0.0016200179474539671,0.003918041998986155,0.02052364753593341,3.2680000000000006e-05,1.2506404341396482,1.2506406749535601,1.25064121803929,1.250641682994715,1.2506419456744324,1.2506420234168703,1.2506421281072957,1.2506425247714208,1.2506432246248562,1.2506439653655943,1.2506444955923666,1.2506446268602003,0.00028644376965250123,0.28204010058965107,0.43432957439952397,0.5313507620111594,0.599065607479864,0.6492102513238533,0.6879325765733628,0.7187863945875962,0.7439776021714364,0.7649515440335906,0.7826964836791812,0.7976243809601434
18,0.02504469046511002,0.0016195917308969834,0.004021125030703843,0.019592591584006475,3.466000000000001e-05,1.2507181602347583,1.250718237543923,1.250718729901591,1.2507191136259657,1.2507192272297452,1.2507190930588281,1.2507189837563208,1.2507192568367613,1.2507199757610141,1.2507208526433262,1.250721569064478,1.250721839209596,0.0003211983452640931,0.28207478402549785,0.43436423794826434,0.5313853896136068,0.5991001679278415,0.6492447054862052,0.6879668932893125,0.718820574669386,0.7440116924262776,0.7649856208148036,0.7827306157096595,0.7976243809601434
19,0.024377784512738226,0.0016191435316810308,0.003955209045670927,0.01866766792032026,3.664e-05,1.2507999847332083,1.2507999323047785,1.2508003504377816,1.2508006156494764,1.2508005484140938,1.250800189899641,1.250799880890192,1.2508000689083971,1.250800858121414,1.2508019211212849,1.250802861771335,1.2508032832388167,0.00035777554437114225,0.2821113001858393,0.43440071490467935,0.5314218063618235,0.5991364923027898,0.6492809012522989,0.6880029365325198,0.7188564775666858,0.744047514935333,0.7650214501035334,0.7827665256507093,0.7976243809601434
20,0.024033247432555055,0.001618676550007887,0.003926041012164205,0.018699172202095802,3.8620000000000006e-05,1.2508860200317997,1.2508857542955756,1.250886009872813,1.250886019057724,1.2508855953288394,1.2508848233172687,1.2508841482440587,1.2508841428717175,1.2508849638737307,1.2508862254025237,1.2508874189368153,1.2508879893845704,0.00039622261840415335,0.2821496442424077,0.43443897469366005,0.5314599428642347,0.5991744557783709,0.649318641501912,0.6880404247846469,0.7188937367136495,0.7440846327124099,0.765058550316621,0.7828037145289766,0.7976243809601434
21,0.026587200112469025,0.0016181831828840714,0.004029374977108091,0.020234210437213258,4.0600000000000004e-05,1.2509766273404768,1.2509761597614628,1.250976242459063,1.2509760141829322,1.2509752836605463,1.2509741709686926,1.2509732069745558,1.2509730652141622,1.2509739393295447,1.2509753881389678,1.2509768080188033,1.250977513282205,0.0004367215408262457,0.2821900474963597,0.4344792996234375,0.5315001610389557,0.5992145291742713,0.6493585305214435,0.6880801066039928,0.7189332314525035,0.7441240153530811,0.7650979259788763,0.7828431718410196,0.7976243809601434
22,0.025851283189458465,0.0016176639326548393,0.004151708970312029,0.019889357419055044,4.2579999999999996e-05,1.2510716019251102,1.2510710713952728,1.251071090031165,1.2510707211491354,1.2510697686995484,1.2510683653361545,1.2510670979616514,1.2510667274987943,1.2510675012708423,1.2510689588036161,1.2510704346549875,1.2510711448046454,0.00047917931655751755,0.2822324756299723,0.43452169343311636,0.5315424914766752,0.599256757811315,0.6494006120362543,0.6881220029966472,0.7189749378980939,0.7441655779056794,0.7651394268068094,0.7828846902441985,0.7976243809601434
23,0.027265028690867152,0.0016171154517335721,0.0037918330053798854,0.020377355649594874,4.4559999999999993e-05,1.2511711161293448,1.2511705675354632,1.2511706242591012,1.2511702739992525,1.2511692939016672,1.2511677984939098,1.2511663923939633,1.2511658952518048,1.2511666077191106,1.251168076842916,1.2511696116319813,1.2511703691717333,0.0005236799139444329,0.2822769766974923,0.4345662145138133,0.5315870237397843,0.5993012790971461,0.6494450866040198,0.6881663910614719,0.7190192182559468,0.7442097679791516,0.7651835766627841,0.7829288534997234,0.7976243809601434
24,0.02611217134542549,0.0016165439023923377,0.003938291047234088,0.01990192687573461,4.654e-05,1.251275123668676,1.2512745347340626,1.251274598992951,1.2512742107749821,1.2512731359453662,1.2512714888093042,1.2512699073995417,1.2512692806651258,1.251269964143213,1.2512715039732982,1.2512731690174,1.251274031832163,0.0005701840159599081,0.28232346813335685,0.4346127066937819,0.5316334975311006,0.5993477054851082,0.649491427386107,0.6882126097003268,0.7190653039018255,0.744255754792287,0.7652295334497469,0.7829748486314476,0.7976243809601434
25,0.02696831629937089,0.001615944832087342,0.004150499997194856,0.02009711816296313,4.8519999999999996e-05,1.2513836338217212,1.2513830257578837,1.2513831049359962,1.2513827466931267,1.2513817161267313,1.2513801097919983,1.2513785617201312,1.2513779856342455,1.2513787613931848,1.251380431079911,1.2513822428837433,1.2513832193478016,0.0006186944584099788,0.28237197684817295,0.43466121988676276,0.5316820180029777,0.5993962299050042,0.6495399418193188,0.6882610948169253,0.719113752641305,0.7443041882264686,0.7652779940214682,0.7830233742899398,0.7976243809601434
26,0.026045776698020457,0.0016153217921375394,0.0038532500038854778,0.019842518538951977,5.05e-05,1.2514965765017179,1.2514958829525527,1.251496026041738,1.2514957648181695,1.2514948175450489,1.2514932413171442,1.2514916652405323,1.2514910469958482,1.2514918207158385,1.2514935498126287,1.2514954739219881,1.2514965653567465,0.0006691876598960975,0.28242244598653626,0.43471171572620787,0.5317325475431488,0.5994467831011997,0.6495904912634809,0.6883116040817748,0.7191641982515111,0.7443545809567798,0.7653283759863158,0.7830737925662523,0.7976243809601434
27,0.026348144264141806,0.0016146760376573237,0.004070167022291571,0.02032384715483658,5.2480000000000006e-05,1.251614118314212,1.2516134218858694,1.2516136115802687,1.2516133639280818,1.2516123659317728,1.2516106503646667,1.251608869422913,1.2516080608651552,1.2516087371960933,1.2516104825122258,1.2516125095558495,1.251613711975614,0.0007217455678348262,0.28247501172803474,0.4347643006103207,0.5317851370326651,0.5994993478170949,0.6496429861662053,0.6883639801548441,0.71921642984177,0.7444066903347104,0.7653804275854029,0.7831258588364445,0.7976243809601434
28,0.02478730798027791,0.0016140148791275069,0.003974083985667676,0.019420916505136384,5.4460000000000004e-05,1.2517359568850295,1.2517353026909752,1.2517354231787947,1.2517349483427394,1.2517335520879482,1.2517312684677881,1.251728836303386,1.2517274700638983,1.2517278383312715,1.2517295560917419,1.2517317573936106,1.2517331477149716,0.0007762138686018603,0.2825294938205604,0.43481873720501785,0.5318394694533469,0.5995535023405226,0.6496968743631568,0.6884175217865944,0.7192695988183576,0.7444595525415507,0.765433127066361,0.7831785560861151,0.7976243809601434
29,0.024768892901577466,0.0016133356997389207,0.0038903329987078905,0.0191459046888303,5.644000000000001e-05,1.2518620328909313,1.2518613069795819,1.2518612588976428,1.251860413580653,1.251858418226288,1.2518553403230366,1.2518520721723045,1.2518500703200695,1.2518501782707099,1.251852005291938,1.2518545448401026,1.2518562308776227,0.0008325550167937036,0.2825857956830423,0.43487493956854045,0.5318954944153366,0.5996092506400301,0.6497522366732303,0.6884724136413525,0.7193240166355498,0.7445136109059873,0.7654870289392571,0.7832325091340563,0.7976243809601434
30,0.025848828386797747,0.0016126328890803535,0.0039724590023979545,0.020013526380571457,5.842e-05,1.2519925938018317,1.2519918792218405,1.2519916903725703,1.2519904672268252,1.251987841242384,1.251983900910855,1.2519796697998689,1.2519768385638306,1.251976448672362,1.2519781454012202,1.2519808153047605,1.2519826444336146,0.0008909135967441794,0.2826441574334031,0.43493322312494637,0.5319536140263003,0.5996671006220995,0.6498096972077038,0.6885293811199609,0.7193804598717669,0.7445696162953451,0.7655427826172816,0.7832882204143373,0.7976243809601434
31,0.024199094789357112,0.001611917486200025,0.003918083035387099,0.019065611169067267,6.04e-05,1.2521274857487996,1.252126556538968,1.2521259345517126,1.2521239801010433,1.2521203054350112,1.2521150616691903,1.2521094948714788,1.2521056297128326,1.252104742253525,1.2521064624666494,1.2521094739415035,1.2521115818486104,0.0009511714864836342,0.28270430592634926,0.4349931550660059,0.5320132139695914,0.5997262263291906,0.6498681971286075,0.6885871432071299,0.7194374874420939,0.744626077111192,0.765598967222209,0.7833444281198501,0.7976243809601434
32,0.02683462690880096,0.0016111696635374086,0.004009124997537583,0.02009581571550815,6.238000000000001e-05,1.25226679323793,1.252265807323752,1.2522650095567986,1.252262637193325,1.2522582656630254,1.252252080390251,1.2522455006397093,1.2522408326767094,1.2522395633655956,1.2522413247592818,1.2522446403687129,1.2522470002233075,0.0010134150807854937,0.282766527310108,0.4350552699510175,0.5320751306389452,0.5997878249163965,0.649929344159312,0.6886477318597378,0.7194975037057896,0.7446856459980952,0.7656583209599495,0.7834038094706237,0.7976243809601434
33,0.027573169462965313,0.001610387864534627,0.003893583023454994,0.020666198186313104,6.436e-05,1.2524108122185293,1.2524098917926978,1.2524091444996188,1.2524066544846126,1.2524019521928973,1.2523952198523682,1.2523879741692676,1.2523827228169775,1.2523811306609092,1.2523828637924979,1.2523863540146754,1.2523888753633263,0.0010777834140242334,0.28283094540038106,0.43511968815734936,0.5321394884594549,0.5998520346892898,0.6499932984573153,0.6887113303603944,0.719560706644375,0.7447485192124437,0.7657210204820852,0.783466509385315,0.7976243809601434
34,0.024137231384876542,0.0016095937337075553,0.003891542030032724,0.018767348548333857,6.634e-05,1.252558896128175,1.2525578644642883,1.2525569032669785,1.2525539212201078,1.2525484511382083,1.252540751636325,1.2525325512852246,1.2525266527775856,1.2525248983251238,1.2525268932779998,1.2525308578175025,1.2525337192509423,0.00114394112353589,0.28289705919625724,0.43518567464434743,0.5322052449165425,0.5999174373571938,0.6500582192525337,0.6887756803012801,0.7196245029219096,0.7448119234252374,0.7657842907378576,0.7835298913361951,0.7976243809601434
35,0.02413589385732354,0.0016087888074615229,0.0038915409822948277,0.018789705650897194,6.832000000000001e-05,1.2527112208816398,1.252709683611614,1.2527081689440207,1.2527043050722286,1.2526976013258,1.252688456196053,1.2526789582123774,1.2526723504064226,1.252670675624822,1.252673362872494,1.2526782579939597,1.2526817554826402,0.0012119555859610566,0.2829648406700571,0.4352531687050171,0.5322723160092382,0.5999839167374618,0.650123943624733,0.6888405648323234,0.7196886331021219,0.7448755880860032,0.765847889179776,0.7835937698599575,0.7976243809601434
36,0.025903842772783976,0.0016079531720056919,0.003951916994992644,0.019527298169876986,7.03e-05,1.2528676804204812,1.2528658679398397,1.252864052727849,1.2528596078862004,1.2528520268614964,1.2528418208245191,1.2528313580237007,1.2528242236263176,1.2528226137886882,1.2528258126267684,1.2528313675365343,1.2528352539179766,0.001281827264536293,0.2830345975909939,0.43532274460656645,0.5323415999193992,0.6000527695704321,0.650192229100738,0.68890820617355,0.7197556881976829,0.7449422796768524,0.7659145308794829,0.7836606318010335,0.7976243809601434
37,0.026148695811836188,0.0016070892148473703,0.00386850000359118,0.019751272353731933,7.228e-05,1.2530284534082206,1.253026547097606,1.2530247038696924,1.253019942870722,1.253011721601767,1.2530006294429328,1.2529892684387616,1.2529815486541414,1.2529798562005667,1.2529833980618228,1.2529894815122316,1.252993708029447,0.0013536350367362958,0.28310639077359595,0.43539446638922347,0.532413142371288,0.6001239924645789,0.6502629865307111,0.6889783963521044,0.7198253277232955,0.745011543698523,0.7659836958444014,0.7837299526770367,0.7976243809601434
38,0.027797204287137507,0.001606192260712151,0.004054958000779152,0.020772737545406494,7.426e-05,1.2531942643688239,1.2531923382747543,1.253190506847613,1.2531856118562708,1.253177052022387,1.2531654232419465,1.2531534690081079,1.253145347632475,1.2531436167605734,1.2531474521497823,1.2531539969692038,1.2531585700903598,0.0014277063774256616,0.2831804939938055,0.4354685386236804,0.5324871255940431,0.6001977932833514,0.6503364923148889,0.6890515142579287,0.7198980503334644,0.7450839918009207,0.7660560793949341,0.783802471355429,0.7976243809601434
39,0.024715572533165284,0.0016052819898883686,0.003889499988872558,0.019290660736257365,7.624e-05,1.2533644229232144,1.2533622830245177,1.2533602211897417,1.2533548822308898,1.2533456065380688,1.253333030566826,1.2533201017500117,1.2533112931163881,1.2533093681236753,1.2533134558781913,1.253320485959467,1.2533254122389896,0.001503702039117514,0.2832564259900753,0.4355443327294046,0.5325626960743846,0.6002730138780048,0.6504112207882943,0.6891256428180077,0.7199715842641019,0.7451570981428866,0.7661290374685361,0.7838755512391219,0.7976243809601434
40,0.023859414792748498,0.001604361418035018,0.003986834024544805,0.018754455174996694,7.822e-05,1.2535387071553072,1.253536012791702,1.253533327862567,1.2535271285990017,1.2535167054305136,1.253502783489282,1.2534885910504003,1.2534789769085655,1.2534769054342123,1.2534813879846252,1.2534890474670886,1.2534943601145878,0.0015815054626609581,0.2833339998710161,0.4356215966686497,0.5326395460321931,0.600349302242293,0.650486792425106,0.6892004004162173,0.7200455792149543,0.7452305759851573,0.7662023644234799,0.7839490631575746,0.7976243809601434
41,0.024856284455228403,0.0016034214017186432,0.004019165993668139,0.019263449356428552,8.020000000000001e-05,1.2537171362993613,1.2537140201573878,1.2537107405526222,1.2537036378759974,1.253691955806933,1.2536765129701675,1.2536608266853766,1.253650136231112,1.253647628458072,1.253652219360168,1.2536602414110114,1.2536657118664498,0.001661158120681636,0.2834134873023773,0.43570078199857326,0.5327183061914034,0.6004274680343926,0.6505641847262916,0.6892768959171756,0.7201212047465252,0.745305561175343,0.7662770752043404,0.7840238523697016,0.7976243809601434
42,0.024737315085232373,0.0016024665520115633,0.003949832986108959,0.01929429646678545,8.218e-05,1.253899774413087,1.253896379954851,1.2538925667671517,1.2538844398848354,1.2538711876765123,1.2538537294807766,1.2538359303102051,1.2538235495302017,1.253820139277053,1.2538245869528422,1.2538329015034473,1.2538385195393358,0.0017426859357408907,0.28349491432399304,0.4357819099394869,0.532798951582204,0.600507393558957,0.6506431368202739,0.6893546818205575,0.720197812594209,0.745381239519848,0.7663522690423685,0.7840990246721904,0.7976243809601434
43,0.025299655052041115,0.0016014866037955214,0.003955625055823475,0.0193586756515386,8.416000000000001e-05,1.2540868291362761,1.2540829776037192,1.254078536149632,1.2540694073599032,1.2540547219069493,1.2540355075329175,1.2540159571466079,1.2540022799531199,1.2539983020895134,1.2540028243253583,1.254011526728957,1.2540172981875881,0.0018261488808870813,0.2835782076147558,0.4358648594836964,0.5328814108661568,0.600589160998858,0.6507240002788722,0.6894344934597555,0.7202765968208792,0.7454592564795284,0.7664299432062044,0.7841767742069846,0.7976243809601434
44,0.025724352885651166,0.0016004772728486544,0.003962791990488768,0.0196007817389928,8.614e-05,1.2542781407732926,1.2542741390300998,1.2542693317732196,1.2542594375663076,1.254243574818836,1.2542228800515598,1.2542018216614363,1.2541869809759352,1.2541824091198848,1.2541868321892278,1.2541956585725265,1.2542013281128988,0.0019115122253376955,0.2836635517485714,0.4359499569437847,0.5329661187445562,0.6006732933060551,0.6508073632406458,0.6895169463169993,0.7203581453039238,0.7455401114919779,0.7665104621632922,0.7842573138913226,0.7976243809601434
45,0.02561091250733882,0.0015994473672181577,0.003877707989886403,0.01969697021784059,8.812e-05,1.2544740617225536,1.2544698961983822,1.2544646783459554,1.2544539467534828,1.254436778387162,1.2544144087827835,1.2543916115314862,1.2543754088281232,1.2543701466566806,1.2543745034791876,1.2543835942473045,1.2543893398922472,0.0019989273362228093,0.2837509472440891,0.436037084029185,0.5330528225533151,0.6007593651737526,0.6508925807706832,0.689601143216516,0.7204413190078462,0.7456224936431418,0.7665924576920657,0.7843393364159079,0.7976243809601434
46,0.024690744698083262,0.001598397505355938,0.003992874990217388,0.018989575599567092,9.010000000000001e-05,1.2546739079260298,1.2546696823925498,1.2546641438183503,1.254652671786021,1.2546342485605222,1.2546101584539895,1.2545854645028542,1.254567670194455,1.2545614925376591,1.254565622841646,1.2545748984218608,1.2545806943827424,0.0020880836150355023,0.2838401379215666,0.4361260314687267,0.533141374158538,0.6008472992693648,0.6509796468868929,0.6896871370894532,0.7205262027969831,0.7457064827791202,0.7666759689110615,0.7844228172289787,0.7976243809601434
47,0.02803483040849962,0.0015973049690483994,0.0038114580092951655,0.021244306896714166,9.208000000000001e-05,1.2548792663397128,1.25487519340742,1.2548697175117738,1.254858066450363,1.254839062937121,1.2548139084290861,1.2547877617039505,1.2547684417656244,1.2547610153323665,1.2547643246312605,1.2547731331661314,1.2547785286875577,0.002179754602052361,0.28393197558150357,0.43621782808116494,0.5332330490250613,0.6009386933138534,0.6510705448156975,0.6897773141291602,0.7206155235131827,0.7457949987087289,0.7667639178409724,0.7845105144451301,0.7976243809601434
48,0.02609106078123288,0.0015961876739254356,0.004018625011667609,0.02004160989067966,9.406e-05,1.2550893249063466,1.2550854770110034,1.2550800864211644,1.2550682701569205,1.2550486851501628,1.2550224489028625,1.2549948239500475,1.254973956394147,1.2549652716347857,1.2549677641903425,1.2549761171395242,1.2549811162849425,0.0022735485659942448,0.28402596867947166,0.43631179711476165,0.5333269083878621,0.6010322778609448,0.6511636326388267,0.6898696744207825,0.7207070166966367,0.745885675354815,0.7668540180081581,0.7846003570382906,0.7976243809601434
49,0.024607884390840856,0.0015950612527936348,0.003863916965201497,0.01900701950925121,9.604e-05,1.2553034705520096,1.2552997233784888,1.2552940439888995,1.2552815727069722,1.2552608597514576,1.2552330150856588,1.2552035150154994,1.2551809331356916,1.255171076909156,1.2551730264483933,1.255181278825098,1.2551861728938507,0.002369138865566836,0.28412168493693796,0.43640731915610853,0.5334221044943084,0.6011269432386468,0.651257520024266,0.6899625587669311,0.7207988123722183,0.7459765347792626,0.7669443030824191,0.784690488737335,0.7976243809601434
50,0.024849686128274106,0.0015939195062938502,0.0039297909825108945,0.019141887646944526,9.802e-05,1.2555218169957703,1.255517981700057,1.2555117744392368,1.2554983726400044,1.2554762350539739,1.2554465218523418,1.2554150097406822,1.2553907589229272,1.25537994217875,1.2553816462383458,1.2553900935866429,1.2553950747592741,0.0024665832741510526,0.2842191738129735,0.4365045150069868,0.5335188604327582,0.6012230379801459,0.6513527003166185,0.690056616530812,0.7208917085816048,0.7460684900788551,0.7670357460681784,0.7847818816881509,0.7976243809601434
51,0.025387377958806225,0.0015927540967929591,0.0038806250086054206,0.01938337502938199,0.0001,1.2557443005315743,1.2557404658626716,1.2557339911248788,1.255719845276382,1.2556963781046373,1.255664808355658,1.2556312319744558,1.255605227772155,1.2555933720807517,1.255594782349371,1.2556034033419956,1.2556084434953203,0.002565879436700272,0.28431857173777814,0.4366037136074235,0.533617694669691,0.6013212636395093,0.6514500404509349,0.6901528392036508,0.7209867535298252,0.7461625647746198,0.767129277427096,0.7848753387481363,0.7976243809601434
