iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,beta0
0,0.18664911504768322,0.12720843312452418,2.500918165780604,,,1.2426494076450263,0.0
1,0.18881628630616681,0.12720826992223908,3.827182448003441,0.22168013946278367,9.999999999999159e-07,1.2426516371466163,0.0
2,0.18631059754628027,0.12720484572509155,3.684810532256961,0.22232056292712807,2.097999999999987e-05,1.2426984157082268,0.0
3,0.18975588265293797,0.12719815882742186,0.067362064961344,0.22393818989849842,4.095999999999993e-05,1.2427897704817283,0.0
4,0.19075219639239005,0.1271882260148624,0.0674297851510346,0.21517287076277603,6.0939999999999996e-05,1.2429254796418248,0.0
5,0.18804812682894584,0.12717502149951726,0.060069167986512184,0.2253941354823341,8.091999999999984e-05,1.2431059066933738,0.0
6,0.18828915640079907,0.12715856207004592,0.05947852460667491,0.2203225979285067,0.0001008999999999999,1.243330837095067,0.0
7,0.1907908373762777,0.12713881425279297,0.061245568096637726,0.22850364203535375,0.00012087999999999997,1.243600746889528,0.0
8,0.18651054022295258,0.12711581859670582,0.05899028014391661,0.22060054916221583,0.00014085999999999992,1.2439151041366487,0.0
9,0.17743775710263993,0.12708958662760145,0.05719822691753507,0.21884876659491959,0.00016083999999999998,1.2442737770411678,0.0
10,0.18333769878298256,0.12706008587114026,0.05933972308412194,0.22346193115208274,0.00018081999999999983,1.2446772391585528,0.0
11,0.18589652461380807,0.12702736803118686,0.05942120403051376,0.2172405031583817,0.0002007999999999999,1.2451248164808852,0.0
12,0.18907882849913416,0.12699133272635305,0.062202014960348606,0.22840224630990152,0.00022077999999999996,1.2456179193147718,0.0
13,0.1895673853338657,0.12695202088275462,0.05730075715109706,0.2245492445934819,0.0002407599999999999,1.2461560288544828,0.0
14,0.19270093690528922,0.126909490149851,0.06071593426167965,0.2195189815899264,0.00026074,1.2467384003356385,0.0
15,0.18426514035891806,0.12686384038218812,0.05745155783370137,0.21154463127039727,0.00028071999999999993,1.2473637133355726,0.0
16,0.18197147917532097,0.1268150513897472,0.06347527401521802,0.21270152501765086,0.0003007,1.2480322942322253,0.0
17,0.19576183057066304,0.1267629446584074,0.06106810597702861,0.22470818844232188,0.00032068000000000005,1.248746644370232,0.0
18,0.1779252947281234,0.1267076087743926,0.06264580879360437,0.21929295052570089,0.00034066,1.2495056089215157,0.0
19,0.19576701327281992,0.12664892079894915,0.05969874607399106,0.22677260720813608,0.00036063999999999996,1.2503109379282773,0.0
