K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.1,0.1,62.566756967013916,0.182311474,62.566756967013916
1.0,1.0,0.21544346900318834,0.1,63.13518666514845,0.123665141,63.13518666514845
1.0,2.0,0.46415888336127786,0.1,63.987979843472665,0.121964579,63.987979843472665
1.0,3.0,1.0,0.1,65.7362685400176,0.120950055,65.7362685400176
1.0,4.0,2.1544346900318834,0.1,69.46430835182878,0.114450233,69.46430835182878
1.0,5.0,4.6415888336127775,0.1,77.41121772756401,0.10608578,77.41121772756401
1.0,6.0,10.0,0.1,85.8958115539217,0.100323203,85.8958115539217
2.0,0.0,0.1,0.1,46.75678024939661,0.200676634,46.75678024939661
2.0,1.0,0.21544346900318834,0.1,47.281770761905655,0.220345662,47.281770761905655
2.0,2.0,0.46415888336127786,0.1,47.97983866987832,0.179756334,47.97983866987832
2.0,3.0,1.0,0.1,49.27992177413494,0.235204325,49.27992177413494
2.0,4.0,2.1544346900318834,0.1,52.01208278303023,0.204743988,52.01208278303023
2.0,5.0,4.6415888336127775,0.1,57.86659952351498,0.185635122,57.86659952351498
2.0,6.0,10.0,0.1,69.8353721699026,0.185566915,69.8353721699026
3.0,0.0,0.1,0.1,37.814378236690395,0.298103448,37.814378236690395
3.0,1.0,0.21544346900318834,0.1,38.193662763378484,0.292857814,38.193662763378484
3.0,2.0,0.46415888336127786,0.1,38.78494276802874,0.3109343,38.78494276802874
3.0,3.0,1.0,0.1,39.76217094479177,0.32850563,39.76217094479177
3.0,4.0,2.1544346900318834,0.1,41.78640812560285,0.344545495,41.78640812560285
3.0,5.0,4.6415888336127775,0.1,46.112337687352436,0.302611892,46.112337687352436
3.0,6.0,10.0,0.1,55.41546041862892,0.2531106,55.41546041862892
4.0,0.0,0.1,0.1,31.306191512162815,0.420882597,31.306191512162815
4.0,1.0,0.21544346900318834,0.1,31.587936687874244,0.449255538,31.587936687874244
4.0,2.0,0.46415888336127786,0.1,32.192938113441556,0.424110777,32.192938113441556
4.0,3.0,1.0,0.1,33.06064684843692,0.428924026,33.06064684843692
4.0,4.0,2.1544346900318834,0.1,34.65014261281028,0.441354714,34.65014261281028
4.0,5.0,4.6415888336127775,0.1,37.983342813405066,0.429091762,37.983342813405066
4.0,6.0,10.0,0.1,45.12313958706192,0.409275267,45.12313958706192
5.0,0.0,0.1,0.1,27.765896861860284,0.623363992,27.765896861860284
5.0,1.0,0.21544346900318834,0.1,27.983115652048454,0.661373359,27.983115652048454
5.0,2.0,0.46415888336127786,0.1,28.45109987467445,0.742624869,28.45109987467445
5.0,3.0,1.0,0.1,29.158492320974307,0.65426908,29.158492320974307
5.0,4.0,2.1544346900318834,0.1,30.40669106664854,0.616327066,30.40669106664854
5.0,5.0,4.6415888336127775,0.1,33.01345005853804,0.694112012,33.01345005853804
5.0,6.0,10.0,0.1,38.59297622992229,0.621186618,38.59297622992229
6.0,0.0,0.1,0.1,24.273671008075013,1.035077837,24.273671008075013
6.0,1.0,0.21544346900318834,0.1,24.446568423024473,0.968988385,24.446568423024473
6.0,2.0,0.46415888336127786,0.1,24.81906388938928,0.928835637,24.81906388938928
6.0,3.0,1.0,0.1,25.480053453479524,0.88350285,25.480053453479524
6.0,4.0,2.1544346900318834,0.1,26.517566232706084,0.881697848,26.517566232706084
6.0,5.0,4.6415888336127775,0.1,28.637829222800654,0.784238355,28.637829222800654
6.0,6.0,10.0,0.1,33.1581737966743,0.710613549,33.1581737966743
7.0,0.0,0.1,0.1,21.468929476513594,1.115254951,21.468929476513594
7.0,1.0,0.21544346900318834,0.1,21.609642003035493,1.07778741,21.609642003035493
7.0,2.0,0.46415888336127786,0.1,21.912798181230606,1.125345228,21.912798181230606
7.0,3.0,1.0,0.1,22.52021245209911,1.013809033,22.52021245209911
7.0,4.0,2.1544346900318834,0.1,23.411196073732235,0.987896562,23.411196073732235
7.0,5.0,4.6415888336127775,0.1,25.168094898630486,1.045889878,25.168094898630486
7.0,6.0,10.0,0.1,28.89105071028621,0.991791002,28.89105071028621
8.0,0.0,0.1,0.1,19.645116402438738,1.558620974,19.645116402438738
8.0,1.0,0.21544346900318834,0.1,19.761728662252523,1.483441127,19.761728662252523
8.0,2.0,0.46415888336127786,0.1,20.012961263865986,1.520603806,20.012961263865986
8.0,3.0,1.0,0.1,20.553830642538983,1.524427267,20.553830642538983
8.0,4.0,2.1544346900318834,0.1,21.364176611308988,1.381045138,21.364176611308988
8.0,5.0,4.6415888336127775,0.1,22.848360731744684,1.344462895,22.848360731744684
8.0,6.0,10.0,0.1,25.961330238117753,1.325738036,25.961330238117753
9.0,0.0,0.1,0.1,18.301016903329966,2.161118519,18.301016903329966
9.0,1.0,0.21544346900318834,0.1,18.39925049534216,2.283611056,18.39925049534216
9.0,2.0,0.46415888336127786,0.1,18.610888595186633,2.380896754,18.610888595186633
9.0,3.0,1.0,0.1,19.06684781544943,2.4693023849999998,19.06684781544943
9.0,4.0,2.1544346900318834,0.1,19.81462412371056,2.212500816,19.81462412371056
9.0,5.0,4.6415888336127775,0.1,21.08671807000255,2.088510744,21.08671807000255
9.0,6.0,10.0,0.1,23.728294780408945,2.234179762,23.728294780408945
10.0,0.0,0.1,0.1,15.972557747410137,3.255859648,15.972557747410137
10.0,1.0,0.21544346900318834,0.1,16.05664710896331,3.454208281,16.05664710896331
10.0,2.0,0.46415888336127786,0.1,16.237812250985797,3.216521855,16.237812250985797
10.0,3.0,1.0,0.1,16.62812079876501,3.313342638,16.62812079876501
10.0,4.0,2.1544346900318834,0.1,17.340709280073934,2.877910742,17.340709280073934
10.0,5.0,4.6415888336127775,0.1,18.464659924450057,2.857151992,18.464659924450057
10.0,6.0,10.0,0.1,20.757179097646244,2.891310905,20.757179097646244
11.0,0.0,0.1,0.1,15.544559844627418,4.224471217,15.544559844627418
11.0,1.0,0.21544346900318834,0.1,15.616950153276957,4.274690708,15.616950153276957
11.0,2.0,0.46415888336127786,0.1,15.7729088347487,4.571887522,15.7729088347487
11.0,3.0,1.0,0.1,16.108911433549093,4.534095037,16.108911433549093
11.0,4.0,2.1544346900318834,0.1,16.816097867055372,4.277067012,16.816097867055372
11.0,5.0,4.6415888336127775,0.1,17.85856883002326,4.293862467,17.85856883002326
11.0,6.0,10.0,0.1,19.855923638121304,3.847615027,19.855923638121304
12.0,0.0,0.1,0.1,14.25791642460453,4.206009535,14.25791642460453
12.0,1.0,0.21544346900318834,0.1,14.321160044000203,4.29585213,14.321160044000203
12.0,2.0,0.46415888336127786,0.1,14.457410642524138,4.644495955,14.457410642524138
