k,l2o,ldro_pep,lpep
1,31.72573958961611,31.040612606399566,30.58754583610701
2,8.674107752263243,9.62458240114182,9.997310832540974
3,3.328190023728623,3.1021902277425735,4.4020180097157375
4,0.48404208899356366,1.6695109608018603,2.2609251282911793
5,0.19685798567965293,0.40454189630938475,1.2759031894045603
6,0.05945118588531241,0.2777220911217747,0.7697967807007521
