iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,0.04689243812171197,0.01322818324426502,0.45838829199783504,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.04634593582964609,0.01322814450457629,0.15916991600533947,0.03192067095041386,9.999999999999972e-07,1.250002236068833,1.2500022360681786,1.2500022360674432,1.250002236066547,1.2500022360653937,1.2500022360638203,1.2500022360615064,1.2500022360577077,1.2500022360501906,1.2500022360277911
2,0.04764997516046926,0.01322802898154483,0.16004416602663696,0.0324915332037162,2.980000000000002e-06,1.2500089013927944,1.2500089034712614,1.2500089037252906,1.250008903904639,1.2500089041440314,1.2500089044296694,1.2500089047343639,1.250008905036262,1.2500089053150027,1.2500089055203567
3,0.04691867005345008,0.013227836865124364,0.002513042010832578,0.031222202650376663,4.960000000000007e-06,1.25001998005069,1.2500199845009872,1.2500199868740371,1.2500199897862896,1.2500199927748075,1.2500199956450744,1.2500199983309337,1.250020000815517,1.2500200030884518,1.2500200050671573
4,0.04842968758972318,0.01322756779190245,0.00233970902627334,0.03248269629319866,6.939999999999998e-06,1.2500354977847572,1.2500355033482076,1.2500355077857228,1.2500355146382822,1.2500355220930723,1.2500355294366303,1.2500355364202744,1.2500355429681427,1.2500355490474186,1.2500355545097401
5,0.046838114100808265,0.013227222096523682,0.002311041986104101,0.03151579734367212,8.919999999999989e-06,1.25005542298271,1.2500554408023972,1.2500554504791705,1.250055462895311,1.2500554761362257,1.250055489213162,1.2500555017360362,1.250055513565084,1.2500555246290102,1.2500555346813496
6,0.04996362476415923,0.013226798842336468,0.0023761659977026284,0.03297197703427154,1.0899999999999994e-05,1.2500798091037304,1.2500798394392019,1.2500798593568172,1.2500798828854576,1.2500799071905708,1.2500799308194621,1.2500799532306173,1.2500799742614483,1.250079993851571,1.2500800116873563
7,0.048692254802803286,0.01322629853249669,0.0025293329963460565,0.03223659212089364,1.2879999999999999e-05,1.2501086205369667,1.2501086749188246,1.2501087131773938,1.2501087521721805,1.2501087904440291,1.2501088269687977,1.250108861374908,1.2501088935906177,1.25010892360118,1.250108951016193
8,0.049333406647360765,0.01322572047594092,0.002383749990258366,0.03388388064881448,1.4860000000000003e-05,1.2501419495866277,1.2501420202275504,1.250142068806803,1.2501421167714546,1.2501421635242853,1.250142208076015,1.2501422499970662,1.2501422891732554,1.2501423255522028,1.2501423585966376
9,0.0460465482630961,0.01322506704576679,0.002846459043212235,0.031450338624033146,1.6840000000000008e-05,1.2501796419697035,1.2501797427129837,1.2501797993365773,1.2501798492244018,1.2501798964507214,1.2501799412016212,1.2501799833357132,1.2501800227727695,1.2501800593986097,1.2501800924534292
10,0.046632771037594875,0.013224337351591354,0.0022687920136377215,0.03217648908414796,1.8819999999999986e-05,1.2502217504422406,1.2502218975864634,1.2502219590991988,1.2502220038191383,1.2502220433673865,1.2502220799009185,1.2502221138414698,1.2502221452425009,1.2502221739570631,1.2502221989865299
11,0.04788104491053266,0.013223530668102603,0.0022255840012803674,0.03235325558029081,2.079999999999999e-05,1.2502682878047726,1.250268488861862,1.2502685658634656,1.2502686106375425,1.2502686450768459,1.2502686745805365,1.2502687006771842,1.2502687238061383,1.250268743916435,1.250268759829223
12,0.049644129426151665,0.013222645212478701,0.002299875020980835,0.03312043552742711,2.2779999999999995e-05,1.2503193071321967,1.2503195903884567,1.2503197021689472,1.2503197630603897,1.2503198054780025,1.2503198386926397,1.2503198658856551,1.2503198882835618,1.2503199062170518,1.250319918517468
13,0.04863940729506627,0.013221682706654999,0.0025829169899225235,0.032319063189825144,2.476e-05,1.250374732227871,1.2503751285540032,1.2503752822690837,1.2503753661544266,1.2503754232510884,1.2503754663523026,1.2503755002224655,1.250375526922128,1.2503755472401987,1.2503755600806465
14,0.04901303838508918,0.013220642876739007,0.0024226250243373215,0.032799355545204315,2.6740000000000005e-05,1.2504346352405102,1.2504351309939612,1.2504353258555676,1.250435433894539,1.2504355080127798,1.250435564118972,1.2504356082790256,1.250435643198097,1.2504356699955965,1.2504356875463247
15,0.04423079820942764,0.013219532122214266,0.0022392499959096313,0.03010212739432565,2.8719999999999996e-05,1.2504986981080641,1.2504992731807079,1.2504994930927333,1.2504996126568673,1.2504996935415256,1.2504997540313694,1.2504998011150277,1.2504998379084753,1.2504998656889807,1.2504998831486176
16,0.04592235305640031,0.013218348201155297,0.00228658301057294,0.03162535383908357,3.07e-05,1.2505671756238639,1.2505677339742787,1.2505679328192443,1.2505680330987088,1.2505680972908961,1.250568143131178,1.2505681770677795,1.2505682017907698,1.2505682182168283,1.2505682245002872
17,0.04515435693124991,0.013217092021004804,0.002236667030956596,0.03081149430874247,3.2680000000000006e-05,1.250639929105256,1.2506404234365889,1.250640579501634,1.2506406447546947,1.2506406790921611,1.2506406989436962,1.2506407098798602,1.2506407139401516,1.2506407115041218,1.2506407000254913
18,0.04222892161513626,0.013215769446134638,0.0023496670182794333,0.02925867240374203,3.466000000000001e-05,1.250716755040831,1.2507170841634785,1.2507171345500656,1.2507171191715634,1.2507170881509564,1.25071705321381,1.2507170171846844,1.2507169802981613,1.2507169416139872,1.2507168973034182
19,0.04430705317774621,0.013214372602323934,0.0022552500013262033,0.031425384357729874,3.664e-05,1.250797996963726,1.250798143637369,1.2507980617117038,1.2507979386526011,1.2507978147970635,1.2507976970785735,1.250797585720705,1.2507974793019652,1.2507973756590982,1.2507972697165137
20,0.04716188145691322,0.013212899198567185,0.002283542009536177,0.03171795087414287,3.8620000000000006e-05,1.2508837146388656,1.2508836203241525,1.2508833959568906,1.2508831683354944,1.2508829601065543,1.2508827700240739,1.2508825943694404,1.250882429566882,1.2508822720642179,1.2508821154848502
21,0.045427947764034866,0.013211352179080468,0.002400459023192525,0.03106385892650302,4.0600000000000004e-05,1.2509737875021052,1.250973406143107,1.2509730128799539,1.2509726654744564,1.2509723624414846,1.2509720927200765,1.2509718479088392,1.2509716217680265,1.2509714089545678,1.2509712014505476
