iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7
21,0.05371049085593585,0.018018980399024664,0.0021159170428290963,0.03814667156517801,0.0004006,1.2594393561287902,1.2594353656910582,1.2594324892268887,1.2594309044537415,1.2594299786919236,1.2594293802878023,1.2594289436040584,1.2594285648087085
22,0.056529556265439096,0.017998156137053387,0.002088624984025955,0.038610089608609545,0.00042057999999999993,1.260379968613105,1.260373483216736,1.2603692895784333,1.260366835195299,1.2603652425229181,1.2603640895688595,1.2603631685606735,1.2603623508622428
23,0.05598855320065437,0.017976415205180004,0.0021660419879481196,0.03883553784174818,0.0004405599999999999,1.261363791900961,1.261355178176132,1.2613494624308563,1.261345830205803,1.2613432669823232,1.2613412853436001,1.2613396378098873,1.261338167073411
24,0.057049131391083335,0.01795372370400228,0.0018862499855458736,0.03977870939113309,0.00046053999999999995,1.2623927701296178,1.2623819498076616,1.2623745594987765,1.2623695570682638,1.262365816072729,1.2623627956004397,1.2623602143510968,1.2623578886406246
25,0.06045847731461697,0.01793004023577383,0.002036083023995161,0.04001095302506539,0.0004805199999999999,1.2634671982995536,1.2634540778029468,1.2634455784660863,1.2634397966977018,1.2634354120171014,1.2634318272606724,1.2634287367372692,1.263425939761758
26,0.05546802840568598,0.017905483954880112,0.0019468750106170774,0.03869609019788195,0.0005005,1.264585146783118,1.2645688293202368,1.2645587115377992,1.2645516631912694,1.2645461826266604,1.2645416190782126,1.2645376389335228,1.2645340198966284
27,0.06028219376479865,0.017879934283156564,0.00195162498857826,0.04039079059498466,0.00052048,1.2657497800228334,1.265730018293962,1.2657187310670208,1.2657107721696284,1.2657044704716567,1.2656991492686827,1.2656944641111212,1.2656901816021158
28,0.057979603106845724,0.017853451742831768,0.0020112500060349703,0.039266405173118496,0.00054046,1.2669585635223328,1.2669356572410144,1.2669234007614536,1.2669146992541733,1.266907723856107,1.266901779131587,1.2668965128443073,1.2668916816405396
29,0.059996904150789745,0.0178259941903778,0.002036042045801878,0.04019989327379914,0.00056044,1.2682136751050466,1.2681880507352854,1.2681749800507989,1.268165649662374,1.2681581098220576,1.2681516582481516,1.2681459383452487,1.268140696570375
30,0.0626923614605942,0.01779745476603146,0.0019504170049913228,0.041866880250002965,0.0005804199999999999,1.2695185457467926,1.2694911853021034,1.269478244729271,1.2694689134417616,1.2694613065988376,1.269454779366417,1.269448991545191,1.2694436870448744
31,0.05814696726147414,0.017768012889276697,0.0020520000252872705,0.03956185861349344,0.0006004,1.2708681987716053,1.270838580453388,1.2708256882232243,1.2708163978381386,1.2708087772940224,1.2708022078604735,1.2707963593380736,1.2707909742630614
32,0.06171055582531031,0.0177375466352542,0.002136875002179295,0.04159314741659245,0.00062038,1.2722675449782708,1.2722357988513917,1.272223217296431,1.2722141360768124,1.2722066310526294,1.2722001332465525,1.2721943318618871,1.2721889714843135
33,0.06145303104062103,0.017706096373455806,0.0019947500550188124,0.041463384312485384,0.00064036,1.2737167548565351,1.2736812065761185,1.2736687910791933,1.2736601166870245,1.2736529949925397,1.273646832144515,1.2736413166024458,1.2736361917378167
34,0.05941689653838947,0.017673811336490895,0.0019548750133253634,0.039129149322241506,0.00066034,1.2752090942667431,1.2751690051274616,1.275156470303386,1.2751480583906725,1.2751412647525344,1.275135453000646,1.2751302984642137,1.2751255334110654
35,0.05724598822993481,0.017640735558864872,0.002079084049910307,0.039204776341445445,0.0006803200000000001,1.2767457763907974,1.2766990175926745,1.2766850729162484,1.2766760751453512,1.2766690086247372,1.2766631043400956,1.2766579749615958,1.2766533117644767
36,0.05888187825373207,0.01760678944458346,0.001993207959458232,0.039549097728766254,0.0007003,1.2783270584485757,1.2782736513506163,1.2782581846403556,1.2782485407350386,1.2782411785874643,1.278235179523958,1.2782300849206663,1.2782255413513146
37,0.056309758531471014,0.017572080717330123,0.0020726670045405626,0.03834999748888853,0.00072028,1.27995009490799,1.2798883701681478,1.2798710353225018,1.2798605926355806,1.2798528157568727,1.2798466072605672,1.279841431924228,1.279836891146232
38,0.05678973682636898,0.017536578046048072,0.001991375000216067,0.03891596668825813,0.00074026,1.2816170494921613,1.2815458373684736,1.2815257950057428,1.2815140248181265,1.2815054646362527,1.2814987622837177,1.2814932684040499,1.2814885199039068
39,0.060160196489398465,0.017500200135180735,0.002024875022470951,0.039606943318644706,0.00076024,1.283330075099623,1.2832487900505487,1.2832261058090744,1.2832130288602106,1.2832037509585574,1.2831966719874512,1.283191018385082,1.2831862527042723
40,0.05775585534772352,0.017462998107391728,0.0019644999993033707,0.03868368520539655,0.0007802200000000001,1.2850858089185857,1.284994606097177,1.2849696758747726,1.2849556928717416,1.2849460509241104,1.2849389022431967,1.2849333565765164,1.2849288085154738
41,0.0599018586573312,0.017424872554587245,0.0021518749999813735,0.04007114482608366,0.0008002,1.286889313308829,1.2867888435601036,1.2867619493961227,1.2867472048644235,1.2867373336075099,1.2867302699727794,1.2867250070211975,1.286720864301134
42,0.05365704075739919,0.01738614388599396,0.00201291695702821,0.03697431712342068,0.00082018,1.288730422568066,1.2886191425366733,1.2885891419356676,1.2885727374595095,1.288561885394564,1.2885542593230295,1.2885487100890318,1.2885444647913915
43,0.05716499651270279,0.017346630547014765,0.002214625012129545,0.03915472138066263,0.00084016,1.2906181428573562,1.2904945323459498,1.2904601353523448,1.2904411030125376,1.290428515653759,1.2904197161347448,1.2904133707048306,1.2904085872447097
44,0.0605099093665836,0.01730613882815297,0.002179625036660582,0.040918170498093265,0.00086014,1.2925584878483807,1.292422812171902,1.2923838462024284,1.2923620704715066,1.2923476901018587,1.2923376948726324,1.2923305507679852,1.2923252369731628
45,0.05875075336848068,0.017264794176423678,0.0019333329983055592,0.03966901472572202,0.00088012,1.2945462458442683,1.294398815507466,1.2943549949337596,1.2943302145488338,1.294313848473114,1.294302515260097,1.2942944630754671,1.2942885305662788
46,0.058693241478149985,0.017222678323586364,0.001962208014447242,0.03840636249128973,0.0009001,1.2965759652654625,1.296417623138976,1.2963694371354595,1.296342013252941,1.2963240016920898,1.2963116664795025,1.2963030411361152,1.2962968255817424
47,0.056083681345606845,0.017179895096128387,0.0020202919840812683,0.03821859402945802,0.0009200800000000001,1.298648881679013,1.2984770132815673,1.2984233313091882,1.2983925199006396,1.2983723082226954,1.2983585238203357,1.298348943164495,1.298342103390949
48,0.05853016081982459,0.017136286806631307,0.00203408399829641,0.039131883240948837,0.0009400599999999999,1.300768542345972,1.3005818764358752,1.3005232635189627,1.3004897281298513,1.30046791836252,1.3004532077034001,1.3004431205486555,1.3004360397988841
49,0.05472427193845134,0.0170920841282107,0.0023073750198818743,0.0380208321789579,0.00096004,1.3029318467460855,1.3027261173006028,1.3026604382548477,1.3026227832472215,1.302598282752982,1.3025817102641324,1.302570278876199,1.3025621880800113
50,0.05818441858942607,0.01704714237632122,0.002049667004030198,0.03798917311835851,0.00098002,1.3051369264655206,1.3049123805154659,1.3048404804677545,1.3047994565517818,1.3047729298180826,1.3047551030567108,1.3047428955584317,1.3047343330112038
51,0.05462792006823443,0.017001566459957165,0.0019403339829295874,0.03772116619041976,0.001,1.3073840151592586,1.3071391952363816,1.3070604104442876,1.3070154008311368,1.3069862274699364,1.3069665172176288,1.3069528942639654,1.3069432105252223
52,0.058929412824118156,0.016956052711920223,0.0020969160250388086,0.03882367841365513,0.0009999878275373446,1.3096324609777816,1.3093694656378898,1.30928499587004,1.309236934708521,1.3092058915936613,1.3091849703976834,1.3091705319785,1.3091602738631272
53,0.05418590395466735,0.016910923181148785,0.0020636250264942646,0.036819892704053205,0.0009999513107426476,1.3118744736745243,1.3115921184357577,1.3115006878700395,1.311448309855231,1.3114142516507572,1.311391106001244,1.3113749576002778,1.3113633325163383
54,0.05525425245426079,0.016866154130099637,0.001961417030543089,0.03697396963384499,0.0009998904513956854,1.3141128451176518,1.3138069758158017,1.3137068539430383,1.313649245294525,1.3136116894443863,1.3135860876960266,1.3135681554503345,1.313555196149683
55,0.05638458688777603,0.016821532639942596,0.002126165956724435,0.03871445309175949,0.000999805252462657,1.3163557221042028,1.3160250976687113,1.3159148771199058,1.3158510431929036,1.3158092258203185,1.3157805469142252,1.3157603035742043,1.3157455465610155
56,0.06053154886843905,0.016776839377249643,0.001972790982108563,0.04021686145877288,0.0009996957180960385,1.3186092509290395,1.3182535946736822,1.3181341371497808,1.3180646836895422,1.3180190700734031,1.3179877152013273,1.317965528156652,1.317949317748162
57,0.057828247856729346,0.016732248203434417,0.0020722500048577785,0.03891343879224129,0.0009995618536343797,1.3208663513740704,1.3204855211029585,1.3203567540646137,1.3202816189772815,1.3202321733387046,1.3201981185281129,1.3201739657636726,1.320156276558907
58,0.055678460681532094,0.016687882427934685,0.0020358330220915377,0.0374132568254508,0.0009994036656020464,1.3231190497042145,1.3227138655866788,1.3225765688199211,1.322496088395164,1.3224429496614274,1.3224062294526813,1.3223800817805378,1.3223608413904526
59,0.05965511637768182,0.016643540097672098,0.0020261669997125864,0.03931386084984059,0.0009992211617088995,1.3253771897467796,1.3249486260819792,1.3248033959432763,1.3247178987283847,1.3246613240212826,1.3246221898134694,1.3245943093479218,1.324573792151145
60,0.054636433854293655,0.016599496141435525,0.0021193750435486436,0.03737847376149238,0.0009990143508499217,1.3276319668316994,1.3271788238017563,1.3270247455948596,1.3269333139153516,1.3268724255311246,1.326830050679259,1.3267996621890796,1.3267771414139433
61,0.05784953222931349,0.016555604886392,0.002153166977223009,0.03821675445612778,0.0009987832431047822,1.3298881380952254,1.3294081462717715,1.3292456048856207,1.3291488061568668,1.3290841486350073,1.3290390210072,1.3290065555435688,1.328982412821812
62,0.05889755009634606,0.016511738486672548,0.0019028339884243906,0.03959360273476885,0.0009985278497373468,1.3321518011359073,1.331645544319755,1.331473993234085,1.33137142499194,1.3313027366438945,1.3312546817034256,1.3312200156888603,1.3311941561315157
63,0.059827447769776804,0.016467903070345805,0.002256375038996339,0.039412557551416844,0.0009982481831951274,1.3344211490060471,1.3338894265010461,1.333709018895947,1.3336008490905997,1.3335283277578125,1.333477565466251,1.3334409359822963,1.3334136118550435
64,0.05996533412243539,0.01642419443369675,0.002042417007032782,0.03859849921671878,0.0009979442571086772,1.3366918710002131,1.3361349134396014,1.3359456623802128,1.3358319720715313,1.3357558133507823,1.335702640271987,1.3356644232101638,1.3356360722826344
65,0.05286972743845389,0.016380925469139454,0.001975458988454193,0.03669632763548717,0.0009976160862909245,1.3389562206960601,1.3383708945380683,1.338170317771568,1.3380489800187876,1.3379673476028144,1.337910147310917,1.337868893341176,1.3378381962036443
66,0.05241969749335589,0.016338121835999076,0.001980708970222622,0.035742791450729394,0.0009972636867364526,1.3412102142036217,1.340593054359895,1.340379760823774,1.3402498527756759,1.3401620222775805,1.3401001830140296,1.3400553552520875,1.3400218293352522
67,0.05495010029665376,0.016295518796790802,0.0019162920070812106,0.03797339664443806,0.000996887075620718,1.3434661286182745,1.3428146175220856,1.342587725824955,1.3424485122395389,1.3423537872303473,1.3422866224361605,1.3422375345624002,1.342200490147909
68,0.05257140949926527,0.01625331072449344,0.0020228339708410203,0.03633110933087983,0.0009964862712992153,1.3457167288282217,1.3450255765008396,1.3447836656217265,1.3446342359522514,1.3445318388956187,1.3444586213239371,1.3444045749342626,1.3443633371756227
69,0.0555419472411263,0.016211294982851482,0.001977416977752,0.038112668370852094,0.0009960612933065818,1.3479714395582363,1.347237255927131,1.3469785564356542,1.3468176571777881,1.3467065586397096,1.3466264058849031,1.3465666312095477,1.3465205203401485
70,0.06037385647379624,0.016169189471495704,0.0019275420345366001,0.039459636614233726,0.000995612162355645,1.3502343753954065,1.3494592105443641,1.3491848603840453,1.3490135932299272,1.3488949050820864,1.3488089078738386,1.3487444544475515,1.3486944704897235
71,0.059437999291098144,0.01612711923510303,0.0019609580049291253,0.03835571104865221,0.0009951389003364144,1.352498908666896,1.3516853179675226,1.351396315588753,1.3512156225040362,1.351090343044792,1.35099952643773,1.350931420604105,1.3508785778284251
72,0.057032689482687686,0.016085225233502465,0.0019862499902956188,0.037463119465947964,0.0009946415303150127,1.3547613509076801,1.353909283253615,1.3536060718699126,1.3534163339502054,1.3532848503209276,1.353189619852928,1.3531182781146365,1.353062994490174
73,0.05537755719889447,0.01604360272401566,0.0019333750242367387,0.0370011230233789,0.0009941200765325531,1.3570203912544323,1.3561286104777326,1.3558101122416144,1.3556106354780446,1.3554724223391912,1.3553723528087345,1.3552974221271208,1.3552394021689669
74,0.0579581470269076,0.01600208346098975,0.0021190419793128967,0.03819607961945448,0.0009935745644039575,1.359282265624386,1.358350171110354,1.3580162282090844,1.3578071662320716,1.357662487292061,1.3575578801602253,1.3574796722945994,1.357419227477073
75,0.05562741194566029,0.015960783682785803,0.0019302080036140978,0.03795215916423776,0.0009930050205167172,1.361547164181692,1.3605705246589948,1.36021913795297,1.359999320820877,1.3598473685187722,1.3597376019851124,1.3596556021769248,1.359592285466415
76,0.054198617952537234,0.015919769321310503,0.0021002499852329493,0.036943214889950136,0.000992411472629598,1.3638093006413836,1.362784865406573,1.3624150000376936,1.3621838337911767,1.362024140966342,1.3619088000159836,1.3618226206466604,1.3617560606000818
77,0.05132014430631369,0.015879194514459807,0.0019287089817225933,0.034969086434318765,0.0009917939496712864,1.3660578250926732,1.3649853876703513,1.3645963177325653,1.3643530601430225,1.3641849081051858,1.364063306507172,1.3639722936683536,1.3639018666675553
78,0.05196040431908825,0.01583901030991665,0.0021122079924680293,0.03591410281755776,0.00099115248173898,1.368301058586349,1.3671758394570717,1.3667655389324107,1.3665087015959818,1.3663308280782556,1.3662018340037925,1.3661049516421995,1.366029700447481
79,0.057004311113687006,0.015798887862574496,0.002029291004873812,0.03788657406400792,0.0009904871000969212,1.370548178774774,1.3693698519907378,1.3689384863153917,1.368668387423622,1.3684812247542435,1.3683453165894084,1.3682430502344751,1.3681634481691758
80,0.0516648797929469,0.015759153877511436,0.0021187079837545753,0.03549202209309014,0.0009897978371748723,1.3727878544939895,1.3715524822610532,1.3710987461465434,1.3708143988601438,1.3706171130689204,1.370473558814607,1.3703652498195182,1.3702806923253237
81,0.053187404291791834,0.015719717522583238,0.00200133299222216,0.03586037877544178,0.000989084726566536,1.3750226602522098,1.3737270947310907,1.373250181157245,1.3729512958472876,1.3727437274407497,1.3725924050640343,1.3724779445221649,1.3723883308520166
82,0.05172327270043125,0.015680606374146772,0.0018924580072052777,0.03498697858023966,0.0009883478030279168,1.3772472731639949,1.3758920732674682,1.3753922490686539,1.375078667822579,1.3748604425599,1.3747008862362105,1.374579779009167,1.3744846153185086
83,0.054585234934569286,0.015641626569362653,0.0019040830084122717,0.03658137570497178,0.0009875871024756287,1.379471341226041,1.3780567757618765,1.3775343159162359,1.377206273879591,1.3769776663735023,1.3768101711229501,1.376682709466086,1.3765822702633266
84,0.05717111153771806,0.015602611949278521,0.002166541002225131,0.03826977060844143,0.0009868026619851435,1.3817040717082796,1.3802297220716147,1.379685225395987,1.3793431908820686,1.3791046250324759,1.3789295897241274,1.3787961471806593,1.3786907765448428
85,0.05591429024450054,0.015563650161227734,0.0019611669704318047,0.03745091317357194,0.000985994519788984,1.38393988344121,1.3824065675146555,1.3818403185359003,1.381484701743755,1.3812366095787516,1.3810544386918207,1.3809153761560937,1.3808053886436584
86,0.05488924575686595,0.01552483531025365,0.0019783329917117953,0.03685646672621934,0.0009851627152748603,1.3861756083541272,1.3845836938108418,1.3839954289103606,1.3836258643943167,1.383367940131724,1.3831783833013842,1.3830334899891876,1.3829187026085596
87,0.053335834386243466,0.01548625481680088,0.0019742079894058406,0.03576436695706199,0.0009843072889837512,1.388405354550013,1.3867550385764462,1.386145319276941,1.3857619503434764,1.3854941675487782,1.3852971303064376,1.385146282425391,1.3850265574420764
88,0.05644940275796221,0.015447799829324567,0.0021262079826556146,0.03704989941983376,0.0009834282826079275,1.3906372081116947,1.3889277096285,1.3882958004515042,1.3878982238835835,1.3876203944307224,1.3874158401990178,1.3872591132271292,1.3871346129891993
89,0.051772367334844,0.015409669959953787,0.0020196670084260404,0.03545810959212597,0.0009825257389889197,1.3928632249272335,1.3910919051781492,1.3904368056056944,1.390023956290679,1.3897350461588263,1.3895220039613956,1.3893584927749247,1.3892283725308734
90,0.05423311396050077,0.015371726054450335,0.0020985419978387654,0.036515416518638016,0.0009815997021154303,1.3950900359397191,1.3932534018595557,1.392574154378825,1.3921457836737976,1.3918458125128552,1.391624400138934,1.3914542516973782,1.3913186593733895
91,0.05396193519232159,0.015333957602838046,0.0021147080115042627,0.036489347565456624,0.0009806502171211904,1.3973167216807065,1.395413969220241,1.3947096005302408,1.3942650064092863,1.3939534812085992,1.3937233255904269,1.3935462368902942,1.3934049132044506
92,0.05313106060850706,0.015296379972985767,0.001992333971429616,0.03615948228102384,0.0009796773302827588,1.3995410464000244,1.3975728287092914,1.3968426673556125,1.3963811899906782,1.3960575097778598,1.3958180588489586,1.3956335146012375,1.3954859719205681
93,0.05415608322394862,0.015258964589147094,0.0020585409947670996,0.03614153641979616,0.0009786810890172676,1.4017631641150994,1.3997295996098176,1.3989736571800986,1.3984954189334537,1.3981597547219584,1.3979112005763934,1.3977194017477452,1.3975658438034673
94,0.05385565876023002,0.015221710946705295,0.0019415420247241855,0.03637237430431328,0.0009776615418801106,1.403984822088345,1.4018857580116273,1.4011032021140941,1.4006076944537396,1.4002597100476757,1.4000018055319825,1.399802554434666,1.3996428126499456
95,0.05296061490847657,0.015184683039940607,0.002012624987401068,0.03521373871715253,0.000976618738562577,1.406198924578577,1.404036068650899,1.4032273881526534,1.4027147804482052,1.4023545586070951,1.4020873669262406,1.401880727431967,1.401714871721773
96,0.05664633331404861,0.015147682470036885,0.0020807079854421318,0.03685665466060041,0.0009755527298894293,1.408415240093508,1.4061891381783427,1.4053558135741884,1.4048273837877134,1.4044560623490057,1.4041806116661435,1.4039675190743959,1.4037964046412705
97,0.057814929137170484,0.015110694881936056,0.0020390829886309803,0.03779200664600508,0.0009744635678164261,1.4106396842545155,1.4083487753784563,1.407489902922252,1.4069455892666665,1.4065634726450835,1.406280251215402,1.4060612958343448,1.4058855731173776
98,0.056359544563617206,0.015073748928831019,0.002059167018160224,0.03708554270130761,0.0009733513054277904,1.4128665348319167,1.410511278284583,1.409628064935786,1.4090687740331689,1.408676610524279,1.408386258248119,1.4081619936411085,1.407982143094664
99,0.05355340371359401,0.015037008077901473,0.0020212079980410635,0.03619402432191951,0.0009722159969336218,1.415091560548093,1.412670924406644,1.4117625789406705,1.4111875570540366,1.410784677628278,1.4104865955399615,1.410256473246302,1.4100719822864074
100,0.054025015922338854,0.015000450373049585,0.0019392920075915754,0.03625023684686989,0.0009710576976672547,1.4173151458319972,1.414828263066731,1.4138942563835473,1.4133030336636743,1.4128890427791978,1.412582889919333,1.4123466071495323,1.4121571998187015
101,0.05357550523386571,0.01496407413789895,0.002086082997266203,0.035833417936894804,0.0009698764640825613,1.4195341072797447,1.416982883435726,1.4160232951294482,1.4154157417226896,1.4149904555800343,1.4146760316244937,1.414433381278979,1.4142388465660907
102,0.05343069906921506,0.01492790326237727,0.0019688750035129488,0.035678717741865595,0.0009686723537511998,1.4217485522243676,1.4191333098983074,1.4181478596166168,1.4175237847323587,1.417087058067799,1.4167642403285687,1.416515112626134,1.4163153491184326
103,0.05572188355908989,0.014891798789116112,0.0019697080133482814,0.03669768091612916,0.0009674454253598092,1.423964000734805,1.421285518619221,1.4202754580767256,1.4196355428859069,1.4191878101143411,1.418856908182796,1.4186015376316636,1.418396728141505
104,0.051989497604778306,0.014855984666613078,0.001972166995983571,0.03522891326600808,0.0009661957387071484,1.4261736871375603,1.4234296998989617,1.4223939496399618,1.4217373262193214,1.421277824878088,1.4209381577948719,1.4206759300492338,1.4204655149175398
105,0.05145269023138069,0.014820561782331322,0.0019439999596215785,0.033468438113427756,0.0009649233547011815,1.4283676293862022,1.4255581331316838,1.4244963298479871,1.4238228108309205,1.4233515464514168,1.4230032701318445,1.4227344533587647,1.42251878519708
106,0.04865472567851894,0.014785576641023666,0.0022064170334488153,0.033361714181354835,0.0009636283353561104,1.4305478055580663,1.4276708226194776,1.4265812263814357,1.4258894258339905,1.425405177594006,1.4250471711666823,1.4247707207244695,1.4245488186007422
107,0.05368587502657546,0.014750756147803818,0.0020337500027380884,0.03543565598408403,0.0009623107437893505,1.4327267215834827,1.4297805581522711,1.428662911712546,1.4279527427933165,1.4274555365714166,1.4270879083256793,1.4268039909836752,1.42657606348602
108,0.05245666329054108,0.01471616762112598,0.0019765000324696302,0.034584695611236956,0.000960970644218456,1.434899897922195,1.4318823989157434,1.430736543226892,1.4300083686517,1.4294986874202615,1.429121917414265,1.4288309739381742,1.4285974146086189
109,0.0583833559197483,0.014681453842949076,0.0020007090060971677,0.03769485951393722,0.0009596081019579896,1.4370840983068858,1.4339948112821235,1.4328224389395754,1.4320778940695433,1.4315572117319384,1.4311726166620153,1.4308758255038125,1.430637694305224
110,0.05363417856830227,0.01464689232143306,0.0020066670258529484,0.035267840329669856,0.0009582231834163388,1.4392645477671975,1.4361041433061668,1.43490614483897,1.4341455752097187,1.4336140523101815,1.4332217294604097,1.43291916550792,1.432676529448891
111,0.051994470187406217,0.014612564271436488,0.0020341670024208724,0.03522892935230012,0.000956815956092479,1.4414428759883429,1.4382086494546404,1.4369835452984145,1.436205895661068,1.4356626422854273,1.435261779264436,1.4349526747266304,1.434704797038656
112,0.05254397584041381,0.014578426026993524,0.0018753749900497496,0.03522831857021484,0.0009553864885726854,1.4436184139158537,1.4403099374007315,1.439057059750241,1.4382616999608089,1.4377061748368072,1.4372963020121494,1.436980237382694,1.4367267321363906
113,0.05463790097121253,0.01454441500805836,0.0019566669943742454,0.03608339634459059,0.0009539348505271879,1.445797258084938,1.4424106454881702,1.4411289150395397,1.4403154962057592,1.4397476975250993,1.4393289899208497,1.4390062350278285,1.4387474246101124
114,0.05288018319907753,0.014510606174878992,0.0019870420219376683,0.035169839196212,0.0009524611127067768,1.4479736057685069,1.4445061145939828,1.4431948082346224,1.4423631200694302,1.4417830068203574,1.4413554972066878,1.4410261255823062,1.4407621104758443
115,0.052525763593735224,0.01447696058969065,0.0019319170387461782,0.03552172650870526,0.0009509653469393544,1.4501487959250712,1.4466005454828466,1.4452587825764531,1.4444079385708126,1.4438146739641533,1.4433775733164804,1.443040835688843,1.4427708997153865
116,0.0541582347390269,0.014443421863642484,0.0020411249715834856,0.035811808327851864,0.000949447626126434,1.4523244460558862,1.448694846529154,1.4473226394142633,1.4464527342862976,1.445846482918087,1.445399978224143,1.44505605694904,1.444780365502513
