iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.03037902980090383,0.006988100766674482,0.4577162910136394,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.027462846023340017,0.006988078474305177,0.17055883404100314,0.018600832173969455,9.999999999999972e-07,1.2500022360680718,1.250002236067053,1.2500022360660112,1.2500022360648828,1.2500022360636216,1.2500022360621768,1.2500022360604788,1.250002236058425,1.2500022360558571,1.2500022360525103,1.2500022360479117,1.2500022360411145,1.2500022360299112,1.2500022360076846,1.2500022359413459
2,0.027735648989084496,0.006988012044144972,0.16826591698918492,0.018596868755521398,2.980000000000002e-06,1.250008900362065,1.2500088987622313,1.2500088981276014,1.2500088980737705,1.2500088982451096,1.2500088985034832,1.2500088987962317,1.2500088991013785,1.2500088994081224,1.2500088997098586,1.2500089000013117,1.2500089002765233,1.2500089005252941,1.2500089007204578,1.250008900730313
3,0.028508037217746304,0.0069879014228826945,0.0030615419964306056,0.018598461037540023,4.960000000000007e-06,1.2500199916035513,1.250019987595537,1.250019987269373,1.250019988527016,1.250019990232407,1.250019992025083,1.2500199937951648,1.2500199955106965,1.250019997162881,1.2500199987488676,1.2500200002658481,1.250020001707335,1.2500200030558426,1.2500200042549545,1.2500200050143513
4,0.026022086740532753,0.0069877471211098425,0.003161291009746492,0.018104455640571337,6.939999999999998e-06,1.2500354983056796,1.250035487903546,1.2500354816763761,1.2500354783520833,1.2500354761541885,1.2500354744292075,1.250035472921506,1.2500354715188646,1.2500354701634457,1.25003546881894,1.2500354674567467,1.250035466046902,1.2500354645434282,1.2500354628334427,1.2500354603881905
5,0.02919029846114675,0.0069875481115186985,0.0032918750075623393,0.019373987117035783,8.919999999999989e-06,1.2500554679084488,1.2500554517966145,1.2500554443465743,1.2500554411568707,1.2500554394517753,1.250055438218049,1.2500554370615533,1.250055435822502,1.250055434432604,1.2500554328588411,1.2500554310790322,1.250055429066498,1.2500554267669735,1.2500554240195516,1.2500554200140077
6,0.028023155444864885,0.006987305075596789,0.0030207500094547868,0.01799748514659067,1.0899999999999994e-05,1.2500798166734535,1.2500797963773511,1.2500797929705778,1.2500797960725278,1.2500798014287122,1.250079807404037,1.2500798133166051,1.250079818871817,1.2500798239408415,1.2500798284665102,1.2500798324192135,1.2500798357693108,1.250079838450697,1.2500798402454771,1.2500798400043935
7,0.03029653623495169,0.006987017019377464,0.003189791983459145,0.019392349381854558,1.2879999999999999e-05,1.250108650542071,1.2501086218679434,1.2501086280823708,1.250108645034216,1.250108665016689,1.2501086852843224,1.2501087047909716,1.2501087231504624,1.2501087402451159,1.2501087560646977,1.2501087706340823,1.2501087839715064,1.250108796038211,1.2501088065826353,1.250108814086099
8,0.02937397797027231,0.006986683844277348,0.0030719999922439456,0.019471601459696324,1.4860000000000003e-05,1.2501419601782848,1.250141944017188,1.2501419745942448,1.2501420149079026,1.250142056354425,1.2501420960058598,1.250142132911799,1.2501421668728219,1.2501421979708727,1.2501422263792452,1.2501422522806058,1.2501422758210412,1.2501422970506535,1.2501423157256883,1.2501423299425607
9,0.029981811570239592,0.0069863060255144415,0.0030525830225087702,0.018985226760058364,1.6840000000000008e-05,1.250179707433557,1.2501797089992772,1.2501797662449685,1.2501798353290068,1.2501799052088642,1.25017997194196,1.2501800342472895,1.2501800918955774,1.2501801450592407,1.2501801940407726,1.2501802391542363,1.250180280661054,1.250180318693145,1.2501803530036648,1.2501803812478107
