iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,beta0,beta1,beta2,beta3,beta4
0,0.07709181978028326,0.020885207066979918,0.2469567370135337,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387
1,0.07888108339429435,0.020885106633416042,0.16002982016652822,0.05970985648789011,9.999999999999972e-07,1.2426516371299237,1.2426516371296277,1.2426516371289658,1.24265163712711,1.2426516371163725,9.999999831942018e-07,0.281754525124977,0.4340437827796246,0.5310648054026073,0.5987785940560387
2,0.07734509829928185,0.020884807542401337,0.7634534379467368,0.05907485336840318,2.980000000000002e-06,1.242658279904117,1.2426582783577538,1.2426582759709197,1.2426582741138232,1.2426582730081437,3.979383050123822e-06,0.28175750382477044,0.4340467606627048,0.5310677826624025,0.5987785940560387
3,0.07899609002498664,0.02088430946437606,0.004457766888663173,0.05993511968511735,4.960000000000007e-06,1.242669340489721,1.2426693375575733,1.2426693318051905,1.2426693280900025,1.2426693264805773,8.940338411223366e-06,0.2817624641052837,0.4340517198130526,0.5310727411177399,0.5987785940560387
4,0.07965581917670693,0.020883612053989274,0.0043342269491404295,0.05956858964132342,6.939999999999998e-06,1.2426848092874223,1.2426848185728303,1.2426848170217624,1.242684815150498,1.2426848153498904,1.5879079262883347e-05,0.28176940794052974,0.434058665032446,0.5310796870234172,0.5987785940560387
5,0.07905469299287184,0.02088271596666547,0.004228665959089994,0.05968760188865094,8.919999999999989e-06,1.2427046991341302,1.2427047072145654,1.2427047108653255,1.2427047147128931,1.2427047205913684,2.4800023751857723e-05,0.2817783285040233,0.4340675872451689,0.5310886109786345,0.5987785940560387
6,0.07801980322386338,0.020881620710577004,0.0036460538394749165,0.05982773448092822,1.0899999999999994e-05,1.2427290039779897,1.2427290200238335,1.2427290300505678,1.2427290360611511,1.2427290413053187,3.570218591052462e-05,0.281789233786182,0.4340784947275003,0.5310995193799759,0.5987785940560387
7,0.07966772163148633,0.020880325724789737,0.00439988705329597,0.06087002520171415,1.2879999999999999e-05,1.242757754864134,1.2427577680211763,1.242757782051872,1.2427577891274424,1.2427577928970748,4.859892494263481e-05,0.2818021286771229,0.4340913912635909,0.5311124163794867,0.5987785940560387
8,0.07803543700280102,0.02087883252120517,0.00427072704769671,0.05927544650470062,1.4860000000000003e-05,1.2427909038072047,1.2427909113238593,1.242790936912545,1.2427909532946972,1.242790961798073,6.346839824330569e-05,0.28181699513283365,0.4341062619173894,0.5311272900096832,0.5987785940560387
9,0.0724691269929132,0.020877146741314523,0.00378155498765409,0.057246416812576945,1.6840000000000008e-05,1.2428283985636057,1.242828373777309,1.2428283654270713,1.2428283406471614,1.2428283051116162,8.028342855667698e-05,0.2818337961204487,0.434123051304065,0.5311440669763877,0.5987785940560387
10,0.07601120334901966,0.020875264485683158,0.003677685046568513,0.0587860074952997,1.8819999999999986e-05,1.2428702984506634,1.2428702151421387,1.2428701529089015,1.2428700725409867,1.2428699809593495,9.90721929532553e-05,0.28185255973362977,0.4341417964197465,0.5311627948385561,0.5987785940560387
11,0.07721039922531553,0.020873183632225255,0.003975866129621863,0.0588283999501034,2.079999999999999e-05,1.2429165848090284,1.2429164673623079,1.242916362312637,1.2429162301536854,1.2429160825544405,0.00011982750679398746,0.28187330123590626,0.43416252286007195,0.5311835057556881,0.5987785940560387
12,0.07894548943102372,0.020870902504950686,0.004031235119327903,0.060404409848731515,2.2779999999999995e-05,1.2429673509109707,1.242967176595052,1.2429670172723364,1.2429668240836493,1.2429666147257368,0.0001425931008694355,0.281896042175732,0.43418524544389225,0.5312062097682553,0.5987785940560387
13,0.07995832921298512,0.020868420507261738,0.004283335991203785,0.059970010987400964,2.476e-05,1.2430225630728855,1.2430223250608414,1.2430221401205999,1.2430219174180306,1.2430216750951282,0.00016735194203459344,0.28192077433584456,0.43420996866588335,0.5312309240988125,0.5987785940560387
