iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10
19,2.2138108997133936,0.0021893327118389094,0.013881458027753979,13.44778738757165,0.00036063999999999996,1.2547156531872112,1.241964422084764,1.243396777538229,1.2426989699054585,1.2424554705425337,1.242670041490269,1.2454263945510926,1.2579588096408518,1.2425318259957199,1.2579681711446002,1.257436504561101,0.002750998817951793,0.27822378203484216,0.4318453528644642,0.5278789818882885,0.5954159131811338,0.645582150549394,0.6842205529626794,0.7197629469627504,0.7401187036975039,0.7610693241777181,0.7824092432280134
20,2.214376116607877,0.0021930613551357043,0.014054999977815896,13.387773868664151,0.0003806199999999999,1.255025975883379,1.2410401873179955,1.242714458144262,1.2419108003475359,1.241625343393974,1.2418888585709555,1.2445535297485733,1.2588581019549103,1.2416322346378617,1.2588796933533835,1.2582575737602586,0.003018093742784594,0.27782024109609055,0.4316665122740466,0.5275386561984547,0.5950456966737003,0.6452181289982762,0.6838410808476217,0.7201048447338045,0.7397120146370675,0.7606596130517473,0.7824092432280134
21,2.2150010393649824,0.002196993172413781,0.01370833400869742,13.327415102565537,0.0004006,1.2553333267104174,1.2400621986086855,1.2419942226028793,1.2410823466199972,1.2407515984981854,1.2410708706900107,1.243618129312196,1.2598057611881222,1.2406792179891997,1.2598410552624377,1.2591222641450857,0.003298809428467066,0.2773928623566974,0.4314767881525209,0.5271806475980735,0.594655744272578,0.6448354873397021,0.683441551868299,0.7204754309679583,0.7392833236749288,0.7602277574286053,0.7824092432280134
22,2.2156911172306826,0.0022011324309070836,0.013742250041104853,13.260055125209604,0.00042057999999999993,1.2556375131636917,1.2390298761017113,1.2412343802048524,1.240213355998572,1.2398340768175022,1.240216561668026,1.242620755916048,1.2608016563712114,1.2396733166514096,1.2608518757553902,1.260030546150014,0.0035935866324154635,0.2769412448755469,0.4312739116999603,0.5268046487654514,0.594245903739728,0.6444342226514346,0.6830219510785254,0.7208742754585712,0.738832761037379,0.7597738670479501,0.7824092432280134
23,2.216738722309105,0.002205555914331912,0.013473500031977892,13.28630290902126,0.0004405599999999999,1.256058445548554,1.2379694558443939,1.2403828897157363,1.2392829940762333,1.238864006207655,1.2393060415387487,1.2416696976951658,1.2618245824722263,1.2386987772382334,1.2618826288987648,1.2609891227214858,0.003922834692870986,0.2764703381811977,0.4310028360196532,0.5263967179892406,0.5938112928459424,0.6440087554054311,0.6825821655720054,0.7212395409369464,0.7383766195880176,0.7593174752345743,0.7824092432280134
24,2.217553591174482,0.0022102571917101007,0.01358866598457098,13.227868592087326,0.00046053999999999995,1.2565871517546812,1.2368787468163216,1.2394443270603175,1.2382927045765675,1.2378418420120285,1.2383404264474893,1.2407627738475708,1.262875376755328,1.2377562356950589,1.2629341894267776,1.2619969731336236,0.004284550194600723,0.27597956152993286,0.4306708405424538,0.5259578285875283,0.5933521475558221,0.6435593800114805,0.6821221946648782,0.7215725094961977,0.73791466630519,0.758858263661966,0.7824092432280134
25,2.2184358900615218,0.0022152306621357936,0.013456291984766722,13.169475193723517,0.0004805199999999999,1.2572158528182866,1.2357554558550414,1.2384225518672833,1.2372438196277777,1.2367680204823932,1.2373208269857847,1.2398978154658635,1.2639549284689628,1.2368464040878475,1.2640075452125359,1.263053067673426,0.004676848099071561,0.27546828282125263,0.4302832746671888,0.5254888263541135,0.592868674305205,0.6430863788567113,0.6816420555200922,0.7218750006499645,0.7374467004420866,0.7583959237409401,0.7824092432280134
26,2.21939117035155,0.0022204744240023333,0.01360624999506399,13.100861341483776,0.0005005,1.2579381490341153,1.2345979053954623,1.2373209987388023,1.236137504402247,1.2356426920367973,1.2362485835832535,1.2390715325127106,1.26506400061853,1.2359665790210042,1.2651032619358409,1.2641565633656897,0.005098102617564892,0.27493619309115636,0.42984450759200027,0.5249904545195963,0.5923609959832062,0.6425900613787301,0.6811417607618981,0.722148240655821,0.7369722420727927,0.7579300054492295,0.7824092432280134
27,2.220425702864302,0.002225981875918487,0.013550583040341735,13.044028230396709,0.00052048,1.2587471886627601,1.233403874587849,1.2361426570516454,1.2349749515060764,1.234466443739115,1.2351245927948915,1.2382820590116514,1.2662036508265764,1.2351188497971475,1.2662224514942766,1.2653063218664269,0.005546220025167133,0.27438263992246764,0.42935778492655835,0.5244633831256885,0.5918293194495833,0.642070662447066,0.6806213552092055,0.7223955172913074,0.7364912871723268,0.7574602370413456,0.7824092432280134
28,2.221249453452909,0.002231699207036208,0.014160500024445355,12.792272152733549,0.00054046,1.259518392310805,1.2321317089223145,1.2349400488343558,1.2337814457329168,1.233250660509746,1.2339792665052565,1.2373607659049373,1.2674032789674827,1.2341693144143824,1.2674052408093244,1.2664958856047768,0.006002535409312687,0.27379792890200166,0.4288647907260054,0.5239234015508689,0.591279422739921,0.6415358715964293,0.6800808314024754,0.7227025371855023,0.7359795506960366,0.7569575691624285,0.7824092432280134
29,2.2224841545068714,0.002237630161510583,0.013908499968238175,12.6980688106563,0.00056044,1.2602494100628274,1.230782327013895,1.2337105192604965,1.232556224554739,1.2319950955669448,1.2328132101047542,1.2363159127593726,1.2686620198099068,1.233121809974939,1.268650004097502,1.2677253136512459,0.006466527200520306,0.2731818773196492,0.42836279660584764,0.5233697616245362,0.5907109906395297,0.6409856093511426,0.6795202184445305,0.7230667353768334,0.7354378441828886,0.7564229956083198,0.7824092432280134
30,2.223846826868787,0.0022437948359914283,0.013928333995863795,11.887592673132293,0.0005804199999999999,1.2608661051882828,1.2293433204943554,1.2324797400016294,1.2313002090387977,1.230693942681285,1.2316306487630948,1.2351298918069433,1.2699770309542293,1.2319799294113956,1.2699588164461355,1.26899387356203,0.00691379391320143,0.27253025725587415,0.42787753212297547,0.5228026123240519,0.5901230510568657,0.6404210923409039,0.6789386038974562,0.7234726959006049,0.7348668449785453,0.7558590877833335,0.7824092432280134
31,2.2253789501555454,0.002250191112012586,0.013924375001806766,11.802049288143685,0.0006004,1.2613663299458215,1.2278183515157581,1.2312444168495593,1.2300119475144493,1.2293468660878275,1.2304333641384109,1.233816352415637,1.2713477446250516,1.2307456698650419,1.2713287614577786,1.270301118353114,0.007343327656218019,0.27184377673178695,0.42740623188735183,0.5222209596279196,0.5895151766313503,0.6398423366895113,0.6783363022170894,0.7239208399042186,0.7342671459571868,0.7552662731234963,0.7824092432280134
32,2.227106191305357,0.0022568184336722646,0.013808874995447695,11.715956452881409,0.00062038,1.2617493809384643,1.2262105002784425,1.230000973537154,1.228690101714099,1.2279535787886782,1.22922280032178,1.2323863489422318,1.2727735911354012,1.229422752263379,1.2727575060962988,1.271646743016577,0.007754713969263387,0.2711230300272528,0.42694575711050864,0.5216238520059477,0.5888869516781502,0.6392492840240113,0.6777135819620933,0.7244110631527034,0.7336393991339043,0.7546449804270068,0.7824092432280134
33,2.2290308130021415,0.0022638528977325383,0.013963458011858165,14.838601210516925,0.00064036,1.2618847429931672,1.2245047347263296,1.228727404855582,1.2272771958896675,1.2264733480224834,1.2280785094666533,1.2308636491680622,1.2742157600461765,1.2279618463727242,1.2741761514326122,1.2730184838098846,0.008103209054968783,0.2703588625264996,0.42641826099321645,0.5209772580585421,0.5882306944805896,0.6386579610645644,0.6770841975148141,0.7249064645560476,0.7329881421547936,0.7540059619968774,0.7824092432280134
34,2.231319836082115,0.0022711863912161763,0.01370066701201722,14.955670734326013,0.00066034,1.261945099778823,1.2227097041613335,1.2274014538217914,1.2257673183878186,1.2249178091410853,1.2270255603118034,1.2292801360906125,1.2756815944091573,1.226441470762517,1.2755997945849593,1.2744197866097398,0.008460763161063319,0.26955291397805053,0.42581518844629246,0.5202771508172622,0.5875430306783701,0.638068376556185,0.676451029004939,0.7254235476785575,0.7323192821805676,0.7533477364381403,0.7824092432280134
35,2.2339201488695823,0.0022788599391508767,0.014012875035405159,18.179410710588247,0.0006803200000000001,1.2616713260528247,1.2208247677983832,1.2259615675261553,1.2241552122140091,1.2232745730364436,1.2260566755709925,1.227704721078763,1.277146144170701,1.2248907882169549,1.2770178020639877,1.27581780936169,0.008676342822876491,0.2687064553868593,0.42512090402326813,0.5195209185773595,0.5868243209832259,0.6374864309938643,0.6758246388464395,0.7259551986306244,0.7316427861615673,0.7526828854728355,0.7824092432280134
36,2.236953323247408,0.0022868506072109334,0.014003749995026737,18.06270028885894,0.0007003,1.261117046545254,1.2188555824477332,1.2244158961417904,1.2224472218716402,1.2215481103156023,1.2251686615311381,1.226134133191636,1.2786109255239702,1.2233106040300163,1.2784298100117129,1.2772139128950342,0.00876883981550003,0.2678219754099558,0.4243487309974736,0.5187131202617299,0.5860754097605598,0.6369110512959609,0.6752038646280266,0.7264997560408345,0.7309582024770512,0.7520106769931325,0.7824092432280134
37,2.2404825272424285,0.0022952196969463455,0.014169041998684406,14.704132846792545,0.00072028,1.26024628297081,1.2167811280300749,1.2226903668432731,1.2206675985845619,1.2197625223756172,1.224365416582533,1.2245438128092203,1.2800956115767614,1.2216895862616595,1.2798496501986112,1.278626136550177,0.008700843643540804,0.2668883454241262,0.42350092913279963,0.517855607021804,0.585291303913311,0.6363350297452824,0.6745802873240839,0.7270628733622004,0.7302560211378447,0.7513200002676332,0.7824092432280134
38,2.244534489549024,0.002303942644361468,0.01424683298682794,14.609799934742725,0.00074026,1.259114781506716,1.2146094992928864,1.220808067452351,1.2188187018476646,1.2179190664236355,1.2236439768069995,1.2229325376109221,1.2816010720810853,1.2200288216588087,1.281274620356735,1.280054892929949,0.00849852697731468,0.26590932210937246,0.42258399144376496,0.5169519269011613,0.5844733177938986,0.6357575550963114,0.6739531029650786,0.727643264359251,0.7295363508190545,0.7506106198880983,0.7824092432280134
39,2.249079859162081,0.0023129998209864572,0.013769791985396296,13.63739256714801,0.00076024,1.257742778917925,1.2123487193110565,1.2188080954640048,1.216904113990981,1.216023250768014,1.2230054004628133,1.221293842115768,1.283134727605424,1.2183248609718516,1.282705805319338,1.2815070086803173,0.008166783445675903,0.26488789545143976,0.4216083192596517,0.516006526575346,0.5836225900274492,0.6351756568373496,0.6733190526811045,0.7282425737205808,0.7287957688988481,0.749878296750205,0.7824092432280134
40,2.2541979713184594,0.00232235102828083,0.01389729103539139,13.907792971707032,0.0007802200000000001,1.2561929071258426,1.2100131951080793,1.2166940627178178,1.2149265546241652,1.2140725511292816,1.2224508261404203,1.2196411787039747,1.284700834368121,1.21662043929348,1.2841105445095944,1.2829720667343765,0.0077336005230378745,0.26382872489701387,0.4205772175985803,0.5150234749379762,0.5827408518144979,0.6345898245522887,0.6726790916918582,0.7288601062814188,0.728036277904946,0.7491183992649242,0.7824092432280134
41,2.2593803332280658,0.0023319905536809673,0.013836458034347743,12.662284863332038,0.0008002,1.2544784395174893,1.2076179944050536,1.2145189575818354,1.2128937278738636,1.212068131318765,1.2219769435209327,1.217951035638605,1.2863031267764709,1.2148752685278361,1.2855022944090158,1.284463272060466,0.007212431244011438,0.26273957904165696,0.4195077305164458,0.5140078523216625,0.5818285977461802,0.6339959610733761,0.6720283967203892,0.7294952521011453,0.7272535281221613,0.7483310246094627,0.7824092432280134
42,2.2650371017810986,0.00234189310725905,0.014546459016855806,12.75519053009414,0.00082018,1.2526429746968204,1.2051748635594162,1.2122775664239192,1.2108062427185398,1.2100082650703754,1.2215849614882115,1.2162336311063737,1.2879431608562746,1.2131183107439685,1.2868545668304172,1.2859728095938106,0.006621758831979151,0.2616242358068916,0.41840006557024884,0.5129619853775435,0.580887142659926,0.6333947080819089,0.6713678829814854,0.7301483141201424,0.7264496517029654,0.7475136658746672,0.7824092432280134
43,2.271025149875414,0.002352054166975772,0.014497208001557738,12.647561191081147,0.00084016,1.2506984165370254,1.2026855438478956,1.2099734107470241,1.2086639226608586,1.2078942287867225,1.2212723354902364,1.2144890618021489,1.2896205103123395,1.211351337809391,1.2881628709662478,1.2875007044805558,0.005969201849420609,0.26048413128901243,0.4172570481482765,0.5118864339590775,0.5799172140533916,0.6327856523393199,0.6706972181807502,0.7308182034116546,0.7256254333033858,0.7466673735269687,0.7824092432280134
44,2.277369730927318,0.002362458394377554,0.014242124976590276,12.620981499314917,0.00086014,1.2486530240791365,1.2001540045497645,1.207609429364997,1.2064668090456978,1.2057271985569167,1.2210354901182268,1.212726484268693,1.291335282706892,1.2095761540461765,1.289428897139029,1.289050202532748,0.005259555917105439,0.259321543839437,0.4160808466212582,0.5107815722112091,0.5789194594042019,0.632168300711324,0.6700166638731401,0.731506843377522,0.7247816662537114,0.7457933849087842,0.7824092432280134
45,2.284133393306076,0.0023730410676049037,0.014516000053845346,12.612699979178743,0.00088012,1.2466450112325718,1.1976071487053381,1.2051672744890694,1.2041942101322718,1.2035132280663774,1.2208182992960803,1.2110522012143938,1.293053012461267,1.208129750750405,1.290598967002979,1.2906191157832074,0.004542000755600191,0.2581438821728976,0.41486433731516376,0.5096373449815863,0.5778906282762821,0.6315290676940662,0.6693215500128341,0.7321371620405622,0.723968248199207,0.7449381522831706,0.7824092432280134
46,2.2908983368009688,0.002383788715709267,0.014180250000208616,11.760573016344766,0.0009001,1.2447006358886146,1.195105739743716,1.2026483880429364,1.2018321508588776,1.2012657185464468,1.2206208966063472,1.2094334193199217,1.2947731629715358,1.2070317131324033,1.2917848860911572,1.2922126536155911,0.003821190133695704,0.25697740211721093,0.4136178726490937,0.5084535026410119,0.5768350766037426,0.6308685945670257,0.6686102780820249,0.7326806887421788,0.7231818958443076,0.7441087249980722,0.7824092432280134
47,2.2976940054982,0.002394837502954812,0.013945166021585464,14.898605962942048,0.0009200800000000001,1.2426247359631772,1.1926087680233466,1.2000726488576487,1.1994153723028593,1.1989362797599168,1.2204938644124552,1.2081890016598125,1.2964456590706979,1.205819236904065,1.2930873067916266,1.2939049866901673,0.0029989823469400347,0.25580670430243135,0.412345563282139,0.5072442097952492,0.5757478525001927,0.6301988942644802,0.6679098382048287,0.7330462836076275,0.7223866878229439,0.7433083294538831,0.7824092432280134
48,2.3045586380473617,0.0024062302889475227,0.014095874968916178,18.326875715876014,0.0009400599999999999,1.2404327206419004,1.1900863495761889,1.1974313032067045,1.196940085171879,1.1965316191082842,1.22028649665155,1.2071286765246998,1.2980742787775863,1.204616199177925,1.2944982150765096,1.2956706492733148,0.002095200077970621,0.25462314896802635,0.4110397618561476,0.5060086487857478,0.5746325957642344,0.6295085030952641,0.6672184782970121,0.7332925162426522,0.7216017309895579,0.7425417070486773,0.7824092432280134
49,2.3116442058643063,0.002418205114474134,0.014115416968706995,22.046493260689637,0.00096004,1.2382249664739626,1.1875349799690158,1.194683983206813,1.1943840952786235,1.1940904739337428,1.219953880561364,1.2061966655126433,1.299648068737331,1.2030625388492249,1.2959226739976921,1.2974344224234593,0.0011706054855228415,0.2534278165664771,0.4096863363929591,0.5047406448868796,0.573500056457896,0.6287983466559753,0.6665502890342232,0.7334405100241368,0.720779627068029,0.7417792962163016,0.7824092432280134
50,2.318836623869963,0.002430973224711185,0.014322959003038704,23.54362034478921,0.00098002,1.2359894570304553,1.1849272952018757,1.1917878023023738,1.1917762969929215,1.1916074341968144,1.2195022274935523,1.2051686335401257,1.3011642549038485,1.201187588523647,1.2973008396790553,1.2992357767454474,0.00022981731775690434,0.25220289958360415,0.4082687200600744,0.5034484224852727,0.5723489788104582,0.628061998214642,0.6658868157580476,0.7334708156992272,0.719928359201592,0.741017293935753,0.7824092432280134
51,2.3262811198263282,0.0024443719987541942,0.013784000009763986,23.030864288727866,0.001,1.2337026838722165,1.1823023104643025,1.1888594022682337,1.1891298216843553,1.1890858959319281,1.2188880725151146,1.2042231662856835,1.3026694264422267,1.1989559148133828,1.2986213313180721,1.3010143888645769,-0.0007504101403793249,0.25096869151263285,0.4068318048410557,0.5021431526422885,0.5711855177233748,0.6273047962278546,0.6652367453124152,0.7333972924883773,0.7190236120657034,0.7402392777270862,0.7824092432280134
52,2.333722735397497,0.0024581666649139368,0.01420537504600361,24.8451713212801,0.0009999878275373446,1.231472101582281,1.179675559713624,1.1858611704564008,1.1864870679579225,1.186571984465155,1.218136541586274,1.2031954429222909,1.3040980879291963,1.1965932531395767,1.2999179986915574,1.30278022380987,-0.0017000327941821894,0.24973220434059107,0.4053675163521819,0.5008398760019005,0.570026169979539,0.6265333741176652,0.6645989409958004,0.7332497144842532,0.7181212667238281,0.7394823581212845,0.7824092432280134
53,2.341186182595377,0.0024721885062885677,0.013825208006892353,29.836981861956435,0.0009999513107426476,1.2292426160058558,1.1769644580470486,1.1828601412414272,1.1838622370331304,1.1840461953122636,1.2174473293525212,1.2024296035089943,1.305387209458914,1.194002097201456,1.3011602399473805,1.3045616826968167,-0.0026810949122888627,0.24846566087680222,0.4039057249538657,0.4995438602808411,0.5688677147598294,0.6257791301493943,0.6640164866855196,0.7329596151108911,0.7171911683678122,0.7387253467828746,0.7824092432280134
54,2.3485802932224145,0.0024863928253616332,0.014280834002420306,28.613770084737848,0.0009998904513956854,1.2270479623169843,1.1742182345378864,1.179836069258308,1.1812281953036823,1.181531691060541,1.2168555589066783,1.201921139747112,1.306538454299687,1.1912514306738025,1.3024023283057073,1.306344186336525,-0.003670006941188091,0.24718967276269002,0.40244019255678304,0.49824523453500696,0.5677101777012413,0.6250359755591813,0.6634768397304092,0.7325334770411621,0.7162385414062533,0.7379691495562131,0.7824092432280134
55,2.3559364001392304,0.002500705693530241,0.01427191699622199,27.59526604126806,0.000999805252462657,1.224912302696976,1.1714341846905898,1.1767970082678687,1.178599968489355,1.179029749959386,1.216353039929153,1.2017387444367469,1.3075644269832847,1.1883495800407464,1.3036179858546135,1.3081347896614215,-0.004652046824718644,0.2458984275543511,0.40097002963931183,0.4969489946872568,0.5665549135635127,0.6243048105981928,0.6629870762142848,0.7319839056991095,0.7152572550640514,0.7372047355170477,0.7824092432280134
56,2.3632797686118288,0.002515201439881339,0.013740165974013507,26.64843106965174,0.0009996957180960385,1.2227537618995616,1.1686320964135208,1.1737460333424168,1.1759718111803599,1.176526126203095,1.2158073315193052,1.2017157257533904,1.308505428058875,1.185422984936829,1.3047804680590618,1.3099623258602024,-0.005651105372714736,0.24460442957698164,0.39949602168440124,0.4956516993689598,0.5653968584430502,0.6235685172322433,0.662530959847991,0.7313521107763215,0.7142675960840393,0.7364450805182451,0.7824092432280134
