iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.0274256460508899,0.007061936085499783,0.29552373196929693,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.028239666869523124,0.007061913522155439,0.2884247717447579,0.018805602170073994,9.999999999999972e-07,1.2426516371288505,1.2426516371278382,1.2426516371268213,1.2426516371257348,1.2426516371245302,1.2426516371231584,1.2426516371215535,1.2426516371196183,1.2426516371172056,1.242651637114067,1.24265163710976,1.2426516371034007,1.242651637092927,1.2426516370721539,1.242651637010166
2,0.02753929022054661,0.007061846358468357,0.10729719093069434,0.018437225359437835,2.980000000000002e-06,1.2426582785772535,1.2426582772719756,1.2426582757449434,1.2426582746665957,1.2426582739156853,1.242658273379308,1.242658272981262,1.2426582726735302,1.2426582724257713,1.2426582722180612,1.2426582720362578,1.2426582718685182,1.2426582717008534,1.2426582715043357,1.2426582711512397
3,0.0283665334061245,0.007061734476270728,0.007531594019383192,0.018813702033120466,4.960000000000007e-06,1.2426693380780418,1.2426693356774259,1.242669332244009,1.2426693301482274,1.2426693288859223,1.2426693280943042,1.2426693275643053,1.242669327180585,1.242669326879543,1.2426693266250557,1.2426693263946957,1.2426693261705717,1.24266932592889,1.242669325611133,1.2426693249356893
4,0.029014672059301857,0.007061577712378312,0.007152620702981949,0.01893880140962504,6.939999999999998e-06,1.2426848126785721,1.242684819458728,1.2426848191458284,1.2426848186396464,1.2426848185611716,1.2426848187904986,1.242684819171547,1.2426848196035876,1.2426848200317713,1.2426848204282064,1.2426848207775616,1.242684821065563,1.2426848212629955,1.2426848212761807,1.242684820614831
5,0.02827564938463233,0.007061376245634821,0.006610316690057516,0.018791662932307093,8.919999999999989e-06,1.2427047065296022,1.242704713915013,1.2427047178991533,1.242704720949238,1.2427047238237265,1.2427047265367916,1.2427047290089703,1.2427047311934092,1.2427047330785255,1.2427047346722424,1.2427047359879806,1.2427047370317152,1.2427047377800242,1.2427047381047776,1.242704737257017
6,0.027526173720222397,0.007061130321414501,0.007169151678681374,0.018745293515718568,1.0899999999999994e-05,1.2427290155960313,1.2427290253402188,1.242729031414557,1.2427290343995958,1.2427290361435024,1.242729037103656,1.2427290373991433,1.2427290370927428,1.2427290362435488,1.242729034908433,1.2427290331344736,1.2427290309472574,1.2427290283232804,1.2427290250839462,1.2427290201541967
7,0.02823164107177182,0.007060839603286182,0.00684681860730052,0.019098453972787956,1.2879999999999999e-05,1.242757770304852,1.242757771022908,1.2427577766477365,1.2427577785382464,1.2427577784307462,1.2427577769516482,1.2427577743249827,1.24275777068961,1.2427577661657037,1.2427577608594773,1.2427577548559847,1.2427577482055274,1.242757740887674,1.242757732668078,1.2427577220904116
8,0.027746069605438968,0.007060504245181073,0.0070945508778095245,0.018704861300666377,1.4860000000000003e-05,1.2427909275828561,1.2427909174944771,1.2427909273473652,1.2427909323171227,1.2427909334912794,1.2427909318435684,1.2427909279071894,1.2427909220520232,1.2427909145674594,1.2427909056830864,1.2427908955727014,1.2427908843460644,1.2427908720081327,1.2427908582760594,1.2427908412653441
9,0.024562279556424566,0.007060127393819695,0.006824159063398838,0.017400554545762746,1.6840000000000008e-05,1.242828382410018,1.2428283299095368,1.2428283047906143,1.242828276967096,1.242828247506183,1.242828217194114,1.2428281862608503,1.242828154804777,1.242828122897015,1.2428280905924205,1.24282805792047,1.242828024863944,1.2428279912992244,1.242827956758434,1.2428279187596951
10,0.026453528114403442,0.0070597068945817,0.007538693957030773,0.018195133496261603,1.8819999999999986e-05,1.2428702233299165,1.2428701058748135,1.2428700310647927,1.2428699597800013,1.2428698911186888,1.2428698247663148,1.2428697602549614,1.2428696972227236,1.2428696354130384,1.2428695746288547,1.2428695146930522,1.2428694554072042,1.2428693964689066,1.2428693371716826,1.242869274335286
11,0.027392519191791354,0.007059241780344629,0.006305184680968523,0.018417403892921864,2.079999999999999e-05,1.2429164522813647,1.2429162924218107,1.242916174833848,1.2429160620621507,1.2429159544654367,1.24291585163766,1.2429157528175097,1.24291565737791,1.2429155648409027,1.2429154748190652,1.2429153869645464,1.242915300917201,1.2429152162029635,1.2429151318687905,1.2429150439723102
12,0.028008360796882115,0.0070587317393176,0.006219455040991306,0.018841113862672898,2.2779999999999995e-05,1.2429671629106285,1.242966934753003,1.242966766516,1.2429666082391913,1.2429664596395853,1.2429663193957232,1.242966185992622,1.2429660582566153,1.242965935315034,1.2429658164854904,1.2429657011882131,1.2429655888667248,1.242965478855291,1.2429653699361978,1.2429652573418972
13,0.028896123114080758,0.007058175526892811,0.007377253379672766,0.018974008473124176,2.476e-05,1.2430223415450294,1.2430220507885563,1.2430218566178037,1.2430216747690492,1.2430215037850598,1.2430213423546577,1.2430211888870504,1.243021042089313,1.2430209009689648,1.2430207647339806,1.2430206327034692,1.2430205042203708,1.2430203784982468,1.243020254102099,1.2430201254257125
14,0.029764069796785086,0.007057572127314211,0.006460216827690601,0.019264213609375802,2.6740000000000005e-05,1.2430820068842405,1.2430817090122415,1.2430815244690612,1.2430813464426145,1.2430811770534085,1.2430810163881878,1.2430808632647719,1.2430807164977788,1.2430805751236105,1.243080438361865,1.2430803055378072,1.2430801759898584,1.2430800488949914,1.2430799226676243,1.243079790871721
15,0.026583663426791693,0.0070569250084987906,0.006354806013405323,0.018385511156417976,2.8719999999999996e-05,1.2431459988109088,1.2431457511517032,1.2431455917875431,1.2431454165855242,1.2431452403195011,1.2431450681661425,1.2431449010773539,1.2431447388615688,1.2431445810760664,1.243144427243186,1.2431442768746475,1.243144129418465,1.2431439840857395,1.2431438391756757,1.2431436873891577
16,0.026805985623145918,0.007056235387536444,0.009350196924060583,0.017900737961062896,3.07e-05,1.2432142421308172,1.243214063742618,1.2432139066594536,1.2432137154482856,1.2432135190864961,1.243213326406509,1.2432131392902568,1.2432129577168727,1.2432127812088936,1.2432126092085605,1.2432124411432828,1.2432122763739568,1.2432121139980243,1.2432119520793175,1.243211782310924
