iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,beta0,beta1,beta2,beta3,beta4
0,3.591627175164128,0.020885207066979918,0.8687588390894234,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387
1,3.591627175164128,0.02088521744859109,1.031966453883797,10.201115748424815,9.999999999999972e-07,1.242651637130491,1.2426471781615904,1.2426516371304872,1.2426471781615627,1.2426471781615631,1.0000003356608701e-06,0.2817525251250071,0.4340437827806248,0.5310628054041457,0.5987785940560387
2,3.591626868414001,0.020885248462250122,0.9970272802747786,10.106434145517644,2.980000000000002e-06,1.2426582825485322,1.242640532773243,1.242658282546305,1.2426405327731738,1.242640532771636,3.972280074674719e-06,0.28174954443336336,0.4340467634707357,0.5310598247126966,0.5987785940560387
3,3.591625962690146,0.020885300109651603,0.006626510061323643,10.106526364473481,4.960000000000007e-06,1.242669344270279,1.2426294711655765,1.2426693442493202,1.2426294711813797,1.2426294711635497,8.916650068959638e-06,0.2817445828925887,0.434051724991207,0.5310548631804922,0.5987785940560387
4,3.5916244581318497,0.02088537238358972,0.006534488871693611,10.106675649785515,6.939999999999998e-06,1.2426848223479439,1.2426139933986087,1.2426848222464622,1.242613993456214,1.242613993374701,1.5833444021270864e-05,0.2817376405020956,0.43405866730903203,0.5310479208129153,0.5987785940560387
5,3.591622354124596,0.02088546527562538,0.006404078099876642,10.106867209284045,8.919999999999989e-06,1.2427047168427703,1.242594099546093,1.2427047165117646,1.2425940997089169,1.2425940994484346,2.4723013398425748e-05,0.28172871725455323,0.43406759035193865,0.5310389976225364,0.5987785940560387
6,3.591619649987968,0.02088557877627977,0.006985093001276255,10.107110125674472,1.0899999999999994e-05,1.242729027819614,1.2425697897285632,1.2427290269621283,1.242569790096996,1.2425697894413668,3.5585690261090255e-05,0.2817178131522737,0.4340784939965335,0.5310280936322318,0.5987785940560387
7,3.591616344998161,0.020885712875316514,0.006823341827839613,10.10743858037792,1.2879999999999999e-05,1.242757755322262,1.2425410640835701,1.2427577534456904,1.2425410648538544,1.242541063424952,4.8421775544273336e-05,0.2817049281901872,0.43409137807012405,0.5310152088899107,0.5987785940560387
8,3.5916124384381845,0.020885867562352972,0.0062949880957603455,10.107812730200234,1.4860000000000003e-05,1.2427908994312633,1.2425079227462648,1.2427908957557403,1.2425079242303265,1.2425079214310504,6.323156740751325e-05,0.2816900623497672,0.4341062423402,0.5310003434402601,0.5987785940560387
9,3.5916079296027794,0.020886042827071127,0.006421159021556377,10.108242943375371,1.6840000000000008e-05,1.242828460247523,1.242470365852839,1.2428284536075376,1.2424703685095686,1.2424703634542904,8.001535469072911e-05,0.28167321560012293,0.434123086504062,0.5309834973321998,0.5987785940560387
