k,l2o,ldro_pep,lpep,l2o_alista
1,51.13257990985196,59.69067220326836,53.004862974823844,50.459287320814575
2,25.409743242507975,32.84292973210402,30.07936208819066,29.842439562785277
3,19.08441160504963,22.11829019435784,23.123375797975154,22.015241587661667
4,16.54614131775373,12.500714866182241,19.53516660885797,17.887321648959897
5,18.629553402178257,12.005511293032031,16.76987322873448,15.063363776082282
6,25.88135833776073,9.044755808387245,14.544730274753475,12.899139646367065
7,62.43362619220694,7.941158820187789,12.750972922798859,11.147670130228786
8,207.00267251735517,7.532492153853054,11.575250068931883,9.69214149367168
9,890.5395062232458,7.058257580685145,10.388012990653936,8.46103325148023
