k,l2o,ldro_pep,lpep,l2o_alista
1,23.102590479461693,25.112507673470866,22.934969033013186,22.16692783844691
2,10.682074632389554,13.584053184888228,13.289257313470536,13.339507917801493
3,6.694068531169616,9.770505787484854,10.41691473690712,9.709676899550896
4,4.40625921858242,4.601289503828727,8.519209621763796,7.615890044539645
5,2.996255192263987,4.389742582548297,7.032617141690558,6.118740379616497
6,2.0350381450089525,2.7934519616274236,5.842767473611562,4.977606571474525
7,1.4082666328314135,2.4688409439361494,4.900774120647126,4.079115001205745
8,0.9598687286713492,2.305146774755317,4.297380319677146,3.3576070852930755
9,0.6674167773222559,2.1061578559912943,3.7020070769356663,2.7711032071535096
