tau,sigma,theta
0.09838609077161663,0.0971090588279078,0.8122148298272556
0.10387940009653401,0.11846023584922855,0.8147281261337124
0.10312885446368199,0.27942293057982037,0.8029068845109983
0.14202122724187186,0.27790990004856186,0.8030092752445328
0.2713093164640282,0.2888200751532318,0.840663152540028
0.2703619950640146,0.2798197598824196,1.2066933693451054
0.2812777363516395,0.2682297214808154,1.230610168433219
0.27629119320461637,0.2690704986721541,1.2235284485571265
