k,l2o,ldro_pep,lpep
1,33.228216950327266,71.40340325432221,34.09380204936575
2,14.114642543068255,10.316026795945094,10.44651449523148
3,2.931012750283007,3.6276657611854017,4.302256938951921
4,1.736575188166657,2.0840642931721636,2.064849610400204
5,0.1768027325350013,6.1891722002666265,1.043121164487897
6,0.33448612703428676,0.18394880411139383,0.5870325373506617
7,0.13849215251087338,0.09991331801319114,0.3289687423479652
