iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.8318133715310844,0.009292626164366569,2.2693461489398032,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,0.8318133715310844,0.009292644851785393,2.301139916991815,7.8485307533449555,9.999999999999159e-07,1.8873455924466722,1.8873455924466973,1.8873455924466638,1.887345592446712,1.8873455924466753,1.8873455924466533,1.8873455924468876,1.8873455924466533,1.8873455924466638,1.8873510877203554,1.887351087720345,1.8873455924469535,1.8873455924467266,1.8873455924467148,1.8873455924466809
2,0.8318142664067405,0.009292999058622044,2.122893981868401,6.897320116295846,2.097999999999987e-05,1.8872881174786194,1.887288630245847,1.8872983069370295,1.8872884406694206,1.8872890956373372,1.8872879138948517,1.88735348825771,1.8872951089135965,1.887291796165713,1.8873695485769326,1.8874070133857637,1.887300020823194,1.8872879560696743,1.8872889257184375,1.8872890680148
3,0.8318308438329972,0.009293690088250131,0.11283197207376361,6.896981988288467,4.095999999999993e-05,1.8871754745397966,1.8871776278611914,1.8872129034214542,1.8871770211975873,1.8871791263014244,1.8871750878452622,1.8874066371756206,1.8872004077800055,1.8871882548587884,1.8873689424302358,1.8875156913055047,1.8872005578007547,1.8871751580324776,1.8871772099065725,1.8871775194500808
4,0.8318626828066285,0.009294723642042521,0.11163320997729897,6.89585660909942,6.0939999999999996e-05,1.8870074929742269,1.8870125338379184,1.8870903755795845,1.8870113076585548,1.887015565718164,1.8870070388954687,1.8875125463833573,1.8870613793035038,1.8870345714934949,1.8873345681997555,1.887677328978307,1.8870454162541423,1.8870070970830874,1.8870100295543013,1.88701049572899
5,0.8319099376693347,0.00929610433129962,0.12559015420265496,6.8937841177107835,8.091999999999984e-05,1.8867841206299192,1.8867933025570873,1.8869304808640714,1.886791275471533,1.8867983082736701,1.8867837504229508,1.8876739865771468,1.8868773500458726,1.8868302678032003,1.8872584108963202,1.8878921199791485,1.8868339951995228,1.8867837440400737,1.8867872418083338,1.886787841376041
6,0.8319727860653552,0.009297835698142836,0.11104588606394827,6.890709715337815,0.0001008999999999999,1.8865053537167737,1.8865199046340868,1.8867325943440467,1.886516910875379,1.8865272765160743,1.886505232248305,1.8878922343848221,1.8866475893708399,1.8865749422970428,1.8871355611934708,1.8881602146735474,1.8865660622111524,1.886505099121734,1.8865088037397562,1.8865095086483978
7,0.8320513805476792,0.009299920510195098,0.11243797279894352,6.8865720340596575,0.00012087999999999997,1.886171213960022,1.8861923251038273,1.886495970929029,1.8861882105737013,1.8862024140601112,1.8861715101945609,1.8881679527530042,1.886371420847241,1.8862682720190933,1.8869628024638339,1.888481730397547,1.886241539074356,1.8861711777480679,1.8861747190787295,1.8861755000422518
8,0.8321458476862916,0.009302360981357812,0.1147089907899499,6.881353808003112,0.00014085999999999992,1.8857817400294739,1.88581056242368,1.8862198423141099,1.885805181966752,1.8858236801530877,1.8857826227102974,1.8885015124646454,1.886048243863965,1.8859099968223543,1.8867379334767542,1.8888567607126032,1.8858604253223636,1.8857820050467662,1.8857850181620943,1.8857858469025215
9,0.8322562927666077,0.009305158924334613,0.10655264998786151,6.875016184035641,0.00016083999999999998,1.8853369837424785,1.885374627446463,1.8859034551977416,1.8853678424155818,1.8853910458608116,1.885338619417826,1.8888931343867714,1.885677530814878,1.8854999045342271,1.8864594026321067,1.8892853814943318,1.8854227649701782,1.885337612903914,1.8853397485814873,1.8853405996415113
10,0.8323828043754352,0.009308315846183702,0.10807234514504671,6.867539105910148,0.00018081999999999983,1.8848370089662494,1.8848845444576232,1.885546087902651,1.8848762205930005,1.884904492245946,1.8848395616713325,1.8893429606437178,1.8852588194070306,1.885037820484396,1.886126094347962,1.8897676540137693,1.8849286309667599,1.8848380394605952,1.8848389713963143,1.8848398238910704
11,0.8325254575812965,0.00931183301819697,0.11027817404828966,6.858912663777423,0.0002007999999999999,1.8842818913262032,1.8843403509973367,1.885147055558931,1.8843303565141871,1.8843640093296712,1.884285522860561,1.8898510914832631,1.8847917041971332,1.8845236001062997,1.8857371959782256,1.890303627045353,1.8843781169449065,1.8842833283005231,1.8842827587853848,1.8842835982659176
12,0.8326843165259048,0.00931571151925862,0.10833692201413214,6.849102994396867,0.00022077999999999996,1.883671717850719,1.8837420990051288,1.8847057112465992,1.883730304024047,1.8837695949311197,1.8836765893138887,1.890417611304095,1.8842758295806026,1.8839571238497823,1.885292110539718,1.8908933379379738,1.883771332458178,1.883673528682281,1.8836711931236019,1.8836720135569476
13,0.8328594360390795,0.009319952268922377,0.1287934898864478,6.838107615843804,0.0002407599999999999,1.883006588121135,1.8830898556600606,1.8842214453011852,1.8830761296256422,1.8831212547870748,1.8830128611109977,1.8910426025794522,1.8837108837588397,1.8833382931851221,1.884790397921565,1.8915368136159825,1.88310840052381,1.883008694966387,1.8830043662956615,1.8830051723444268
14,0.8330508629502668,0.009324556050557438,0.11542953713797033,6.825893775724704,0.00026074,1.8822866138211907,1.8823837046393468,1.883693683629868,1.882367915113198,1.8824190016836555,1.8822944534400117,1.8917261527975848,1.8830965941029718,1.8826670282750346,1.8842317343607964,1.8922340699272286,1.882389456218594,1.8822888867747336,1.8822823798136898,1.8822831893584802
