iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3
37,0.10608314772533244,0.04267856649350248,0.0014365409733727574,0.06795686619217162,7.228e-05,1.2530367506341311,1.2530371558663613,1.253036932763174,1.2530367666650484
38,0.10536228722291502,0.042671378437590786,0.0014153340016491711,0.06792011661666691,7.426e-05,1.25320370878194,1.2532039220967761,1.2532036236197672,1.253203426683725
39,0.10804466000838792,0.042663981027279564,0.0014935829676687717,0.06921299779136937,7.624e-05,1.2533754374627855,1.253375610892315,1.25337526542119,1.253375046382416
40,0.10411959442201979,0.042656398811889644,0.0015171670238487422,0.06693722849112056,7.822e-05,1.2535514916727892,1.253551661989322,1.2535512372995772,1.2535509718361328
41,0.1019025705776338,0.04264862908460985,0.001263958984054625,0.06801953571142032,8.020000000000001e-05,1.2537321561162207,1.253732133065382,1.253731515702105,1.2537311233802402
42,0.10490977751611337,0.04264066640366075,0.001275832997635007,0.06732027400644602,8.218e-05,1.2539171920196834,1.2539171154438638,1.253916389222767,1.253915923279663
43,0.09968342104041741,0.042632539747648523,0.0013343750033527613,0.0644326020460441,8.416000000000001e-05,1.2541059832864543,1.2541059568184252,1.2541051703029895,1.254104641012104
44,0.10119259874724779,0.04262423670887823,0.0016049579717218876,0.06538394881779022,8.614e-05,1.2542987740800988,1.2542990033625039,1.254298161645749,1.2542975515619301
45,0.10370082647620822,0.04261573984917633,0.0015072080423124135,0.0676254323962553,8.812e-05,1.2544961782480342,1.2544965753858333,1.254495687656193,1.254495012213959
46,0.10266641130207105,0.04260705348273495,0.0013629170134663582,0.06750235745433233,9.010000000000001e-05,1.2546981670121216,1.2546986151360038,1.254697622805597,1.2546968386297972
47,0.10161644059298558,0.04259818728987893,0.0015114159905351698,0.06666340814552997,9.208000000000001e-05,1.2549045227996891,1.254904950185464,1.2549037387752866,1.2549027603136889
48,0.10156190713794953,0.04258915092945315,0.0013644999708049,0.06596131112038428,9.406e-05,1.2551151123984028,1.2551152886468255,1.2551137760319417,1.2551125712452322
49,0.1071461757917772,0.04257990024655186,0.0013793330290354788,0.0690927684826965,9.604e-05,1.255330693914226,1.255330640535899,1.2553288905691584,1.2553275042838126
50,0.10273048171974852,0.042570454669206705,0.0012870829668827355,0.06775394659647002,9.802e-05,1.255550881334867,1.255550621400039,1.2555486056052754,1.255547004881206
51,0.10194929876519832,0.042560824817799055,0.0013260410050861537,0.06767067241243306,0.0001,1.2557757219256176,1.255774927236469,1.255772560961819,1.2557706869801881
52,0.09994023029752705,0.04255120843718506,0.0015672920271754265,0.06678498997338828,9.999879371991704e-05,1.2560004663418483,1.2559990343277614,1.2559962078596532,1.2559939760691574
53,0.10231395775154076,0.042541596653336365,0.0013432500418275595,0.06732219487829794,9.999517493846056e-05,1.2562252681015047,1.2562230808215302,1.2562197827119008,1.2562171799697273
54,0.09995468319562967,0.0425320091512225,0.0012376250233501196,0.06601287706789258,9.998914383200487e-05,1.2564497996540933,1.2564465768983262,1.256442767369628,1.256439785163179
55,0.1025007941123818,0.042522435125385505,0.0015546660288237035,0.06583425460940087,9.998070069449754e-05,1.2566739539852156,1.2566697972681924,1.2566655660582577,1.2566622658414148
56,0.10726533958380756,0.04251285008945028,0.0012732910108752549,0.06789801375821003,9.996984593744525e-05,1.2568983498321422,1.2568932749110615,1.2568887181157749,1.2568852111201518
57,0.10662292396116779,0.042503248606426736,0.001511167036369443,0.06792950472591283,9.99565800898935e-05,1.2571229022569412,1.2571171747721182,1.2571124516066343,1.2571088437449758
58,0.10315878785093723,0.0424936490832835,0.0013962500379420817,0.06777004189298486,9.994090379840098e-05,1.2573476409418263,1.2573411102901126,1.2573361342753453,1.257332380563005
59,0.10335512729674784,0.04248404810503736,0.0013257079990580678,0.06735728441159168,9.992281782700807e-05,1.257572347628146,1.2575652019690484,1.257559974652326,1.2575560619898594
60,0.1058272494187464,0.04247444333152612,0.0013053329894319177,0.0679804731779762,9.990232305719945e-05,1.2577972377956814,1.257789424277673,1.257783961970274,1.2577799134472143
61,0.10496894564579717,0.04246482888577472,0.0013163750409148633,0.06787826663955518,9.98794204878613e-05,1.2580221715348205,1.2580140004972948,1.258008352292206,1.258004172569796
62,0.10326233819453456,0.042455225413151686,0.001958708046004176,0.0666558916850896,9.985411123523256e-05,1.2582468414783115,1.2582383705050721,1.2582325910157275,1.2582283167989856
63,0.10755463530146409,0.042445598576314594,0.001313542015850544,0.06934537772993431,9.982639653285048e-05,1.2584719986629558,1.2584633563376626,1.2584574939970843,1.2584531718367111
64,0.10190366319599671,0.04243598615048651,0.0013273750082589686,0.06634321115022944,9.979627773149053e-05,1.2586967231189872,1.2586880812823673,1.2586822123355543,1.2586778562173422
65,0.09991674503154946,0.042426408106692445,0.0015490830410271883,0.06554925559760612,9.976375629910064e-05,1.2589209060538782,1.2589121123852522,1.2589061142444162,1.258901630517494
66,0.09912509247406133,0.042416862680192624,0.001542041020002216,0.06583933794095201,9.972883382072952e-05,1.2591447194037728,1.2591354604281173,1.2591291870324754,1.2591244732764104
67,0.10242675904876031,0.04240732723649867,0.0014372080331668258,0.06657197943065277,9.969151199844953e-05,1.2593683217774223,1.2593586360641211,1.2593521079786718,1.2593471985350253
68,0.10060460124611702,0.042397817428904486,0.0012909590150229633,0.06641338615966906,9.965179265127358e-05,1.259591782931516,1.259581282081107,1.259574325541524,1.2595691272938097
69,0.10312420053667606,0.042388315103282365,0.0013957079499959946,0.06669541692392149,9.960967771506666e-05,1.2598150850530245,1.2598038484962253,1.2597964565533548,1.2597909590427185
70,0.1018319763378422,0.042378836358833195,0.001394999970216304,0.06533799606174018,9.956516924245131e-05,1.2600378593352752,1.26002587600888,1.2600181202998857,1.2600123972786597
71,0.10288353784397684,0.04236935478370851,0.0015809169854037464,0.06724129140260514,9.951826940270775e-05,1.2602606631294884,1.2602480839231778,1.2602399625917984,1.2602339945656449
72,0.09665824162932839,0.042359916399412126,0.001362707989756018,0.06374604769893184,9.946898048166793e-05,1.2604824858478958,1.2604694173472057,1.2604608772161665,1.260454598949137
73,0.10204009197474491,0.04235049455526109,0.0012868749909102917,0.06582340056445088,9.941730488160438e-05,1.2607040647986978,1.2606903895356625,1.2606814338434633,1.2606748790969322
74,0.10253513938462418,0.04234107112917827,0.0013922079815529287,0.06573405183235217,9.936324512111292e-05,1.2609252334494299,1.2609114851303793,1.260902321696779,1.2608955920326406
75,0.10165029265190642,0.042331640308340926,0.001329165999777615,0.0666981713811666,9.930680383499e-05,1.261146329349401,1.2611328835333862,1.2611235929680917,1.2611166884396803
76,0.10323891417947827,0.04232222222685529,0.0013216660008765757,0.06637483499383694,9.92479837741043e-05,1.2613674022510444,1.2613539286727198,1.261344540097047,1.2613375424841533
77,0.10290755098028895,0.04231280961061074,0.001326249970588833,0.06614984359415262,9.918678780526262e-05,1.261588282799626,1.2615748850636548,1.2615654917936066,1.2615584466068137
78,0.10681107260551706,0.042303384397413324,0.0013503330410458148,0.06815550504280338,9.91232189110701e-05,1.2618096014364366,1.26179619007008,1.261786760034044,1.2617796927872502
79,0.09853078595107656,0.042294001883429806,0.0013506659888662398,0.06416000177192016,9.905728018978499e-05,1.2620301637996065,1.2620165344927314,1.2620070186468761,1.2619999046421517
80,0.10312475531252262,0.04228461845324241,0.001450750045478344,0.06721974627537863,9.898897485516753e-05,1.2622509011753584,1.2622369813562409,1.262227327533991,1.2622201322885316
81,0.10850296377054769,0.04227520655391715,0.0015439999988302588,0.0688877553340207,9.891830623632339e-05,1.2624722033950633,1.2624581363035559,1.2624484499411102,1.2624412400366223
82,0.10435943444931697,0.04226579158449322,0.0012657500337809324,0.06713995007867325,9.884527777754132e-05,1.2626934693660963,1.262679447235924,1.262669795481993,1.2626625834773924
83,0.10422116433055605,0.0422563783193575,0.001405875023920089,0.06691281306628147,9.876989303812539e-05,1.2629146142142595,1.2629008295804514,1.2628912292167793,1.2628840137682655
84,0.09978931418849964,0.04224699771508285,0.0012773749767802656,0.06596251936473696,9.869215569222144e-05,1.2631355044918962,1.2631214952639191,1.2631117673381438,1.2631044567925354
85,0.10276753201682526,0.04223764002377334,0.00152058299863711,0.06529700240194311,9.861206952863805e-05,1.2633558325374006,1.2633416855849329,1.2633318655894106,1.263324500364409
86,0.10605488288382658,0.042228268036779766,0.0012838749680668116,0.06858630261497531,9.852963845066182e-05,1.263576634625138,1.263562268242455,1.2635523356057716,1.2635449118858193
87,0.10507106284946706,0.04221888441728647,0.001401917019393295,0.06846317169344458,9.844486647586725e-05,1.2637977886352851,1.2637831680727372,1.2637731477554541,1.2637656764008762
88,0.10194262802988772,0.042209538044541875,0.0015564999775961041,0.06504996536929666,9.835775773592076e-05,1.264018268922519,1.2640032329623105,1.2639930879949766,1.2639855672892353
89,0.10465482479461925,0.042200196977505273,0.0013544169487431645,0.0667808943409031,9.826831647637942e-05,1.2642385896559507,1.264223136381614,1.264213029584284,1.2642055627279258
90,0.10988104306786278,0.04219083483184863,0.0014468329609371722,0.06863443614597357,9.817654705648409e-05,1.264459245292217,1.2644435406225414,1.2644336271769396,1.2644263514256184
91,0.1038289585920398,0.042181482884628495,0.0013180419919081032,0.06720493487488222,9.808245394894679e-05,1.264679823621909,1.264663754109693,1.2646540163380682,1.2646469131526121
92,0.1043362555088851,0.04217214437568499,0.0012682090164162219,0.06666894180949294,9.798604173973285e-05,1.2649001145942687,1.264883737501517,1.264874171228753,1.2648672305410904
93,0.10516480153270963,0.042162807620421246,0.0012947500217705965,0.06798723297519031,9.788731512783734e-05,1.2651205352643273,1.2651038017237206,1.2650943011601343,1.2650874492094928
94,0.09553853449548516,0.042153532610715326,0.0013449579710140824,0.06329968612864965,9.778627892505601e-05,1.265339660216638,1.265322591666512,1.2653130052652863,1.2653060857120255
95,0.10372183527121986,0.042144252629852406,0.0013162500108592212,0.06756829616477193,9.768293805575088e-05,1.2655588030973397,1.2655416158911785,1.2655319624771237,1.2655249671358115
96,0.10530885098129215,0.042134968806142425,0.0012303339899517596,0.06824272016608501,9.757729755661012e-05,1.265778193720628,1.2657608147004578,1.2657510365424827,1.2657439252632967
97,0.10574382814619834,0.04212568647938317,0.0013633330236189067,0.06807417868022712,9.746936257640257e-05,1.2659977409820489,1.265980039254489,1.2659700772469211,1.2659628436143804
98,0.09846199914832139,0.042116451955285586,0.0012825830490328372,0.06530124037697482,9.735913837572697e-05,1.2662166708046785,1.266198174253252,1.266187860558322,1.266180423022848
99,0.09841296797811068,0.04210726198519855,0.001406208029948175,0.06380206725649412,9.724663032675533e-05,1.2664344307245898,1.266415351111404,1.2664047384178525,1.2663971066241124
100,0.1027986064518891,0.04209808214967764,0.0013296249671839178,0.06630756214044715,9.713184391297119e-05,1.2666518546201384,1.266632384111869,1.2666215118263835,1.2666136936461863
101,0.10626142668921108,0.042088905854640486,0.0013408749946393073,0.06714156557254579,9.701478472890248e-05,1.2668692288808667,1.26684938038333,1.2668382770498032,1.2668303046629878
102,0.1032189470820426,0.042079733941582,0.001517708005849272,0.06645698522771726,9.689545847984864e-05,1.2670862570257913,1.2670663288918615,1.2670551392698934,1.2670470942968872
103,0.10471674015595672,0.04207057113111846,0.0013125839759595692,0.06713763773405688,9.677387098160271e-05,1.2673032459250466,1.267283081665531,1.2672718070980091,1.267263700596451
104,0.10246428310839312,0.042061410440189365,0.001596209011040628,0.06721315995207452,9.665002816016786e-05,1.2675201113936099,1.2674999303737429,1.2674885493249193,1.2674803301318214
105,0.10450264716181573,0.04205226173538955,0.0013916250318288803,0.06770499462896118,9.652393605146844e-05,1.2677371348054873,1.2677164170757516,1.2677049148270725,1.2676966278594919
106,0.10077764693053032,0.04204313345842663,0.001256749965250492,0.06623126462036386,9.639560080105599e-05,1.2679537103799967,1.2679325742683751,1.2679208702296256,1.2679124349143
107,0.09930838575020823,0.04203404544976241,0.00153404101729393,0.06493926829779244,9.626502866380951e-05,1.2681695178862806,1.2681478772709402,1.2681358861821235,1.2681272291771404
108,0.09998672855314836,0.04202498112363994,0.0012903749593533576,0.06624182584978229,9.613222600363077e-05,1.2683850124558398,1.2683626829671466,1.2683503328804862,1.2683413916040676
109,0.10369834576322151,0.04201592646258784,0.0013144999975338578,0.06740429362204044,9.599719929313412e-05,1.2686005522980721,1.2685772804777042,1.268564513740157,1.2685552981798571
110,0.10778288533965173,0.042006845603437,0.001474166987463832,0.06996451435984533,9.585995511333086e-05,1.2688168069935222,1.268792502336901,1.2687793655141144,1.2687699327136301
111,0.10343838682579119,0.041997796780112416,0.001565749989822507,0.06594932523344953,9.572050015330874e-05,1.269032515784777,1.2690070080628233,1.2689934505240354,1.2689837957119712
112,0.10459909781355725,0.041988757907146054,0.001238540979102254,0.06689437867567563,9.557884120990577e-05,1.2692479092909001,1.269221323770122,1.2692074270515945,1.2691975997313762
113,0.10597355890060825,0.04197971186474835,0.001510166039224714,0.06810599274025295,9.543498518737899e-05,1.2694632901766054,1.269435964332376,1.2694217347823704,1.2694117182422606
114,0.10310032493420905,0.04197067316909484,0.001362500013783574,0.06757861714612343,9.528893909706797e-05,1.2696785158314454,1.2696505422793682,1.269635952610515,1.2696257031479579
115,0.10653998193623143,0.04196164512472846,0.0014106250018812716,0.06703962825199634,9.514071005705314e-05,1.2698933853185312,1.2698649172613954,1.2698500475929793,1.2698396325169323
116,0.1038922212339649,0.04195264712343125,0.0013530830037780106,0.0666597007727681,9.499030529180877e-05,1.2701079110650928,1.270078549375336,1.2700633629394278,1.2700527956150487
117,0.10818782144558502,0.041943639615930825,0.001348333025816828,0.06932735742475167,9.483773213185094e-05,1.2703228183153048,1.2702924013356316,1.2702769236191223,1.2702662597916416
118,0.09759174117339728,0.04193468649640314,0.0013485410017892718,0.06515965196963215,9.468299801338022e-05,1.2705368728397763,1.2705050369449828,1.2704891033883536,1.2704782100336667
119,0.1024987739063219,0.04192576145893768,0.0012867090408690274,0.06632763416548236,9.452611047791923e-05,1.270750404057023,1.2707170871001314,1.270700637564923,1.2706894826826471
120,0.1004910908392524,0.041916873145553965,0.0015153330168686807,0.06493383385634466,9.436707717194513e-05,1.2709629735677654,1.270928308947361,1.2709114306785203,1.2709000597621833
121,0.1048107697142537,0.041907998675543,0.0013119590003043413,0.06703774746677532,9.420590584651689e-05,1.2711752944877017,1.271139240167549,1.2711219413718053,1.2711103862745021
122,0.10112256551367316,0.041899149543575404,0.001282417040783912,0.06584232414726546,9.404260435689751e-05,1.2713869656402152,1.2713496636777657,1.2713319594511616,1.271320207464296
123,0.09580918024380805,0.041890369195319486,0.0013274170341901481,0.06259277666858445,9.387718066217125e-05,1.2715971013402978,1.271558565542638,1.2715403825950444,1.2715283684944527
124,0.1061628580730903,0.041881588767289854,0.001500333019066602,0.06732863998649762,9.370964282485558e-05,1.2718071701466267,1.2717675212430595,1.2717489131581328,1.2717366989934114
125,0.10210632823198029,0.04187282308891844,0.0012672909651882946,0.0655661729117379,9.353999901050835e-05,1.2720165526458707,1.2719762056737067,1.271957327613406,1.2719449844502702
126,0.10068744039915412,0.04186408002181222,0.001325791992712766,0.06584924734479117,9.336825748732972e-05,1.2722254389039824,1.2721844689515756,1.272165272524779,1.272152740892488
127,0.09710529246476048,0.04185539309045161,0.0013944999664090574,0.06330431320900896,9.319442662575925e-05,1.2724331370968003,1.2723914549553725,1.2723719100356308,1.2723591474756741
128,0.0991732176435773,0.041846742400136104,0.00136058300267905,0.06499453264797649,9.30185148980679e-05,1.2726402696318975,1.2725975864099166,1.2725776498821628,1.2725646265353086
129,0.09985250130876211,0.041838120909059404,0.0013044579536654055,0.0650919857973385,9.284053087794509e-05,1.2728468503709849,1.2728030490491076,1.2727827190792493,1.2727694375166925
130,0.10363098621440213,0.041829516135980335,0.0013666669838130474,0.06583569856245926,9.266048324008087e-05,1.2730530927047286,1.2730081421512855,1.2729874440597582,1.2729739396491526
131,0.0939684533933301,0.04182096777120784,0.0014101669657975435,0.06316377038816129,9.247838075974309e-05,1.2732582435547228,1.2732120594413414,1.273190789880806,1.27317690780973
132,0.09360713600636122,0.04181247298480277,0.0015106250066310167,0.06247350341001587,9.229423231234974e-05,1.2734621399683836,1.2734147770587358,1.2733929419369558,1.2733786412014783
133,0.10162417691498607,0.04180398760776841,0.0014145830064080656,0.06545972435902145,9.210804687303638e-05,1.273665712752634,1.2736173001142632,1.273594990984888,1.2735803434339288
134,0.10308922406581165,0.041795502347046494,0.0015244579990394413,0.06641718159384938,9.19198335162186e-05,1.2738692325460128,1.273819869118993,1.2737971466837696,1.2737821734094743
135,0.10445688734373233,0.041787005275136936,0.0013797919964417815,0.06781527624054397,9.172960141514993e-05,1.2740730854854365,1.2740227485966042,1.2739996372966373,1.2739843809602445
136,0.09984896638977359,0.04177853091714595,0.0015107090002857149,0.06593279272905828,9.153735984147457e-05,1.2742767147963827,1.2742251164701972,1.2742015298050233,1.2741859478467819
137,0.10079473097725776,0.04177007016398976,0.001380082976538688,0.0662072952559711,9.134311816477561e-05,1.2744801241596906,1.2744272364592195,1.2744031392783184,1.2743871832816829
138,0.10223774131995773,0.04176162176291294,0.0012963329791091383,0.06576206162819911,9.114688585211836e-05,1.274683093441763,1.2746291957454434,1.2746045921582345,1.2745882394539358
139,0.10654710049791467,0.04175316461812997,0.001312499982304871,0.06782177116806819,9.094867246758885e-05,1.2748862623426682,1.2748313295167395,1.274806342121249,1.2747896974859616
140,0.10852175389293386,0.041744685347669876,0.0015163749922066927,0.06882233168445273,9.074848767182787e-05,1.2750897908135932,1.2750340337654678,1.2750087732895157,1.274991913195226
141,0.10425418102695792,0.04173622146559492,0.0012434159871190786,0.06576717147878983,9.05463412215599e-05,1.275292689269711,1.2752364417481707,1.2752110245473587,1.275194026013871
142,0.10058804230321133,0.04172778201824611,0.0015649170381948352,0.06600117832805308,9.034224296911775e-05,1.2754951302169077,1.2754383261827564,1.275412722244795,1.2753955511448172
143,0.11044311119935753,0.04171931490159432,0.001307375030592084,0.06980440134065598,9.01362028619623e-05,1.2756981373458154,1.2756409044353985,1.2756151908797235,1.2755979381464588
144,0.10145943953304798,0.04171087170673796,0.001435499987564981,0.06607467078778403,8.992823094219772e-05,1.27590055466489,1.2758429754147456,1.2758171779743415,1.275799846812245
145,0.1014701553126465,0.04170246315801171,0.0015260420041158795,0.06618086245844201,8.971833734608195e-05,1.2761025116210687,1.2760443061051965,1.2760182523738197,1.2760007351306704
146,0.09917692648288814,0.04169409105809805,0.001350542006548494,0.06487361374052435,8.950653230353273e-05,1.2763035379550793,1.2762448686109709,1.2762185677032012,1.276200822268036
147,0.1029736334897474,0.04168572895392552,0.0012739590019918978,0.06749460253271639,8.929282613762908e-05,1.2765044661399518,1.2764452748397312,1.276418661321775,1.276400636444453
148,0.09798107515750948,0.04167741895637423,0.00130491703748703,0.06431794016864152,8.907722926410797e-05,1.2767043948487742,1.276644485915642,1.276617475969693,1.276599126087645
149,0.10797142019038586,0.04166909760017813,0.001228167035151273,0.06865846457136204,8.88597521908569e-05,1.2769045164317863,1.276844031107485,1.2768166672097738,1.276798034969802
150,0.10265609410742482,0.04166079676260363,0.0014899580273777246,0.06667046560406638,8.864040551740156e-05,1.2771042431625537,1.277043119528425,1.2770154093024173,1.2769964907998452
151,0.10187174134861676,0.04165252349703777,0.0014344590017572045,0.06602569205463248,8.84191999343894e-05,1.277303380559456,1.2772415672232353,1.2772135356935725,1.277194364293085
152,0.10248207150751205,0.04164427870639518,0.0013405830250121653,0.0664096224319379,8.819614622306848e-05,1.2775020725270099,1.2774394301898733,1.2774109403313842,1.277391448688264
153,0.09964932098251407,0.04163606808882295,0.0012988750240765512,0.06567196120219304,8.797125525476194e-05,1.277700086184163,1.2776365737472055,1.2776075429271363,1.2775876537164557
154,0.1012345836111554,0.0416278934574325,0.0014117920072749257,0.06525482566627039,8.774453799033836e-05,1.2778973334585675,1.2778328343118035,1.277803317434463,1.2777830925157034
155,0.1018121110866273,0.041619746142692496,0.0012395830126479268,0.06617571847659286,8.751600547967732e-05,1.2780941103673165,1.278028475698704,1.2779984341610429,1.277977851050106
156,0.09999858104184396,0.041611633880580146,0.0012872079969383776,0.06494709181408838,8.728566886113102e-05,1.2782900076479387,1.2782233947148043,1.278192796807368,1.2781718150854557
157,0.09878164458137245,0.041603560595973595,0.0015722920070402324,0.06443827831621277,8.705353936098125e-05,1.2784849279517965,1.2784174413532179,1.2783863227341663,1.2783649380318383
158,0.09649911247416403,0.04159553718722483,0.001431124983355403,0.06365750029523917,8.681962829289239e-05,1.2786787256701353,1.2786103877799182,1.2785786936024817,1.2785568451824683
159,0.10260879288618158,0.041587533491514554,0.001425083028152585,0.06595961392100808,8.658394705735987e-05,1.2788721027936767,1.2788028987921742,1.2787706376791828,1.2787483441171583
160,0.10276485489894654,0.04157954544080992,0.0013340419973246753,0.06544747007502885,8.634650714115465e-05,1.279064827721256,1.278995061189614,1.2789624005236984,1.2789397641275702
161,0.10755053055472219,0.0415715605578494,0.0013726670295000076,0.06717038809407859,8.610732011676324e-05,1.2792574593303896,1.27918705047178,1.2791541707140062,1.2791313573224827
162,0.10200532660155687,0.041563600694852924,0.0013742499868385494,0.06562264434585571,8.586639764182377e-05,1.2794495114924789,1.2793784977867837,1.279345398304541,1.2793224121335296
163,0.10502696656000328,0.041555643385126184,0.0014272090047597885,0.06789210453722906,8.562375145855779e-05,1.279641628464899,1.2795699436023347,1.279536581002513,1.2795133941439172
