iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7
19,3.347271669895633,0.005920770878679173,0.006317041988950223,16.18213438365758,3.664e-05,1.250799028649354,1.2507988642106507,1.2491993989478682,1.2491999686007955,1.2492010783299443,1.249201502727061,1.250799719924311,1.2507992639893752,0.0003472431639930315,0.2821106552261368,0.4336849809367588,0.5307061376435672,0.5984210643033339,0.6485659650101752,0.6880039461302594,0.7184998534591345
20,3.347136621034516,0.005921525400752488,0.006696040974929929,16.196935826341164,3.8620000000000006e-05,1.2508852387360188,1.2508850314619369,1.2491127416428418,1.2491134588763404,1.249114869055148,1.249115393556379,1.2508861381866514,1.2508855513014008,0.00038596823980104197,0.28214915397713414,0.4336462910843043,0.530667484437844,0.5983824494242049,0.6485273937362122,0.6880427217918654,0.7184998534591345
21,3.3469950103431416,0.005922318565576323,0.006414833012968302,16.198671493835576,4.0600000000000004e-05,1.2509758351299047,1.250975585464872,1.2490216229168771,1.2490224982456937,1.249024258804419,1.2490248782780322,1.2509770018018087,1.2509762520271506,0.0004266883746482308,0.2821896073799004,0.43360561178901885,0.5306268463962346,0.5983418567089646,0.6484868490777984,0.6880835139373661,0.7184998534591345
22,3.3468466977129503,0.005923150433189595,0.0064642500365152955,16.188396709036194,4.2579999999999996e-05,1.2510708202665837,1.2510705164575258,1.2489259997251034,1.248927066777477,1.2489292583064426,1.2489299946175945,1.2510723117873064,1.2510713613320599,0.0004694015360026089,0.28223201099285095,0.43356293333808854,0.5305842181046988,0.5982992841958804,0.6484443361276203,0.6881263320032165,0.7184998534591345
23,3.346691833326365,0.005924021014088405,0.006262707989662886,16.182436084144374,4.4559999999999993e-05,1.251170198223873,1.2511698152195931,1.2488258598958866,1.2488271537642996,1.248829866915103,1.2488307649498829,1.2511720695417927,1.2511708725211486,0.0005141086127690342,0.28227636018361846,0.4335182528075597,0.5305395971513363,0.5982547303634922,0.6483998581371009,0.6881711839426814,0.7184998534591345
24,3.346530536929911,0.005924930283011725,0.006593332975171506,16.191351115188475,4.654e-05,1.2512739493451475,1.2512734675437975,1.248721229683002,1.2487227692200271,1.248726086401049,1.2487271607005288,1.2512762815867053,1.2512747844462553,0.0005607923706479357,0.2823226470940698,0.4334715746526183,0.5304929864601747,0.5982081979539735,0.6483534128118795,0.6882180760998132,0.7184998534591345
25,3.3463629207574237,0.00592587820687678,0.006565041956491768,16.196789361759475,4.8519999999999996e-05,1.2513820586815745,1.2513814625649493,1.2486121308312297,1.2486139234366123,1.24861791420393,1.2486191614254687,1.251384954779698,1.2513830930481555,0.0006094391480543877,0.2823708651983704,0.4334229021810423,0.5304443886919072,0.5981596888963576,0.6483049988584025,0.6882670167133949,0.7184998534591345
26,3.346189098162697,0.00592686480570569,0.006279666966293007,16.19318274031319,5.05e-05,1.251494522053046,1.2514937929717396,1.2484985440232714,1.2485006069237101,1.2485053579060332,1.2485067814744961,1.2514980917510303,1.2514957923592889,0.000660043032785762,0.28242101050294377,0.43337223055409496,0.5303938014244662,0.5981092029602423,0.6482546189845798,0.6883180149337534,0.7184998534591345
27,3.346009216009265,0.005927890166831304,0.00647958304034546,16.185140715663135,5.2480000000000006e-05,1.2516113416391104,1.251610438517686,1.248380422044568,1.2483827838540182,1.2483884302284103,1.2483900773006438,1.2516156915885175,1.2516128780416593,0.0007126031402697228,0.2824730735958696,0.43331954975681997,0.5303412162975579,0.5980567368286591,0.6482022807144239,0.6883710819874126,0.7184998534591345
28,3.3458234666613045,0.005928954248102352,0.006321042019408196,16.19148831594272,5.4460000000000004e-05,1.251732501874597,1.2517313875735279,1.2482577815716698,1.2482604697035313,1.2482671337608446,1.248269019005362,1.2517377631076863,1.2517343451577292,0.0007671061955661448,0.28252704753618185,0.4332648616091085,0.5302866370062448,0.5980022940998806,0.64814798239831,0.6884262280586219,0.7184998534591345
29,3.3456303980932702,0.005930057217523868,0.0065663340501487255,16.172906740168166,5.644000000000001e-05,1.2518580130717973,1.2518566075674684,1.2481305405026484,1.2481336058747,1.2481414864390257,1.2481437072709602,1.2518643018805446,1.2518601846811332,0.0008235584564871069,0.28258291604733143,0.43320814818401054,0.530230049368348,0.5979458679552,0.6480917362930347,0.6884834666626581,0.7184998534591345
30,3.3454284480688017,0.0059311989253742,0.0062987920246087015,16.19357910627934,5.842e-05,1.2519878338710404,1.2519860924010644,1.247998795144473,1.2480022381119373,1.248011474020461,1.2480140465803475,1.2519953233413257,1.2519903956597027,0.0008819269995154568,0.2826406728493357,0.4331494279221931,0.5301714657693528,0.5978874659604465,0.648033533210165,0.6885428057853823,0.7184998534591345
31,3.3452194471981205,0.005932379444645083,0.006144166982267052,16.188841469707924,6.04e-05,1.2521219672309956,1.2521198282007167,1.2478624996645706,1.2478663408362867,1.2478771008387015,1.247880084710566,1.2521308278855314,1.2521249708520739,0.0009422118486408902,0.2827003099397698,0.43308869116209536,0.5301108802686738,0.5978270853051855,0.6479733798591265,0.6886042565433329,0.7184998534591345
32,3.3450029512515425,0.005933598715784868,0.006523000018205494,16.18965662970565,6.238000000000001e-05,1.2522603953160698,1.2522578122600505,1.2477216611787412,1.2477259139943342,1.2477383849220556,1.2477418136459524,1.2522708249077763,1.2522639066305465,0.0010043962217957001,0.2827618231964944,0.4330259374344467,0.5300482926411949,0.5977647285731271,0.6479112770961911,0.6886678330134147,0.7184998534591345
33,3.3447785836757684,0.005934856798512447,0.0064508329960517585,16.1876934850967,6.436e-05,1.2524031172276808,1.2524000231733114,1.2475762360179001,1.2475809320026328,1.247595340877878,1.2475992794720177,1.2524153180160065,1.252407194157547,0.0010684784261086877,0.2828251998243957,0.43296115570431737,0.5299836963739709,0.5977003941495146,0.6478472320425134,0.6887335507528978,0.7184998534591345
34,3.3445468885095746,0.005936153615446855,0.006273166975006461,16.192207886281825,6.634e-05,1.252550110324672,1.2525464576331846,1.2474262554652866,1.2474314020119734,1.2474479757189456,1.2474524588866125,1.2525643173656777,1.2525548322780244,0.0011344376632499704,0.28289043410340914,0.4328943511357111,0.5299170939676959,0.5976340851566208,0.6477812433994526,0.6888014211158143,0.7184998534591345
35,3.344308244358351,0.005937489121071758,0.006287791999056935,16.203041035952136,6.832000000000001e-05,1.2527013480517368,1.2526970969747442,1.2472717504348245,1.247277330711945,1.2472963012540077,1.247301319539514,1.2527178332119755,1.2527068197110423,0.001202252593884569,0.28295751209042286,0.43282552859633683,0.5298484880442069,0.5975658060864832,0.6477133098095954,0.6888714550063535,0.7184998534591345
36,3.34406242159411,0.005938863300621814,0.006481959018856287,16.205193601545457,7.03e-05,1.252856812874548,1.2528519231573847,1.2471127430094462,1.2471187238147594,1.2471403002271835,1.2471458564235534,1.2528758743634338,1.2528631487158701,0.0012719086546973863,0.28302642164182545,0.4327546918924238,0.5297778812426173,0.597495556885741,0.6476434317107399,0.6889436642212184,0.7184998534591345
37,3.343808527892384,0.005940276268602989,0.006549792014993727,16.19888215323945,7.228e-05,1.253016512340662,1.253010921534928,1.246949151873969,1.2469555217629176,1.2469800117708065,1.2469861572651206,1.2530384372724075,1.2530238150920032,0.0013434074780888647,0.2830971507731448,0.43268182227663626,0.529705259102164,0.5974233343789189,0.6475716214463418,0.6890180620249249,0.7184998534591345
38,3.34355805502148,0.0059417278527145925,0.006410832982510328,16.217977557637106,7.426e-05,1.2531803894831575,1.2531740738725536,1.2467810733068263,1.2467877737481439,1.2468154542895868,1.246822102507768,1.2532055446317067,1.2531888168245253,0.0014167073123813481,0.28316968501546347,0.43260693601627437,0.5296306345010666,0.5973491511011961,0.6474978684691302,0.6890946623039444,0.7184998534591345
39,3.3433002809240793,0.005943218119347251,0.006259917048737407,16.214515237510927,7.624e-05,1.253348447983678,1.2533413598535441,1.2466084620201985,1.2466154404697032,1.2466466263684772,1.2466537635361776,1.2533771990171212,1.2533581387662898,0.0014918083949826506,0.28324401005729777,0.4325300236654851,0.5295539996602386,0.5972730029998949,0.6474221833042708,0.689173484560796,0.7184998534591345
40,3.3432058553780495,0.0059447502436262125,0.006095333024859428,16.263829819663364,7.822e-05,1.2535205009325363,1.2535120371186355,1.2464310692009353,1.2464383228046119,1.2464730301339928,1.246481068254309,1.2535532878355118,1.2535316512324322,0.0015686654072025689,0.2833198466529396,0.43245109446789604,0.5294753716896827,0.5971948919982952,0.6473445794564159,0.6892544221322645,0.7184998534591345
41,3.3429321469019944,0.00594632397562666,0.0066546250018291175,16.269031103097085,8.020000000000001e-05,1.2536965322414595,1.2536861398864005,1.2462489194403783,1.2462564178434152,1.2462947204299677,1.2463040319988767,1.2537338310853883,1.253709360366082,0.0016472582886990236,0.2833971969116921,0.4323701471639358,0.5293947468922583,0.5971148206862582,0.6472650599660933,0.6893375012238644,0.7184998534591345
42,3.3426555526060433,0.0059479391524922725,0.006247500015888363,16.26909858436047,8.218e-05,1.2538765355926056,1.25386368532391,1.2460620126760051,1.246069712903327,1.246111742484764,1.2461227013076208,1.2539188446646614,1.2538912687249009,0.001727574500800017,0.28347605660328506,0.43228717430742225,0.529312118402435,0.5970327880296123,0.6471836308142099,0.6894227474631949,0.7184998534591345
43,3.34237593402496,0.0059495953735785555,0.006289125012699515,16.283550435520453,8.416000000000001e-05,1.2540604713755155,1.254044724628729,1.2458704456972258,1.2458782461746853,1.245924155509608,1.2459370005638852,1.2541083569131095,1.254077382111147,0.0018095785955636514,0.2835564362116625,0.4322021897240768,0.529227492683548,0.5969488042871522,0.6471002855021044,0.6895101824665696,0.7184998534591345
44,3.34209381373741,0.005951292360996785,0.00629191700136289,16.288577576957593,8.614e-05,1.2542483093438848,1.254229281743493,1.2456742784602173,1.2456820301821636,1.2457320094919004,1.245746915789183,1.2543023922255245,1.2542677014660981,0.0018932389459787573,0.28363833457991827,0.43211519858224995,0.5291408694732247,0.5968628734266067,0.6470150235016702,0.6895998328790939,0.7184998534591345
45,3.3418017856673568,0.005953029962920938,0.0061779170064255595,16.291307975592236,8.812e-05,1.2544400504230502,1.2544173848562212,1.2454734717343054,1.2454810277810675,1.2455353681955237,1.2455525314895293,1.2545009643146925,1.254462231111527,0.00197854649651527,0.28372175075223155,0.4320261870719875,0.5290522361253325,0.5967749932272595,0.646927856185042,0.6896917286675227,0.7184998534591345
46,3.341504051018311,0.005954807834042855,0.006472666980698705,16.298404971867487,9.010000000000001e-05,1.2546356770719025,1.2546090822121152,1.2452680653645587,1.2452752489318095,1.2453342975272852,1.2453538445834034,1.2547040990158755,1.2546609778574003,0.0020654787765400635,0.2838066916519374,0.4319351561249635,0.5289615913238984,0.5966851689366589,0.6468387851923513,0.6897858990695588,0.7184998534591345
47,3.341205476384171,0.0059566257095833245,0.006163667014334351,16.310024595590676,9.208000000000001e-05,1.2548351608691852,1.2548043881165583,1.245058117868355,1.2450646990028906,1.2451288540904442,1.245150836381705,1.2549118195829443,1.2548639531908357,0.002154008452132919,0.2838931478751672,0.431842112146866,0.5288689350415539,0.5965934069212023,0.6467478108580647,0.689882366827613,0.7184998534591345
48,3.3409081465404533,0.005958483439158786,0.006343415996525437,16.320724032063126,9.406e-05,1.2550384676847277,1.255003312481985,1.244843661030311,1.2448493611617695,1.2449190763888849,1.2449435171684125,1.2551241424734403,1.2550711544401352,0.0022441067681547174,0.28398110874720683,0.4317470570716792,0.5287742636459247,0.5964997109050453,0.646654937543262,0.6899811552025467,0.7184998534591345
49,3.3406097531387156,0.005960380942369692,0.006333749974146485,16.326532244150997,9.604e-05,1.2552455728436442,1.2552058204004668,1.244624715990711,1.2446292079445207,1.2447050007492877,1.244731928587701,1.2553410847762347,1.2552825854674923,0.0023357513545336933,0.2840705448465577,0.43164999004834925,0.5286775707723713,0.596404081681652,0.6465601726744787,0.6900822905794296,0.7184998534591345
50,3.3403104355952244,0.005962317302457546,0.006242374947760254,16.373220336817724,9.802e-05,1.2554562910241043,1.2554118613298875,1.2444018263737684,1.2444044229316717,1.2444867188929407,1.2445155796318406,1.255562718162082,1.2554982727378459,0.0024288176927243373,0.2841614164065266,0.43155101124816386,0.5285789074607472,0.5963065680348792,0.646463463982783,0.6901857743366939,0.7184998534591345
51,3.3400099653648927,0.005964293141121505,0.006190749991219491,16.352997280291348,0.0001,1.255670719440137,1.2556214298572768,1.2441745948412597,1.244174811688151,1.2442641882916596,1.244294928496998,1.2557890147990156,1.2557181910785826,0.0025233599615875077,0.2842537075605815,0.4314500423906318,0.5284782248617792,0.5962071325803782,0.6463648673343043,0.6902916509187501,0.7184998534591345
52,3.339708876483395,0.005966269316303566,0.006307375035248697,16.351582351816123,9.999879371991704e-05,1.2558846128990444,1.2558303593980804,1.2439474783789106,1.2439448658986727,1.2440418571248637,1.2440744576714984,1.2560154956479388,1.2559379830277249,0.0026175063250224377,0.28434557066299704,0.431349068597272,0.528377502399074,0.5961077401635704,0.6462663510610799,0.6903978464670413,0.7184998534591345
53,3.339413291602841,0.0059682455074114415,0.006096000026445836,16.366957576438946,9.999517493846056e-05,1.2560979040619973,1.2560386477463275,1.2437206425545742,1.24371463361488,1.2438197371652815,1.2438540653913208,1.2562421792228984,1.256157642874806,0.0027112064767037453,0.2844369938143785,0.4312481225800096,0.5282767555081329,0.5960084032514076,0.6461679067612727,0.6905043650482585,0.7184998534591345
54,3.3391230948402697,0.005970221565779376,0.006252499995753169,16.37309534984813,9.998914383200487e-05,1.2563105705874174,1.2562462800122964,1.2434941294148893,1.2434841078862917,1.243597867532959,1.2436337722636852,1.2564690696485006,1.2563771711130063,0.00280444520571744,0.2845279606761407,0.43114720936958556,0.5281759828920566,0.5959091256609621,0.6460695398524361,0.6906112148634318,0.7184998534591345
55,3.3388382982710905,0.005972197142384996,0.006202708987984806,16.392009520076734,9.998070069449754e-05,1.2565225507599835,1.2564532241647726,1.2432681376679295,1.2432533379284527,1.2433762932448604,1.2434134399769448,1.2566961811758042,1.2565965723047798,0.002897184847498562,0.28461844996700625,0.43104636711893923,0.5280752006856256,0.5958099248404457,0.645971237684916,0.6907183897473029,0.7184998534591345
56,3.33855880552058,0.005974172219300016,0.006240791990421712,16.39059559835534,9.996984593744525e-05,1.2567338341006762,1.2566594766924055,1.2430426666033871,1.24302229092155,1.2431550146133021,1.2431931680327504,1.2569235089671702,1.2568158347921412,0.0029894117373816423,0.284708448661659,0.43094559273320016,0.5279744005049721,0.5957107938709995,0.6458730131632704,0.6908258985733323,0.7184998534591345
57,3.338284701870387,0.005976146693769492,0.006209208047948778,16.396769217594297,9.99565800898935e-05,1.2569444071788376,1.2568650090186797,1.242817748541962,1.242790964089072,1.2429340572532617,1.2429729852429068,1.2571510550870333,1.2570349560432892,0.003081118168549633,0.2847979366146802,0.4308448892074443,0.5278735813206941,0.5956117345204698,0.6457748725142967,0.6909337480967478,0.7184998534591345
58,3.3380160478588294,0.0059781203762641925,0.006185582955367863,16.391700419605822,9.994090379840098e-05,1.2571542702602518,1.2570698313047357,1.2425934398076173,1.2425593529476944,1.2427134260580823,1.242752933423903,1.2573788172339304,1.2572539235610583,0.003172305127313304,0.28488691014168704,0.430744266256993,0.5277727429400918,0.5955127448663577,0.645676821600285,0.6910419425854837,0.7184998534591345
59,3.3377528387424906,0.0059800932466456905,0.00642608298221603,16.39642298308163,9.992281782700807e-05,1.2573634086873728,1.2572739123253285,1.2423697661260393,1.2423274455010183,1.2424931360030949,1.2425330518022617,1.2576067903771275,1.2574727310778242,0.0032629638558465453,0.2849753457305719,0.43064372549461133,0.5276718823660281,0.5954138243758541,0.6455788674200016,0.6911504832698849,0.7184998534591345
60,3.337495168562092,0.005982065258712778,0.006270000012591481,16.390178167828477,9.990232305719945e-05,1.2575718303073837,1.2574772407582593,1.242146728472292,1.2420952258431728,1.2422731913000085,1.2423134213905327,1.2578349673110552,1.2576913702848809,0.003353099096906243,0.2850632305201194,0.4305432617202199,0.5275709936349126,0.595314967550011,0.6454810208214309,0.6912593772055515,0.7184998534591345
61,3.3372431214820537,0.005984036273176131,0.006129707966465503,16.393129514734152,9.98794204878613e-05,1.2577795115492671,1.2576797941879534,1.2419243985698543,1.24186270304676,1.2420536216732063,1.2420940319470741,1.2580633483635788,1.2579098359125114,0.0034426960802196303,0.2851505455359332,0.4304428851799093,0.5274700791184441,0.595216178701139,0.6453832829160524,0.6913686245802882,0.7184998534591345
62,3.336996750273544,0.005986006190620431,0.00624570797663182,16.39174490090217,9.985411123523256e-05,1.2579864425654654,1.2578815310233717,1.2417028540456752,1.2416298770896856,1.241834433559999,1.2418749086529917,1.2582919321446735,1.2581281139829033,0.00353174988165295,0.2852372605606532,0.43034260628186066,0.527369139319724,0.595117457295708,0.6452856575745908,0.6914782281350207,0.7184998534591345
63,3.336756133651443,0.005987974405400786,0.006192250002641231,16.410124764717985,9.982639653285048e-05,1.2581925582507316,1.2580824535921196,1.2414823623105693,1.241396840817205,1.2416156895745614,1.2416558247491218,1.2585207400129634,1.2583461993572953,0.003620227902402602,0.2853233822105364,0.43024248126093784,0.5272682026126196,0.5950188286219449,0.6451881201867775,0.6915881749538118,0.7184998534591345
64,3.336521104434544,0.005989941418514337,0.006466582999564707,16.372271153293884,9.979627773149053e-05,1.2583979620271053,1.2582825779823463,1.2412626296521394,1.2411634677334897,1.2413973027086713,1.2414372104374047,1.2587497311011187,1.2585640706067738,0.003708185268397091,0.2854088946303204,0.43014243991620305,0.5271672277840785,0.5949202502053096,0.645090721353674,0.6916984922561012,0.7184998534591345
65,3.336292003408332,0.0059919068870217295,0.0061823750147596,16.37389020200037,9.976375629910064e-05,1.2586026320286157,1.258481895106353,1.2410437765492588,1.2409297991180335,1.2411793345791513,1.2412189913585474,1.2589789164501655,1.2587817128906664,0.003795610377172606,0.2854937895472176,0.43004250037347536,0.5270662242119363,0.5948217342105573,0.6449934551329721,0.6918091826736936,0.7184998534591345
66,3.336068824453583,0.005993870957963487,0.006341208994854242,16.35465093623065,9.972883382072952e-05,1.2588066016038209,1.258680383135714,1.2408257737246882,1.240695797824279,1.2409617203913408,1.2410013297452862,1.2592082743970359,1.2589991153276001,0.0038825235347786802,0.2855780396852221,0.42994265218142075,0.5269651812859815,0.5947232623295702,0.6448963399255526,0.691920247187269,0.7184998534591345
67,3.335851727569869,0.005995833478459206,0.006227999983821064,16.350139680935044,9.969151199844953e-05,1.259009866622908,1.2588780242409399,1.2406086871329658,1.2404614783370471,1.2407444774610572,1.2407842264396451,1.2594378034529774,1.2592162654360826,0.003968923223571176,0.2856616284559127,0.42984290320621166,0.5268641018778897,0.5946248371238425,0.6447993781379584,0.6920316869901794,0.7184998534591345
68,3.3356407798612167,0.005997794405467128,0.006318334024399519,16.330555168382602,9.965179265127358e-05,1.259212466609864,1.2590747951570527,1.240392527150929,1.240226822893464,1.2405275824945503,1.2405678046403543,1.259667492314408,1.2594331468235846,0.0040548364690536935,0.28574453219950685,0.4297432485564497,0.5267629789030779,0.594526446829048,0.6447025837708763,0.6921435087639858,0.7184998534591345
69,3.3354360951505284,0.005999753003765373,0.006300749955698848,16.366956692247832,9.960967771506666e-05,1.2594142867929685,1.2592706974037495,1.2401775989719406,1.2399919560673511,1.2403112123726543,1.2403516618892851,1.2598973771074928,1.259649751885602,0.004140196421550711,0.2858267560383591,0.42964375280754025,0.5266618515478414,0.5944281424877148,0.6446059166151665,0.6922556933071837,0.7184998534591345
70,3.3352375041788496,0.006001709512378845,0.006247208977583796,16.32780638145886,9.956516924245131e-05,1.2596154041838457,1.259465730476189,1.2399637922200546,1.2397568300917838,1.240095250154712,1.2401360784216844,1.2601274310930661,1.259866071287847,0.004225046331965637,0.28590828039593547,0.42954438202733447,0.5265607003522813,0.5943298911352062,0.6445094078293264,0.6923682542360129,0.7184998534591345
71,3.3350452296914166,0.006003663491316189,0.006072707998100668,16.345545343453686,9.951826940270775e-05,1.2598157647339998,1.2596598935408025,1.2397512594617905,1.2395215070803784,1.2398797943279103,1.2399208769816172,1.2603576715996267,1.2600820993578543,0.004309354781894605,0.2859891055659076,0.4294451674153577,0.5264595446660812,0.5942317186740038,0.644413041368892,0.6924811872753737,0.7184998534591345
72,3.3348592541948063,0.006005614796303174,0.0062021659687161446,16.32329848151004,9.946898048166793e-05,1.2600154146876623,1.259853188596033,1.239540056178472,1.239285980585267,1.2396648093171554,1.2397061626106358,1.2605880881428762,1.2602978165666718,0.004393152652992883,0.28606921278443365,0.4293461102109451,0.526358380153928,0.5941336132572684,0.6443168294821711,0.6925944996199404,0.7184998534591345
