iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.8052834165685577,0.0007747838573971273,0.9634164269082248,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.8052834165685577,0.0007747850147904285,1.412540097720921,7.492001197534718,9.999999999999159e-07,1.242647178145407,1.2426471781453752,1.242647178145357,1.2426516371466885,1.2426471781456336,1.242647178145347,1.2426471781455386,1.2426516371466756,1.2426471781453405,1.242651637146701,1.2426516371466856,1.2426471781453525,1.242651637146684,1.242651637146688,1.242651637146701,-1.0000075627413142e-06,0.28175252511774884,0.4340417827727248,0.531064805412079,0.5987795940635362,0.6489223261147941,0.6876448540029554,0.7184988534515392,0.7436900465977719,0.7646637176097008,0.7824082432204083,0.7976233809525389,0.8108209838076099,0.8223776390261577,0.8325843815233089
2,0.8052832023824343,0.0007748092602911217,1.0449796761386096,7.491017550058323,2.097999999999987e-05,1.2426004047152417,1.2426004044013486,1.2426004036768978,1.242698412025385,1.2426004099196484,1.2426004041940393,1.2426004024505746,1.2426984137049621,1.242600403915279,1.2426984123025513,1.242698412226859,1.2426004040743337,1.242698412349482,1.2426984123185316,1.2426984122070677,-2.156140570743675e-05,0.28173154535972933,0.4340208024334151,0.5310857853156298,0.5988005746617348,0.6489013461533997,0.6876238739684144,0.7184778736653787,0.7436690665590011,0.764642737612087,0.7823872633006758,0.79760240103906,0.8108419642642942,0.8223986192401448,0.8325843815233089
3,0.8052786485584932,0.0007748566391404861,0.06602718913927674,7.487459869042084,4.095999999999993e-05,1.2425090393929878,1.2425090856219796,1.2425090911652792,1.2427897300265378,1.242509035183196,1.242509087333861,1.2425091174917244,1.2427897140779351,1.2425090901133469,1.2427897372170953,1.2427897350139154,1.2425090873696822,1.2427897361966789,1.2427897334094153,1.2427897327558564,-6.163994235611186e-05,0.28169058431947375,0.43397984518867616,0.5311267435899293,0.5988415145202626,0.6488603852332734,0.6875829142182563,0.7184369100248396,0.7436281072285224,0.7646017786266579,0.7823463031878439,0.797561440413118,0.8108829236906047,0.8224395768081392,0.8325843815233089
4,0.8052698368686927,0.0007749271986869472,0.06443878309801221,7.486220390149069,6.0939999999999996e-05,1.2423731898556518,1.2423732351125698,1.2423732376971806,1.2429256087293532,1.2423731465927723,1.2423732384987898,1.2423732732610373,1.2429255851756174,1.2423732418926499,1.2429256027073172,1.2429256051485054,1.2423732253347233,1.2429256125808141,1.242925595654556,1.2429256039115073,-0.00012118725852595695,0.28162964501420473,0.4339189055936694,0.5311876839000594,0.5989024418044357,0.6487994469635587,0.6875219767830597,0.7183759717611475,0.7435671693681929,0.7645408393965933,0.7822853643721905,0.7975004984513164,0.8109438522494159,0.8225005124063379,0.8325843815233089
5,0.8052568950113659,0.0007750210126465708,0.06707713380455971,7.484853011233676,8.091999999999984e-05,1.2421930195377064,1.2421928865059786,1.2421928352647802,1.2431060717934783,1.242192846518516,1.242192871573757,1.242192837617813,1.2431061064514446,1.2421928671146734,1.2431059899277765,1.2431060125894886,1.2421928005413758,1.2431060679811698,1.2431059850584754,1.2431060308631954,-0.00020014339862137707,0.2815487413156947,0.43383797556496445,0.5312686113598268,0.5989833857414621,0.6487185357245722,0.6874410653075503,0.7182950745121363,0.7434862542422089,0.7644599173404376,0.7822044487692157,0.797419570896898,0.8110247378026276,0.8225814276609018,0.8325843815233089
6,0.8052400583536684,0.0007751382860633158,0.06480629509314895,7.475437470988227,0.0001008999999999999,1.2419683941105324,1.2419680352736961,1.2419679095267009,1.2433311291298548,1.241967886357938,1.2419680072594588,1.2419678974369994,1.2433312087041832,1.2419679924209095,1.2433308903417866,1.2433309605400251,1.2419678146881685,1.2433310952026888,1.2433308801415945,1.2433310079986934,-0.0002986243373337178,0.28144786297419905,0.4337370679091516,0.5313695250005079,0.5990842800929289,0.6486176541408873,0.6873401863592599,0.7181942100274441,0.7433853680278849,0.7643590168068005,0.7821035583247987,0.7973186544776177,0.8111255464000279,0.8226823069310361,0.8325843815233089
7,0.8052198575274098,0.0007752791976262222,0.06459772400557995,7.469339710097058,0.00012087999999999997,1.2416994540457018,1.2416987177040402,1.2416984580860662,1.2436008152269082,1.2416982703387165,1.2416986765444316,1.2416984415309924,1.243600943034194,1.2416986418142892,1.2436002647545035,1.243600437854515,1.2416982326128763,1.2436007138172638,1.243600222899407,1.2436005358200826,-0.0004165689826141166,0.2813270196891518,0.4336161750457756,0.5314904302541957,0.5992051178771949,0.6484968108190632,0.687219350052391,0.7180733932111262,0.7432645161331476,0.7642381363919566,0.7819826980168458,0.7971977402062872,0.8112462250802767,0.8228031382011975,0.8325843815233089
8,0.8051972306823888,0.0007754440642594796,0.06597416894510388,7.458828544054145,0.00014085999999999992,1.241386032594663,1.2413849651917344,1.2413845008793676,1.2439151529007721,1.2413836099377624,1.2413849205210863,1.2413845576115319,1.243915262120908,1.2413848586874476,1.2439140745091046,1.243914417597305,1.2413840044823012,1.243914945650652,1.243913913021371,1.2439146042542615,-0.0005541094166180026,0.2811862184528671,0.43347530935086764,0.5316313284808766,0.5993457766483209,0.6483560137582706,0.6870785707836838,0.7179326230574092,0.7431237090373648,0.7640972814403293,0.7818418729476134,0.7970568134339273,0.8113867088689329,0.8229438939767187,0.8325843815233089
9,0.8051746761568551,0.000775633038445382,0.067102184984833,7.450290258131066,0.00016083999999999998,1.2410287820316734,1.2410269030356906,1.241025965859179,1.2442742431833735,1.2410243905269676,1.2410268012163916,1.2410258825994729,1.2442744913157788,1.2410266782082073,1.2442721675178332,1.2442728400385192,1.2410250115677848,1.2442738218534997,1.2442717069132752,1.2442732279136277,-0.0007109007313275151,0.28102551263786985,0.4333144177390911,0.5317922442100079,0.5995063870373757,0.6481952897945898,0.6869178721928538,0.7177719740765584,0.74296295763613,0.7639364455129585,0.7816811017969655,0.7968958582331037,0.8115468941016521,0.823104561923062,0.8325843815233089
