k,l2o,ldro_pep,lpep,l2o_alista
1,22.944952878447733,21.673363309645456,23.186657416991256,22.017929632607768
2,10.53985165238678,12.721889080308769,13.64584426616004,13.31594897508069
3,6.525901260461944,7.081402911765972,10.379247069627153,9.713007055590571
4,4.256965878647019,6.484750748306248,8.292636374219711,7.611379163976086
5,2.8682832523480415,5.897348425712598,6.997706573485824,6.105539416294584
6,1.9208475392502797,5.391942930104061,5.945616437341422,4.95864712277837
