k,l2o,ldro_pep,lpep,l2o_alista
1,50.81487936438091,48.68100736793816,54.56754462095541,50.46046002125798
2,25.907781412148967,52.597415740797125,29.64990295350073,29.841640872175507
3,20.270438259081427,19.807995215559583,23.044419661793057,22.019133710809733
4,19.495740893554686,18.17134916216458,19.120620268493422,17.890267379073418
5,27.46732681897863,16.601495891983426,16.725883773483293,15.063579329289295
6,55.133353320395734,15.285861518217597,14.766512233189681,12.896803312009034
