iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7
13,5.2006817535916925,0.018271816549009695,0.0055318340309895575,22.65733686047082,0.0002407599999999999,1.2464974751795699,1.2465104891524537,1.246488638032601,1.2464889251111582,1.246471081569131,1.2535179601300916,1.246492987517597,1.2535294819702933
14,5.202184992607676,0.01827859085461674,0.005561124999076128,22.676940527235413,0.00026074,1.2459183012032133,1.2459413238183221,1.245906563071508,1.2459063093785523,1.2458827599943487,1.254102835721983,1.2459128326522557,1.2541233015082893
15,5.203809887851952,0.018285867483029822,0.005510459013748914,22.68909681858194,0.00028071999999999993,1.2452949637566486,1.2453316789598465,1.2452800363689298,1.2452791647936188,1.24524928283203,1.2547327788174434,1.2452887800912196,1.2547652035032877
16,5.205559288901293,0.018293643108496817,0.005646415986120701,22.696590368285285,0.0003007,1.2446278625390461,1.2446819823600905,1.2446090802193979,1.2446076199859777,1.2445704868868228,1.2554078344945778,1.2446209769511896,1.2554555297221912
17,5.2074336132481545,0.01830191476823114,0.005398874985985458,22.701010249461174,0.00032068000000000005,1.2439173655469669,1.2439925252517237,1.243893717191399,1.2438918101634442,1.2438464618134426,1.256128051898271,1.2439096014899822,1.2561943845354901
18,5.2094323809151275,0.018310679819803947,0.0053703750018030405,22.702566114347317,0.00034066,1.2431637650756144,1.243263465491112,1.243133970390407,1.243131870320043,1.2430776380838664,1.2568934845345925,1.2431548670033503,1.256981610346006
19,5.211554641849499,0.018319935754198442,0.005336166999768466,22.699361578196328,0.00036063999999999996,1.242367270103598,1.242494819727245,1.242329863699588,1.242327925536097,1.2422649271109698,1.2577041942799327,1.2423570333754892,1.2578167246318663
20,5.213798622391342,0.018329679547108235,0.005436124978587031,22.683683872057465,0.0003806199999999999,1.2415281270327996,1.2416864520074338,1.2414814240732903,1.241480065204217,1.2414098734950378,1.2585602723266955,1.241516428145831,1.2586988582369423
21,5.216165192900132,0.0183399072072232,0.005523499974515289,22.656717835200702,0.0004006,1.2406490333567524,1.2408374176815182,1.240588627055502,1.2405889798366325,1.2405113486725035,1.2594617561225794,1.2406334086775777,1.2596277611704583
22,5.218647145859391,0.018350615922011808,0.005913499975576997,22.64155883121436,0.00042057999999999993,1.2397311231814216,1.2399468981669581,1.239651477701163,1.2396550284350927,1.2395702723852724,1.2604086626484339,1.239708296453307,1.2606026950867093
23,5.221174981489945,0.018361786313235453,0.005406832962762564,22.616070924932142,0.0004405599999999999,1.238775950760106,1.2390150541200153,1.2386699726416952,1.2386788622093425,1.238586936220644,1.261401143365346,1.2387412016763626,1.261627856376074
24,5.223916489150259,0.01837340998557694,0.0054619580041617155,22.604832592043376,0.00046053999999999995,1.237785630873767,1.2380427734797614,1.2376441468440205,1.2376608333734027,1.2375590982739078,1.262439361062572,1.2377323851310755,1.2627046844921919
25,5.22675972414657,0.018385482616681128,0.005418583983555436,22.605657014843334,0.0004805199999999999,1.236761286666535,1.2370307760159722,1.236574049401149,1.2366011536745098,1.2364852324090747,1.2635234329254177,1.2366820353061208,1.263833970366833
26,5.229712943682786,0.018398001854039076,0.005316500028129667,22.60894022221323,0.0005005,1.2357033299029263,1.2359795837699843,1.2354597402884093,1.2354999180177795,1.2353646501489661,1.2646534580862754,1.2355902938786683,1.265016140113584
27,5.232778305666422,0.018410966411766008,0.005230957991443574,22.610627653892713,0.00052048,1.234611661401412,1.2348895180088546,1.2343012881223174,1.2343571186999724,1.2341974680481864,1.265829530144971,1.2344572750789344,1.2662513489239862
28,5.235954311893481,0.01842437524811512,0.005202416039537638,22.60900672041983,0.00054046,1.233485852137174,1.2337607982890075,1.2330987690833397,1.2331726619622712,1.2329844289535399,1.2670517435764928,1.2332830699158925,1.2675396222445758
29,5.239244961873885,0.018438227270650615,0.005316291004419327,22.601957796110742,0.00056044,1.2323251784232605,1.2325934985290388,1.2318522685891637,1.2319463519479128,1.2317270438629002,1.2683201993239175,1.2320677517111567,1.2688808291783082
30,5.242651080404368,0.01845252097125854,0.005296333984006196,22.587451377846296,0.0005804199999999999,1.2311286002095918,1.2313875477926906,1.2305618839785861,1.230677851095428,1.2304277508548471,1.2696350104919898,1.2308113573827608,1.270274727186236
31,5.246094107315143,0.018467244966063372,0.00517958402633667,22.639182042144125,0.0006004,1.2299013902132563,1.2301480224733985,1.2292275768839633,1.2293689789633668,1.229074791909034,1.270996269871797,1.2295145222070347,1.271723675748069
32,5.249747813906129,0.01848239782027475,0.005179833038710058,22.63549725185537,0.00062038,1.228642959918746,1.2288744478639113,1.2278494161072586,1.2280197036707277,1.2276706041469745,1.2724040887481365,1.228177539556323,1.2732267904409629
33,5.253512275760672,0.01849797739668608,0.005230082955677062,22.63395505839035,0.00064036,1.2273525313229192,1.22756629024552,1.2264274661950714,1.2266300180016525,1.226218043288912,1.273858531678332,1.226800715683536,1.274783312441756
34,5.257386385070433,0.01851398193480851,0.00516050000442192,22.634420613582364,0.00066034,1.2260292931810983,1.2262230364736646,1.2249617917999491,1.2251999475546507,1.2247198362065659,1.2753596628246457,1.2253843892284255,1.276392431546744
35,5.261371097978531,0.01853040986279035,0.005653625004924834,22.63542385504302,0.0006803200000000001,1.2246724144892194,1.2248441752483825,1.2234524594676814,1.2237295302092117,1.2231786639088975,1.2769075511311911,1.2239289231424533,1.278053296938228
36,5.265466796012995,0.018547259583247117,0.0051919170073233545,22.63619098983684,0.0007003,1.2232810549552702,1.2234291819156535,1.2218995383947096,1.2222188066327886,1.2215972353764244,1.2785022703543334,1.2224346988446826,1.279765038457126
37,5.269673565324869,0.018564529304473932,0.005134958017151803,22.63602169022853,0.00072028,1.2218543618487148,1.2219774927527938,1.2203030999121578,1.2206678126785082,1.2199783942344136,1.2801438951145236,1.2209021124031072,1.281526765939143
38,5.273992192199212,0.018582217132787533,0.005119416979141533,22.634679260896583,0.00074026,1.2203915306297974,1.2204885080075902,1.2186632196799279,1.2190765766824359,1.2183250185708205,1.2818325111509221,1.219331580415138,1.283337549263499
39,5.278423323376748,0.01860032098941219,0.00513391598360613,22.63165327023835,0.00076024,1.2188918426296458,1.218961568368148,1.2169799770830816,1.2174451153622778,1.2166400464767178,1.283568217957893,1.2177235431897877,1.285196403290091
40,5.282967621824547,0.018618838640952318,0.005194000026676804,22.62647573185725,0.0007802200000000001,1.2173547061894892,1.2173959088599686,1.2152534556217653,1.2157734287544553,1.2149264994112405,1.2853511299473663,1.216078471824528,1.2871022523081506
41,5.287625856972744,0.01863776774176508,0.0051109170308336616,22.618319071537236,0.0008002,1.2157797378461377,1.215790587934776,1.213483743545989,1.2140614945771517,1.2131874978682988,1.2871813819411102,1.2143968820757667,1.2890538687997097
42,5.2924005881329,0.018657105992924018,0.005551457987166941,22.605783630032974,0.00082018,1.2141669030684845,1.214144362942954,1.2116709341461203,1.2123092600836747,1.2114262725633582,1.289059139465226,1.2126793616164677,1.2910497507811145
43,5.297239907241819,0.018676852534151318,0.005448749987408519,22.57662004543181,0.00084016,1.2125171255714855,1.2124553805617369,1.2098151693833454,1.21051620156524,1.2096463054874134,1.2909848369199002,1.2109267592447979,1.2930871073890378
44,5.302231796906515,0.018697005647701374,0.005365458026062697,22.55036632524859,0.00086014,1.2108315933481382,1.2107217896657234,1.2079165565755385,1.2086821945984056,1.2078505044862373,1.292958780563008,1.2091399130488156,1.2951635055507351
45,5.307334601333897,0.018717564920580642,0.005190707975998521,22.503961176799663,0.00088012,1.2091118987965144,1.2089400102266665,1.2059752040293543,1.2068069304854558,1.2060450282755697,1.294981179180156,1.2073197284449273,1.2972743920538776
46,5.312549460102751,0.01873853928305807,0.005485165980644524,22.48106927221857,0.0009001,1.207358637300929,1.2071062333990252,1.2039911945445732,1.2048904856298166,1.2042342663585806,1.297052009696522,1.205466795680728,1.299415272837147
47,5.317883107759036,0.01875992407994257,0.005229291971772909,22.518118035422905,0.0009200800000000001,1.2055683451522219,1.2052225045999005,1.2019645449248852,1.2029339969618187,1.2024199179495434,1.299171015822377,1.2035809882163864,1.3015874040812891
48,5.323329844229472,0.01878171452579722,0.0051188330398872495,22.549700657163733,0.0009400599999999999,1.2037379834619815,1.2032906548630022,1.199895299312001,1.200938329598133,1.2006038005055655,1.3013380094987819,1.201662266910227,1.303791800860236
49,5.328890476355484,0.01880390565723226,0.005311083979904652,22.576505568572582,0.00096004,1.2018649538896098,1.2013123419279848,1.1977835234897243,1.1989041388490647,1.198787757143962,1.3035528637175158,1.1997106845258765,1.3060292307681427
50,5.334565372804463,0.018826492241546283,0.005238500016275793,22.599003831953908,0.00098002,1.1999470783502737,1.1992890686991864,1.1956293006533913,1.1968319099044744,1.1969736571170904,1.3058155058514407,1.1977263774440734,1.3083002270164417
51,5.340354642496946,0.018849468512025302,0.0052661250228993595,22.617330958080377,0.001,1.197982599324777,1.1972221854747138,1.1934327284417567,1.1947219909357558,1.1951634455987095,1.3081259096845788,1.195709559888823,1.3106051103575722
52,5.346258080997584,0.0188723703710141,0.005358499998692423,22.631329078126264,0.0009999878275373446,1.196009581665361,1.1951542096211452,1.1912377789435096,1.1926166801138758,1.193394578438024,1.3104378465074165,1.1937006567814006,1.3128981199407799
53,5.352157374600993,0.01889519367131349,0.005319874966517091,22.64075019677587,0.0009999513107426476,1.1940274378448146,1.1930861454141606,1.1890445200926019,1.1905159240294676,1.1916677205288926,1.3127512008019209,1.1916996836029767,1.3151795259213106
54,5.358051835934652,0.01891793365779946,0.005271749978419393,22.645844376651468,0.0009998904513956854,1.1920359198330002,1.1910187656027789,1.1868530258681624,1.1884195789295706,1.1899838172002732,1.3150658768068815,1.1897066699618861,1.3174494361483335
55,5.363940588409737,0.01894058514443337,0.005106333002913743,22.647394439243772,0.000999805252462657,1.1900349928138294,1.1889526805603505,1.184663374893252,1.186327438987606,1.1883441051564274,1.3173817849598484,1.1877216369347394,1.3197077997411282
56,5.369823304933396,0.018963141676385766,0.005435875034891069,22.655879872086008,0.0009996957180960385,1.1880240426622724,1.1868895860768807,1.1824756484750936,1.1842393432599752,1.1867487138055202,1.3196988876670914,1.185744579497616,1.321955520747371
57,5.375698591344636,0.0189855974325413,0.005339458002708852,22.664666440568986,0.0009995618536343797,1.186002796914205,1.1848310912704594,1.1802899227715644,1.182155189916903,1.185197254135087,1.3220171536020033,1.1837755164363395,1.3241934169236689
58,5.381565443726906,0.019007947002528457,0.005178374995011836,22.672778971146585,0.0009994036656020464,1.1839712695504707,1.1827786423494326,1.1781062714754629,1.1800748978574795,1.183689102139153,1.3243365615630027,1.1818144951232723,1.3264221849697622
59,5.387422892929177,0.019030185337839487,0.0052969169919379056,22.680256844403832,0.0009992211617088995,1.1819296703842777,1.1807335470376696,1.1759247666330628,1.1779983980779953,1.182223480328242,1.3266570990229982,1.179861581225452,1.3286424322302957
60,5.393269977739421,0.019052307781952257,0.005394458014052361,22.687153396758653,0.0009990143508499217,1.1798783467224934,1.1786969842565282,1.1737454786637802,1.1759256303126857,1.1807995071657562,1.3289787598226575,1.1779168510392335,1.3308546865739568
61,5.399105766727502,0.019074310044712182,0.005249375011771917,22.693519288195876,0.0009987832431047822,1.1778177439687572,1.1766700198126347,1.1715684769993429,1.1738565428415462,1.179416222755179,1.33130154264163,1.1759803869771102,1.3330594138030905
62,5.40492936136969,0.01909618841333299,0.005253167008049786,22.699888298460056,0.0009985278497373468,1.1757483337604717,1.1746536470161804,1.1693938292942008,1.1717911027145473,1.178072534984288,1.3336254482852496,1.1740522661766242,1.335257042498381
63,5.410739963920175,0.01911793945098336,0.005155291000846773,22.705661117145223,0.0009982481831951274,1.1736706510363635,1.1726487633448772,1.16722160223649,1.1697292790747378,1.1767673200257431,1.335950483996445,1.1721325711557102,1.3374479524140575
64,5.416536796772482,0.019139560098270218,0.005246875050943345,22.71100624763606,0.0009979442571086772,1.171585261966646,1.17065618163808,1.1650518619052226,1.1676710470967482,1.175499404885493,1.3382766617121336,1.1702213862176318,1.3396324833212987
65,5.422319139127383,0.01916104755041659,0.005234208016190678,22.715736209113143,0.0009976160862909245,1.1694927726934181,1.168676629605213,1.1628846735698783,1.165616382333046,1.174267607873264,1.3406039989191723,1.168318799171312,1.3418109315630575
66,5.428086300416516,0.01918239928082879,0.0051539160194806755,22.71987697276141,0.0009972636867364526,1.1673938184387764,1.1667107489617006,1.1607201019088258,1.1635652613919891,1.173070746549372,1.342932517296117,1.1664249001554663,1.3439835497076467
67,5.433837628408533,0.01920361300842071,0.005037082999479026,22.723352840308536,0.000996887075620718,1.1652890556240338,1.1647591076781214,1.1585582111038675,1.161517660689578,1.1719076474228216,1.3452622419996554,1.1645397806334767,1.346150547493987
68,5.43957249011218,0.019224686743911788,0.0051499580149538815,22.72623135862986,0.0009964862712992153,1.1631791552592752,1.162822197483069,1.156399064888044,1.1594735566459802,1.1707771381461325,1.3475932017175773,1.1626635322935683,1.3483120956297114
69,5.445290316701738,0.01924561874481349,0.005191250005736947,22.728481963232483,0.0009960612933065818,1.1610647990349772,1.160900441245616,1.1542427265121549,1.1574329258249452,1.169678059399839,1.3499254277747212,1.1607962461790284,1.3504683281400518
70,5.450990568842079,0.0192664075025202,0.005254666029941291,22.730112258062224,0.000995612162355645,1.1589466732840155,1.158994199707629,1.1520892584993603,1.1553957449048582,1.168609266946679,1.3522589541616528,1.1589380120925938,1.352619345814997
71,5.4566727893212095,0.019287052325295522,0.005044499994255602,22.73241535701031,0.0009951389003364144,1.1568253712742733,1.157103872074452,1.1499387214980574,1.1533620227657244,1.1675693126896083,1.3545938262838846,1.1570889216192566,1.3547652987275103
72,5.462336635109765,0.019307552977922655,0.0051478330278769135,22.73485373094001,0.0009946415303150127,1.154701458997094,1.155229855866943,1.1477911747039484,1.151331787492476,1.16655657478362,1.3569300979452104,1.155249075561042,1.3569063568881137
73,5.467981241883453,0.019327909284097784,0.005117541993968189,22.736553594589857,0.0009941200765325531,1.1525755432749556,1.1533724680107453,1.1456466770629465,1.1493050639043054,1.1655694905325045,1.3592678227304824,1.1534185812274056,1.3590426526150863
74,5.473606746937673,0.019348121151061822,0.0051822090172208846,22.737525782308587,0.0009935745644039575,1.1504482582045366,1.1515319511488067,1.1435052863200115,1.147281872153582,1.1646065704879782,1.361607053487964,1.1515975474533062,1.3611742746342692
75,5.479213061996747,0.019368188567065178,0.005221458966843784,22.737760886867214,0.0009930050205167172,1.148320263642411,1.1497084721438313,1.1413670604832813,1.1452622296206978,1.1636664031360913,1.3639478398350173,1.1497860854893638,1.363301266073435
76,5.484799963915682,0.019388111617878026,0.0053200830006971955,22.73729414338861,0.000992411472629598,1.1461922382123195,1.1479021276174495,1.1392320562200662,1.143246151167794,1.1627476452693457,1.366290228906777,1.1479843058565606,1.3654236344204806
77,5.4903672395221985,0.019407890487954924,0.0053009590483270586,22.736161965464547,0.0009917939496712864,1.1440648724931683,1.1461129526236407,1.1371003300574267,1.1412336514637578,1.161849015951513,1.3686342631184525,1.146192317537005,1.367541355305415
78,5.495914685707363,0.01942752548975215,0.005284000013489276,22.734410341358767,0.00099115248173898,1.1419388640051598,1.1443409194171443,1.134971937380104,1.1392247448024362,1.1609692963890388,1.3709799817026158,1.144410226846653,1.3696543707523086
79,5.501442115005117,0.019447017051287974,0.005292833026032895,22.73202608961718,0.0009904871000969212,1.1398149107275508,1.1425859475143296,1.132846933206168,1.1372194459018943,1.1601073268627646,1.3733274195138916,1.1426381376041512,1.3717625926399266
80,5.506949353288,0.019466365713042437,0.005302500037942082,22.72905032479755,0.0009897978371748723,1.1376937091956716,1.140847905430104,1.1307253713890313,1.1352177700432013,1.1592620051500353,1.3756766076652909,1.1408761504509373,1.373865906496835
81,5.512436240055079,0.019485572101528816,0.005267624976113439,22.7254931015876,0.000989084726566536,1.1355759547653452,1.1391266236389808,1.1286073055653716,1.1332197352896316,1.1584322767907471,1.3780275727253126,1.1391243633659638,1.3759641733497696
82,5.517902620195446,0.019504636957101026,0.005406832962762564,22.72138785752307,0.0009883478030279168,1.133462335915605,1.1374218879017066,1.1264927882045737,1.1312253610508616,1.1576171381645035,1.380380337386644,1.1373828708362528,1.3780572334519348
83,5.523348352138714,0.019523561136716806,0.005159375024959445,22.716716757170555,0.0009875871024756287,1.1313535343242014,1.1357334422750478,1.1243818710708438,1.129234669659433,1.1568156289209255,1.382734920165568,1.1356517635307657,1.380144908438202
84,5.528773306319115,0.019542345564752296,0.005250375019386411,22.71154569940417,0.0009868026619851435,1.1292502270595244,1.1340610016796964,1.1222746054675259,1.1272476865286676,1.156026831259581,1.3850913353124843,1.1339311306814108,1.3822270001369454
85,5.534177350804904,0.019560991262116845,0.005167041963431984,22.705845012858973,0.000985994519788984,1.1271530850080638,1.1324042484853725,1.120171041452296,1.1252644404953807,1.1552498641335887,1.3874495937189057,1.1322210584670467,1.3843032933097146
86,5.539560354689026,0.019579499329205743,0.005309582978952676,22.699636045886088,0.0009851627152748603,1.1250627741450736,1.1307628347203018,1.1180712283185457,1.1232849646625054,1.15448388078846,1.3898097025194993,1.1305216314418909,1.386373557773996
87,5.544922179734652,0.01959787093758716,0.005231582967098802,22.692927936069932,0.0009843072889837512,1.1229799584739648,1.129136382363412,1.1159752145707165,1.1213092969073233,1.1537280659718667,1.3921716653892953,1.1288329333880156,1.3884375488612892
88,5.5502626698521915,0.01961610732562466,0.005148041003849357,22.68572178060618,0.0009834282826079275,1.1209053035204053,1.1275244894699095,1.1138830475695196,1.1193374809598007,1.152981628608532,1.394535482578408,1.1271550474876848,1.3904950050933065
89,5.555581684232761,0.01963420954512384,0.005041584023274481,22.67845281014066,0.0009825257389889197,1.1188394281971303,1.1259267443904437,1.1117947722185242,1.1173695839203979,1.1522438300937576,1.3969011368409125,1.1254880592706815,1.3925457347522558
90,5.560879444733042,0.019652178428615094,0.005211499985307455,22.67107008037743,0.0009815997021154303,1.1167828733154275,1.1243427383589728,1.109710431263949,1.1154056861343948,1.1515140431978022,1.3992685916802439,1.123832044655314,1.394589611558701
91,5.566155997805737,0.019670014809158424,0.005226332985330373,22.663205453167148,0.0009806502171211904,1.11473614618032,1.1227720447969929,1.1076300675060387,1.1134458597260573,1.1507917360798936,1.401637805527941,1.1221870666621228,1.3966265000855722
92,5.571411331681644,0.019687719544312848,0.005261165963020176,22.6548629924982,0.0009796773302827588,1.1126997194169213,1.121214229395703,1.1055537240384437,1.1114901703087274,1.1500764555266718,1.404008733454978,1.1205531763154097,1.3986562506796851
93,5.576645787309282,0.019705293528138525,0.005214250006247312,22.64592835300815,0.0009786810890172676,1.1106740587262012,1.119668843057118,1.103481443885365,1.109538677622359,1.1493677925601826,1.406381328592278,1.1189304175782644,1.40067870042223
94,5.581860293204543,0.019722737696970874,0.005125249968841672,22.63615404350729,0.0009776615418801106,1.108659687025268,1.1181354239531043,1.1014132701608006,1.1075914395641875,1.1486653066086625,1.4087555448722047,1.1173188379933614,1.4026936577633045
95,5.587053687074433,0.019740052996468156,0.00519541697576642,22.626099162126195,0.000976618738562577,1.1066570691803086,1.1166135284210916,1.0993492458804843,1.1056485109254368,1.1479686021381952,1.4111313343717535,1.1157184756720335,1.4047009462385263
96,5.592225959842523,0.019757240395815383,0.005238833022303879,22.615748582548154,0.0009755527298894293,1.1046666180988038,1.1151027306039323,1.097289413933473,1.1037099437176032,1.1472773210730731,1.4135086475852936,1.1141293595837982,1.4067004001495163
97,5.597377117849541,0.01977430088925572,0.005220208957325667,22.605142064311213,0.0009744635678164261,1.1026887012994242,1.1136026258102614,1.0952338170598575,1.1017757885069424,1.1465911395700068,1.4158874328266493,1.1125515108135244,1.4086918546392317
98,5.602506741719133,0.019791235701901257,0.005241667036898434,22.59426210768799,0.0009733513054277904,1.1007236162481124,1.1121127678012106,1.0931824989360972,1.099846087001556,1.1459098033082253,1.418267640946588,1.110984944858658,1.4106751357752547
99,5.6076151331470525,0.019808046158472835,0.005215249955654144,22.583113997311806,0.0009722159969336218,1.0987716135918195,1.1106327079428282,1.0911355031176164,1.0979208762563677,1.1452331000019655,1.420649222342795,1.1094296700490132,1.4126500656043768
100,5.612702579517915,0.019824733569381348,0.005209208000451326,22.571708137961362,0.0009710576976672547,1.0968329123425269,1.1091620184149849,1.0890928731726102,1.096000192720789,1.1445608391629714,1.4230321253340936,1.1078856890177593,1.4146164740967733
101,5.61776920663823,0.01984129923606954,0.005137500003911555,22.560052380125263,0.0009698764640825613,1.0949077018140887,1.1077002897925032,1.0870546522547326,1.0940840708383837,1.1438928488696698,1.4254162967353488,1.1063529984515843,1.4165742023454402
102,5.622815173529571,0.019857744537960974,0.005150875018443912,22.548110698208447,0.0009686723537511998,1.092996142486668,1.1062471204705944,1.0850208839467352,1.092172540404398,1.1432289660863848,1.4278016836981189,1.1048315889355946,1.4185230944381326
103,5.627840565878827,0.019874070822794007,0.005130291043315083,22.53592970664565,0.0009674454253598092,1.0910983701438333,1.1048021269077635,1.0829916112165163,1.0902656309550025,1.1425690446655161,1.4301882310431777,1.1033214467029149,1.420463006979843
104,5.632845521074074,0.019890279405250823,0.005182749999221414,22.523540727958704,0.0009661957387071484,1.0892144980204852,1.1033649490918052,1.0809668769267153,1.088363372927131,1.1419129516982705,1.4325758824925054,1.1018225552570262,1.4223938005122523
105,5.6378301721396,0.019906371557886025,0.0051832920289598405,22.51094985758549,0.0009649233547011815,1.0873446185926576,1.1019352471921515,1.0789467233261447,1.0864657967257143,1.141260565201068,1.434964580232605,1.100334895335786,1.4243153479281117
106,5.6427946499151265,0.019922348492388515,0.005276583018712699,22.498144351471275,0.0009636283353561104,1.0854888064784938,1.1005127044103524,1.0769311924285805,1.0845729333587184,1.1406117762301857,1.4373542652855347,1.098858444840574,1.4262275307497418
107,5.6477403659873,0.0199382112892438,0.0052936249994672835,22.485726618958815,0.0009623107437893505,1.0836470408459067,1.0990970466176424,1.074920324872129,1.0826848237364497,1.1399665816620492,1.4397448669870145,1.0973931720243564,1.4281302413628043
108,5.652668330954593,0.019953960717146706,0.00525337498402223,22.474086794147883,0.000960970644218456,1.081819167248334,1.0976880683028727,1.0729141592240812,1.0808015247823082,1.1393251491403882,1.4421362955519044,1.0959390284704404,1.430023398202352
109,5.65757644983355,0.019969597578144004,0.005235625023487955,22.4622867679787,0.0009596081019579896,1.0800050347739913,1.096285577837902,1.0709127338804023,1.0789230909292342,1.1386876188031465,1.444528463531068,1.0944959663592209,1.4319069200824313
110,5.662464811617348,0.019985122704760452,0.005191375035792589,22.450382708585206,0.0009582231834163388,1.0782044967335733,1.094889398353804,1.0689160871581231,1.0770495760050447,1.1380540987962395,1.4469212850228153,1.0930639395459214,1.4337807277374937
111,5.667333506674591,0.020000536912012847,0.00534479197813198,22.438322571416624,0.000956815956092479,1.076417407187412,1.0934993705797142,1.0669242571720914,1.0751810315415884,1.13742467466133,1.4493146762056779,1.0916429035154416,1.435644751675458
112,5.672283196869716,0.020015930857858008,0.005259582947473973,22.368477184390287,0.0009553864885726854,1.0746492580741507,1.0921088681790825,1.064937492055139,1.0733157878855484,1.1367890509597263,1.4517103799604891,1.0902323341112283,1.4374818477974487
113,5.67712151065909,0.020031298292615875,0.0052396669634617865,22.355859133652928,0.0009539348505271879,1.0728993452492055,1.0907183476583473,1.062955807577333,1.0714540678861513,1.1361481616797098,1.4541081224012449,1.0888322106625168,1.4392934116767764
114,5.681948598124543,0.020046633590797024,0.005233790958300233,22.343197151472694,0.0009524611127067768,1.0711670122255716,1.089328223666412,1.0609792214417233,1.069596077043281,1.1355028535067822,1.456507650169879,1.087442514543233,1.441080703942798
115,5.68676394015348,0.02006193161233271,0.005224499967880547,22.330493554397822,0.0009509653469393544,1.0694516534225766,1.0879388915295918,1.059007752800397,1.0677420064479668,1.1348538928866405,1.4589087277656367,1.0860632267669732,1.4428448640221985
116,5.69156704775301,0.020077187753179106,0.005382124974858016,22.317764639955936,0.000949447626126434,1.0677527050200675,1.086550712439248,1.0570414222433362,1.065892033645542,1.1342019690168808,1.4613111356904496,1.0846943294457325,1.4445869172514634
117,5.6963574799221774,0.020092397875959206,0.00530533300479874,22.30495827756478,0.0009479080242395868,1.0660696413736344,1.0851640242801779,1.055080251705269,1.0640463233685526,1.133547696888586,1.4637146693950702,1.0833358044670605,1.446307789035762
118,5.701134834901885,0.02010755822203561,0.005250500049442053,22.292154857734925,0.0009463466163168367,1.0644019751800173,1.0837791480451864,1.0531242642304501,1.0622050285946636,1.1328916301444067,1.4661191366438642,1.0819876353340008,1.4480083139310624
119,5.70589873672538,0.02012266542359971,0.005360042036045343,22.279241607340804,0.0009447634784590033,1.0627492467151602,1.0823963836810782,1.0511734838101923,1.0603682917250334,1.1322342573880817,1.4685243574886497,1.0806498030144378,1.4496892550507954
