K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,1.0,0.1,19.003082746044825,1.867573749,19.003082746044825
1.0,1.0,3.1622776601683795,0.1,25.030658844600037,1.757700125,25.030658844600037
1.0,2.0,10.0,0.1,35.185964074923405,1.9395499539999999,35.185964074923405
2.0,0.0,1.0,0.1,9.979880920017527,3.466567064,9.979880920017527
2.0,1.0,3.1622776601683795,0.1,12.623166578416498,3.627179429,12.623166578416498
2.0,2.0,10.0,0.1,17.845880643500582,3.856002261,17.845880643500582
3.0,0.0,1.0,0.1,6.618156802842622,7.091156655,6.618156802842622
3.0,1.0,3.1622776601683795,0.1,7.973897252045668,7.024458725,7.973897252045668
3.0,2.0,10.0,0.1,11.291996684272293,6.710622812,11.291996684272293
4.0,0.0,1.0,0.1,4.935917849463831,12.546119642,4.935917849463831
4.0,1.0,3.1622776601683795,0.1,5.75640131056903,12.845241986,5.75640131056903
4.0,2.0,10.0,0.1,7.957428475036581,12.476597861,7.957428475036581
5.0,0.0,1.0,0.1,3.939359120517975,20.735133312,3.939359120517975
5.0,1.0,3.1622776601683795,0.1,4.494005743371119,22.464974443,4.494005743371119
5.0,2.0,10.0,0.1,6.021219299127918,21.500085326,6.021219299127918
6.0,0.0,1.0,0.1,3.283157644871041,35.713964174,3.283157644871041
6.0,1.0,3.1622776601683795,0.1,3.6873179442318214,36.650884903,3.6873179442318214
6.0,2.0,10.0,0.1,4.785206540637946,36.16810315,4.785206540637946
7.0,0.0,1.0,0.1,2.8318825053875756,54.409880074,2.8318825053875756
7.0,1.0,3.1622776601683795,0.1,3.140009625276338,53.424117882,3.140009625276338
7.0,2.0,10.0,0.1,3.960765416979074,56.110255076,3.960765416979074
8.0,0.0,1.0,0.1,2.4950865668614637,76.404116291,2.4950865668614637
8.0,1.0,3.1622776601683795,0.1,2.7366082091281663,72.784033852,2.7366082091281663
8.0,2.0,10.0,0.1,3.369777227212385,78.187675474,3.369777227212385
9.0,0.0,1.0,0.1,2.230199837735838,107.47388545,2.230199837735838
9.0,1.0,3.1622776601683795,0.1,2.4258360730465895,115.463778712,2.4258360730465895
9.0,2.0,10.0,0.1,2.927891157973933,116.402493375,2.927891157973933
10.0,0.0,1.0,0.1,2.0184696922893424,135.646331114,2.0184696922893424
10.0,1.0,3.1622776601683795,0.1,2.1803696508929535,156.059427546,2.1803696508929535
10.0,2.0,10.0,0.1,2.588459418239623,155.288990363,2.588459418239623
11.0,0.0,1.0,0.1,1.8443293934332232,171.257353567,1.8443293934332232
11.0,1.0,3.1622776601683795,0.1,1.9798565406090076,176.633769922,1.9798565406090076
11.0,2.0,10.0,0.1,2.3188348501694147,191.471801968,2.3188348501694147
12.0,0.0,1.0,0.1,1.6966293619985817,238.685364134,1.6966293619985817
12.0,1.0,3.1622776601683795,0.1,1.812950694024303,228.662984633,1.812950694024303
12.0,2.0,10.0,0.1,2.099196199773169,244.846844781,2.099196199773169
13.0,0.0,1.0,0.1,1.5704268330799525,300.384566316,1.5704268330799525
13.0,1.0,3.1622776601683795,0.1,1.6714495211933462,312.799074667,1.6714495211933462
13.0,2.0,10.0,0.1,1.9190417953419947,325.351456103,1.9190417953419947
14.0,0.0,1.0,0.1,1.4651818654215096,422.420810042,1.4651818654215096
14.0,1.0,3.1622776601683795,0.1,1.5524434478474536,417.339096622,1.5524434478474536
14.0,2.0,10.0,0.1,1.770017581198813,473.5410319,1.770017581198813
15.0,0.0,1.0,0.1,1.372600971090536,508.415382496,1.372600971090536
15.0,1.0,3.1622776601683795,0.1,1.4497136975209555,500.460237987,1.4497136975209555
15.0,2.0,10.0,0.1,1.6419738911297803,533.438273961,1.6419738911297803
16.0,0.0,1.0,0.1,1.2895314690205886,630.672254654,1.2895314690205886
16.0,1.0,3.1622776601683795,0.1,1.357700856922943,614.224545725,1.357700856922943
16.0,2.0,10.0,0.1,1.529767061934471,677.52999241,1.529767061934471
17.0,0.0,1.0,0.1,1.2125359764621557,756.242298587,1.2125359764621557
17.0,1.0,3.1622776601683795,0.1,1.2738307725458267,768.334162118,1.2738307725458267
17.0,2.0,10.0,0.1,1.428996762707161,837.896310824,1.428996762707161
18.0,0.0,1.0,0.1,1.1431579194086559,974.999218194,1.1431579194086559
18.0,1.0,3.1622776601683795,0.1,1.1988602484022917,972.310259197,1.1988602484022917
18.0,2.0,10.0,0.1,1.3400118560086898,924.641364607,1.3400118560086898
19.0,0.0,1.0,0.1,1.077531948444949,952.536325615,1.077531948444949
19.0,1.0,3.1622776601683795,0.1,1.12953279121081,1293.499289062,1.12953279121081
19.0,2.0,10.0,0.1,1.2569690816136005,1252.953530311,1.2569690816136005
20.0,0.0,1.0,0.1,1.0181473128013114,1419.95510112,1.0181473128013114
20.0,1.0,3.1622776601683795,0.1,1.0645410771298667,1522.083442677,1.0645410771298667
20.0,2.0,10.0,0.1,1.1833360878881458,1661.773588098,1.1833360878881458
21.0,0.0,1.0,0.1,0.9642359579240903,1583.413235103,0.9642359579240903
21.0,1.0,3.1622776601683795,0.1,1.0065938550256703,1559.288476528,1.0065938550256703
21.0,2.0,10.0,0.1,1.1160900073278828,1805.113246807,1.1160900073278828
22.0,0.0,1.0,0.1,0.9128653191447945,2420.797218627,0.9128653191447945
22.0,1.0,3.1622776601683795,0.1,0.9519414973278838,3004.567378966,0.9519414973278838
22.0,2.0,10.0,0.1,1.0544994324829777,2902.946773494,1.0544994324829777
