K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.01,0.1,52.571426174166156,0.390581582,52.571426174166156
1.0,1.0,0.021544346900318832,0.1,53.4215724968645,0.350407016,53.4215724968645
1.0,2.0,0.046415888336127774,0.1,54.937335403407836,0.347623497,54.937335403407836
1.0,3.0,0.1,0.1,57.25898634743006,0.323200046,57.25898634743006
1.0,4.0,0.21544346900318834,0.1,61.88187073794535,0.372093871,61.88187073794535
1.0,5.0,0.46415888336127775,0.1,71.20055807110455,0.308221197,71.20055807110455
1.0,6.0,1.0,0.1,78.6367858233996,0.271880288,78.6367858233996
2.0,0.0,0.01,0.1,31.546562071291103,0.559951613,31.546562071291103
2.0,1.0,0.021544346900318832,0.1,32.11538034814313,0.563761614,32.11538034814313
2.0,2.0,0.046415888336127774,0.1,33.30883356769986,0.53485084,33.30883356769986
2.0,3.0,0.1,0.1,35.27352109920399,0.562888249,35.27352109920399
2.0,4.0,0.21544346900318834,0.1,38.880205017583336,0.635001981,38.880205017583336
2.0,5.0,0.46415888336127775,0.1,46.2761446497639,0.544061545,46.2761446497639
2.0,6.0,1.0,0.1,59.531867895877596,0.507734763,59.531867895877596
3.0,0.0,0.01,0.1,20.791924163660862,0.893430284,20.791924163660862
3.0,1.0,0.021544346900318832,0.1,21.19637072908284,0.840386326,21.19637072908284
3.0,2.0,0.046415888336127774,0.1,22.067724442709526,0.880380232,22.067724442709526
3.0,3.0,0.1,0.1,23.615613964224934,0.828728613,23.615613964224934
3.0,4.0,0.21544346900318834,0.1,26.288929531673105,0.937074887,26.288929531673105
3.0,5.0,0.46415888336127775,0.1,31.757975686925455,0.900850382,31.757975686925455
3.0,6.0,1.0,0.1,43.27602246135214,0.916513918,43.27602246135214
4.0,0.0,0.01,0.1,12.519382984718813,1.198573046,12.519382984718813
4.0,1.0,0.021544346900318832,0.1,12.819959223976037,1.26981358,12.819959223976037
4.0,2.0,0.046415888336127774,0.1,13.467531096914714,1.260305457,13.467531096914714
4.0,3.0,0.1,0.1,14.862682396954636,1.332215415,14.862682396954636
4.0,4.0,0.21544346900318834,0.1,17.394543240379523,1.408959482,17.394543240379523
4.0,5.0,0.46415888336127775,0.1,21.76568606730255,1.508486779,21.76568606730255
4.0,6.0,1.0,0.1,29.842174014868398,1.373393906,29.842174014868398
5.0,0.0,0.01,0.1,8.61729058704597,1.9666977060000002,8.61729058704597
