K,eps_idx,eps,alpha_idx,alpha,mro_sol,solvetime,dro_feas_sol
21.0,0.0,9.999999999999999e-06,0.0,0.01,0.037760150634726326,6.566227822,0.037760150634726326
21.0,1.0,2.818382931264455e-05,0.0,0.01,0.03778101218275239,7.202242542,0.03778101218275239
21.0,2.0,7.943282347242822e-05,0.0,0.01,0.03783874273809181,7.346114829,0.03783874273809181
21.0,3.0,0.00022387211385683378,0.0,0.01,0.03799834803427468,6.208036235,0.03799834803427468
21.0,4.0,0.000630957344480193,0.0,0.01,0.038366886596420104,6.936973897,0.038366886596420104
22.0,0.0,9.999999999999999e-06,0.0,0.01,0.03252613705245092,6.146380124,0.03252613705245092
22.0,1.0,2.818382931264455e-05,0.0,0.01,0.03254693651388686,6.978937558,0.03254693651388686
22.0,2.0,7.943282347242822e-05,0.0,0.01,0.03260454366321012,6.3030860109999995,0.03260454366321012
22.0,3.0,0.00022387211385683378,0.0,0.01,0.03276333488697826,6.783158653,0.03276333488697826
22.0,4.0,0.000630957344480193,0.0,0.01,0.03311528747279047,7.643300094,0.03311528747279047
23.0,0.0,9.999999999999999e-06,0.0,0.01,0.02809562745729544,8.57286605,0.02809562745729544
23.0,1.0,2.818382931264455e-05,0.0,0.01,0.028116356543313546,7.540472162,0.028116356543313546
23.0,2.0,7.943282347242822e-05,0.0,0.01,0.02817386748409477,8.106690236,0.02817386748409477
23.0,3.0,0.00022387211385683378,0.0,0.01,0.028328979904226788,8.440971421,0.028328979904226788
23.0,4.0,0.000630957344480193,0.0,0.01,0.02866634746927795,9.296360652,0.02866634746927795
24.0,0.0,9.999999999999999e-06,0.0,0.01,0.024345197979526775,9.047006425,0.024345197979526775
24.0,1.0,2.818382931264455e-05,0.0,0.01,0.02436588649634667,8.820200638,0.02436588649634667
24.0,2.0,7.943282347242822e-05,0.0,0.01,0.024423286224634785,8.884731689,0.024423286224634785
24.0,3.0,0.00022387211385683378,0.0,0.01,0.02457319613826118,9.460362625,0.02457319613826118
24.0,4.0,0.000630957344480193,0.0,0.01,0.02489772991356322,7.909698097,0.02489772991356322
25.0,0.0,9.999999999999999e-06,0.0,0.01,0.021170395737046054,10.741256082,0.021170395737046054
25.0,1.0,2.818382931264455e-05,0.0,0.01,0.021191036354834453,10.745436825,0.021191036354834453
25.0,2.0,7.943282347242822e-05,0.0,0.01,0.021248334297320103,10.926476365,0.021248334297320103
25.0,3.0,0.00022387211385683378,0.0,0.01,0.021392535488566157,9.394556366,0.021392535488566157
25.0,4.0,0.000630957344480193,0.0,0.01,0.021705103336869855,10.756384996,0.021705103336869855
