iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,0.04549549538567066,0.01745986764080273,3.410084614995867,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,0.04785913597824991,0.017459875303105946,8.81641980400309,0.15928363452665978,9.999999999999159e-07,1.8873510877193183,1.8873455924488356,1.8873455924470572,1.8873455924468467,1.8873455924476723,1.8873455924496263,1.8873455924542355,1.8873510877158455,1.8873510877104833,1.8873510877161896
2,0.05069754298128941,0.017460035833091515,8.317106816917658,0.16936584817773706,2.097999999999987e-05,1.8874087557908892,1.8872882065265812,1.8872879248658385,1.8872878777099376,1.8872878757614595,1.8872878849355301,1.887287930923539,1.887408809907164,1.8874088049078392,1.887408672656656
3,0.0474607515707947,0.017460349582479644,5.675156072946265,0.18236571513134364,4.095999999999993e-05,1.8875212042753546,1.8871756526071068,1.8871751093921938,1.8871749708712464,1.8871749481752658,1.8871750183398388,1.8871776641459999,1.8875207856808867,1.8875214768597124,1.887520943654349
4,0.04293311618463841,0.017460824191799472,5.804211186012253,0.19668884863453523,6.0939999999999996e-05,1.8876879892646674,1.8870078973897657,1.8870067825497174,1.8870065103141989,1.8870064109543194,1.88700669045095,1.8870141105417595,1.8876847081684216,1.8876884884566796,1.8876881005349802
5,0.049529999340258715,0.017461439310015703,5.64795468817465,0.17106968924426427,8.091999999999984e-05,1.8879099474144592,1.8867863352827599,1.8867838587539276,1.8867835676327918,1.8867833122634476,1.8867843232828074,1.886799628579389,1.8879044045494904,1.887911248152564,1.887909849963805
6,0.04798665516040826,0.017462211803807193,5.731567404931411,0.18179632304954402,0.0001008999999999999,1.8881868429097457,1.8865102300666634,1.8865059084542357,1.8865053338807076,1.8865047905514851,1.8865062432508457,1.8865297088674522,1.8881780459273108,1.8881882337686064,1.888186963034589
7,0.03895284897967646,0.01746318137210905,5.659115365007892,0.2036263073010237,0.00012087999999999997,1.8885163913067193,1.8861760448311424,1.8861710933958153,1.8861703756460206,1.886169902752627,1.8861703015916282,1.886204297025168,1.8884980690362727,1.888517338039411,1.8885141163444643
8,0.0425593191159861,0.017464301342307774,5.737224677810445,0.16770530478978476,0.00014085999999999992,1.8889001506852592,1.8857859083293074,1.885781788004216,1.8857825081372626,1.8857841443773544,1.885782835537291,1.8858246290460894,1.8888699446361477,1.8888995526943737,1.8888940726470105
9,0.03962819117210209,0.01746562948600991,5.648001010064036,0.19580069410179018,0.00016083999999999998,1.8893372080064248,1.8853370384749433,1.8853357335351315,1.8853380040163523,1.8853419549943995,1.8853367079327286,1.8853834082713963,1.8892864842185704,1.8893340789725799,1.8893242004726323
