iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8,tau_9,sigma_9,theta_9
249,41251.66011765138,32.89457923418095,3.925262233009562,321360.9182200704,0.0009348127172878569,0.19985067060865275,0.06282048528375374,1.1466284035969483,0.05336677199803915,0.07044676564552678,0.8500244139460481,0.02248423813996941,0.07222067055964473,1.354670752811464,0.28925213958594903,0.039469925460041605,1.5264965892687277,0.01590192905800568,0.09959298711428402,1.2179769837974292,0.011990759175808625,0.03154000231380318,0.9837091314327363,0.028732272944186312,0.023716990004250794,1.260409044533544,0.06058880324258022,0.04084211893025942,1.2942671794341,0.01718066531677328,0.11378262488843754,0.9295148529368346,0.03182453123497526,0.0171539843753576,0.7589241890177572
250,41126.13767770732,33.08669583510357,3.844629235100001,290049.41120664286,0.0009339488439577798,0.20004624871597343,0.06304158765757531,1.1464981632873041,0.053359968716441754,0.07044972951068465,0.8490952134844544,0.022220368440399225,0.0710118533734278,1.3550485345486327,0.2905737096788412,0.03931991976055696,1.5313772789650515,0.015504404714191964,0.09888033837169784,1.2166532715461609,0.01187437573669269,0.030647569882305485,0.983416998024865,0.02848828471407112,0.023514009613313236,1.2616211517947398,0.060878905295434035,0.04027134315232022,1.2960389533011716,0.01696031882909732,0.11219318548039287,0.9285412101816917,0.03164111663769361,0.01685030945270593,0.7582410247328799
251,40994.92855801553,33.27812669686149,3.817965065827593,257803.27526512713,0.0009330796891903273,0.20032662087846786,0.06324498550419108,1.1464424047379422,0.05335468431182321,0.0704696802802143,0.8483310302483241,0.021952553382779218,0.06981662854914376,1.3553256883711384,0.29174668426118594,0.03916975936146055,1.536118238917426,0.015114378886332035,0.09815144402554747,1.2153287973948814,0.01175759954657536,0.02976785699930091,0.9831256268625465,0.028236821228753095,0.02330899458136248,1.2628258030063382,0.06116725828035347,0.03965960924768619,1.2977775974937347,0.016742306334990912,0.11061863033126028,0.9275930031354243,0.03145011213058176,0.016563952524019987,0.757532726500884
252,40864.098516831684,33.45433345982339,3.8748397121671587,257262.46867194597,0.0009322052635758755,0.20060628611955392,0.0634564146644142,1.146254395582596,0.05332809243754774,0.070514907597661,0.8474623994906227,0.02168163120998737,0.06863652157850574,1.3554834804308475,0.2928355994819958,0.03901967044643637,1.5407014983469487,0.014730468866294597,0.09739940063474135,1.2139498959638442,0.011644236984372306,0.028906115579868823,0.9828591898040814,0.02798515107398506,0.023104263368884055,1.2640916904289445,0.06150189480500273,0.039016955685370704,1.2997081081065591,0.01653236122842142,0.10908177091713402,0.9266780102824806,0.03126339979701772,0.01628933772096831,0.7568295881836201
253,40713.81696778008,33.63273790859537,3.8865450138691813,295959.0808831954,0.0009313255777690251,0.20090619722304517,0.06366210337582501,1.1461512720418183,0.05331203981694976,0.07056534627814434,0.846590011198832,0.02141000451433606,0.06746126215166781,1.3555644639285302,0.2939004900800241,0.038869317929951464,1.5452118185833685,0.014356113881364931,0.09664810426916665,1.2125787754064574,0.011534684570780815,0.028070346375248894,0.9826204717099758,0.02773230091561985,0.022902513671821712,1.265320619653226,0.061882911424237394,0.03837279801829384,1.3017603371681383,0.016326346809786927,0.10754120194091202,0.9257701788965593,0.031079653427410852,0.016021899452273718,0.7561246381254709
254,40559.49883233737,33.81463332951477,3.836679678875953,322214.9794781097,0.0009304406424884698,0.20124664248988816,0.06387205531269186,1.1461246418288196,0.05329727587532147,0.07063460223010497,0.8457054136331313,0.021152582836243602,0.06629533590192206,1.3556371822381796,0.2949455917529788,0.03872213117102906,1.549667219067088,0.013991284352178324,0.09589786377676732,1.2112098287702813,0.011429092079237289,0.027259098675388536,0.9824105332794375,0.0274799733738509,0.02270453229345889,1.2665888256835935,0.06231151540543537,0.03773730908254456,1.3039767168978236,0.01612361519597769,0.10599627084166,0.9248962255491199,0.03089212158712698,0.015765665606988624,0.755425954328361
255,40399.39368501982,34.009635656799155,3.798640441149473,286455.591576586,0.0009295504685168668,0.20165035144273294,0.06407879038177597,1.1462930852037259,0.05331415920995824,0.07070712577880056,0.8449647758080953,0.02091405162822713,0.06513008158399548,1.3558028777663396,0.29596238278211273,0.03857349503697586,1.5540957317009034,0.013632463580710361,0.09514846066344267,1.2097991872728446,0.011324965011796907,0.026477864744685834,0.982207248608914,0.027223006282750782,0.022507314758779855,1.267749686085637,0.0627633573468301,0.03709531137012486,1.3062545362616067,0.015925388583967342,0.10445504227248406,0.9240494614987598,0.03070318121341778,0.015514603207031076,0.7547291807772383
256,40243.881250468265,34.2216612318281,3.9374889491591603,309668.29094028147,0.0009286550667007051,0.20218387965218826,0.06427106128541706,1.1468656711704621,0.05331846736169676,0.07076599605722265,0.8443706331035514,0.02069218978105817,0.06396253448198279,1.3561226575641965,0.29690564949676995,0.03842142075055897,1.5583742731336325,0.013285384372022384,0.09441297579952128,1.208446639660382,0.01122089183140587,0.025736706533133792,0.9820128556032383,0.026962982877928348,0.022312277486310376,1.2688321335910424,0.06325926345375515,0.03647183503460397,1.3086507789832245,0.015728981055016508,0.10291716130619306,0.9232305758580098,0.030517897680297366,0.015277436628224504,0.7540514987616773
257,40103.12034715055,34.436044012921,4.251904740929604,267389.5641238503,0.0009277544479501732,0.2028027671744857,0.06445690977740644,1.1475539033270343,0.05334014432579272,0.07084714664999552,0.8438402297423044,0.02046914821645942,0.062802714108418,1.356383224228159,0.29772187337518696,0.03827087702971117,1.5625237385321364,0.012948842541370884,0.09366738942513272,1.207170402679528,0.011118178162864662,0.025010217692259706,0.981836175652753,0.02670225645693999,0.0221171475927046,1.269949680887913,0.06377330299210637,0.035834248518539016,1.3111249925998332,0.015536438323661358,0.10137232155286281,0.9224447888189931,0.030321424469822333,0.015065430132312213,0.7533268795582497
258,39959.89235806075,34.65798371045387,3.7897572310175747,274246.12567629304,0.0009268486232390261,0.20352596093849962,0.06462817173202488,1.1484540371785132,0.053381916296796554,0.07093901687126224,0.8434108984443863,0.02024374946569095,0.061654080855625654,1.3565621804091146,0.2984247657294759,0.038118377030819446,1.5666354139652015,0.01261969264074174,0.09291407227975743,1.2059628534660807,0.011015924438084789,0.024305911997126634,0.981664972916983,0.02643988880925461,0.021922006258400763,1.271088051044567,0.06428724674911838,0.035188754029344474,1.3136348170387135,0.015348745396294116,0.09982528799391224,0.9217117429905103,0.030106035975529327,0.014875522624474218,0.7525723552883946
259,39821.4275332148,34.88661490095215,3.8545362681616098,303170.5402641309,0.0009259376036044523,0.2043591428840642,0.06477871197428221,1.1496530773538869,0.053455835014711885,0.07102734060196048,0.8431534959192272,0.02001900484941242,0.06052113300797024,1.3566900461012832,0.29895563340545206,0.03796106947356421,1.5705881809100477,0.012300320175551169,0.09216091406147571,1.204820287117492,0.010914587875051575,0.02362844769231847,0.9814988137743746,0.026179325100309875,0.021727734921337012,1.2722389409426247,0.06482569588674014,0.03454699327923482,1.316255599198375,0.015165460202117778,0.09829146541991299,0.9210207383194102,0.02987880192119715,0.014708044650684964,0.7518063282260632
260,39690.125363467254,35.096603266765136,3.84596338798292,296298.0642141839,0.0009250214001469386,0.20528507791217263,0.06491327337090712,1.1510863663322515,0.053552064106498015,0.07111681857141343,0.8429976704828415,0.019794239638112547,0.059405824831622336,1.3567561664816545,0.2993329956569525,0.03780114067418918,1.5743927166778353,0.011989740484394867,0.09140909815040366,1.2037299446235274,0.010814287739994792,0.022973942438347043,0.9813373845814694,0.025920937079623185,0.021534949895792226,1.273401940333627,0.06538860163462458,0.033905160816958387,1.3189971941715608,0.014987242281748319,0.09676944287089234,0.9203782034629674,0.029641615308152604,0.01456097485284479,0.7510337303313053
261,39562.35948132405,35.305197502913586,3.8684175671078265,304917.44523424987,0.0009241000240301347,0.20631535565895634,0.06502343261355593,1.1528252679234976,0.05366536462423263,0.07118892035700307,0.8430185565318585,0.019569054691537136,0.05830582056590867,1.3567908989970867,0.29953291186555403,0.03763633134165479,1.5780137881543557,0.01168872625869512,0.09067005860992582,1.2027132275425383,0.010714769490225533,0.022344293240964402,0.9811847850079773,0.025663393915700612,0.021345324733982898,1.2745619195235562,0.06596782220069085,0.0332618565688131,1.3218427016309253,0.01481336442657689,0.0952634185463544,0.919790107482763,0.02939900447673693,0.014435634466955113,0.7502724259111685
262,39445.70139944244,35.51269225351866,3.8205801791045815,343472.5378557402,0.0009231734864807183,0.20734368097346267,0.0651253223796414,1.1547236025511802,0.05378898627762794,0.0712468549058672,0.843030455030727,0.01934107747397665,0.05723159961644765,1.3567388137515115,0.29967689760179395,0.03746809107750931,1.5814970737421787,0.011395352279236803,0.0899462999750065,1.2016995906914543,0.010619191057691185,0.021743126092310206,0.9810476662174938,0.02541484424005149,0.02116187196511304,1.27567750048521,0.06660798227716551,0.032632791386752374,1.3248936903504112,0.014645658293868094,0.09378534031592481,0.9192169631245066,0.029173626917471957,0.014314385513682014,0.749550715776968
263,39325.643651815575,35.735918062550006,3.815104484790936,305167.30016326933,0.0009222417987882565,0.20848534515818506,0.06519745796661054,1.1569307635080899,0.05394578589994871,0.07127952025187587,0.8432495906410016,0.019119216486150923,0.05616784971633099,1.3567114047624451,0.2997171932346008,0.037294818830435325,1.5848930938332926,0.011112421191085381,0.08922886712985287,1.2007798909512566,0.010524689443639535,0.02116953769249274,0.9809220996620449,0.02516570870648127,0.02097965550625741,1.2767321008900894,0.06726890642636718,0.03201792201614071,1.3281211003077826,0.01448217022814253,0.09231798986056133,0.9186894228717233,0.02894590840523943,0.01421047207256728,0.7488414716251574
264,39222.15918900327,35.96157175624134,3.841918925056234,334078.51385499426,0.0009213049723050703,0.209648070430313,0.0652609967315293,1.1593556828697225,0.05411721432841415,0.07129326972658803,0.8434154051490478,0.018894683606577426,0.055127345025785215,1.3566289164119971,0.2997631681620053,0.03712157287194603,1.5882005985375778,0.010835905454273499,0.08852255835313909,1.199843492612538,0.010434023208175476,0.02062005508627129,0.9808124627050253,0.024924247818936682,0.02080178947577941,1.2777035619677282,0.06797580238724357,0.03141464271412083,1.3314595075282787,0.014320131613267992,0.09088575472470249,0.9181663081478428,0.02871995151404168,0.014108970510084062,0.748157097144485
265,39122.0027409508,36.192392453518224,3.8141185191925615,296716.9609002533,0.0009203630184460944,0.21086958928385233,0.06530462087189044,1.1620905282901945,0.05432133315339048,0.07127701305041964,0.8436553969986511,0.018655644772202475,0.054133477841449944,1.3563914303100368,0.2996796260474825,0.03694128065669487,1.5913878223502318,0.010572143119455642,0.08781678493228429,1.1989551878607596,0.010342052396541105,0.02009023700938271,0.9806852743251658,0.02468235213899657,0.02062491791388047,1.2786563010347685,0.06869988803352069,0.03080123520246995,1.334925330729136,0.014162873804099101,0.08952327511071395,0.9176696794373266,0.0284941703971959,0.014017580820606274,0.7474734286622567
266,39029.387211916306,36.43065135956987,3.8518543031532317,372126.00983366,0.0009194159486887394,0.21215906642762938,0.06534447025595727,1.1651257818340381,0.05458575661963383,0.07124040267402756,0.844185402440601,0.018423752953138743,0.0531735397454377,1.3561373623121236,0.2994338482652523,0.036755677710098834,1.5944195004102177,0.0103163193802986,0.08711085859306722,1.1980817665201957,0.010250358659014257,0.019579315759331126,0.9805505564037339,0.024440552807668586,0.02045474753336087,1.2794988610556088,0.06944179077891398,0.030201912328594805,1.3384879580579998,0.01401188042654495,0.08821185163317656,0.9171729041423687,0.028281958781335662,0.013934174356280563,0.7468108638538729
267,38944.20705519095,36.675083956061634,3.893656946020201,320553.4738545622,0.0009184637745727513,0.21353790427837768,0.06539144678581747,1.1685745887095023,0.0548891654136067,0.07116343851215577,0.8448793853592611,0.018178125750238777,0.05226668209765649,1.3557704937505342,0.2990185014799782,0.03655826242876172,1.597292543890547,0.010067540612442423,0.08643409641109873,1.1972575635696734,0.010157787757074882,0.019084824180639916,0.9804125601995531,0.024201602508765754,0.02028255011079029,1.2803407642748845,0.07017025049313952,0.02961366918345346,1.3421178591519636,0.013862585644768772,0.08693305664718602,0.9167171882173918,0.028066680234206987,0.01386646186244377,0.7461771427615995
268,38874.444029897684,36.91643131903391,3.86825610906817,298779.0285230158,0.0009175065077000714,0.2149562527899782,0.06546523518593873,1.172193994843133,0.05525746278311284,0.07107702282675216,0.8457098106997915,0.01792675867128389,0.05141437495751191,1.3553063067283888,0.2984631750542383,0.03635304328492356,1.5998951066209854,0.009827366623718116,0.08575997190231874,1.1964389917958298,0.01006571584895234,0.018594082557968936,0.9802680802007452,0.023969472104767568,0.02011248666254427,1.2811545546004175,0.07090969079065872,0.029012430814083712,1.3459053655512534,0.013724678661031593,0.08570871059864088,0.9163281315333784,0.02785583375061094,0.013808471862117044,0.7455589413368684
269,38805.21925050083,37.16918225041695,4.294050568016246,300204.3113824559,0.0009165441597346947,0.21649780236229646,0.06554028132637134,1.176253350110496,0.055639342683775135,0.0709424234528446,0.8466169488364611,0.017673356737528713,0.05060196117264535,1.3547933902285996,0.2978992560067853,0.036140541223309806,1.6024499776577315,0.009595587805405507,0.08511837491945666,1.1956577726898137,0.009972780214148921,0.018132585665671868,0.9801230029242857,0.02373447087548723,0.01994427930874887,1.2818712338025073,0.07167199383570254,0.028430653735057907,1.349803414030812,0.013588587687300601,0.08449870465839807,0.9159677673419754,0.027648038307287275,0.01376253328546749,0.7449650481542583
270,38764.034152760214,37.42978359247433,3.8175071198493242,308115.5734433986,0.000915576742402527,0.21814326043253096,0.06561638343916355,1.180674744096129,0.056018590189251705,0.0707703841214792,0.8474747057414113,0.017412502313173348,0.04983217766545622,1.3541987898972774,0.2973006274125777,0.03592539588790067,1.604962822253363,0.009370304765105473,0.08450877333261621,1.1949122815130764,0.009879775323372628,0.017691632423558087,0.9799843238863007,0.023500680855406682,0.019776926927601742,1.2825038815310705,0.07245358620421478,0.027870438914392767,1.3538732364910742,0.013454062885278586,0.08329933269998194,0.9156319084305056,0.027445863489913236,0.01372764746472842,0.7444016545918998
271,38748.349367433555,37.69947981701592,3.805094218114391,337582.720463129,0.0009146042674912433,0.21989240359332626,0.06567461985924809,1.1853920422720028,0.05637308638085223,0.07054583097015034,0.8480988675685807,0.017174178124536116,0.049099389666073495,1.3537238988828948,0.29659823375329386,0.03569951533231708,1.6073797225419448,0.009154847847210682,0.08392906003098898,1.1941961173586397,0.009787580242627922,0.01727523534393899,0.9798587537157418,0.02326422020698389,0.019614793239213214,1.2830936956587145,0.0732428087611318,0.02731714996547014,1.3581631197909838,0.013322886809465365,0.08212073130833106,0.915339979384416,0.02725071797561007,0.01370759157718262,0.7438668891464121
272,38779.242490123695,37.97375904693602,3.787148327101022,326359.6058019015,0.0009136267468501435,0.22175125964561476,0.0657295767193605,1.1903956119707222,0.05665687259160894,0.0702831734774053,0.8484866599770462,0.01694900470379854,0.04841342587164951,1.3533307463871267,0.29587171742339047,0.0354717681210613,1.60972679332726,0.008946965453577763,0.08336964038970204,1.1935085920217252,0.009696610743407554,0.016877596134488377,0.979756786102313,0.023032058053431677,0.019457617088297612,1.283666200345957,0.07405608731404997,0.026778751985331167,1.362667259675096,0.0131932906883909,0.08096168422452686,0.9150801485663916,0.027073185189508717,0.013700584559837428,0.7433771639592609
273,38850.71442302709,38.24975134189187,3.7928597980644554,320508.74905643665,0.0009126441923900084,0.22369663367975878,0.06578107084246247,1.195620251184781,0.05685442869761931,0.0699888152715762,0.8485518152088721,0.016733425917507844,0.04777337322843241,1.3530078532709708,0.2951321260448842,0.03524677578306471,1.6119919995841616,0.008747614943782407,0.08282822946898398,1.1928465680118714,0.009606517246210708,0.016497720877945456,0.9796739330906711,0.022801419547176006,0.01930705172707269,1.2842167617217708,0.0748941194934409,0.026251904134685717,1.3673955789523073,0.0130671643715634,0.07981621884693707,0.9148640360790787,0.02691227366779852,0.013708315014533337,0.7429301662425819
274,38958.8634434853,38.52315059273557,3.816281819017604,337335.8786444512,0.0009116566160829538,0.2256889162773506,0.0658436465365224,1.2010198497736695,0.05701014554104648,0.06968875925384276,0.848315310410986,0.016531610441793264,0.04718343786697872,1.352773900831078,0.2944175837192592,0.03503385525680774,1.6141293366775007,0.008560683987925866,0.08230189520055947,1.1922028731663314,0.009517473631595438,0.01613533889591151,0.9795934640943916,0.022577052321052424,0.019160810181432546,1.284790752684877,0.07577484656154575,0.025748070102219807,1.3723867422216152,0.012952017146820104,0.07869331205935458,0.9147354210420433,0.026760324402761694,0.013729458003556244,0.7425173356277515
275,39090.44546585051,38.79926930386107,3.8068034509196877,295884.13572698465,0.0009106640299622852,0.22774943292676994,0.06589903304390532,1.2065751215087175,0.057080899130477425,0.06935751781389747,0.8477379579564315,0.016333637281849802,0.04661746368205596,1.3526127425118843,0.29369558644020793,0.03482243462614492,1.6162115444369654,0.008386876082518398,0.0818104758675679,1.1916250016930812,0.009429391449177359,0.01579816239369486,0.9795350484600333,0.022354284476694176,0.0190240311909127,1.2854234601417647,0.07667548961169998,0.025261906844186482,1.377548932935103,0.012836288419367532,0.07758287525219536,0.9146075069459693,0.026618683068600168,0.013761874160681356,0.7421214785041196
276,39259.03423924871,39.087834489959526,3.9086090130731463,307141.3924702394,0.0009096664461223515,0.22990111886637093,0.06591822207539892,1.2122772757181204,0.05704091993158345,0.06895401678182887,0.8468731572797863,0.016139403640964885,0.046076132120852493,1.3525386569809954,0.2929097824607529,0.0346228556176929,1.6183247604246815,0.008222079093577703,0.0813972432749623,1.1911019138718537,0.009342318604955706,0.015488268900826649,0.9794987715504375,0.02213912716678447,0.01889821858120137,1.2862100110785202,0.0775420565859068,0.02478789205492988,1.3828116071154055,0.012716154631793495,0.07645528105125142,0.914457515412588,0.026481088058391836,0.013811786161663233,0.7417273202985454
277,39485.34210273992,39.38360523996276,3.841453770874068,356843.50186604366,0.0009086638767183966,0.2321145940800565,0.06591687284151937,1.2180155070794407,0.05691096232429686,0.06850491525870654,0.8458484843908105,0.015959682729934182,0.04556392203843051,1.3526057002926428,0.2920077373439789,0.03444086669786032,1.6204227104013615,0.008060606618013897,0.0810600309396097,1.1905835049382922,0.009257934534634514,0.015199423017960309,0.9794842136635096,0.02194189567591705,0.01877939593715308,1.2871551436155633,0.07838871267366916,0.02431495435776568,1.3881485772146434,0.012593704081075617,0.07533629644765888,0.9142920423317633,0.026351828413240744,0.013875425359739764,0.741345067039477
278,39759.38653368535,39.6916648357869,3.8593269570264965,282013.98398867657,0.0009076563339664128,0.234393036683336,0.06588422735205518,1.2238634418053038,0.05670646160704015,0.06796753352402288,0.8447095318370905,0.01577194654768508,0.04506429586894315,1.3527290543247656,0.29104651988022906,0.034261128465096914,1.6224696259349025,0.00791189976226333,0.08075920847465812,1.1901478327838368,0.009174265769594733,0.01493254124476421,0.9794840609372354,0.021749427075002166,0.018669038464973843,1.2881960818528744,0.07915316298170058,0.023863927896881045,1.3933961569134823,0.012470246226669821,0.07420485436757383,0.9141097940155274,0.026228996261484047,0.013948798842496725,0.741000944160704
279,40083.06163342057,39.991233331483926,3.7938807199243456,387670.1237155165,0.0009066438301429902,0.23667523176742494,0.06588078279024655,1.2297693531851939,0.05651179600383549,0.06747424481463983,0.8435109144400819,0.015602355024008177,0.044606251778187396,1.3529746119833892,0.29016917369300027,0.03410157930145023,1.6243685716616696,0.0077773168060815715,0.08045616750516812,1.1897558618802928,0.009094050626833185,0.014679759966680476,0.9794834920030152,0.0215735552315576,0.01855849737541936,1.2893524429076535,0.07997707425586904,0.023457239184186112,1.398931554767398,0.012358434655554758,0.07312725956388232,0.9139980264971282,0.026108634706365437,0.014032760232314732,0.7406487947516761
280,40401.984206658424,40.29641646780591,4.251373329199851,296723.12798976654,0.0009056263775851686,0.23900552508503925,0.06586219792138394,1.2357459978633407,0.056233684582016226,0.06693061171500406,0.8420849631570564,0.015431250684060897,0.04416861025437925,1.3532632263948707,0.2892538520967075,0.03395318796720715,1.6261983407819234,0.0076523235094514445,0.08018938693348665,1.1894131235864338,0.009015508280762155,0.014440356201262316,0.9794906365045469,0.021409784835977063,0.018451675577527322,1.290624643260397,0.08080139429065321,0.02306696504784061,1.404546809934014,0.01224647868551537,0.07205149382909663,0.9138783901730492,0.025992999933058238,0.014129277659093444,0.7403164859253721
281,40753.07097030749,40.60497903439136,3.887128690024838,273407.35133869806,0.0009046039886902862,0.24136228284384204,0.06582932339201245,1.2417715004140453,0.05590754783221133,0.06634481417245647,0.8404268372533312,0.015259803790024411,0.043739833407368554,1.3536090393931055,0.2883135331445541,0.03380543069016135,1.6279220812346407,0.007534774305159921,0.07992854202742097,1.1891098786396412,0.0089373322039533,0.014213264889092555,0.9794969574918445,0.02125131964045776,0.018348240651082447,1.2920231847311379,0.08162643314583871,0.022694866928071048,1.4103006907456497,0.012134785410102824,0.0710018019600429,0.9137520716718082,0.025873050614137815,0.014236584302245796,0.7399741063159618
282,41130.41771750724,40.91328391886473,3.8705224238801748,298144.49928088614,0.0009035766759158292,0.24369873474135817,0.06579382280524074,1.247722140830759,0.05553666345593292,0.06571113539560618,0.8386670242758053,0.015081610562338005,0.04332207902955114,1.3539671990471707,0.2873865570191605,0.033658515156063044,1.6296837578913064,0.007423849835604218,0.07967725041467076,1.1888246710865487,0.008858885436738994,0.0140041942488466,0.9794974643669642,0.021087648869404063,0.018253880845637678,1.2933728446330108,0.08225974756088499,0.02234290123397924,1.4156715085726868,0.012025051803847065,0.07000829587903452,0.9136112662114577,0.02574755112755031,0.014351197668802433,0.739625146543921
283,41534.79211303968,41.224283778666916,3.7514613328967243,279228.0055730678,0.0009025444517792792,0.2460549934127352,0.06577142154142188,1.2536821461802634,0.055108506701159354,0.06504748420721478,0.8367819307197444,0.014904745774831672,0.04291612076447948,1.3543774983518588,0.28649995747904555,0.033521705772252615,1.6316301225518763,0.007318647847674477,0.07943696532907506,1.1885598282464025,0.008782436909024815,0.013803723158952702,0.9795015662001589,0.02093705724591086,0.018162954235011748,1.2948183236669109,0.08272489466973436,0.021995123832446468,1.4207340549892344,0.011915637766360768,0.06903944884434624,0.9134657629854385,0.025616791193724443,0.014475706215001107,0.7392637409251662
284,41960.336407156865,41.53802787509608,3.78232335485518,283886.7362913776,0.0009015073288579618,0.24843475589810846,0.06577335740349381,1.259649306484155,0.05462951580653957,0.0643589063958031,0.8347197267126709,0.014726041431368055,0.04252186709401316,1.3548100533974683,0.28563645214451316,0.03339732961653911,1.6337483431565452,0.007217107820767873,0.07921508242867079,1.1882903549848676,0.008707947958711073,0.013612681085636633,0.9795078568615422,0.020801841844143455,0.01807410557939553,1.2963863546251806,0.0830483022667391,0.021654391312166683,1.425584031827994,0.011805676864305429,0.0680903191603388,0.9133088121235658,0.025481350350275923,0.014613872059221187,0.7388788939657457
285,42406.510476328905,41.84589463991726,3.9214328250382096,319211.95069516514,0.0009004653197888923,0.25076582509653356,0.06579447037676174,1.265406727977675,0.05411777300212253,0.06367104507029847,0.8326817993232288,0.014559537773028283,0.042142040307531846,1.3553343795371695,0.28479091389595645,0.0332869846854446,1.6359283866959546,0.007119664745111444,0.07901717018629438,1.1880118946010843,0.008636779973787414,0.013432953913407023,0.9795211968197378,0.020681173704923155,0.017990208125391757,1.298021160450842,0.08319847754437985,0.021323320276482986,1.4299932277876128,0.011696600297329378,0.06717086515023823,0.913134089142488,0.02534118405629649,0.014756561793569717,0.7384806059836375
286,42864.24341176652,42.139133703659,3.841464202851057,533340.7991079676,0.0008994184372686228,0.25297922516403126,0.06581318319185267,1.2707835229031537,0.05360628476076346,0.06299880560521748,0.8307023353472118,0.014406988660344336,0.04178251540057566,1.355939090311108,0.28400234802459046,0.03318427320934633,1.6380269165567543,0.007029730649594483,0.07883825729729999,1.1877436599319204,0.008569171650002181,0.01327311331250148,0.9795369147105515,0.020561254347159923,0.017914396374267373,1.299538739295113,0.08317208989759652,0.021015120605850854,1.433753611182932,0.011593061713872007,0.06630740635628377,0.912955157154195,0.025201908885603957,0.014896064045748484,0.7380860128260074
287,43322.146524690615,42.428586191176386,3.8685416160151362,361411.5814171668,0.000898366694053086,0.25515946376813997,0.06584778889928547,1.276003049830912,0.05306718281473445,0.06232755029087673,0.8287093524992988,0.014262072906477147,0.041436035527926525,1.3565896587167454,0.28325347863134775,0.03309569867726888,1.6402253127996311,0.006942381648781638,0.07867600513683529,1.1874663205434435,0.008505587629485783,0.013122965726276165,0.9795626351224052,0.020455368351039255,0.017842610294048846,1.3011212745288583,0.08301217119494192,0.020717760822167103,1.4372085659587899,0.01149022641293909,0.0654666750849318,0.9127572733008925,0.025060586553769696,0.015040881853081042,0.7376843656199504
288,43787.82740105472,42.69335696952986,3.918030471075326,433315.3826768245,0.0008973101029574414,0.2571541346351122,0.06589380944557029,1.2806642657218201,0.052618386509949086,0.0617085842262828,0.8270031977875896,0.01412691014685385,0.04111854847502229,1.3573459180466618,0.28249750834805865,0.03300391219589162,1.6422487915617487,0.006863410649455299,0.07854216510065784,1.187206868023258,0.008443205542138524,0.012982004646040015,0.9795781951899295,0.020351125991765407,0.017779368206367344,1.302624491166431,0.08271617690964993,0.020412635636057358,1.4399816517340478,0.011391888940820624,0.06469696054167509,0.9125507292373082,0.024916099289886175,0.015166996434800876,0.7372954607964352
289,44242.42200977829,42.942212366551374,4.255191470962018,560549.3323658468,0.0008962486768559179,0.2590501965004868,0.06594546900046624,1.285020291676115,0.05222153287230739,0.061146127214455635,0.8255219938345545,0.013993906992621914,0.04082790218126709,1.3580969874827817,0.2817111245144353,0.032917234080849386,1.6442286432256248,0.006788545333961758,0.07843451157163431,1.1869570137199832,0.008383810448632215,0.012841925928764668,0.9795962214631485,0.02026084611972195,0.017719334766114113,1.3041507178148621,0.08230667407406304,0.020089023020428403,1.4422878575341285,0.011296537097227584,0.06398609310281678,0.9123374884912074,0.024773887540555817,0.015283292966769686,0.7369261986526751
290,44696.404910131656,43.180652117804314,3.9794762630481273,440891.45910881745,0.0008951824286816572,0.2609226960957672,0.06603467078344089,1.289326329320005,0.05184330831469061,0.06064797934675192,0.8241759145295641,0.013868195264571167,0.0405575913425605,1.358870668798303,0.28099482099447254,0.0328394059645612,1.6460652812640066,0.006721387851218,0.07831104526592993,1.1867084374447794,0.008326805198221938,0.012707502365507786,0.9796093273646103,0.020168525738654415,0.01766228506015019,1.3055605972150932,0.08179994633448151,0.019759500014440566,1.4442705552707806,0.011204495585822882,0.06332089374309181,0.9121085584763218,0.024622202725950785,0.015401640364662328,0.7365296095238628
291,45142.005586204075,43.40803355960199,3.7950762000400573,618151.9498575233,0.0008941113714265575,0.2627461622056038,0.06612865446994151,1.2935092109867277,0.05146972948382273,0.06019702852783424,0.8228854091356145,0.013743911639605073,0.04030608941878149,1.3596163429028805,0.28032496401791074,0.03276570172661755,1.64786452474852,0.006658099940514196,0.07820007693585485,1.1864607373136826,0.008273218424939329,0.012579945985659473,0.979623517438198,0.020084036927785282,0.01760806201343259,1.306949452576205,0.08120454473900736,0.019439498425910605,1.4458983788769002,0.01111501406497697,0.06269225249268275,0.9118687430845915,0.024471048303635393,0.015518625147396678,0.7361326394920423
292,45568.787314338755,43.63351557355703,3.711302600102499,523685.6374307737,0.0008930355181411133,0.26457335291161016,0.06623750675739107,1.2978240871453677,0.05108784773578509,0.059774923256019775,0.8216928976568243,0.013607046797286144,0.040071660464259994,1.3602640383752742,0.27968425621823434,0.03270156301042557,1.6497286740400126,0.006596671252894418,0.0780907750905792,1.1862000008981224,0.008223996861878467,0.01245480792572178,0.9796500369109558,0.020010125820727365,0.01755805033049965,1.3083704886983327,0.08054755015341915,0.019118369392020655,1.4474497506021282,0.011025632961176885,0.06205802684126864,0.9116020989083364,0.024319907833816566,0.01564472007943755,0.7357339460244204
