iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8
38,4.693333284063764,0.015768389387385784,0.007511458010412753,21.70241276388914,0.00074026,1.2812627824154132,1.218728562520396,1.2187477739323311,1.218842161328545,1.2816538767426495,1.2188586827136467,1.2189926352171954,1.2183039754519347,1.218074900260883
39,4.6956718704115366,0.015786592795866725,0.007448707998264581,21.65463398655276,0.00076024,1.2829241825588182,1.2170538958680979,1.2170755494787988,1.2171836036653996,1.2833713134632199,1.2172005981905123,1.2173551032773104,1.2165725318573886,1.2163161601157968
40,4.698073852899881,0.01580528951928495,0.0075262500322423875,21.605376567991755,0.0007802200000000001,1.2846253293677257,1.2153366994727681,1.2153610273607895,1.2154843199236989,1.2851348269217393,1.2155015118447308,1.2156791169468637,1.214792862563512,1.2145070704694203
41,4.700539286879677,0.01582448079466298,0.007484166999347508,21.554490211761934,0.0008002,1.2863657673071254,1.21357709603832,1.2136043455369696,1.2137445848979094,1.2869444931474336,1.2137616300538112,1.213965126040863,1.2129647108134838,1.212647326676909
42,4.703068231860226,0.0158441678973185,0.00752820901107043,21.50212575716938,0.00082018,1.2881450072810323,1.211775211169103,1.2118056459199322,1.211964686131145,1.2888003894023379,1.211981164976756,1.212213600235244,1.211087812666582,1.21073662691993
43,4.705660756233098,0.015864352116783557,0.007441749970894307,21.448207102966464,0.00084016,1.289962530550528,1.2099311738096379,1.209965075775977,1.210144924635134,1.290702595284514,1.2101603331350228,1.2104250322456789,1.20916189716404,1.2087746731625553
44,4.708316932601078,0.015885034746866398,0.007487541995942593,21.39268011551703,0.00086014,1.2918177951723786,1.2080451158398573,1.208082786206669,1.2082856141403446,1.2926511933542035,1.2082993565358033,1.2085999338410223,1.207186686755896,1.2067611729206478
45,4.711036835373229,0.015906217115419532,0.00742691702907905,21.335611155998937,0.00088012,1.2937102216521665,1.2061171728145408,1.2061589332185982,1.2063870829633379,1.2946462653352506,1.206398460793795,1.2067388385646747,1.2051618983437795,1.204695840886213
46,4.713820548848271,0.01592790055980855,0.007446957984939218,21.27694380041176,0.0009001,1.295639201737332,1.204147482788271,1.2041936778296358,1.204449672590366,1.2966878948477052,1.2044578758281739,1.204842300270951,1.203087243148331,1.2025784007615918
47,4.716668161972493,0.015950086411410828,0.007417874992825091,21.21664280407788,0.0009200800000000001,1.297604097174443,1.2021361873251126,1.202187184473145,1.2024737385745694,1.298776167318826,1.202477835629687,1.2029108970421185,1.200962428526251,1.2004085881689357
48,4.719579767352429,0.01597277601637056,0.007612084038555622,21.154732807225397,0.0009400599999999999,1.2996042355454325,1.200083430366453,1.2001396233900383,1.2004596512846666,1.3009111685817947,1.2004585780842827,1.2009452276044594,1.19878715747063,1.1981861499640332
49,4.7225554646557,0.01599597075920953,0.00749250000808388,21.09136097995876,0.00096004,1.3016389013002336,1.1979893578293344,1.198051168724786,1.1984077956399877,1.3030929822508621,1.1984003467883548,1.1989459111235825,1.1965611301339951,1.1959108466839286
50,4.725595367528224,0.016019671994203896,0.007313207956030965,21.026304987780147,0.00098002,1.303707354256337,1.1958541181245013,1.1959219989747492,1.1963185714491844,1.3053216944242856,1.1963033886463557,1.196913590165515,1.1942840439984561,1.193582455081601
51,4.728699589254328,0.016043881082914668,0.0075014159665443,20.95959397279429,0.001,1.3058088184379815,1.19367786222765,1.193752297826722,1.1941923932507668,1.3075973895571764,1.1941679541380412,1.1948489284144532,1.1919555947918588,1.191200769043892
52,4.731868251245045,0.016068114945212167,0.0073922500014305115,20.891333864611553,0.0009999878275373446,1.3079006454015285,1.1915041795795527,1.1915855519104197,1.1920720625544547,1.309874603448747,1.1920368853949888,1.1927936806514143,1.189622106228718,1.1888133074424856
53,4.735038134423397,0.016092373336658847,0.007508624985348433,20.822860370110014,0.0009999513107426476,1.3099823473011478,1.1893331307984616,1.1894218426897547,1.1899577826226333,1.312153259762113,1.1899102709620544,1.1907481497571464,1.18728351592179,1.1864201697647794
54,4.738209283169921,0.016116655912991693,0.007555499963928014,20.754182184497868,0.0009998904513956854,1.312053458445175,1.187164772488208,1.1872612489723162,1.1878497463514093,1.314433281457607,1.1877881913413844,1.188712619710566,1.1849397900429415,1.1840214932815116
55,4.741381735893192,0.016140962231637974,0.007348291983362287,20.68527785394912,0.000999805252462657,1.3141135428393804,1.1849991591213862,1.18510384679508,1.1857481379955352,1.31671458709678,1.1856707201856127,1.1866873506911142,1.1825909202000808,1.1816174497567635
56,4.744555521837542,0.01616529175014251,0.007357750029768795,20.61617019758429,0.0009996957180960385,1.3161621941837771,1.1828363415412986,1.1829497093538168,1.1836531322119077,1.3189970932657158,1.1835579260960736,1.1846725838373362,1.18023692156599,1.179208240876032
57,4.747730660256832,0.016189643858944648,0.0073615420260466635,20.54693380487235,0.0009995618536343797,1.3181990235542338,1.180676367423532,1.1807989071799367,1.1815648957985319,1.3212807154045902,1.1814498720617743,1.1826685432024777,1.1778778308305373,1.1767940949897282
58,4.750907166912378,0.01621401788414881,0.007398333982564509,20.477506176976483,0.0009994036656020464,1.3202236674671666,1.1785192814370655,1.1786515091800152,1.1794835877349206,1.3235653634738622,1.1793466162042927,1.1806754341341141,1.1755137032477718,1.174375262849888
59,4.754085051336343,0.0162384131075197,0.0075322919874452055,20.407983796230205,0.0009992211617088995,1.3222357775604985,1.1763651252471137,1.1765075810112968,1.177409359369303,1.3258509448894191,1.177248213192442,1.1786934450557085,1.1731446122716105,1.1719520162052297
60,4.757264322043418,0.016262828736082993,0.007447459036484361,20.338312414749808,0.0009990143508499217,1.3242350339559465,1.17421393761398,1.1743671864181002,1.1753423554099043,1.3281373650785728,1.1751547150421702,1.1767227496977202,1.1707706459628942,1.1695246423416181
61,4.760444976986627,0.01628726395100834,0.007369207974988967,20.26854464788566,0.0009987832431047822,1.3262211287791656,1.1720657547318416,1.1722303873778628,1.1732827136965922,1.3304245245297557,1.1730661695722104,1.1747635081463126,1.1683919079068419,1.1670934441342682
62,4.763627015021166,0.016311717884261494,0.0077354590175673366,20.19865575845079,0.0009985278497373468,1.328193778522189,1.1699206104216395,1.170097243914228,1.1712305663940756,1.3327123200514415,1.1709826238143102,1.1728158646626856,1.1660085130128186,1.1646587356730083
63,4.766810427663371,0.01633618964842645,0.007444416987709701,20.12869768360116,0.0009982481831951274,1.3301527121857744,1.167778535535255,1.1679678133450504,1.1691860396039708,1.3350006456632422,1.1689041225150458,1.1708799512222041,1.1636205880616104,1.1622208413267219
64,4.769995313319573,0.016360678885685022,0.007699584006331861,20.05821532088632,0.0009979442571086772,1.3320978215785453,1.1656394754961334,1.1658421795542973,1.1671492319244383,1.3372890792573657,1.1668307825390751,1.168955762941677,1.161228270966141,1.1597801330395443
65,4.77318193827418,0.016385186628904872,0.007373499975074083,19.98674341271882,0.0009976160862909245,1.3340294691187484,1.1635031361934507,1.1637204980444662,1.165120180325955,1.3395763174895754,1.1647629660191587,1.1670429510695117,1.1588316974181478,1.1573370770408822
66,4.776370284505273,0.016409713300835547,0.007478124985937029,19.915580970386,0.0009972636867364526,1.335948064651887,1.1613692488132223,1.1616029102164132,1.1630989381597585,1.3418611798627487,1.1627010648361664,1.1651412557528877,1.1564309914175745,1.1548920874463333
67,4.779560522178062,0.016434258574566162,0.007483707973733544,19.844278999672774,0.000996887075620718,1.3378540735537208,1.1592375727083162,1.1594895490922557,1.1610855900194883,1.3441426330491897,1.1606454917372986,1.163250533356544,1.1540262582117744,1.152445512462202
68,4.7827526624380825,0.01645882124999245,0.007449541997630149,19.772474874184674,0.0009964862712992153,1.339748002754806,1.1571078996119084,1.1573805408349933,1.1590802664323083,1.3464198296573728,1.1585966719056704,1.1613707825580395,1.1516175806759308,1.149997624750077
69,4.785946534828758,0.016483399134718198,0.0074068340472877026,19.699791967517186,0.0009960612933065818,1.341630378924467,1.1549800614030217,1.1552760064984042,1.1570831578009493,1.3486921539756096,1.1565550295957838,1.1595021709381352,1.1492050145448627,1.1475486137520052
70,4.789141766660535,0.016507988884913758,0.0075239999569021165,19.625879078517613,0.000995612162355645,1.343501740282802,1.1528539383911482,1.1531760616349718,1.1550945216771686,1.3509592693350922,1.154520973029702,1.1576450553500883,1.1467885883068154,1.145098588488863
71,4.792296340346167,0.01653257478774881,0.007287417014595121,19.538578394420185,0.0009951389003364144,1.345362500603277,1.1507299164044105,1.1510809095754126,1.153115830896766,1.3532241217172696,1.1524945975211798,1.1558020254842054,1.1443676138545584,1.1426465852086725
72,4.795498768520051,0.01655715386762355,0.007250875001773238,19.464222900008338,0.0009946415303150127,1.3472131743597036,1.148607872763183,1.1489906115214539,1.151147149785898,1.355486231677911,1.150476305421449,1.153973279104163,1.1419423033962441,1.1401929094643803
73,4.798696747087872,0.01658172242507031,0.007430707977619022,19.388961815269333,0.0009941200765325531,1.3490541944969163,1.1464877433735368,1.146905217403722,1.1491885813875906,1.357745391175877,1.1484664192240515,1.1521591408198881,1.1395128699283232,1.1377378414732235
74,4.801890138571623,0.01660627629305767,0.007258291996549815,19.312839710219276,0.0009935745644039575,1.3508858775266916,1.1443695218657257,1.1448247635919098,1.147240257230255,1.3600016448272019,1.146465163641013,1.1503600213226912,1.1370795324390608,1.135281652861557
75,4.805078324399533,0.016630811248390654,0.0073980409651994705,19.235844827871833,0.0009930050205167172,1.3527083863464913,1.1422532559484715,1.1427492743801728,1.1453023240584799,1.3622552247329167,1.1444726469000848,1.1485763582555688,1.1346425262126687,1.1328246267474886
76,4.808260904452271,0.016655323804203027,0.007573167036753148,19.15813245643497,0.000992411472629598,1.3545216643612008,1.1401390313048447,1.1406787590074041,1.1433749189101754,1.364506432974984,1.1424888489851102,1.146808510037526,1.132202112571273,1.1303670786327382
77,4.811437557952476,0.016679811914402876,0.007522374973632395,19.079790381841082,0.0009917939496712864,1.3563254270466725,1.1380269488607093,1.1386132167110945,1.1414581430340165,1.3667554854134618,1.1405136289830873,1.1450566377398204,1.1297585876207679,1.1279093842440728
78,4.814605089984947,0.016704274776841208,0.007536790973972529,19.00118719579221,0.00099115248173898,1.3581192605594763,1.1359171028800767,1.1365526375650121,1.139552054086214,1.3690024795797937,1.1385467553043507,1.1433206879573012,1.1273122849513804,1.1254519994216918
79,4.817760496392074,0.016728711700742756,0.007370916951913387,18.922503158385837,0.0009904871000969212,1.3599027152235736,1.1338096054918247,1.134496980547976,1.1376566707412576,1.371247594522866,1.136587929714908,1.141600536690595,1.1248635922113466,1.1229954286088568
80,4.820914444573508,0.01675312252200451,0.007442750036716461,18.844335174589993,0.0009897978371748723,1.3616753247810796,1.1317045795240228,1.1324461407128852,1.135771913228522,1.3734909961470911,1.1346368393124782,1.1398959376245454,1.1224129855365903,1.1205401936794714
81,4.824067998118772,0.016777507805123496,0.007434708008076996,18.766963882162322,0.000989084726566536,1.363436620215695,1.1296021536879917,1.1303999367240747,1.1338976004449541,1.3757327923377054,1.132693208050547,1.1382064833952126,1.1199610237723425,1.118086794944385
82,4.827219801984779,0.01680187000844322,0.007343166973441839,18.691989341973287,0.0009883478030279168,1.3651861167135622,1.1275024395657796,1.1283580705431682,1.1320334221249382,1.3779728279145929,1.1307568732148436,1.1365314016780872,1.1175083518972304,1.1156356747148424
83,4.830365882683261,0.016826220649627625,0.007461125031113625,18.628542611149403,0.0009875871024756287,1.366922781220837,1.1254055403141052,1.1263198781705188,1.1301788067712193,1.3802098089020005,1.1288279904997447,1.1348685955015945,1.115055780075129,1.1131868516664203
84,4.833511185095112,0.016850552782885813,0.007379082962870598,18.555520232993185,0.0009868026619851435,1.3686471727827367,1.1233115927562107,1.124285577284564,1.128334593181676,1.3824441976512252,1.126907428431288,1.1332193467754932,1.112602810225177,1.1107391176335673
85,4.8366487319396185,0.01687487602425518,0.007251375005580485,18.4937114270295,0.000985994519788984,1.3703585479226805,1.1212205431896252,1.122255292536735,1.1265008310218942,1.3846739932286638,1.1249953735712026,1.1315826051357527,1.1101494266671628,1.108292169368141
86,4.839782648819774,0.016899202092675137,0.007493083016015589,18.434977480528243,0.0009851627152748603,1.3720560010653902,1.119132338698071,1.1202290582933017,1.1246773034956565,1.3868970559124685,1.1230918310075027,1.129956842507797,1.1076958466636264,1.1058460106916652
87,4.842914647938486,0.01692354259146767,0.007441916968673468,18.377354093702444,0.0009843072889837512,1.3737385847431889,1.117046952100607,1.1182068661980789,1.1228637031333715,1.3891114320409406,1.121196706979833,1.1283404546783913,1.1052423903755657,1.1034007817012152
88,4.846046439704914,0.01694790837731915,0.007402833958622068,18.320028723600657,0.0009834282826079275,1.375405340931229,1.1149643847075366,1.1161886847511029,1.1210596977675413,1.3913154323641692,1.1193098446216836,1.1267318909453228,1.1027894251278902,1.1009566967467663
89,4.8491798200723535,0.016972309232695618,0.007451375015079975,18.26261750368318,0.0009825257389889197,1.3770553328658302,1.1128846650244744,1.114174474757663,1.119264966794597,1.3935076511650943,1.1174310377053707,1.1251297226637982,1.100337335929318,1.098514011546894
90,4.852316643668155,0.01699675385575639,0.0075811249553225935,18.205008486266806,0.0009815997021154303,1.3786876315742933,1.1108078444078486,1.1121641921017869,1.1174792150882302,1.3956869619184873,1.1155600496257196,1.123532662760504,1.097886508504683,1.0960730084631938
91,4.855577307424403,0.01702124485829304,0.007523416948970407,18.139738364786723,0.0009806502171211904,1.380301418194523,1.1087340158931185,1.1101581056327035,1.1157023678917786,1.3978533763059822,1.1136961856363836,1.1219405430524294,1.0954373367335188,1.0936339150020367
92,4.8587506031688665,0.017045788170181042,0.007552750001195818,18.082761261663567,0.0009796773302827588,1.3818958743933072,1.1066632873577686,1.1081561500056758,1.1139341685142365,1.4000063284731765,1.1118392091316416,1.1203524142539034,1.0929901536481623,1.0911971149655575
93,4.86193367216084,0.01707038904146932,0.0074349999777041376,18.025803514611162,0.0009786810890172676,1.3834702240579995,1.104595772163899,1.1061582578184368,1.1121743937768975,1.402145394364981,1.1099888917718634,1.1187674173100983,1.0905452773985758,1.0887629714696148
94,4.865127539489032,0.0170950518420984,0.007443834037985653,17.968694940312293,0.0009776615418801106,1.38502376543706,1.1025315863412175,1.1041643656549922,1.110422854928351,1.404270296702324,1.1081450133320172,1.1171848037745158,1.0881030109500824,1.0863318364331407
95,4.868333111205506,0.01711978002294252,0.00739733298541978,17.911278229532975,0.000976618738562577,1.3865558755319056,1.1004708437488298,1.1021744154570832,1.1086793951577334,1.4063808973885399,1.1063073618446713,1.115603946948668,1.0856636425178583,1.0839040591249405
96,4.871551133634981,0.01714457607092627,0.007363084005191922,17.853500323976277,0.0009755527298894293,1.388066026987043,1.0984136542526695,1.100188356946268,1.106943886080703,1.4084771893959227,1.1044757321815062,1.1140243418826659,1.0832274465523395,1.0814799909550985
97,4.874782174972417,0.01716944156555555,0.007700124988332391,17.795303884161893,0.0009744635678164261,1.3895537844455101,1.0963601223972375,1.0982061478583154,1.1052162248762782,1.4105592801135811,1.1026499288530025,1.1124456014815125,1.0807946837932527,1.0790599847505966
98,4.878026637326154,0.017194377204732016,0.007527666981332004,17.736626199340968,0.0009733513054277904,1.3910188122299483,1.0943103462960264,1.0962277548796742,1.1034963303666057,1.4126273742466202,1.1008297604733046,1.110867452203476,1.078365603559237,1.0766444000958544
99,4.88128476458431,0.017219382916730717,0.007644333993084729,17.677508510212174,0.0009722159969336218,1.3924608609434064,1.092264416124965,1.0942531524417571,1.10178414048143,1.4146817595807133,1.099015043840002,1.109289721482474,1.0759404431342168,1.0742335995886128
100,4.884556617387249,0.01724445929714897,0.007506457972340286,17.618310858830757,0.0009710576976672547,1.393879609022962,1.090222427381684,1.0922823092272844,1.100079571438957,1.416722702202204,1.0972055596987818,1.1077121435068986,1.073519459888383,1.0718279192739768
101,4.887841811148486,0.017269610334278863,0.007586000021547079,17.559148054109947,0.0009698764640825613,1.3952743010604127,1.088184519190878,1.0903151551018526,1.0983824318496966,1.4187503545937037,1.0954009282871482,1.1061339856634267,1.0711030078333692,1.0694276211917901
102,4.891141321088936,0.01729483811847262,0.007487875001970679,17.49793154314786,0.0009686723537511998,1.3966443526302315,1.086150824091186,1.088351644061805,1.09669256635753,1.4207651056022375,1.0936007483582104,1.1045547599005805,1.068691423834231,1.0670330233824328
103,4.8944563293483565,0.017320143016446916,0.007644333003554493,17.43462958572124,0.0009674454253598092,1.397989327663259,1.0841214653433209,1.086391752237504,1.095009853184524,1.4227675508281967,1.0918046018425163,1.1029742120337551,1.0662850257720016,1.0646444951416276
104,4.897787141920944,0.017345523779906627,0.00749754102434963,17.36911553038259,0.0009661957387071484,1.3993089479806369,1.0820965558001592,1.0844354801659188,1.0933342041472016,1.4247584543951928,1.090012054500158,1.1013923029083046,1.0638841104027033,1.0622624528316424
105,4.901133765352199,0.017370977722065493,0.0074718749965541065,17.301461750467958,0.0009649233547011815,1.4006030668537024,1.0800761950685926,1.0824828530903525,1.0916655667090778,1.4267387207750226,1.0882226552478838,1.099809201627767,1.0614889515506203,1.0598873539114335
106,4.904495928732194,0.017396500786586798,0.0074147089617326856,17.231476826079152,0.0009636283353561104,1.4018716838204346,1.0780604697246532,1.080533918167801,1.0900039222186229,1.4287093657283276,1.0864359474289136,1.098225262316608,1.0590997976327474,1.057519693673225
107,4.907873083700811,0.01742208774916621,0.0073912080260924995,17.15936046886451,0.0009623107437893505,1.403114907719965,1.0760494528047113,1.0785887462515802,1.0883492907788639,1.4306714918423555,1.0846514629102362,1.0966410179444723,1.0567168699441543,1.0551599978299013
108,4.91126443630656,0.017447732262349774,0.007521583000198007,17.085083533742264,0.000960970644218456,1.4043329663059363,1.0740432041163828,1.0766474295519628,1.0867017316027787,1.432626269120176,1.0828687333927869,1.095057164258601,1.0543403597266865,1.0528088171185728
109,4.914668887273485,0.017473427008317593,0.007290541019756347,17.008825012369467,0.0009596081019579896,1.4055261820510603,1.0720417703431775,1.0747100800088907,1.0850613452490847,1.4345749176475406,1.0810872936497078,1.093474545176473,1.0519704270968788,1.0504667216860744
110,4.91808458985502,0.0174991636857219,0.007564625004306436,16.93058183803128,0.0009582231834163388,1.4066949876827606,1.070045187390658,1.072776828872524,1.0834282764159795,1.4365186977578273,1.079306686009295,1.0918941425326967,1.0496071985986444,1.0481342961597928
