iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.021984397751923797,0.007061936085499783,2.879325183108449,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.022648046344937972,0.0070619135218619265,7.363670122344047,0.020043848119192104,9.999999999999159e-07,1.2426516371451508,1.242651637144174,1.2426516371431924,1.2426516371421354,1.2426516371409737,1.2426516371396479,1.2426516371381,1.242651637136229,1.242651637133894,1.2426516371323788,1.2426516371319316,1.2426516371391212,1.242651637131014,1.2426516371282688,1.2426516371321885
2,0.022003122218123707,0.007061440344954591,6.549867609050125,0.019760527975114003,2.097999999999987e-05,1.2426983958612745,1.2426983867988166,1.2426983760037051,1.2426983678562227,1.2426983626993588,1.2426983584687783,1.242698355749342,1.2426983540967167,1.2426983532035367,1.24269847435926,1.2426983601379524,1.2426984463084845,1.2426984646823944,1.2426984011542723,1.2426984528438572
3,0.022771559330736102,0.007060516583138192,5.641580130904913,0.02005924005724551,4.095999999999993e-05,1.2427897255662916,1.2427897087631046,1.2427896838602936,1.242789667721847,1.2427896586646165,1.2427896506723024,1.2427896477799056,1.2427896474318612,1.2427896483842569,1.242789511618248,1.2427894712572107,1.2427897513681285,1.2427900328408346,1.24278983809612,1.242789663212959
4,0.02352288970484958,0.007059141134128017,4.903645905200392,0.020226868509649335,6.0939999999999996e-05,1.242925620667676,1.2429256847429992,1.242925684042175,1.2429256816099465,1.242925682045772,1.24292568408229,1.2429256875235613,1.2429256940677056,1.2429257004393963,1.2429255150640885,1.2429255350810038,1.2429252210696784,1.2429254978065143,1.2429259878048657,1.242925898969892
5,0.02261051962841403,0.007057325562356781,5.495532944332808,0.019831284320418776,8.091999999999984e-05,1.2431061187285652,1.2431061843191389,1.2431062168255804,1.2431062500766816,1.2431062754399147,1.243106303161166,1.2431063222566274,1.24310634389557,1.2431063611514448,1.2431047303059564,1.243103130038273,1.243098522214099,1.2431019513866641,1.243106079867618,1.2431065303448987
6,0.02194734669835042,0.0070550576555305595,5.497572004329413,0.020067901003759124,0.0001008999999999999,1.2433311828502733,1.2433312699017884,1.243331317811134,1.243331353691471,1.2433313685271956,1.2433313768719145,1.2433313764702225,1.2433313756881816,1.2433316890662045,1.2433296935463913,1.2433263133831838,1.2433178819322648,1.243324260804236,1.243331094667444,1.2433307246891705
7,0.02249004271715547,0.007052341477938857,5.553343755193055,0.020312085935221335,0.00012087999999999997,1.2436011234014892,1.2436011177328377,1.2436011513966172,1.243601177751021,1.2436011747880802,1.2436011611200388,1.243601131350289,1.2436010955388468,1.2436016153339162,1.2435983776071748,1.243593542339146,1.2435814104536393,1.243589790581744,1.2436004019709141,1.2436000612192595
8,0.02216606867668778,0.007049172848283426,5.474877764005214,0.02002975882053155,0.00014085999999999992,1.2439155538813689,1.2439154319206744,1.2439154856641108,1.2439155354641047,1.2439155449524608,1.2439155321111761,1.243915484089849,1.2439154191194268,1.2439160735859567,1.2439132767911376,1.243907437260338,1.243891423888177,1.2439005026820522,1.2439140014210852,1.243914375734513
9,0.01910175990879466,0.007045591145506057,5.007204908877611,0.01843809841310903,0.00016083999999999998,1.2442734967756204,1.2442729228975145,1.2442726094095922,1.244272325695566,1.2442720385540824,1.2442717612816456,1.2442714433060578,1.24427111666756,1.2442716054175351,1.2442657517274542,1.2442592171428446,1.2442397292253058,1.244249879190413,1.244268961178224,1.2442715725038025
10,0.020843556060379704,0.00704159337380722,5.217011883854866,0.019165719093255023,0.00018081999999999983,1.244675776872917,1.244674510467936,1.2446736768726088,1.244672956374599,1.2446722831917891,1.2446716704134082,1.2446710102413778,1.2446703615574644,1.2446705442994472,1.2446583255392232,1.2446456433503479,1.2446186617004802,1.2446359473597088,1.2446662504985515,1.244672258879833
11,0.021854993528210756,0.007037171792983306,4.891384196002036,0.019399729266401808,0.0002007999999999999,1.2451224266547356,1.2451206622397382,1.2451193613741396,1.24511822227571,1.2451171569132278,1.2451162069621813,1.2451151866131183,1.2451142051225648,1.245113986941604,1.2450922446601602,1.2450678941479056,1.2450284716102453,1.2450592865182244,1.2451075166637364,1.245117788188413
12,0.022248310169123795,0.0070323310192631555,5.178629980888218,0.019792344182839677,0.00022077999999999996,1.2456143410765272,1.2456118153514284,1.2456099617437217,1.2456083758741143,1.2456068857951064,1.2456055883790793,1.2456041988352589,1.2456028871037692,1.2456021929979786,1.2455678887197936,1.2455266304900123,1.2454633830397592,1.2455174134659825,1.2455919027038238,1.24560765671273
13,0.023180289576240035,0.007027041789722657,4.9689449979923666,0.020033306635077706,0.0002407599999999999,1.2461514150555701,1.2461481674046777,1.246145995371636,1.2461441823679322,1.2461424431563848,1.2461409602497526,1.246139339844244,1.2461378216918904,1.2461366942959364,1.2460871033518335,1.2460282897162167,1.24594006611038,1.2460181111215363,1.2461230414688826,1.2461443505604148
