iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6
0,5.8565233243543116,0.02185585931187787,0.2132465000031516,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,5.8565233243543116,0.02185588534967824,0.3495539579889737,24.309357426368152,9.999999999999159e-07,1.2499977639160036,1.249997763916,1.24999776391601,1.250002236085956,1.2499977639159996,1.2500022360859961,1.2499977639160051
2,5.85652837485396,0.02185643161203599,0.3059287089854479,24.309272515024254,2.097999999999987e-05,1.2499508516375726,1.2499508516431668,1.2499508516520461,1.2500491493644552,1.2499508516515843,1.250049149313948,1.2499508516478472
3,5.85663433366317,0.021857498047398623,0.004815624968614429,24.30696194866488,4.095999999999993e-05,1.2498592651361435,1.2498592656218284,1.2498592657647076,1.250140746822642,1.249859265889086,1.250140741965042,1.2498592656868959
4,5.856841198819835,0.02185908453211125,0.004461667034775019,24.302430372285922,6.0939999999999996e-05,1.249723007581421,1.2497230106379944,1.249723011465587,1.2502770488589343,1.2497230122432887,1.2502770180105498,1.2497230109852098
5,5.857148962673124,0.021861190856689028,0.004551374993752688,24.295679948879627,8.091999999999984e-05,1.249542082185913,1.2495420933244314,1.2495420962990913,1.2504580956059201,1.2495420991043822,1.2504579831637834,1.2495420945586058
6,5.857557609804385,0.02186381670544067,0.004420792043674737,24.28678096483604,0.0001008999999999999,1.2493164918162702,1.2493165224649345,1.2493165305556764,1.250683951926427,1.2493165382481677,1.250683644102446,1.2493165258260934
7,5.858067113578896,0.021866961637913858,0.0046772080240771174,24.275680802810903,0.00012087999999999997,1.2490462381855267,1.2490463087074368,1.2490463272669845,1.250954713707944,1.2490463449783435,1.2509540083253794,1.249046316466919
8,5.85867743319156,0.021870625070990673,0.004671625036280602,24.26239547783429,0.00014085999999999992,1.2487313212536446,1.2487314646594536,1.2487315023525285,1.2512705130389994,1.2487315384334534,1.2512690836837257,1.248731480559886
9,5.85938851074346,0.021874806268834396,0.004707583982963115,24.24693729213679,0.00016083999999999998,1.2483717381513502,1.2483720044131867,1.2483720743898068,1.2516315232937623,1.248372141403758,1.2516288784107459,1.2483720341365614
10,5.86020026976491,0.021879504325616084,0.004371834045741707,24.229338049501298,0.00018081999999999983,1.247967482813483,1.247967943668603,1.2479680650614822,1.2520379630723184,1.2479681810459822,1.2520334002361466,1.247967995726847
11,5.861112612442697,0.021884718150424705,0.004549416014924645,24.209554613749795,0.0002007999999999999,1.2475185453501214,1.2475192998329572,1.2475194989668699,1.2524901011978435,1.2475196887649302,1.2524826564279625,1.2475193860627576
12,5.862125417157728,0.021890446466042938,0.004614292003680021,24.18771274146831,0.00022077999999999996,1.2470249113240401,1.247026091651831,1.2470264039441985,1.2529882577510936,1.2470267005636846,1.2529766531494497,1.2470262282349238
13,5.863238538532267,0.02189668778685308,0.0045635419664904475,24.163738233847766,0.0002407599999999999,1.246486561296197,1.246488339210361,1.2464888109320302,1.2535328102427152,1.2464892571968598,1.2535153952823865,1.246488547838663
14,5.864451803940065,0.02190344042093915,0.004440749995410442,24.137723553335967,0.00026074,1.245903470255244,1.2459060639503376,1.2459067544595255,1.2541241931390823,1.2459074044827514,1.254098885656417,1.2459063730525153
15,5.865765013947344,0.021910702454157355,0.0043843750027008355,24.10961693526394,0.00028071999999999993,1.245275607011979,1.2452792883678754,1.24528027211231,1.2547629034458678,1.245281193014416,1.2547271254803172,1.2452797343122923
16,5.867177939957724,0.021918471768908418,0.004622125008609146,24.079581052350903,0.0003007,1.2446029336940785,1.2446080360987488,1.2446094050135843,1.2554494953875244,1.2446106787915046,1.2554001127860863,1.244608664964328
17,5.868690327574952,0.021926746005830357,0.004627834015991539,24.047504363050408,0.00032068000000000005,1.2438854057801192,1.2438923318968798,1.243894198194974,1.2561845893151504,1.2438959232009041,1.2561178430960862,1.2438932011470252
18,5.870301890332557,0.021935522597305804,0.004558375047054142,24.013509144050794,0.00034066,1.243122971223275,1.2431322016810211,1.2431347001400779,1.2569688646680102,1.2431369930000797,1.256880308071682,1.243133381913171
19,5.872012314717234,0.0219447987104669,0.004615000041667372,23.977827359745472,0.00036063999999999996,1.2423155692052557,1.2423276721031467,1.242330964385504,1.2578030770077622,1.242333960781295,1.2576874933252185,1.2423292488149502
20,5.87382125391286,0.021954571287830644,0.004526791977696121,23.940318943881316,0.0003806199999999999,1.2414631307130808,1.2414787713180158,1.2414830488635806,1.258688044423801,1.2414869047612664,1.2585393794300421,1.241480846276753
21,5.875728330508746,0.021964837063635695,0.004638249985873699,23.90107090734888,0.0004006,1.24056557800044,1.240585527656595,1.24059101574538,1.2596246441819166,1.2405959090979977,1.2594359416874858,1.2405882218892659
22,5.87773314147776,0.021975592551827388,0.004579041968099773,23.86003584886008,0.00042057999999999993,1.2396228247774903,1.2396479708619619,1.2396549320354688,1.260613812864012,1.2396610640192356,1.2603771494569522,1.2396514271876713
23,5.879835256407698,0.021986834077844842,0.0047894580056890845,23.817353936899217,0.0004405599999999999,1.2386347754198281,1.2386661311240639,1.2386748690229092,1.2616565414477754,1.2386824654066666,1.2613629654579712,1.2386705167306529
24,5.882034222980528,0.021998557753476793,0.004478375019971281,23.772967415075982,0.00046053999999999995,1.2376013254474225,1.2376400398430814,1.2376509038360004,1.2627538770054865,1.237660215758666,1.2623933448671238,1.2376455494060334
25,5.884329562930336,0.022010759490629726,0.004514499974902719,23.72693477451848,0.0004805199999999999,1.2365223609891798,1.2365697293991595,1.2365831187199883,1.2639069203996318,1.2365944236146138,1.2634682355921425,1.2365765880168669
26,5.88672077473377,0.022023435038422776,0.004230791993904859,23.67937001930483,0.0005005,1.2353977581340176,1.2354552334823576,1.2354716007985929,1.2651168173885692,1.2354852038400879,1.264587576226007,1.2354636996947193
27,5.88920733997065,0.02203657998275789,0.00436812499538064,23.630293768925867,0.00052048,1.2342273824749637,1.234296586390374,1.234316442722789,1.2663847591726514,1.2343326777424408,1.2657512950830698,1.2343069560001052
28,5.891788723496096,0.022050189742597447,0.004333916993346065,23.579726364981312,0.00054046,1.233011088834664,1.2330938231155422,1.2331177430472948,1.2677119826229308,1.2331369729629331,1.2669593098272607,1.2331064330810715
