i,K,obj_val
0.0,1.0,0.8054160288983654
0.0,2.0,0.6816794490427198
0.0,3.0,0.5771295164784854
0.0,4.0,0.48877811093344614
0.0,5.0,0.41410500333879524
0.0,6.0,0.3509666844339256
0.0,7.0,0.29760994036733873
0.0,8.0,0.2524850808125577
0.0,9.0,0.2142999201001015
0.0,10.0,0.1819934775266384
0.0,11.0,0.15465102592221855
0.0,12.0,0.13150787297781402
0.0,13.0,0.11191930340333191
0.0,14.0,0.0953458274820618
0.0,15.0,0.0813233376552953
0.0,16.0,0.0694596309901678
0.0,17.0,0.059419716134939
0.0,18.0,0.05092138456149663
0.0,19.0,0.04372784907775823
0.0,20.0,0.03763869300434533
0.0,21.0,0.032485825012011485
0.0,22.0,0.028124480173500842
0.0,23.0,0.024432481052904933
0.0,24.0,0.02130701614795206
0.0,25.0,0.01866106580311945
0.0,26.0,0.01642097658197266
0.0,27.0,0.014525997043516859
0.0,28.0,0.012921712210127074
0.0,29.0,0.011563283688224135
0.0,30.0,0.010412947948363692
0.0,31.0,0.00943874193922399
0.0,32.0,0.008613612134166334
0.0,33.0,0.007914660428243712
0.0,34.0,0.007322505865428992
0.0,35.0,0.006820744404540804
0.0,36.0,0.006395491665123213
0.0,37.0,0.006034995907558351
0.0,38.0,0.005729310459433649
0.0,39.0,0.005470160943659645
0.0,40.0,0.005250287945257436
0.0,41.0,0.005063649313939846
0.0,42.0,0.0049051405748531465
0.0,43.0,0.004770441282808248
0.0,44.0,0.004655894595715063
0.0,45.0,0.004558405346121676
0.0,46.0,0.004475353768910147
0.0,47.0,0.004404522480366279
0.0,48.0,0.004344034673215258
0.0,49.0,0.004292301804853613
0.0,50.0,0.004247979320625097
1.0,1.0,0.6350998313812364
1.0,2.0,0.5377112745010976
1.0,3.0,0.45544334905972844
1.0,4.0,0.385832632647552
1.0,5.0,0.32693078477869025
1.0,6.0,0.2770851924321103
1.0,7.0,0.23489633186429892
1.0,8.0,0.19918797107077638
1.0,9.0,0.16896929698852153
1.0,10.0,0.143396258431356
1.0,11.0,0.1217510937692491
1.0,12.0,0.1034314563273307
1.0,13.0,0.08792539396747918
1.0,14.0,0.0748017307644328
1.0,15.0,0.06369447870540469
1.0,16.0,0.05429315061403562
1.0,17.0,0.04633546618338275
1.0,18.0,0.03960057474913061
1.0,19.0,0.03390002837968382
1.0,20.0,0.029074687626695385
1.0,21.0,0.02499012090747728
1.0,22.0,0.021532545330442382
1.0,23.0,0.01860565505615138
1.0,24.0,0.016127936822102774
1.0,25.0,0.014030397802915342
1.0,26.0,0.012254642471186423
1.0,27.0,0.01075124485252238
1.0,28.0,0.009478370802196441
1.0,29.0,0.008400611900111887
1.0,30.0,0.007487998459498835
1.0,31.0,0.006715164137475255
1.0,32.0,0.006060638861425819
1.0,33.0,0.00550625036188888
1.0,34.0,0.005036617629992134
1.0,35.0,0.004638722179826038
1.0,36.0,0.004301566671933272
1.0,37.0,0.004015814259216388
1.0,38.0,0.0037735655151418064
1.0,39.0,0.0035681389028812275
1.0,40.0,0.0033938791405458387
1.0,41.0,0.0032459995694468285
1.0,42.0,0.0031204487348930774
1.0,43.0,0.003013797460116238
1.0,44.0,0.002923143265581642
1.0,45.0,0.0028460294694367073
1.0,46.0,0.0027803767140766314
1.0,47.0,0.0027244250101784535
1.0,48.0,0.0026766846827225256
1.0,49.0,0.0026358948516586626
1.0,50.0,0.002600988289897576
2.0,1.0,0.5890577078789232
2.0,2.0,0.4985623671397002
2.0,3.0,0.42219209730722285
2.0,4.0,0.35763092245971356
2.0,5.0,0.3030396968923002
2.0,6.0,0.25686328826318
2.0,7.0,0.2177962393243795
2.0,8.0,0.18474419541128304
2.0,9.0,0.15677108096918407
2.0,10.0,0.13309423190164915
2.0,11.0,0.11305606886805765
2.0,12.0,0.09609634139225778
2.0,13.0,0.08174132811191681
2.0,14.0,0.0695908010603968
2.0,15.0,0.05930772841893027
2.0,16.0,0.05060558985569223
2.0,17.0,0.04324004972745188
2.0,18.0,0.03700542834350478
2.0,19.0,0.031728016584727486
2.0,20.0,0.0272607870526939
2.0,21.0,0.023479295757376208
2.0,22.0,0.02027821330561484
2.0,23.0,0.017568388899039552
2.0,24.0,0.015274365301909738
2.0,25.0,0.013332275509894617
2.0,26.0,0.011688681651950458
2.0,27.0,0.010297329104210357
2.0,28.0,0.00911927994319782
2.0,29.0,0.008121954521131281
2.0,30.0,0.0072773954275007656
2.0,31.0,0.006562137208192913
2.0,32.0,0.005956319655339839
2.0,33.0,0.005443133072127311
2.0,34.0,0.005008349714901809
2.0,35.0,0.004639927205844565
2.0,36.0,0.00432767286143046
2.0,37.0,0.004062959580008502
2.0,38.0,0.003838485369023834
2.0,39.0,0.003648069808833505
2.0,40.0,0.003486481779656158
2.0,41.0,0.003349329312320004
2.0,42.0,0.003232838574099571
2.0,43.0,0.0031338267168941327
2.0,44.0,0.003049609300519291
2.0,45.0,0.0029779142079287115
2.0,46.0,0.002916818306978707
2.0,47.0,0.002864693846833536
2.0,48.0,0.0028201819384884334
2.0,49.0,0.0027821311220753596
2.0,50.0,0.0027495278815062646
3.0,1.0,0.799367623190519
3.0,2.0,0.6770856948779425
3.0,3.0,0.5736535718631849
3.0,4.0,0.486120529870748
3.0,5.0,0.41204486069419277
3.0,6.0,0.3493549886278695
3.0,7.0,0.29629629729484935
3.0,8.0,0.2513888664841855
3.0,9.0,0.21337962977256086
3.0,10.0,0.18120816959235453
3.0,11.0,0.15397780346834064
3.0,12.0,0.13092957935348812
3.0,13.0,0.11142116590373286
3.0,14.0,0.09490887962736763
3.0,15.0,0.08093244007297783
3.0,16.0,0.0691023412095326
3.0,17.0,0.059088905157027714
3.0,18.0,0.05061309255500498
3.0,19.0,0.04343872448610893
3.0,20.0,0.03736589911217609
3.0,21.0,0.032225419515012795
3.0,22.0,0.027874077420821368
3.0,23.0,0.02419066134454688
3.0,24.0,0.021072577883245347
3.0,25.0,0.018432991978783633
3.0,26.0,0.016198406436182568
3.0,27.0,0.014306613227936365
3.0,28.0,0.012704959477983077
3.0,29.0,0.011348879790531915
3.0,30.0,0.010200654013177551
3.0,31.0,0.009228355807595413
3.0,32.0,0.008404962719773734
3.0,33.0,0.007707602943453672
3.0,34.0,0.007116917780701124
3.0,35.0,0.006616522028530898
3.0,36.0,0.006192547250141938
3.0,37.0,0.005833256015559439
3.0,38.0,0.005528730695065518
3.0,39.0,0.005270544509211675
3.0,40.0,0.005051579856850072
3.0,41.0,0.004865812411986853
3.0,42.0,0.004708143179393467
3.0,43.0,0.004574256364126145
3.0,44.0,0.004460499072268687
3.0,45.0,0.004363779489623486
3.0,46.0,0.00428148070013889
3.0,47.0,0.0042113877418105475
3.0,48.0,0.004151625866781469
3.0,49.0,0.0041006082846768484
3.0,50.0,0.004056991932549554
4.0,1.0,0.40933207779742403
4.0,2.0,0.3469353254095084
4.0,3.0,0.2941224530122941
4.0,4.0,0.2494213023322706
4.0,5.0,0.2115857965124765
4.0,6.0,0.1795613723064712
4.0,7.0,0.15245544764057994
4.0,8.0,0.12951254104499338
4.0,9.0,0.1100932130010957
4.0,10.0,0.09365624189787175
4.0,11.0,0.07974353776140598
4.0,12.0,0.06796737323552524
4.0,13.0,0.057999575883810835
4.0,14.0,0.04956238055401705
4.0,15.0,0.0424206868193111
4.0,16.0,0.03637550567653479
4.0,17.0,0.0312584128316096
4.0,18.0,0.026926853960299802
4.0,19.0,0.0232601710809193
4.0,20.0,0.020156242767989305
4.0,21.0,0.017528638962271526
4.0,22.0,0.015304189060635711
4.0,23.0,0.013420968975390125
4.0,24.0,0.011826566160431654
4.0,25.0,0.010476618620344748
4.0,26.0,0.009333578346595425
4.0,27.0,0.008365664689893193
4.0,28.0,0.007545978494521433
4.0,29.0,0.006851752301599948
4.0,30.0,0.006263715721093222
4.0,31.0,0.005765559129707341
4.0,32.0,0.00534347817383517
4.0,33.0,0.004985789992490281
4.0,34.0,0.0046826016516002
4.0,35.0,0.004425542216563087
4.0,36.0,0.004207526519789512
4.0,37.0,0.0040225576626662955
4.0,38.0,0.003865559858203578
4.0,39.0,0.003732236949004983
4.0,40.0,0.00361895265683185
4.0,41.0,0.003522629225791795
4.0,42.0,0.003440694611774135
4.0,43.0,0.0033709200128880816
4.0,44.0,0.003311434565337285
4.0,45.0,0.0032606583987094115
4.0,46.0,0.0032172542772420784
4.0,47.0,0.003180090333274109
4.0,48.0,0.0031482085247105775
4.0,49.0,0.0031207979372886692
4.0,50.0,0.003097172187491971
