iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.03208106944877359,0.009292626164366569,5.3872463658917695,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,0.034057847930509706,0.009292601033766222,1.6446621450595558,0.018366530390900495,9.999999999992654e-07,1.8873510883580966,1.8873510883565519,1.887351088355205,1.8873510883538522,1.8873510883524052,1.8873510883507896,1.8873510883489184,1.8873510883466758,1.8873510883438847,1.8873510883402564,1.8873510883352749,1.887351088327914,1.88735108831578,1.8873510882916935,1.8873510882197744
2,0.035714250426434606,0.00928754710957502,1.5980845829471946,0.019151243679543545,0.0002009799999999999,1.8879037011886886,1.8879039054644706,1.8879039373029862,1.8879039605898107,1.8879039786174834,1.8879039926435341,1.8879040036192813,1.8879040122273325,1.8879040189427831,1.887904024082109,1.8879040278221995,1.8879040301724839,1.8879040308274195,1.8879040285152253,1.887904016358916
3,0.033455546416016904,0.009277486757677936,0.02125878003425896,0.01830048534196997,0.0004009599999999988,1.8890050226084518,1.8890056346892874,1.8890058327171266,1.8890059041922667,1.8890059260796292,1.8890059220348985,1.8890059014643723,1.8890058688150482,1.8890058264587088,1.8890057757347107,1.8890057173341943,1.8890056513444335,1.8890055768581582,1.8890054900383577,1.88900537018485
4,0.0303750794123116,0.009262520537357748,0.021991086192429066,0.017174962507525128,0.0006009399999999995,1.8906514419197524,1.8906512865493883,1.8906506337334823,1.8906498871402688,1.890649159561146,1.8906484694863874,1.8906478145502263,1.8906471880115874,1.8906465829214745,1.8906459930756498,1.8906454129952663,1.8906448374626017,1.8906442603387548,1.8906436703597254,1.8906430226662982
5,0.03495925974117688,0.009242549329799385,0.0220559099689126,0.01877614062587847,0.0008009199999999984,1.8928510007453307,1.892850520382051,1.8928493397576767,1.8928479710341999,1.8928466266557844,1.8928453502275624,1.8928441420418782,1.8928429915654323,1.8928418866115373,1.8928408158346453,1.8928397690563117,1.8928387366218038,1.8928377074618734,1.8928366620609567,1.8928355248097348
6,0.03381421069287503,0.009217629581751485,0.022333123022690415,0.018543312612345562,0.001000899999999999,1.8956038387337313,1.895603004952412,1.8956012571135203,1.8955991768145932,1.895597106453424,1.8955951260631072,1.8955932435733298,1.8955914468178934,1.895589719187137,1.8955880443457982,1.8955864072187385,1.895584793278813,1.8955831857637364,1.8955815551668511,1.8955797875997746
7,0.027443452045340818,0.009188150876591318,0.021995763992890716,0.015819169047604362,0.0012008799999999997,1.8988856519893385,1.8988818612113456,1.8988767581780739,1.8988715272540622,1.8988665696811775,1.8988619331289793,1.8988575848972329,1.8988534764154383,1.8988495606921383,1.8988457965072443,1.898842148307363,1.8988385842025355,1.8988350713387103,1.8988315605757262,1.8988278851562004
8,0.030256546672880653,0.00915400892982968,0.02139043598435819,0.01666281131978115,0.0014008600000000003,1.9027097775325057,1.9026970182639846,1.9026873599832894,1.9026781267477788,1.9026695859019236,1.9026616922725588,1.9026543432881255,1.9026474377060598,1.9026408883397437,1.9026346228080746,1.9026285808524566,1.9026227101797277,1.9026169593382816,1.9026112565489008,1.9026053732221688
9,0.028007194805148974,0.009115391671054948,0.02118428610265255,0.015996068909753237,0.0016008399999999992,1.907068931213371,1.9070407150073059,1.9070237611333483,1.9070085975568352,1.9069948363070486,1.9069821912737919,1.9069704344413383,1.9069593865465568,1.9069489065267116,1.9069388822316473,1.9069292225211434,1.9069198497586803,1.9069106894688637,1.906901642276893,1.906892406695291
10,0.03345661826213594,0.009071898940590992,0.02112412196584046,0.017880198990324427,0.0018008199999999981,1.9119882289830694,1.9119510515137086,1.9119294760263066,1.9119099806360456,1.9118921568339697,1.9118756890088229,1.9118603169981772,1.9118458318936777,1.9118320665493045,1.9118188862115704,1.9118061800453576,1.911793852620646,1.911781811489396,1.9117699322601958,1.9117578359251164
