i,K,obj_val,grad_sq_norm
81.0,1.0,32.75596214555545,190.48905959677847
82.0,1.0,39.91424629682347,246.982251595513
83.0,1.0,37.3071151942874,205.44450917669153
84.0,1.0,37.125322653230576,229.35207254185678
85.0,1.0,39.972253603712446,234.82799659273223
86.0,1.0,38.20655609868955,214.91640131181444
87.0,1.0,38.58507417594165,245.0992676510974
88.0,1.0,41.46349570972102,238.07151531815123
89.0,1.0,40.84733235400509,268.2756441668455
90.0,1.0,37.59659057223692,219.16591962444375
91.0,1.0,40.69857974122543,242.35171885452687
92.0,1.0,38.9233105517138,253.51307357322335
93.0,1.0,39.75170811979927,249.17051538958705
94.0,1.0,38.00152475608046,236.96184512246936
95.0,1.0,39.19557330854917,223.54592317972129
96.0,1.0,36.793006708457156,211.84324476295495
97.0,1.0,36.12370235256021,209.15361268876157
98.0,1.0,37.061929179182705,225.55708979913206
99.0,1.0,40.66724132563076,238.10897428137912
0.0,2.0,17.404832430132004,70.7873182571343
1.0,2.0,14.977549950437812,57.21952640600486
2.0,2.0,17.384083842342633,65.99830222885592
3.0,2.0,16.68961105982539,63.90011740609222
4.0,2.0,16.899179239487072,59.50353433177237
5.0,2.0,17.294660345563464,66.48578029287837
6.0,2.0,17.253786498721517,67.38628052566537
7.0,2.0,18.225532132731978,61.63497622996041
8.0,2.0,15.742362455485196,62.18044369305652
9.0,2.0,17.47053705587363,63.587568595623694
10.0,2.0,16.818747119410116,63.01002309567955
11.0,2.0,17.16106098664911,64.64194565424482
12.0,2.0,18.789921844593355,72.94600475538682
13.0,2.0,16.295656116418026,57.72370231928073
14.0,2.0,17.806921465956833,69.80387297337064
15.0,2.0,19.349423205087334,72.54426127259619
16.0,2.0,17.618190201270625,70.27908920681625
17.0,2.0,18.44454694652542,64.89633603829562
18.0,2.0,17.608802829892596,76.53854684161641
19.0,2.0,16.18911925818299,61.45421156641786
20.0,2.0,17.9446687829576,70.29068327227
21.0,2.0,18.8885933942587,74.76789455118566
22.0,2.0,19.020975883691893,69.55237198019437
23.0,2.0,15.585102498805359,59.6928382019878
24.0,2.0,16.017832841051263,58.62098807238191
25.0,2.0,18.98922668127821,70.53230089314103
26.0,2.0,17.432106719075193,66.03919444441006
27.0,2.0,17.950525161918456,68.52253786282837
28.0,2.0,17.8120956881807,74.24172652051676
29.0,2.0,17.92251137217048,65.88522286476008
30.0,2.0,16.38475470327197,60.7418543273703
31.0,2.0,18.10593117840074,68.65209669845026
32.0,2.0,16.263850521284798,60.2122528748993
33.0,2.0,18.821551557064442,75.5140188610032
34.0,2.0,17.926436129782243,68.63048807189001
35.0,2.0,18.125859622336545,68.72626115276
36.0,2.0,17.54210334247954,67.5031834342089
37.0,2.0,17.005587545539893,67.7505639319309
38.0,2.0,16.743493219174646,73.12724630633517
39.0,2.0,16.41121035190488,58.884491503103746
40.0,2.0,17.223365872631977,64.99337393595158
41.0,2.0,18.055168370022642,70.82274134654509
42.0,2.0,18.463804311819953,75.53734656201979
43.0,2.0,17.160578862445803,66.16220975017228
44.0,2.0,17.01213893242956,62.17967528008212
45.0,2.0,17.993488873510493,70.31877797776089
46.0,2.0,17.18295768768156,68.4521620361719
47.0,2.0,19.217282735631596,70.68483447882986
48.0,2.0,16.512626526451648,62.648455749135564
49.0,2.0,17.618568266361898,68.94942423662047
50.0,2.0,16.33435077955709,62.79854199772987
51.0,2.0,16.56746288476042,61.13908912400003
52.0,2.0,17.484607818691227,66.55221349259939
53.0,2.0,16.56764683145772,60.09634336691333
54.0,2.0,17.136618665419487,64.47690626434701
55.0,2.0,16.039262756223625,67.01441711573541
56.0,2.0,17.762579062722025,62.819320238592745
57.0,2.0,17.484423731730153,69.93642127319073
58.0,2.0,15.463349831804127,56.062562825810495
59.0,2.0,17.78501559667848,63.113807860568684
60.0,2.0,18.293006757792565,67.43994035620207
61.0,2.0,17.959058914318135,70.17016677222217
62.0,2.0,16.533631998588916,62.61261199141648
63.0,2.0,17.59553527505311,68.40873332111592
64.0,2.0,18.933433079467317,77.2467439775606
65.0,2.0,17.527532079805777,66.01111757783153
66.0,2.0,18.603807659373036,69.99648296639539
67.0,2.0,18.287466152008985,69.9907964871278
68.0,2.0,16.603989222090263,68.0937249749404
69.0,2.0,15.816116360411588,60.854046373800145
70.0,2.0,17.232891115282637,71.53468167757379
71.0,2.0,16.91151354784611,62.05259459490823
72.0,2.0,17.5779790159748,64.26563830934882
73.0,2.0,16.21454151088339,59.23110097957635
74.0,2.0,18.019711725564207,69.47850094620446
75.0,2.0,18.068384224614043,64.4214882085497
76.0,2.0,17.56308220753047,67.27238064850556
77.0,2.0,17.449636278360234,66.14450502659861
78.0,2.0,17.368278389608268,67.26404921529539
79.0,2.0,16.673946899693004,71.26183096414569
80.0,2.0,15.07902572348503,59.5938072203961
81.0,2.0,19.2060097956333,65.313090830237
82.0,2.0,16.261317541760093,56.300879850657196
83.0,2.0,16.627523005003855,63.503902866322996
84.0,2.0,16.805338039871387,66.53291340721584
85.0,2.0,15.794452584157527,65.98140787116994
86.0,2.0,19.71581982933992,75.36010267278554
87.0,2.0,17.26169353766993,69.52036950048009
88.0,2.0,15.609049915768644,65.88428055303552
89.0,2.0,17.523994486861838,73.32740120253392
90.0,2.0,19.537726701837048,71.04064140250767
91.0,2.0,17.518656207350954,64.13250375028736
92.0,2.0,17.02947252868879,62.844275480386386
93.0,2.0,18.375364522870004,70.43653780809792
94.0,2.0,16.144938350579494,62.64895160462142
95.0,2.0,18.365602855631327,71.22514929472025
96.0,2.0,15.40452907114595,59.150490543487535
97.0,2.0,17.68074345141946,63.97740901493348
98.0,2.0,15.878919604662778,59.826770138250225
99.0,2.0,18.588018664982076,68.9778645623918
0.0,3.0,11.489050733471418,28.511220194490495
1.0,3.0,9.822623651304978,26.586375268835248
2.0,3.0,10.067461289050232,26.58316095160431
3.0,3.0,9.227495850818464,27.055431053652086
4.0,3.0,8.55732451910269,20.66972339903749
5.0,3.0,8.315261624788201,22.571879616070955
6.0,3.0,8.552899899704279,22.957148734658606
7.0,3.0,9.754699534094481,27.31237171428441
8.0,3.0,9.353631559850484,25.540367130290406
9.0,3.0,8.938810561279428,22.23275153761663
10.0,3.0,9.218186058889467,24.910959856265094
11.0,3.0,9.48382474776037,23.741589827464487
12.0,3.0,8.676913374811354,22.735802689145842
13.0,3.0,10.100609197941731,28.667288465291133
14.0,3.0,9.58099779106035,26.782538453913325
15.0,3.0,8.487581979559794,21.70209785097415
16.0,3.0,9.321945463057123,25.93614187833532
17.0,3.0,8.993759790714273,22.23986627453325
18.0,3.0,8.974984953296033,25.075092062031715
19.0,3.0,8.74176050977928,23.776955055796964
20.0,3.0,9.044985639355309,23.67929942667864
21.0,3.0,9.87632686603492,27.595998416068717
22.0,3.0,8.678746659132868,24.225547189315144
23.0,3.0,9.353166678595146,24.25833703485604
24.0,3.0,8.59364762353086,22.247406066850914
25.0,3.0,10.463079085732685,27.85354695083895
26.0,3.0,9.226172586105621,21.210824549573363
27.0,3.0,9.984183889932861,23.2734586596012
28.0,3.0,8.550996803990289,20.17127726596289
29.0,3.0,10.027249656694329,25.819584248520446
30.0,3.0,8.711176662118113,22.63076598144502
31.0,3.0,8.267185625691202,21.085561719237617
32.0,3.0,8.379754969705145,20.877207657873086
33.0,3.0,9.49595611218475,25.704324062702398
34.0,3.0,8.890673918740925,24.200280715164723
35.0,3.0,10.147517447983196,25.559988981499533
36.0,3.0,8.08787567300825,23.181014787307344
37.0,3.0,10.006361406938154,23.721786182534935
38.0,3.0,9.74970154109983,26.227952938214585
39.0,3.0,8.720316588118475,21.60742268582303
40.0,3.0,8.941520606660593,25.607989892533855
41.0,3.0,8.901892789290795,23.24353010754974
42.0,3.0,10.58141834235769,26.640719972151725
43.0,3.0,8.375219608187557,23.013390121396288
44.0,3.0,8.256335722666448,21.992770124050587
45.0,3.0,8.279759728125512,21.66045402752828
46.0,3.0,10.123131220453525,25.378561433307073
47.0,3.0,9.945458782706341,25.070581642295302
48.0,3.0,8.524406070294962,23.78207907818782
49.0,3.0,8.900221535269937,21.93592941732607
50.0,3.0,8.626656306997727,21.56024074902143
51.0,3.0,9.244141675679089,24.547698092195358
52.0,3.0,9.492885815384362,22.340117393457692
53.0,3.0,9.36543118741861,23.62520464033649
54.0,3.0,8.645402106220672,20.878585622657724
55.0,3.0,9.366678047964228,27.476790560559255
56.0,3.0,9.108055270324103,24.055351111661974
57.0,3.0,9.04939889394911,24.25246544504123
58.0,3.0,8.843966686694792,21.15269279505979
59.0,3.0,9.228477986887892,23.473754854398273
60.0,3.0,10.095361336132651,26.970463471179446
61.0,3.0,8.774086827977097,25.041456324683747
62.0,3.0,10.03892616356016,24.580346918219067
63.0,3.0,8.598569508683171,23.282899217731067
64.0,3.0,9.003620859458987,24.01138122642067
65.0,3.0,8.885127524802362,23.907742414483543
66.0,3.0,9.605875724703525,27.07926220735628
67.0,3.0,8.6135125139982,23.967899417274534
68.0,3.0,9.924569242674908,26.08389379443663
69.0,3.0,9.628521551113115,23.630157972405204
70.0,3.0,10.378384888289451,27.015530506222987
71.0,3.0,8.708632845515242,23.86845027560841
72.0,3.0,10.094323418719844,25.02367043673612
73.0,3.0,8.842230724616178,23.06351898736897
74.0,3.0,8.886116083633905,26.324548368283676
75.0,3.0,10.020547420631738,25.15284518163805
76.0,3.0,9.352220108434464,24.8199532207025
77.0,3.0,9.9795904628082,25.72831658550991
78.0,3.0,9.115694947414871,22.987697908114267
79.0,3.0,9.008200678623615,24.374474623313116
80.0,3.0,10.730036533539264,29.207245522244662
81.0,3.0,8.217207250057893,22.52864628072692
82.0,3.0,8.816825891248268,22.228194852341627
83.0,3.0,8.57685238916058,22.98156112732646
84.0,3.0,8.580045822115286,22.104747220190646
85.0,3.0,10.689445459425084,28.50601539361744
86.0,3.0,9.082251973997622,25.27689313300497
87.0,3.0,9.995221119823741,26.983585329849003
88.0,3.0,9.564981587621418,24.173699535207714
89.0,3.0,9.173027927307409,25.591277153272237
90.0,3.0,8.819010321343331,23.02479259338686
91.0,3.0,9.247695441629517,23.884886499977103
92.0,3.0,9.018579003871247,24.22332917403704
93.0,3.0,9.737465436304355,24.85591696033414
94.0,3.0,9.698899828137174,25.379799899136017
95.0,3.0,8.338779632691168,22.150933163704938
96.0,3.0,8.511418459105627,21.72101603714422
97.0,3.0,8.748297506686097,22.0977504005095
98.0,3.0,8.639246889361619,20.229945733501705
99.0,3.0,10.324767200583272,26.887137489018297
0.0,4.0,5.869656742889267,12.017137306754677
1.0,4.0,5.616046570103445,10.237334960167678
2.0,4.0,6.103434145286622,11.672720920571248
3.0,4.0,5.651582216905188,11.75972797631196
4.0,4.0,5.317469373173789,11.012499770180542
5.0,4.0,5.850127099839929,11.129482272189694
6.0,4.0,5.138488258961172,9.921193405630376
7.0,4.0,4.775312032240301,9.113297710980666
8.0,4.0,5.830511158024313,11.918304985340951
9.0,4.0,5.223950158582906,9.56271210961695
10.0,4.0,5.951598014103794,11.468733324662624
11.0,4.0,5.010757488725005,9.857098577844722
12.0,4.0,4.991757280651461,10.164367719253418
13.0,4.0,5.501005877973032,10.09942754331846
14.0,4.0,6.208375196081976,12.480392849023938
15.0,4.0,5.039901597491224,10.4309630725649
16.0,4.0,4.988154916763368,8.318810990544318
17.0,4.0,6.262437831349985,12.553522201010393
18.0,4.0,5.612496220551294,10.041269828228492
19.0,4.0,5.395010454630089,9.781184542588003
20.0,4.0,5.875863852731023,10.342597032525168
21.0,4.0,5.011017694979409,10.515799901805009
22.0,4.0,5.759136990437111,10.987861541602106
23.0,4.0,5.272476474876969,10.506543366971634
24.0,4.0,5.682215794025095,11.902203292327075
25.0,4.0,5.4059978324141005,10.762472241338644
26.0,4.0,5.450197402250256,10.089378871582236
27.0,4.0,5.232530478590056,9.5268454802874
28.0,4.0,5.917067722595657,9.404752870864991
29.0,4.0,6.841454159588232,12.827903885617575
30.0,4.0,5.889754696176261,10.962251239523287
31.0,4.0,5.8331153653038905,10.59322311415489
32.0,4.0,5.630161903378641,11.18400852264004
33.0,4.0,5.00322786955878,10.625822750311192
34.0,4.0,5.658443431525932,11.042517444343305
35.0,4.0,5.03109961120328,10.215211237876856
36.0,4.0,5.403556666569187,10.68488590449847
37.0,4.0,5.844357735000073,10.866109458259805
38.0,4.0,5.788120500392447,10.934996455004017
39.0,4.0,5.200528162977701,9.56846465378867
40.0,4.0,6.140655395119381,12.502540732437405
41.0,4.0,6.048475693808431,11.491360253784556
42.0,4.0,5.705398145468047,10.533609634257262
43.0,4.0,6.367858676228384,11.856099885818265
44.0,4.0,4.935316436230384,10.440558658632739
45.0,4.0,5.365775986623815,10.847266120709504
46.0,4.0,5.359485196065504,10.699346008687199
47.0,4.0,4.572247376259278,8.804996738398362
48.0,4.0,5.5403244587045775,10.58742908281444
49.0,4.0,5.68061226953494,11.40936958248889
50.0,4.0,5.299354298862731,10.203619189236798
51.0,4.0,6.149606056244522,11.60440719592811
52.0,4.0,5.597430910426198,10.032803266069784
53.0,4.0,4.641176607499565,9.506189305890178
54.0,4.0,5.730856561928164,12.31015654753477
55.0,4.0,5.806737957468748,11.081429467738843
56.0,4.0,5.231257218375168,9.139323673693658
57.0,4.0,5.486076346907452,9.926427377282748
58.0,4.0,5.024527427977572,9.514638895117121
59.0,4.0,6.20707617152801,11.297364771176317
60.0,4.0,5.250277855724449,9.50898737759057
61.0,4.0,4.5291143522738375,9.516322884825545
62.0,4.0,5.5890964897323965,10.72317425879381
63.0,4.0,5.422622974139215,10.185636054158367
64.0,4.0,5.764744697937271,10.382673867041193
65.0,4.0,5.753901357008755,11.179609530987657
66.0,4.0,5.026976539823891,9.083924700270563
67.0,4.0,6.13803265182076,11.720452977451302
68.0,4.0,5.546896777998652,10.609945341989523
69.0,4.0,5.693961319479192,11.294236019863774
70.0,4.0,4.977938874099194,10.45442665199906
71.0,4.0,5.855462336519324,11.813312433987068
72.0,4.0,5.254138705577016,9.419661514661973
73.0,4.0,5.340339624015616,10.188540381643154
74.0,4.0,5.548073350808525,11.751439572225067
75.0,4.0,4.893262028350716,9.537608557543194
76.0,4.0,5.4883026831817565,10.555477474236984
77.0,4.0,5.094848531325596,11.345861128105003
78.0,4.0,5.9285569765739545,11.376027116448354
79.0,4.0,5.557784926966803,10.873688318834876
80.0,4.0,5.455944168789404,10.859739404544527
81.0,4.0,5.481981758716838,10.075752973930841
82.0,4.0,5.77230287740686,10.680721771732099
83.0,4.0,6.144813077608981,12.065918081145153
84.0,4.0,6.218067948520085,11.793392411480895
85.0,4.0,4.8939083975488815,10.726145044683825
86.0,4.0,5.069178760675913,10.061995372454504
87.0,4.0,5.334135265923514,10.139494209393742
88.0,4.0,5.472473590200926,10.448845343516815
89.0,4.0,5.361528632111167,10.605911820081296
90.0,4.0,5.38916662357958,10.812256316946778
91.0,4.0,5.562072742310844,11.500648347587244
92.0,4.0,4.74143589424498,9.320708997913492
93.0,4.0,4.977372382510324,9.89262507427362
94.0,4.0,6.045893218648632,10.702993813936603
95.0,4.0,6.062449596319277,11.096556085993523
96.0,4.0,5.259752044794816,9.970685956398924
97.0,4.0,5.188828488998288,10.627296024775237
98.0,4.0,5.641058243133741,11.491369722267967
99.0,4.0,5.7966514281247115,11.863072022205536
0.0,5.0,3.839097587739825,5.85842216959207
1.0,5.0,3.930132800752842,5.946914410481747
2.0,5.0,3.2127646290670957,5.041212430219098
3.0,5.0,3.7232445006662367,5.993725790627082
4.0,5.0,2.9468301873838425,4.942031866737338
5.0,5.0,3.2979317926356937,4.845216344973234
6.0,5.0,3.69894953602038,6.0810141508613755
7.0,5.0,3.926060744531637,5.866573783547244
8.0,5.0,3.289859855349498,4.850644843094842
9.0,5.0,3.8293443245088463,5.863599586922368
10.0,5.0,3.753630338954018,5.900417358673383
11.0,5.0,3.6341880780976488,5.396069302831012
12.0,5.0,3.709338077667341,5.7538802560956555
13.0,5.0,3.651797877454015,5.2809303798166845
14.0,5.0,3.7410547019923546,5.295328654423977
15.0,5.0,3.3805914121540512,5.223652458492213
16.0,5.0,3.278556916776966,4.707690370919487
17.0,5.0,3.885660200569914,5.604226476586815
18.0,5.0,4.3137675839369996,5.549726255112265
19.0,5.0,3.6813333366995122,5.116900874751851
20.0,5.0,3.7156971930523692,5.606675966423122
21.0,5.0,4.001980292296043,6.0178269250968155
22.0,5.0,3.679724860638015,5.749104168741743
23.0,5.0,2.746511787010786,4.010372965512784
24.0,5.0,3.6288460335252624,5.375783885944226
25.0,5.0,3.602500982378852,5.675354163407309
26.0,5.0,3.436656441293551,5.435852134983397
27.0,5.0,3.6825514135675044,4.944774954572315
28.0,5.0,3.4893625615063595,5.476892373034995
29.0,5.0,3.3514422836658873,4.613101439559187
30.0,5.0,3.8158326563171827,5.841081876016506
31.0,5.0,3.224245369332786,4.555083158916824
32.0,5.0,3.521878309501338,4.857776735524086
33.0,5.0,4.023135303828025,5.7798275579261835
34.0,5.0,3.418779185952505,4.646749781812686
35.0,5.0,3.669618146705288,5.341964271214941
36.0,5.0,3.5185429467702094,4.910519184912378
37.0,5.0,3.6266024399495347,5.489628555428406
38.0,5.0,3.4583008205640873,5.410476266800434
39.0,5.0,3.5812481787930657,5.317911758340725
40.0,5.0,4.08318350130423,5.922241178590713
41.0,5.0,4.123454982834442,6.020509098966175
42.0,5.0,3.9909718357108828,5.875070188785507
43.0,5.0,3.574209063217947,4.932896558983576
44.0,5.0,4.270984256254771,5.899583067138417
45.0,5.0,3.9588117790918433,5.900985303402209
46.0,5.0,3.7279908681234364,4.850990397342082
47.0,5.0,3.2713549029000344,4.946126762378986
48.0,5.0,3.301775149677076,4.8448962130712445
49.0,5.0,3.609407047548183,5.266232174910215
50.0,5.0,4.381755209102466,5.732768487725213
51.0,5.0,3.3852524999226423,4.932446884740411
52.0,5.0,3.9131409150213896,5.514339119786205
53.0,5.0,3.6904483632653866,5.873572107809318
54.0,5.0,2.694554643136026,4.364371115831561
55.0,5.0,3.8030990386983277,5.871197070662381
56.0,5.0,3.4793755345539217,5.134781184265546
57.0,5.0,3.560812310123517,5.495166080212626
58.0,5.0,3.459391328342413,5.077815092520866
59.0,5.0,3.8664094292926987,5.2235750108476875
60.0,5.0,3.4097385874856916,5.224619218659559
61.0,5.0,3.8489591417576614,5.445949178886991
62.0,5.0,3.4610531222605934,5.200697618977703
63.0,5.0,3.407585206636721,4.734540604002021
64.0,5.0,3.574494861606598,5.31619177099799
65.0,5.0,3.3395856305971985,5.40396857771486
66.0,5.0,3.4426390016108974,4.60931652224365
67.0,5.0,3.553092778640674,5.117337308597916
68.0,5.0,3.5088554986444085,4.9817005888366905
69.0,5.0,3.53404209086353,5.088635025159111
70.0,5.0,3.237303786117329,4.939572853213166
71.0,5.0,3.7866472707231917,5.8032242233651505
72.0,5.0,3.481100850834907,5.527536604176325
73.0,5.0,3.5140013970050417,5.411579649605089
74.0,5.0,3.387851280005976,5.276021648507392
75.0,5.0,3.294778190124445,4.910337518099139
76.0,5.0,3.1168213242870624,4.889326011199519
77.0,5.0,3.5394231508690894,5.535780596856259
78.0,5.0,3.8310778659806894,5.828468313352026
79.0,5.0,3.1707148850999425,4.528572965559008
80.0,5.0,3.5750541840016394,5.303292142869919
81.0,5.0,3.799464754507562,5.444542892913097
82.0,5.0,4.088556828418913,6.0401532501151065
83.0,5.0,3.9683775058805657,5.533163388392848
84.0,5.0,4.217256360883736,6.190009979646868
85.0,5.0,3.2964905873963435,4.5809992115387965
86.0,5.0,3.678457354007952,5.502487707747287
87.0,5.0,3.2953655605283534,5.602452288487315
88.0,5.0,3.610701030379795,5.683948629136148
89.0,5.0,4.024650665428081,5.702413611161925
90.0,5.0,3.0223710684824368,4.859696155222722
91.0,5.0,3.1295087809041453,5.030434235015054
92.0,5.0,3.7596449520952944,5.323114296182883
93.0,5.0,3.2313399420587325,4.658491563542858
94.0,5.0,4.048835439006254,5.85723241301705
95.0,5.0,3.534603762468268,5.068319207253675
96.0,5.0,3.70440881755255,5.23141114143637
97.0,5.0,3.23485529204736,5.11000379481873
98.0,5.0,3.720254120976381,5.133217669177927
99.0,5.0,3.6069929523249233,4.79195803866714
0.0,6.0,2.265756916670335,2.6915296582327928
1.0,6.0,2.302703202095851,2.6134938391246445
2.0,6.0,2.3101140754953686,2.5060654097229067
3.0,6.0,2.3491825495370424,2.8972224304734087
4.0,6.0,2.0222606969268866,2.424009602866302
5.0,6.0,2.6394539114432103,3.037502789700766
6.0,6.0,2.3145325847380516,2.973480906989592
7.0,6.0,2.6663066473665,3.004422167076925
8.0,6.0,2.5439221021480667,2.763786392487557
9.0,6.0,2.844219372868798,3.0601990895811757
10.0,6.0,2.9588390383023775,3.6449339217154635
11.0,6.0,2.3631348429709824,3.0136148824224382
12.0,6.0,2.2594782518524954,2.8857755250549957
13.0,6.0,2.218139762201932,2.569754044659279
14.0,6.0,2.567831160738727,2.9850191028918625
15.0,6.0,2.5998034669935497,3.077188264156917
16.0,6.0,2.9033300263313,3.3717553842321926
17.0,6.0,2.330650267553332,2.7914834570065903
18.0,6.0,2.866024829983086,3.272612955189609
19.0,6.0,2.6090069009986507,3.1304180996838156
20.0,6.0,2.205035946739778,2.8071654823017496
21.0,6.0,2.8194164335294936,3.1360611161352163
22.0,6.0,2.5190311950887416,3.3230306018278752
23.0,6.0,2.77762217757204,3.407722126741291
24.0,6.0,1.936497912015872,2.3820154984482236
25.0,6.0,2.6275767828943026,3.2410697818737626
26.0,6.0,2.8214053501271574,3.4914523129584243
27.0,6.0,2.663306465002392,2.97497910093581
28.0,6.0,2.634963133615616,2.963630219518977
29.0,6.0,2.5474690384331438,3.0598195643093518
30.0,6.0,2.6380098574317357,2.999408705363862
31.0,6.0,2.3478625830959245,2.7775112412088268
32.0,6.0,2.3397123808774083,2.7670813351153996
33.0,6.0,2.3435789519191466,2.6365815594250357
34.0,6.0,2.5202371950116116,2.737175167493202
35.0,6.0,2.589680991158278,3.120032791975304
36.0,6.0,2.413490830578594,2.7120993869389176
37.0,6.0,2.3352245583825235,3.3501188591469973
38.0,6.0,2.3242605152649256,2.9549877748971043
39.0,6.0,2.3536291219942185,2.69781489790071
40.0,6.0,2.4348828782010075,2.8539293727878015
41.0,6.0,2.4632693775003234,2.5882332149882825
42.0,6.0,2.819157223287941,3.1065989852627354
43.0,6.0,2.4694101015140046,2.8943912190312875
44.0,6.0,2.257125749511157,2.7333710329749454
45.0,6.0,2.5213649964342206,3.2229176541148625
46.0,6.0,2.7592507942194167,3.2515744974882685
47.0,6.0,2.010003128485779,2.546532007952936
48.0,6.0,2.543775068197907,2.9948282182060053
49.0,6.0,2.6089722828402766,2.824277688005626
50.0,6.0,2.4513559226487986,2.9773306818169276
51.0,6.0,2.29782342145367,2.7837799041725204
52.0,6.0,2.9014591502187157,3.3759801286966624
53.0,6.0,2.2873867360367957,2.9443853864013
54.0,6.0,2.392816595943484,2.842577492248474
55.0,6.0,2.2648339389184664,2.515486833398221
56.0,6.0,2.3727630177400174,3.256387860329136
57.0,6.0,2.5898750146775047,3.0547129265981687
58.0,6.0,2.4569834168558855,3.148024261208042
59.0,6.0,2.41784604476898,3.122165336317163
60.0,6.0,2.339259833025526,2.8415615368478018
61.0,6.0,2.232315610482338,2.6912992408422767
62.0,6.0,2.5904995580437826,2.938603980995415
63.0,6.0,2.409039389804814,2.9063631179377474
64.0,6.0,2.9623961537954173,3.219560192244919
65.0,6.0,2.2809940389488514,2.696378178628088
66.0,6.0,2.14003307510112,2.7857613759364757
67.0,6.0,2.189431718323737,2.710373426024526
68.0,6.0,2.5216534387943006,2.718697186341363
69.0,6.0,3.0925248576218585,3.685280891021201
70.0,6.0,2.5956429862110824,3.180338591425119
71.0,6.0,2.22878653260248,2.8747067117233005
72.0,6.0,2.8053849588054867,3.303188194502795
73.0,6.0,3.082609477680453,3.599160532494203
74.0,6.0,2.756209417785761,3.1213348720356984
